,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2010,618226659,507524239,110702420,0.1791,13676795.0,51033328.0,,64710123,572234362,,,11419186,52330937,0.0846,45992297,0.0744,-5080546,40911751,0.0662,12185635,28726116,0.0465,1.12,0.69,25728314,41513482,44691021,0.0,44691021,89548623,6780092,70690085,211709821,5406387,18624629,,18624629,,,346710136,370741152,0.0,582450973,95302897,4722118,2488672.0,0.0,40605871,140630886,202409484,4200929.0,12013799,28144144,246768356,,,387399242,,4593,126609101,3551521,64886516,195051731,582450973,0.0,582450973,28726116,11419186,-253975,2498660,31636475,-8624951,-2542183,3925716.0,71078935,-53176653,20849809,-39626528,-6303006.0,,,,-45929534,-30885874,,-768970.0,,52159813,20504969,1338237,-3236519,44691021,47927540,-18776719,12.17,12.565,12.565,2929750.0,0,0,12.565
2011,728200318,593154171,135046147,0.1855,18281729.0,66078594.0,,84360323,677514494,,2993250.0,14008738,62495680,0.0858,50685824,0.0696,-5192132,45493692,0.0625,10767172,34726520,0.0477,0.82,0.78,42587818,44707132,26277366,0.0,26277366,145048760,8635633,103100701,283062460,7086164,47881346,12727528.0,60608874,,,294839969,362535007,0.0,645597467,93506089,18861105,,0.0,35900581,148267775,196401588,6024099.0,29953103,28529867,260908657,,,409176432,,4871,161335621,-1868352,76885281,236357421,645533853,63614.0,645597467,34726520,14008738,19842638,2865706,63715750,-30648984,-1808348,,134794685,-105013029,30146323,-51907850,-66232848.0,,,12539345.0,-105601353,-5074411,,,,63150422,58076011,-1034636,-18413655,26277366,44691021,-21761527,14.14,13.93,13.93,3728800.0,0,0,13.93
2012,631170565,503023288,128147277,0.203,16625103.0,81848847.0,,98473950,601497238,,3495784.0,19340090,47442760,0.0752,28657002,0.0454,-4050116,24606886,0.039,6246753,18360133,0.0291,0.41,0.4,44649275,45995463,63347645,0.0,63347645,174803937,9502289,50188970,297842841,9387218,48968390,9742878.0,58711268,,,309530676,377629162,0.0,675472003,101007455,12452678,,22271655.0,13157024,148888812,201922172,7590730.0,24888229,30362869,264764000,,,413652812,,5002,177169717,713194,83958861,261846774,675499586,-27583.0,675472003,18360133,19340090,-3849798,3351142,14159344,28679481,-858895,10678911.0,148954029,36167467,87528378,-52251348,-4012459.0,,,7310767.0,-48953040,-22170021,,,,20337162,-1832859,327800,37070279,63347645,26277366,35277030,12.08,11.97,11.97,2687900.0,0,0,11.97
2013,574171249,470846710,103324539,0.18,,96693028.0,,96693028,567539738,,4600012.0,20474513,27833393,0.0485,6631511,0.0115,-3872643,2758868,0.0048,344681,2414187,0.0042,0.05,0.05,45560078,46419199,17170736,0.0,17170736,182202271,10256415,40202698,249832120,8699048,53074362,10253181.0,63327543,,,282800852,354827443,0.0,604659563,88733043,12973591,615063.0,16932639.0,12562085,131201358,103221845,52460672.0,11318406,29652488,196653411,,,327854769,,4587,171093577,3112442,102586666,276797272,604652041,7522.0,604659563,2414187,20474513,-15261027,2799403,-30323267,-500498,-94076,-13281139.0,118630762,-40713015,-60609206,-26871879,-9837740.0,,,6772963.0,-29936656,-14669171,,,,57859421,43190250,1178703,-46176909,17170736,63347645,-87481085,9.095,9.075,9.075,2043100.0,0,0,9.075
2014,593241000,476309000,116932000,0.1971,,103781000.0,,103781000,580090000,,5898000.0,22829000,35019000,0.059,13151000,0.0222,-6859000,6292000,0.0106,-4091000,10383000,0.0175,0.22,0.22,46161846,46718140,23762000,0.0,23762000,157479000,8896000,36598000,226735000,7372000,60479000,11238000.0,71717000,,,323835000,402924000,0.0,629659000,87787000,12255000,812000.0,18291000.0,27756000,146089000,90037000,79717000.0,7210000,20300000,197264000,,,343353000,,5000,181477000,-2620000,107445000,286307000,629660000,-1000.0,629659000,10383000,22829000,-2749000,2493000,-37984762,11900000,1308000,9496000.0,80646000,5282762,254000,-28424000,-13903000.0,,,3727000.0,-38600000,-18392000,,,,61168000,42776000,2161000,6591000,23762000,17171000,-28170000,7.685,7.539999999999999,7.539999999999999,2097350.0,0,0,7.539999999999999
2015,630832000,513768000,117064000,0.1856,,110007000.0,,110007000,623775000,,3734000.0,24324000,33878000,0.0537,7057000,0.0112,-6765000,292000,0.0005,2843000,2977000,0.0047,0.06,0.06,46494448,47664895,21645000,0.0,21645000,185311000,13223000,43519000,263698000,5328000,59085000,6770000.0,65855000,,,393862000,465045000,0.0,728743000,114759000,13427000,810000.0,28744000.0,22793000,179723000,105793000,130331000.0,4010000,19344000,259478000,,,439201000,,5000,184454000,-5228000,110311000,289542000,728743000,0.0,728743000,2977000,24324000,1953000,1769000,3329000,-8297000,-4327000,26273000.0,83975000,-83890000,-49538000,-52683000,,,,854000.0,-51829000,-12392000,,,,113097000,100705000,-1455000,-2117000,21645000,23762000,-102221000,6.755,6.6,6.6,1257750.0,0,0,6.6
2016,651227000,516883000,134344000,0.2063,,110568000.0,,110568000,627451000,,6510000.0,24755000,47667000,0.0732,23776000,0.0365,-7409000,16367000,0.0251,4370000,12032000,0.0185,0.26,0.26,46409192,46493477,20607000,0.0,20607000,160139000,12104000,33211000,226061000,5018000,57976000,3931000.0,61907000,,,504295000,571220000,0.0,797281000,126583000,19292000,775000.0,21189000.0,23538000,190602000,140593000,140742000.0,9037000,22001000,312373000,,,502975000,,5000,194353000,-6591000,106539000,294306000,797281000,0.0,797281000,12032000,24755000,2867000,1462000,-48516000,-8127000,1118000,-2798000.0,35459000,-50673000,-58073000,-76041000,-3575000.0,,,,-79616000,-14014000,,-6387000.0,,157702000,137301000,-650000,-1038000,20607000,21645000,-134114000,5.09,4.875,4.875,1411300.0,0,0,4.875
2017,717152000,572994000,144158000,0.201,,107570000.0,,107570000,680564000,,8086000.0,25493000,66279000,0.0924,36588000,0.051,-7871000,28717000,0.04,-4791000,37491000,0.0523,0.82,0.82,45509000,45748000,24262000,0.0,24262000,213510000,8139000,41167000,287078000,5303000,56135000,2440000.0,58575000,,,632995000,696873000,0.0,983951000,135881000,22375000,755000.0,19871000.0,24015000,202142000,173237000,242276000.0,584000,29092000,445189000,,,647331000,,5000,235844000,-5626000,106397000,336620000,983951000,0.0,983951000,37491000,25493000,-4527000,1293000,49477000,3149000,3966000,19652000.0,84936000,-245786000,-136559000,-88410000,368000.0,,,,-88042000,-54164000,,-3412000.0,,285664000,228088000,168000,3655000,24262000,20607000,-224969000,6.775,7.075,7.075,1371900.0,0,0,7.075
2018,787138000,613526000,173612000,0.2206,,114513000.0,,114513000,728039000,,13132000.0,30529000,86458000,0.1098,59099000,0.0751,-16709000,42390000,0.0539,4813000,37984000,0.0483,0.83,0.81,45729000,46831000,61397000,0.0,61397000,191639000,7765000,50168000,310969000,6985000,58332000,2004000.0,60336000,,,783344000,850665000,0.0,1161634000,134330000,26890000,1100000.0,24363000.0,37047000,222630000,219162000,294684000.0,4352000,43931000,562129000,,,784759000,,5000,269806000,-5949000,113013000,376875000,1161634000,0.0,1161634000,37984000,30529000,5517000,1258000,3403000,13546000,373000,2938000.0,88339000,-131892000,-53201000,-129616000,-3590000.0,,,,-133206000,-36395000,,-1839000.0,,262745000,224511000,-295000,37809000,97914000,60105000,-182817000,12.825,13.2,13.2,2627300.0,0,0,13.2
2019,866933000,698815000,168118000,0.1939,,116504000.0,,116504000,815319000,,,39439000,80127000,0.0924,51614000,0.0595,-15061000,36553000,0.0422,-3748000,44436000,0.0513,0.95,0.93,46586000,47774000,33223000,0.0,33223000,320115000,9236000,62618000,425192000,10104000,58414000,1614000.0,60028000,,,878689000,948821000,0.0,1374013000,202416000,75771000,486000.0,26618000.0,31842000,336647000,266181000,251922000.0,115000,90292000,608510000,,34903000.0,945157000,,5000,314459000,-7514000,121906000,428856000,1374013000,0.0,1374013000,44436000,39439000,-3346000,1620000,206000,-11869000,-1471000,43531000.0,88545000,-278648000,-196293000,-140628000,-1595000.0,,,,-142223000,-28425000,,-144000.0,,345988000,317419000,447000,-20650000,77264000,97914000,-336921000,14.985,14.995,14.995,2580450.0,0,0,14.995
