,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1995,97700000,76700000,21000000,0.2149,0.0,7800000,1400000.0,9200000,85900000,,,1400000.0,9700000,0.0993,11800000,0.1208,-3500000,8300000,0.085,3200000,5100000,0.0522,6.11,1.44,3428571,3428571,900000,0.0,900000,25900000,11400000,1500000,39700000,24100000,,,,,,700000,24800000,0.0,64500000,9700000,,,,7500000,17200000,12000000.0,0.0,1500000.0,100000.0,13600000,,,30800000,,,10800000,-9900000,32800000,33700000,64500000,0.0,64500000,5100000,1400000.0,1100000.0,,12600000,,2300000.0,,22500000,-16400000,3800000.0,-2600000.0,,,,200000.0,-2400000.0,,,,,-900000.0,-900000.0,,,,400000.0,1200000.0,10.065,10.49,10.49,536150.0,0,0,10.49
1996,135200000,102200000,33000000,0.2441,0.0,11500000,2000000.0,13500000,115700000,,,2000000.0,19200000,0.142,19500000,0.1442,-2300000,17200000,0.1272,6800000,10400000,0.0769,1.84,1.84,5650000,5650000,4300000,0.0,4300000,34000000,20500000,4300000,63100000,34600000,,,,,,3700000,38300000,0.0,101400000,9900000,9800000.0,,0.0,7700000,27400000,14400000.0,,,-100000.0,14300000,,,41700000,,,21200000,-20900000,59400000,59700000,101400000,0.0,101400000,10400000,2000000.0,,,13200000,,-6400000.0,,35700000,-18600000,7000000.0,-17300000.0,,,,100000.0,-17200000.0,,15300000.0,,,-1600000.0,13700000.0,,,,900000.0,-10300000.0,16.25,16.25,16.25,474800.0,0,0,16.25
1997,150800000,117500000,33300000,0.2208,0.0,11400000,2200000.0,13600000,131100000,,,2200000.0,20100000,0.1333,19700000,0.1306,-1800000,17900000,0.1187,6800000,11100000,0.0736,1.73,1.68,6405000,6622000,900000,0.0,900000,45100000,20500000,5200000,71700000,57400000,,,,,,3000000,60400000,0.0,132100000,8100000,9400000.0,,0.0,3100000,20600000,39900000.0,0.0,400000.0,400000.0,40700000,,,61300000,,,32300000,-23700000,62200000,70800000,132100000,0.0,132100000,11100000,2200000.0,3000000.0,,15400000,,,,51100000,-36000000,-4300000.0,-20400000.0,,,,-2000000.0,-22400000.0,,,,,23400000.0,23400000.0,,,,4300000.0,-24700000.0,18.5,20.25,20.25,586700.0,0,0,20.25
1998,209500000,164200000,45300000,0.2162,0.0,15900000,3700000.0,19600000,183800000,,,3700000.0,24700000,0.1179,25700000,0.1227,-4700000,21000000,0.1002,8400000,12600000,0.0601,1.96,1.9,6435000,6628000,500000,0.0,500000,65000000,49300000,6300000,121100000,87100000,0.0,23200000.0,23200000.0,,,2800000,113100000,0.0,234200000,23500000,37900000.0,,0.0,5500000,66900000,76300000.0,0.0,7200000.0,100000.0,83600000,,,150500000,,,44900000,-25500000,64300000,83700000,234200000,0.0,234200000,12600000,3700000.0,2200000.0,,3100000,,-18200000.0,,54200000,-24700000,-3100000.0,-64000000.0,,,,1900000.0,-62100000.0,,,,,64900000.0,64900000.0,,,,900000.0,-67100000.0,21.565,20.25,20.25,427150.0,0,0,20.25
1999,240300000,186300000,54000000,0.2247,0.0,18800000,5100000.0,23900000,210200000,,,5100000.0,27200000,0.1132,30100000,0.1253,-8000000,22100000,0.092,8800000,13300000,0.0553,2.06,2.01,6452000,6611000,1000000,0.0,1000000,70300000,44400000,5900000,121600000,101200000,0.0,22600000.0,22600000.0,,,2900000,126700000,0.0,248300000,17600000,42600000.0,,0.0,4900000,65100000,77000000.0,,9000000.0,,86000000,,,151100000,,100000.0,58100000,-30400000,69400000,97200000,248300000,0.0,248300000,13300000,5100000.0,1200000.0,,2300000,,6200000.0,,56500000,-6700000,15200000.0,-18800000.0,,,,900000.0,-17900000.0,,100000.0,,,3000000.0,3100000.0,100000.0,500000.0,1000000.0,500000.0,-3600000.0,16.314999999999998,16.065,16.065,505850.0,0,0,16.065
2000,281409000,224912000,56497000,0.2008,0.0,21436000,7280000.0,28716000,253628000,,,7280000.0,24941000,0.0886,27781000,0.0987,-10120000,17661000,0.0628,6970000,10691000,0.038,1.65,1.62,6472000,6608000,353000,0.0,353000,100323000,60028000,5801000,166505000,90996000,0.0,22044000.0,22044000.0,,,3612000,116652000,0.0,283157000,28055000,56144000.0,,0.0,6546000,90745000,70842000.0,0.0,13504000.0,217000.0,84563000,,,175308000,,65000.0,68834000,-35759000,74709000,107849000,283157000,0.0,283157000,10691000,7280000.0,4543000.0,,19260000,,-15666000.0,,75760000,-53266000,-11492000.0,-10976000.0,,,,-194000.0,-11170000.0,,206000.0,,,21840000.0,22046000.0,0.0,-616000.0,353000.0,969000.0,-22468000.0,12.905,12.72,12.72,406350.0,0,0,12.72
2001,276473000,225071000,51402000,0.1859,,25116000,,25116000,250187000,,,5918000.0,24215000,0.0876,26286000,0.0951,-7989000,18297000,0.0662,7186000,11111000,0.0402,1.71,1.67,6507000,6647000,71000,0.0,71000,109370000,54499000,4821000,168761000,71223000,0.0,21451000.0,21451000.0,,,5147000,97821000,0.0,266582000,28121000,13873000.0,,0.0,8494000,50488000,57000000.0,0.0,13204000.0,27645000.0,97849000,,,148337000,,65000.0,79945000,-25514000,63749000,118245000,266582000,0.0,266582000,11111000,5918000.0,-791000.0,,42513000,,5529000.0,,118273000,-43609000,15142000.0,-12182000.0,,,,-1084000.0,-13266000.0,,202000.0,,,-2360000.0,-2158000.0,0.0,-282000.0,71000.0,353000.0,2960000.0,14.12,14.955,14.955,218150.0,0,0,14.955
2002,266101000,222172000,43929000,0.1651,,23140000,,23140000,245312000,,,3793000.0,19033000,0.0715,20789000,0.0781,-5549000,15240000,0.0573,5981000,9259000,0.0348,1.42,1.37,6543000,6756000,161000,0.0,161000,100799000,52586000,5361000,158907000,99550000,0.0,21451000.0,21451000.0,,,6824000,127825000,0.0,286732000,31098000,1088000.0,,0.0,8024000,40210000,74087000.0,0.0,15308000.0,29975000.0,119370000,,1577000.0,159580000,,65000.0,89204000,-24761000,62644000,127152000,286732000,0.0,286732000,9259000,3793000.0,1851000.0,,424000,,1913000.0,,118697000,9879000,25206000.0,-28823000.0,,,,-1602000.0,-30425000.0,,164000.0,,,5145000.0,5309000.0,0.0,90000.0,161000.0,71000.0,-3617000.0,16.700000000000003,17.3,17.3,220100.0,0,0,17.3
2003,244987000,211759000,33228000,0.1356,,22293000,,22293000,234052000,,5210000.0,4694000.0,15629000,0.0638,10935000,0.0446,-5210000,5725000,0.0234,2194000,3531000,0.0144,0.54,0.53,6553000,6660000,128000,0.0,128000,91351000,43655000,6621000,141755000,110965000,0.0,21451000.0,21451000.0,,,5839000,138255000,0.0,280010000,24387000,12036000.0,,0.0,34309000,70732000,35072000.0,0.0,20382000.0,22173000.0,77627000,,842000.0,148359000,,66000.0,92735000,-28299000,67149000,131651000,280010000,0.0,280010000,3531000,4694000.0,3446000.0,,-47674000,,3878000.0,,71023000,47383000,11380000.0,-11115000.0,,,,-974000.0,-12089000.0,,37000.0,,,639000.0,676000.0,0.0,-33000.0,128000.0,161000.0,265000.0,13.735,13.425,13.425,205600.0,0,0,13.425
2004,291910000,242614000,49296000,0.1689,,23126000,,23126000,265740000,,,6338000.0,26162000,0.0896,26170000,0.0897,-6346000,19824000,0.0679,7447000,12377000,0.0424,1.87,1.83,6618000,6768000,89000,0.0,89000,125087000,60696000,4118000,189990000,116716000,0.0,21451000.0,21451000.0,,,7246000,145413000,0.0,335403000,44535000,40199000.0,,0.0,7324000,92058000,59607000.0,0.0,23052000.0,16534000.0,99193000,,82000.0,191251000,,67000.0,105112000,-34413000,73386000,144152000,335403000,0.0,335403000,12377000,6338000.0,1662000.0,,26909000,,-17041000.0,,97932000,-57587000,-10301000.0,-11995000.0,,,,12000.0,-11983000.0,,928000.0,,,21317000.0,22245000.0,0.0,-39000.0,89000.0,128000.0,-22296000.0,15.85,16.965,16.965,246400.0,0,0,16.965
