,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2002,17503116227,8076124372,9426991854,0.5386,,,5016259552.0,5016259552,13092383925,,,1239740213.0,5617579010,0.3209,4410732302,0.252,-32893505,4377838797,0.2501,1830628503,2547210294,0.1455,17.87,17.87,142500000,142500000,6130462108.0,0.0,6130462108.0,755459712.0,741828544.0,309838949.0,7937589313.0,6922867273.0,0.0,256748042.0,256748042.0,,,948031133.0,8127646448.0,0.0,16065235761.0,404155829.0,80654542.0,,0.0,2037537586.0,2522347957.0,3148779103.0,-1.0,782161010.0,548602577.0,4479542689.0,,,7001890647.0,,2353838873.0,9162451604.0,-4109018028.0,1656072665.0,9063345115.0,16065235761.0,0.0,16065235761.0,2547210294.0,1239740213.0,,,-201911681.0,,-211698693.0,,,190794798.0,3775833625.0,-860207760.0,,,,-471792190.0,-1331999950.0,,,,-581101277.0,-225340251.0,-806441528.0,-10390.0,1637381757.0,6130462108.0,4493080351.0,2915625865.0,0.0964,23.075000000000003,22.975,15.07,3681750.0,0.4122,0.4122,15.4822
2003,35614853905,17922699848,17692154057,0.4968,,,11003315739.0,11003315739,28926015587,,1549203714.0,1717113467.0,7243800019,0.2034,6688838318,0.1878,-2711355480,3977482838,0.1117,1652910700,2324572138,0.0653,13.54,13.54,170425000,170425000,2774304855.0,0.0,2774304855.0,1807704612.0,2179659879.0,1286159248.0,8047828594.0,17719773445.0,0.0,33612951870.0,33612951870.0,,,1842262420.0,53174987735.0,0.0,61222816329.0,1357043042.0,3326491177.0,,0.0,4690271201.0,9373805420.0,25957871421.0,0.0,375245421.0,2772480722.0,29105597564.0,,,38479402984.0,,2646940084.0,9420315216.0,-811783949.0,11325012225.0,22580483576.0,61059886560.0,162929769.0,61222816329.0,2324572138.0,1717113467.0,,,-1806551939.0,,-371406908.0,,,272803007.0,2507936673.0,-1549975882.0,-29553338283.0,,,-354307060.0,-31457621225.0,,9788051476.0,,,15527109624.0,25315161100.0,0.0,-3634523452.0,2774304855.0,6408828307.0,957960791.0,0.089,20.875,21.22,14.02,2813600.0,0.0,0.4122,14.4322
2004,46345338000,23889006000,22456332000,0.4845,,,14793192000.0,14793192000,38682198000,,,1632582000.0,8074062000,0.1742,7663140000,0.1653,-1199448000,6463692000,0.1395,1055070000,5386410000,0.1162,29.19,29.19,184600000,184640000,3587238000.0,0.0,3587238000.0,2099034000.0,2509956000.0,821844000.0,9018072000.0,18613656000.0,0.0,35994546000.0,35994546000.0,0.0,1343826000.0,1876914000.0,57828942000.0,0.0,66847014000.0,4131432000.0,3265164000.0,,0.0,3254058000.0,10650654000.0,21645594000.0,0.0,1377144000.0,3154104000.0,26176842000.0,,,36827496000.0,,2787606000.0,11983374000.0,2621016000.0,11916738000.0,29308734000.0,66136230000.0,710784000.0,66847014000.0,5386410000.0,1632582000.0,,,377604000.0,,-310968000.0,,,444240000.0,7840836000.0,-1343826000.0,,,,-422028000.0,-1765854000.0,,,,-533088000.0,-4953276000.0,-5486364000.0,-11106000.0,577512000.0,3587238000.0,3009726000.0,6497010000.0,0.0898,21.535,21.84,14.51,3558550.0,0.244,0.6562,15.1662
2005,50240795000,25507845000,24732950000,0.4923,,,16039265000.0,16039265000,41547110000,,2452065000.0,2547600000.0,12175405000,0.2423,8693685000,0.173,-1443640000,7250045000,0.1443,2568830000,4606910000,0.0917,24.75,24.75,186159033,186159033,1963775000.0,0.0,1963775000.0,2526370000.0,2165460000.0,774895000.0,7430500000.0,18565635000.0,0.0,37704480000.0,37704480000.0,0.0,1220725000.0,2271610000.0,59762450000.0,0.0,67192950000.0,1549790000.0,4426455000.0,,0.0,5880710000.0,11856955000.0,15688970000.0,0.0,997810000.0,3895705000.0,20582485000.0,,,32439440000.0,,2887280000.0,17355525000.0,1199495000.0,12355860000.0,33798160000.0,66237600000.0,955350000.0,67192950000.0,4606910000.0,2547600000.0,,,-636900000.0,,-42460000.0,,,95535000.0,6613145000.0,-1188880000.0,,,,-881045000.0,-2069925000.0,,,,-636900000.0,-5742715000.0,-6379615000.0,10615000.0,-1825780000.0,1963775000.0,3789555000.0,5424265000.0,0.0941,25.825000000000003,25.82,17.375,2791650.0,0.3037,0.9599,18.3349
2006,57710070000,30182820000,27527250000,0.477,,,18081625000.0,18081625000,48264445000,,2126615000.0,3540760000.0,13148310000,0.2278,9445625000,0.1637,-1791970000,7653655000,0.1326,2601595000,4879340000,0.0845,26.32,26.32,185369735,185369735,4469130000.0,0.0,4469130000.0,3227705000.0,2795905000.0,572135000.0,11064875000.0,19862800000.0,0.0,39585265000.0,39585265000.0,0.0,1716405000.0,2763520000.0,63927990000.0,0.0,74992865000.0,1813560000.0,3162935000.0,,0.0,7059930000.0,12036425000.0,16181705000.0,0.0,1586865000.0,3724275000.0,21492845000.0,,,33529270000.0,,,22280880000.0,-2752725000.0,,40254555000.0,73783825000.0,1209040000.0,74992865000.0,4879340000.0,3540760000.0,,,-129540000.0,,-507365000.0,,-86360000.0,172720000.0,8463280000.0,-2040255000.0,,,,-1025525000.0,-3065780000.0,,,,-712470000.0,-2331720000.0,-3044190000.0,0.0,2353310000.0,4469130000.0,2115820000.0,6423025000.0,0.0926,30.655,31.09,21.18,2252250.0,0.3265,1.2864,22.4664
2007,69105192000,35805291000,33299901000,0.4819,,,21873144000.0,21873144000,57678435000,,,3322365000.0,13550892000,0.1961,11426757000,0.1654,-1002156000,10424601000,0.1509,3333258000,6895269000,0.0998,37.33,37.33,184653020,184653020,7527063000.0,0.0,7527063000.0,4498809000.0,3409509000.0,1993419000.0,17428800000.0,21884037000.0,0.0,44966304000.0,44966304000.0,,,2734143000.0,69584484000.0,0.0,87013284000.0,6089187000.0,4803813000.0,,0.0,5272212000.0,16165212000.0,14073756000.0,0.0,1481448000.0,4618632000.0,20173836000.0,,,36339048000.0,,3104505000.0,34770456000.0,-2145921000.0,13311246000.0,49040286000.0,85379334000.0,1633950000.0,87013284000.0,6895269000.0,3322365000.0,,,-1459662000.0,,-675366000.0,,-348576000.0,196074000.0,8954046000.0,-2864859000.0,,-1067514000.0,,-806082000.0,-4738455000.0,,,,-827868000.0,-915012000.0,-1742880000.0,0.0,2472711000.0,7527063000.0,5054352000.0,6089187000.0,0.0916,40.620000000000005,41.760000000000005,28.9,2602200.0,0.39709,1.68349,30.583489999999998
2008,82976000000,43895000000,39081000000,0.471,,25386000000.0,,25386000000,69281000000,433000000.0,2207000000.0,3262000000.0,13553000000,0.1633,13695000000,0.165,-5383000000,8312000000,0.1002,2486000000,5598000000,0.0675,31.55,31.55,184650000,184653020,6192000000.0,0.0,6192000000.0,6182000000.0,4313000000.0,1305000000.0,17992000000.0,28159000000.0,0.0,47453000000.0,47453000000.0,1797000000.0,1246000000.0,1311000000.0,79966000000.0,0.0,97958000000.0,3288000000.0,4116000000.0,1877000000.0,0.0,13929000000.0,21333000000.0,12455000000.0,0.0,1680000000.0,4874000000.0,19009000000.0,,,40342000000.0,,3116000000.0,39533000000.0,44000000.0,13220000000.0,55913000000.0,96255000000.0,1703000000.0,97958000000.0,5598000000.0,3262000000.0,,,-4100000000.0,-179000000.0,-486000000.0,,-3506000000.0,7379000000.0,12139000000.0,-5687000000.0,-3098000000.0,,,184000000.0,-7522000000.0,-8248000000.0,,,-945000000.0,4155000000.0,-5038000000.0,-538000000.0,-959000000.0,6192000000.0,7151000000.0,6452000000.0,0.0727,51.955,52.29,36.19,3962200.0,0.48457,2.16806,38.358059999999995
2009,102767000000,54952000000,47815000000,0.4653,,31980000000.0,,31980000000,86932000000,286000000.0,1895000000.0,3779000000.0,18240000000,0.1775,15835000000,0.1541,-2822000000,13013000000,0.1266,4043000000,8523000000,0.0829,46.16,46.16,184653020,184653020,7627000000.0,2113000000.0,9740000000.0,7707000000.0,5002000000.0,1190000000.0,23639000000.0,31242000000.0,0.0,50898000000.0,50898000000.0,2170000000.0,1019000000.0,1693000000.0,87022000000.0,0.0,110661000000.0,4733000000.0,3011000000.0,2974000000.0,0.0,15704000000.0,23448000000.0,10498000000.0,0.0,2659000000.0,5584000000.0,18741000000.0,,,42189000000.0,,3116000000.0,46712000000.0,3128000000.0,13220000000.0,66176000000.0,108365000000.0,2296000000.0,110661000000.0,8523000000.0,3779000000.0,,,-1306000000.0,-394000000.0,33000000.0,2808000000.0,-692000000.0,5844000000.0,16840000000.0,-7107000000.0,-717000000.0,-2001000000.0,1355000000.0,-430000000.0,-8900000000.0,-11423000000.0,,,-1344000000.0,6738000000.0,-6029000000.0,-262000000.0,1826000000.0,7627000000.0,5801000000.0,9733000000.0,0.0765,42.41,42.93,30.44,2298850.0,0.548351,2.716411,33.156411
2010,103456000000,55534000000,47922000000,0.4632,,30843000000.0,,30843000000,86377000000,285000000.0,1748000000.0,4027000000.0,19835000000,0.1917,17079000000,0.1651,-2520000000,14559000000,0.1407,4260000000,9800000000,0.0947,53.07,53.07,184653020,184653020,12534000000.0,0.0,12534000000.0,8021000000.0,5130000000.0,751000000.0,26436000000.0,32100000000.0,0.0,51213000000.0,51213000000.0,2108000000.0,345000000.0,1859000000.0,87625000000.0,0.0,114061000000.0,3743000000.0,225000000.0,1931000000.0,0.0,13678000000.0,17646000000.0,15511000000.0,0.0,1901000000.0,5122000000.0,22534000000.0,,,40180000000.0,,3116000000.0,53908000000.0,1016000000.0,13239000000.0,71279000000.0,111459000000.0,2602000000.0,114061000000.0,9800000000.0,4027000000.0,,,-5342000000.0,-1092000000.0,5000000.0,585000000.0,-958000000.0,5865000000.0,14350000000.0,-8188000000.0,,,,18000000.0,-6845000000.0,-8260000000.0,,,-2612000000.0,8861000000.0,-2011000000.0,-801000000.0,4693000000.0,12534000000.0,7841000000.0,6162000000.0,0.08088,68.255,69.25,49.505,2181050.0,1.13217,3.848581,53.353581000000005
2011,124715000000,67488000000,57227000000,0.4589,,37075000000.0,,37075000000,104563000000,601000000.0,1736000000.0,4559000000.0,22509000000,0.1805,20152000000,0.1616,-3384000000,16768000000,0.1345,5599000000,10615000000,0.0851,55.58,55.58,191003020,191003020,12331000000.0,330000000.0,12661000000.0,10163000000.0,7573000000.0,1677000000.0,32074000000.0,41502000000.0,4515000000.0,66160000000.0,70675000000.0,3656000000.0,451000000.0,3250000000.0,119534000000.0,0.0,151608000000.0,3661000000.0,5540000000.0,2785000000.0,0.0,15876000000.0,25077000000.0,17034000000.0,0.0,3485000000.0,5232000000.0,25751000000.0,,,50828000000.0,,,60165000000.0,4412000000.0,,97691000000.0,148519000000.0,3089000000.0,151608000000.0,10615000000.0,4559000000.0,,,-3156000000.0,-1640000000.0,-1782000000.0,-301000000.0,567000000.0,3289000000.0,15307000000.0,-8300000000.0,-4326000000.0,-946000000.0,956000000.0,-1524000000.0,-14140000000.0,-2755000000.0,,,-4366000000.0,4915000000.0,-2206000000.0,836000000.0,-203000000.0,12331000000.0,12534000000.0,7007000000.0,0.07162,87.405,89.285,65.97,1459200.0,2.03654,5.885121,71.855121
