,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2005,3167529000,-10273000.0,3177802000.0,1.003243222082576,,,2882000000.0,2882000000.0,2882094000.0,,22504000.0,-20734000.0,307939000,0.0972,295802000.0,0.09338572748663075,10367000.0,285435000.0,0.0901,28949000,256486000,0.081,0.81,0.38,318083850,672388722,222477000.0,1575266000.0,1797743000.0,2143618000.0,,,,,,,,6856253000.0,,,,11488436000.0,11488436000,,,,,8708000000.0,8708000000.0,300000000.0,,,,300000000.0,,,9007909000,,733000.0,901348000,-16994000.0,1595440000,2480527000,11488436000,0.0,11488436000,256486000,,-9075000.0,,-11233088000.0,-157154000.0,,1363339000.0,-8708000000.0,12437698000,1452021000,-13668000.0,0.0,-11311872000,10804824000,-1735351000.0,-2256067000,,21696000.0,-1447000.0,,893379000.0,913628000,-157000.0,109425000,222477000.0,113052000,1438353000,4.880000000000001,4.984999999999999,4.984999999999999,19449450.0,0,0,4.984999999999999
2006,3452678000,35540000.0,3417138000.0,0.9897065408358382,,,2667000000.0,2667000000.0,2712785000.0,,22090000.0,-20490000.0,761983000,0.2207,750138000.0,0.21726265814535847,10245000.0,739893000.0,0.2143,26679000,713214000,0.2066,1.05,1.01,658911888,686220525,317017000.0,1849074000.0,2166091000.0,2614435000.0,,,,,,,,7864819000.0,,,,14312467000.0,14312467000,,,,,10422000000.0,10422000000.0,300000000.0,,,,300000000.0,,,10721848000,130000.0,743000.0,1593907000,51535000.0,1944304000,3590619000,14312467000,0.0,14312467000,713214000,,8274000.0,,-1714000000.0,-32906000.0,,970832000.0,-10422000000.0,2601468000,1608956000,-13240000.0,0.0,-15969844000,15724839000,-1578092000.0,-1836337000,,19683000.0,,-17353000.0,317833000.0,320163000,1758000.0,94540000,317017000.0,222477000,1595716000,6.635,6.6850000000000005,6.6850000000000005,42324300.0,0,0,6.6850000000000005
2008,2966813000,-84974000.0,3051787000.0,1.0286415085817677,,,2735000000.0,2735000000.0,2662308000.0,,23838000.0,-24564000.0,328343000,0.1107,316787000.0,0.10677686797246742,12282000.0,304505000.0,0.1026,13539000,290966000,0.0981,0.47,0.45,558910827,583101468,251739000.0,1209780000.0,1461519000.0,734024000.0,,,,,,,,9731369000.0,,,,14616545000.0,14616545000,138509000.0,100000000.0,,0.0,10545491000.0,10784000000.0,300000000.0,,,100000000.0,400000000.0,,,11183580000,130000.0,605000.0,2693239000,-255594000.0,994585000,3432965000,14616545000,0.0,14616545000,290966000,,,30277000.0,-10784000000.0,8031000.0,,,-10784000000.0,11601855000,1139098000,-9501000.0,0.0,-18288250000,17605943000,750195000.0,58387000,0.0,21881000.0,-513130000.0,-25844000.0,-647719000.0,-1164812000,-20849000.0,11824000,251739000.0,239915000,1129597000,7.79,7.75,7.75,83990250.0,0,0,7.75
2009,3501622000,43953000.0,3457669000.0,0.9874478170402173,,,2540000000.0,2540000000.0,2603969000.0,,24440000.0,-40032000.0,922093000,0.2633,917669000.0,0.2620696922740376,20016000.0,897653000.0,0.2564,20708000,876945000,0.2504,1.59,1.53,536043249,557344188,334571000.0,571489000.0,906060000.0,782201000.0,,,,,,,,10458139000.0,,,,15375790000.0,15375790000,156500000.0,100000000.0,,0.0,10395500000.0,10652000000.0,517565000.0,,,-117565000.0,400000000.0,800441000.0,,11052441000,130000.0,548000.0,3605809000,138526000.0,578336000,4323349000,15375790000,0.0,15375790000,876945000,,,27042000.0,132000000.0,44438000.0,,,-10652000000.0,-43340000,992647000,-19483000.0,0.0,-21531213000,20886524000,534412000.0,-129760000,-1103000.0,9966000.0,-458402000.0,-25844000.0,-310214000.0,-785597000,5542000.0,82832000,334571000.0,251739000,973164000,6.83,6.795,6.795,91086300.0,0,0,6.795
2010,3244067000,-16900000.0,3260967000.0,1.0052095101611649,,,2392000000.0,2392000000.0,2393611000.0,,30007000.0,-37022000.0,880463000,0.2714,868967000.0,0.2678634565808906,18511000.0,850456000.0,0.2622,7868000,842588000,0.2597,1.81,1.73,451635444,472695471,362740000.0,985501000.0,1348241000.0,559579000.0,0.0,10576259000.0,12484079000.0,,,,,10431584000.0,,-7144871000.0,3286713000.0,0.0,15770792000,132452000.0,100000000.0,,0.0,10625548000.0,10858000000.0,725770000.0,,,-325770000.0,400000000.0,,,11257789000,325000000.0,534000.0,4422553000,204503000.0,-439587000,4513003000,15770792000,0.0,15770792000,842588000,,,31065000.0,12278079000.0,83380000.0,,-18978000.0,1626079000.0,-12349658000,802074000,-11664000.0,,-18026424000,18054185000,,16097000,-157057000.0,27649000.0,-761874000.0,-25844000.0,131489000.0,-785637000,-4365000.0,28169000,362740000.0,334571000,790410000,8.46,8.585,8.585,67636350.0,0,0,8.585
2011,3063307000,15409000.0,3047898000.0,0.994969815300915,,,2623000000.0,2623000000.0,2636295000.0,,31691000.0,4228000.0,458703000,0.1497,424898000.0,0.1387056537265119,-2114000.0,427012000.0,0.1394,-9346000,436358000,0.1424,1.03,0.99,396665910,414869106,351699000.0,904219000.0,1255918000.0,1712685000.0,0.0,9885708000.0,12854311000.0,,,,,10817518000.0,,-6530060000.0,4287458000.0,0.0,17141769000,133866000.0,100000000.0,,0.0,11879134000.0,12113000000.0,710486000.0,,,-310486000.0,400000000.0,800283000.0,,12513283000,325000000.0,549000.0,4833067000,153923000.0,-684053000,4628486000,17141769000,0.0,17141769000,436358000,,,30986000.0,-884768000.0,-7226000.0,,5515000.0,741311000.0,1283536000,866112000,-18987000.0,,-14882521000,14363088000,,-538420000,-15352000.0,6332000.0,-287561000.0,-25844000.0,-14710000.0,-337135000,-1598000.0,-11041000,351699000.0,362740000,847125000,11.16,11.235,11.235,54158100.0,0,0,11.235
2012,3380298000,-32995000.0,3413293000.0,1.009760973736635,,,2836000000.0,2836000000.0,2790911000.0,,28525000.0,24188000.0,617912000,0.1828,577293000.0,0.1707816884783531,-12094000.0,589387000.0,0.1744,-4010000,593397000,0.1755,1.38,1.34,403338474,414776541,371041000.0,10874858000.0,11245899000.0,3443886000.0,0.0,-938631000.0,13751154000.0,,,,,12755993000.0,,-8690385000.0,4065608000.0,0.0,17816762000,1054274000.0,100000000.0,,0.0,11093726000.0,12248000000.0,300000000.0,,,100000000.0,400000000.0,,,12647884000,325000000.0,561000.0,5354361000,287017000.0,-798061000,5168878000,17816762000,0.0,17816762000,593397000,,,42303000.0,761843000.0,-120380000.0,,42740000.0,1503154000.0,-475940000,921603000,-18532000.0,28948000.0,-18837640000,18425066000,6190000.0,-395968000,-310868000.0,7033000.0,-497056000.0,-28381000.0,316237000.0,-513035000,6742000.0,19342000,371041000.0,351699000,903071000,13.06,13.16,13.16,36535050.0,0,0,13.16
2013,3478121000,-15437000.0,3493558000.0,1.0044383159757813,,,2744000000.0,2744000000.0,2735616000.0,,27060000.0,-14106000.0,769565000,0.2213,749558000.0,0.21550659105879294,7053000.0,742505000.0,0.2135,32774000,709731000,0.2041,1.75,1.69,394066176,407331549,434057000.0,11546967000.0,11981024000.0,3673055000.0,0.0,-4894322000.0,10759757000.0,,,,,13616006000.0,,-4809669000.0,8806337000.0,0.0,19566094000,1260413000.0,100000000.0,,0.0,11658587000.0,13019000000.0,800000000.0,,,100000000.0,900000000.0,,,13918598000,325000000.0,565000.0,6042154000,74964000.0,-795187000,5647496000,19566094000,0.0,19566094000,709731000,,,49237000.0,-3762397000.0,-60224000.0,,6830000.0,-2259243000.0,3854297000,850868000,-17499000.0,0.0,-20788187000,19553816000,-55643000.0,-1307513000,0.0,3051000.0,-57796000.0,-21938000.0,600701000.0,524018000,-4357000.0,63016000,434057000.0,371041000,833369000,17.585,17.73,17.73,28203600.0,0,0,17.73
2014,4052734000,25597000.0,4027137000.0,0.9936840167649789,,,3183000000.0,3183000000.0,3208487000.0,,45634000.0,13315000.0,902976000,0.2228,844137000.0,0.2082882814416145,-110000.0,844247000.0,0.2083,22987000,834355000,0.2059,2.07,2.01,392452830,404766966,485702000.0,12206178000.0,12691880000.0,4148902000.0,0.0,-75136000.0,16765646000.0,,14946000.0,94593000.0,109539000.0,15377374000.0,,-10243016000.0,5243897000.0,0.0,22009543000,1528504000.0,100000000.0,,0.0,13356383000.0,14984887000.0,800000000.0,,,91141000.0,891141000.0,,,15110409000,325000000.0,572000.0,6854571000,128856000.0,-1178946000,6130053000,21240462000,769081000.0,22009543000,834355000,,,54789000.0,4040002000.0,-217035000.0,,26699000.0,1780759000.0,-3892016000,1037130000,-19883000.0,-237106000.0,-31523577000,30217675000,57470000.0,-1505421000,0.0,6827000.0,-454137000.0,-21938000.0,1009191000.0,539943000,-20007000.0,51645000,485702000.0,434057000,1017247000,18.885,18.875,18.875,27981450.0,0,0,18.875
2015,3977253000,-15039000.0,3992292000.0,1.0037812530407293,,,3390000000.0,3390000000.0,3410059000.0,,45874000.0,-59040000.0,624224000,0.1569,602292000.0,0.15143416825633169,35098000.0,567194000.0,0.1426,40612000,537738000,0.1352,1.41,1.36,365358381,378116229,553326000.0,11665662000.0,12218988000.0,4382617000.0,0.0,778105000.0,17379710000.0,,15536000.0,81995000.0,97531000.0,15453605000.0,,-9753576000.0,5797560000.0,0.0,23177270000,1710416000.0,530434000.0,,0.0,13409799000.0,15650649000.0,791306000.0,,,530434000.0,1321740000.0,,,16233558000,325000000.0,577000.0,7370371000,-16502000.0,-1474565000,6204881000,22438439000,738831000.0,23177270000,537738000,,,56096000.0,-51698000.0,-26783000.0,,-5885000.0,1729061000.0,455770000,997906000,-15736000.0,40818000.0,-31721867000,30826565000,-43655000.0,-913875000,0.0,4861000.0,-365383000.0,-21938000.0,377804000.0,-4656000,-11751000.0,67624000,553326000.0,485702000,982170000,21.880000000000003,22.54,22.54,28097100.0,0,0,22.54
