,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2010,24935473,21019225,3916248,0.1571,0.0,4030810,206616,4237426,25256651,4169.0,6919.0,270981,-28160,-0.0011,-321178,-0.0129,2665.0,-318513.0,-0.0128,1133.0,-307193,-0.0123,-0.02,-0.02,12966830,12966830,1852231,0.0,1852231,4448269,6628.0,798757,7105885,372868,223385.0,674779.0,898164.0,,,,1271032,0.0,8376917,4887636.0,,,,131506,5019142,,,,43514.0,43514.0,,77196.0,5062656,,13002,-2244265,-317629,5828249,3279357,8342013,34904.0,8376917,-307193,270981,,,-358352,-948421,3560.0,,2086743,747005.0,352441,-327381.0,,,,-208570.0,-327381.0,-26922.0,,,,,-26922,0.0,-1862,1852231,1854093,25060,1.955,2.35,2.35,501700.0,0,0,2.35
2012,42818541,34778307,8040234,0.1878,0.0,10722321,1456130,12178451,46956758,1379.0,220665.0,1529222,-5104508,-0.1192,-6652378,-0.1554,-202017.0,-6854395.0,-0.1601,-322106.0,-6532289,-0.1526,-0.38,-0.38,17045824,17045824,3150978,0.0,3150978,6296510,363641.0,590562,10401691,1294517,0.0,65510.0,65510.0,,,244202.0,1604229,0.0,12005920,9554754.0,1053452.0,,68901.0,896752,11573859,53452.0,,,813173.0,866625.0,,1453289.0,12440484,,17069,-14184160,-1369782,15102309,-434564,12005920,0.0,12005920,-6532289,1529222,-350000.0,,-3668681,591191,395866.0,,-1172168,10990210.0,1968462,-410707.0,,,,-226849.0,-409957.0,-996336.0,,,,-492037.0,-1488373,212586.0,282718,3150978,2868260,1557755,1.1749999999999998,1.275,1.275,81550.0,0,0,1.275
2013,45498526,35948380,9550146,0.2099,0.0,9072443,590922,9663365,45611745,,89411.0,617898,897560,0.0197,363685,0.008,-173434.0,190251.0,0.0042,-1671.0,191922,0.0042,0.01,0.01,17123460,17262652,1699969,0.0,1699969,5132688,171682.0,679384,7683723,831231,0.0,123482.0,123482.0,,,286073.0,1240786,0.0,8924509,7530034.0,55293.0,,53216.0,467682,8106225,11059.0,,,493045.0,504104.0,,714506.0,8610329,,16970,-13992238,-1094953,15384401,314180,8924509,0.0,8924509,191922,617898,,,749666,1132754,191959.0,,-422502,-1655324.0,-95838,-122554.0,,,,552048.0,451020.0,-1779335.0,,,,-10415.0,-1789750,-16441.0,-1451009,1699969,3150978,-218392,1.645,1.795,1.795,70150.0,0,0,1.795
2014,36550910,28204613,8346297,0.2283,0.0,9617453,507678,10125131,38329744,,55923.0,507678,-1286718,-0.0352,-1778834,-0.0487,-71485.0,-1850319.0,-0.0506,16099.0,-1866418,-0.0511,-0.11,-0.11,17230311,17230311,2075926,0.0,2075926,4858434,192245.0,869952,7996557,527374,0.0,55235.0,55235.0,,,463461.0,1046070,0.0,9042627,8710072.0,11601.0,,158359.0,468106,9348138,,,,113415.0,113415.0,,438217.0,9461553,,17600,-15858656,-1511229,16933359,-418926,9042627,0.0,9042627,-1866418,507678,,,-929079,225045,-20563.0,,-1351581,2598519.0,310700,-244482.0,,,,89092.0,-101178.0,-331040.0,,,,591779.0,260739,-94304.0,375957,2075926,1699969,66218,1.12,1.02,1.02,174000.0,0,0,1.02
2015,31900143,25723942,6176201,0.1936,0.0,6397712,174819,6572531,32296473,,18056.0,174819,997986,0.0313,-494452,-0.0155,-16841.0,-511293.0,-0.016,30892.0,774219,0.0243,0.04,0.04,17445812,17962157,1354158,0.0,1354158,4889937,0.0,442776,6686871,83238,,,,,,9471.0,92709,0.0,6779580,,,,75311.0,5611453,5686764,,,,,,,,5686764,,18242,-15084437,-585410,16744421,1092816,6779580,0.0,6779580,774219,174819,,,2351688,-894950,,,1000107,-3632621.0,-331895,-95221.0,,,,-27666.0,-95221.0,,,-51705.0,,-67515.0,-119220,15827.0,-530509,1354158,1884667,-427116,0.995,0.99,0.99,132700.0,0,0,0.99
2016,34363945,27863280,6500665,0.1892,0.0,6825235,90846,6916081,34779361,,17382.0,90846,-361468,-0.0105,-420703,-0.0122,-48993.0,-469696.0,-0.0137,28162.0,-497858,-0.0145,-0.03,-0.03,17769827,17769827,6076875,0.0,6076875,5761860,0.0,338275,12177010,82207,0.0,104848.0,104848.0,,,7594.0,194649,0.0,12371659,,,,639834.0,5690768,6330602,,,,,,,,6330602,,23810,-15582295,-642051,22241593,6041057,12371659,0.0,12371659,-497858,90846,,,4846301,-599676,,,5846408,-4254118.0,185171,-196298.0,,,,-137922.0,-196298.0,-1000000.0,4783830.0,-37747.0,,1000000.0,4746083,-12239.0,4722717,6076875,1354158,-11127,1.015,1.035,1.035,136800.0,0,0,1.035
2017,25747276,19643082,6104194,0.2371,0.0,9034205,133694,9167899,28810981,,12000.0,178799,-2067269,-0.0803,-3084570,-0.1198,11861.0,-3072709.0,-0.1193,35495.0,-2293563,-0.0891,-0.1,-0.1,23241572,23241572,5773950,0.0,5773950,5465299,0.0,763102,12002351,503654,0.0,41870.0,41870.0,,,14466.0,559990,0.0,12562341,,,,1335475.0,6553944,7889419,,,,328299.0,328299.0,,439187.0,8217718,,23883,-17875858,-744526,22941124,4344623,12562341,0.0,12562341,-2293563,178799,,,-1733476,296561,,,4112932,3411398.0,-436842,-73652.0,,,,420943.0,361348.0,,,-199328.0,,,-199328,-28103.0,-302925,5773950,6076875,-510494,1.03,1.1,1.1,173400.0,0,0,1.1
2018,28018441,20669116,7349325,0.2623,1798048.0,7357036,152397,9307481,29976597,,4000.0,262990,-1371972,-0.049,-1950136,-0.0696,54179.0,-1895957.0,-0.0677,39779.0,-1678741,-0.0599,-0.07,-0.07,23473105,23473105,4908180,0.0,4908180,4251251,0.0,420223,9579654,366367,,,,,,14372.0,380739,0.0,9960393,,,,1665746.0,4806732,6472478,,,,208513.0,208513.0,,328299.0,6680991,,24017,-19554599,-749923,23559907,3279402,9960393,0.0,9960393,-1678741,262990,,,-1005756,1214048,,,3107176,1816193.0,-605314,-86736.0,,,,-57452.0,-86736.0,,,-152739.0,,,-152739,-20981.0,-865770,4908180,5773950,-692050,1.9,1.95,1.95,128100.0,0,0,1.95
2019,28793922,20450461,8343461,0.2898,2139950.0,7395158,38816,9573924,30024385,,,153895,-779023,-0.0271,-1254963,-0.0436,107308.0,-1147655.0,-0.0399,27040.0,-959958,-0.0333,-0.04,-0.04,23815761,23815761,5353090,0.0,5353090,4493169,0.0,323591,10169850,229073,,,,,,14406.0,243479,0.0,10413329,,,,2310206.0,4992082,7302288,,,,79326.0,79326.0,,208513.0,7381614,,24376,-20514557,-1060565,24582461,3031715,10413329,0.0,10413329,-959958,153895,,,-239614,-241918,,,2867562,1622123.0,576446,-15828.0,,,,,-15828.0,,,-200023.0,,100000.0,-100023,-15685.0,444910,5353090,4908180,560618,2.35,2.425,2.425,53150.0,0,0,2.425
2020,31058737,21420855,9637882,0.3103,2121978.0,8324616,23654,10470248,31891103,,,143568,-510838,-0.0164,-851895,-0.0274,80044.0,-771851.0,-0.0249,7836.0,-662242,-0.0213,-0.03,-0.03,24760790,24760790,9311556,0.0,9311556,4449260,0.0,962114,14722930,83607,,,,,,6155.0,89762,0.0,14812692,,,,3524507.0,6429171,9953678,,,,,,,79326.0,9953678,,26032,-21176799,-1195690,27205471,4859014,14812692,0.0,14812692,-662242,143568,,,1901690,43909,,,4769252,1035449.0,2418465,,,,,,,,,-321601.0,,1875000.0,1553399,-13398.0,3958466,9311556,5353090,2418465,2.79,2.465,2.465,716950.0,0,0,2.465
