,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2006,5269013.0,3827826.0,1441187.0,0.2735,,,272157.0,272157,4099983,1623.0,,188613.0,1357643,0.2577,1169030,0.2219,0.0,1169030.0,0.2219,378069.0,790961,0.1501,7.5,7.5,103395,103395,796944,0.0,796944,1398031.0,1812184.0,276864.0,4284023,2195512.0,,,,,,,2195512.0,0.0,6479535,676898,,,,574857,1251755,,,,,,,,1251755,,30527,675822.0,185499.0,4335932,5227780,6479535,0.0,6479535,790961,188613.0,,,3669857,,-1812184.0,,3032268,-5905181,-1255750,-16125.0,,,,,-16125.0,,,,,1996529.0,1996529,70360.0,795014.0,796944,1930.0,-1271875,28.125,19.125,19.125,75.0,0,0,19.125
2008,15834944.0,11436787.0,4398157.0,0.2778,111030.0,810858.0,,921888,12358675,29291.0,,306994.0,3960340,0.2501,3476269,0.2195,177077.0,3653346.0,0.2307,536.0,3652810,0.2307,3.75,3.75,993843,993843,2252771,0.0,2252771,8907497.0,1516777.0,652842.0,13329887,4722126.0,,,,,,,4722126.0,0.0,18052013,2043944,,5886.0,,460560,2504504,,,,,,,,2504504,,39872,5595312.0,1288573.0,8623752,15547509,18052013,0.0,18052013,3652810,306994.0,,,4176549,-4759539.0,28348.0,689510.0,10825383,-8148865,-12512,-119965.0,,,,-2024443.0,-2144408.0,,,,,2000000.0,2000000,168790.0,11870.0,2252771,2240901.0,-132477,11.0625,10.5,10.5,4005.0,0,0,10.5
2009,20323997.0,13700704.0,6623293.0,0.3259,,1138312.0,,1138312,14839016,10807.0,50809.0,356263.0,5943593,0.2924,5484981,0.2699,51540.0,5536521.0,0.2724,760642.0,4775879,0.235,4.5,4.5,1063372,1065344,227329,0.0,227329,13385634.0,638775.0,604864.0,14856602,11215072.0,,,,,,,11215072.0,0.0,26071674,2055839,437917.0,201480.0,0.0,2282824,4776580,,,,675809.0,675809.0,,437917.0,5452389,,13315,9839011.0,1348382.0,9418577,20619285,26071674,0.0,26071674,4775879,356263.0,,,-745361,-4130526.0,881297.0,6812.0,10080022,-1456883,2929898,-179131.0,,,,-3580141.0,-3759272.0,-1218445.0,,,,,-1218445,22377.0,-2025442.0,227329,2252771.0,2750767,30.0,39.5625,39.5625,29981.5,0,0,39.5625
2010,25372206.0,18534434.0,6837772.0,0.2695,,1234597.0,,1234597,19769031,1007.0,522653.0,394033.0,5998215,0.2364,5603175,0.2208,-521646.0,5081529.0,0.2003,778765.0,4302764,0.1696,4.05,3.95,1065300,1091621,823717,0.0,823717,15471646.0,823398.0,1193397.0,18312158,12193803.0,0.0,3058507.0,3058507.0,,,469377.0,15721687.0,0.0,34033845,3822643,2004711.0,121136.0,0.0,1024025,6851379,889730.0,,,36827.0,926557.0,,529091.0,7777936,,5326,15591120.0,2215900.0,8443563,26255909,34033845,0.0,34033845,4302764,394033.0,1420.0,,1380757,-2040981.0,-158836.0,1343841.0,11460779,-2718976,3359998,-4878619.0,,,,1261.0,-4877358.0,-607269.0,,,,2693407.0,2086138,27610.0,596388.0,823717,227329.0,-1518621,35.3125,33.4375,33.4375,45884.0,0,0,33.4375
2011,14929430.0,10757351.0,4172079.0,0.2795,,1454151.0,,1454151,12211502,5838.0,375773.0,588278.0,3312044,0.2218,2717928,0.1821,-369935.0,2347993.0,0.1573,301533.0,2046460,0.1371,1.9,1.9,1065300,1090900,2317456,0.0,2317456,11351630.0,581176.0,3106516.0,17356778,23342663.0,0.0,3118482.0,3118482.0,,,,26461145.0,0.0,43817923,2679267,8830857.0,93407.0,0.0,1829976,13340100,960000.0,,,,960000.0,,34287.0,14300100,,5326,17637580.0,3431354.0,8443563,29517823,43817923,0.0,43817923,2046460,588278.0,,,-7444101,-2673870.0,271495.0,1466017.0,4016678,7297936,2488573,-3161644.0,,,,,-3161644.0,-508248.0,,,,2595830.0,2087582,79228.0,1493739.0,2317456,823717.0,-673071,11.525,9.475,9.475,37810.0,0,0,9.475
2012,9269016.0,7423946.0,1845070.0,0.1991,,1278735.0,,1278735,8702681,33002.0,468031.0,842050.0,1441387,0.1555,566335,0.0611,-435029.0,131306.0,0.0142,43272.0,88034,0.0095,0.1,0.1,1065300,1090900,3388018,0.0,3388018,7583678.0,1205560.0,1515826.0,13693082,23851047.0,0.0,3071015.0,3071015.0,,,2216558.0,29138620.0,0.0,42831702,1380213,10055509.0,117360.0,0.0,1582630,13018352,,,,,,,,13018352,,5326,17725614.0,3619119.0,8463291,29813350,42831702,0.0,42831702,88034,842050.0,,,-3341948,,-620685.0,268686.0,674730,6971112,4559248,-1035194.0,,,,-2215246.0,-3250440.0,-8341635.0,,,,7772982.0,-568653,13756.0,753911.0,3071367,2317456.0,3524054,4.325,4.6,4.6,52530.0,0,0,4.6
2013,5674933.0,4132139.0,1542794.0,0.2719,,1156601.0,,1156601,5288740,36686.0,592528.0,831084.0,1290467,0.2274,386193,0.0681,-519338.0,-133145.0,-0.0235,47020.0,-180165,-0.0317,-0.15,-0.15,1095619,1095619,1020760,0.0,1020760,5758242.0,2647947.0,3064442.0,12491391,27079775.0,0.0,3105027.0,3105027.0,,,,30184802.0,0.0,42676193,1085336,8369480.0,72502.0,0.0,1356752,10811568,,,,,,,,10811568,,5619,17545449.0,4710113.0,9603444,31864625,42676193,0.0,42676193,-180165,831084.0,,,1005093,,-1383490.0,-335876.0,1679823,-763304,892708,-1080167.0,,,,158174.0,-921993.0,-6856863.0,,,,4763664.0,-2093199,71877.0,-2050607.0,1020760,3071367.0,-187459,4.5,4.625,4.625,71870.0,0,0,4.625
2014,9980917.0,8496623.0,1484294.0,0.1487,,1860490.0,,1860490,10357113,63153.0,420942.0,844657.0,713170,0.0715,-376196,-0.0377,-176233.0,-552429.0,-0.0553,64862.0,-617291,-0.0618,-0.55,-0.55,1134432,1134432,1304130,0.0,1304130,9108459.0,5623318.0,2801343.0,18837250,26698543.0,0.0,2712832.0,2712832.0,,,56306.0,29467681.0,0.0,48304931,5805720,9950475.0,2003.0,0.0,1215577,16971772,,,,,,,,16971772,,5719,14700245.0,6739549.0,9887646,31333159,48304931,0.0,48304931,-617291,844657.0,,,185655,,-2994943.0,4731418.0,1865478,-1408101,-995080,-341634.0,,,,,-341634.0,-4554171.0,,,,6180661.0,1626490,-6406.0,283370.0,1304130,1020760.0,-1336714,9.275,9.175,9.175,227900.0,0,0,9.175
2015,6714869.0,5537379.0,1177490.0,0.1754,,1818275.0,,1818275,7355654,11790.0,398641.0,1273823.0,662724,0.0987,-640785,-0.0954,-368955.0,-1009740.0,-0.1504,-40298.0,-969442,-0.1444,-0.75,-0.75,1253067,1253067,434571,0.0,434571,9074802.0,7051198.0,3016366.0,19576937,10554111.0,0.0,2797655.0,2797655.0,,,11424939.0,24776705.0,0.0,44353642,4883076,8057683.0,5978.0,177718.0,857690,13976167,,,,,,,,13976167,,6553,13730803.0,5034974.0,11605145,30377475,44353642,0.0,44353642,-969442,1273823.0,,,3735292,,-1795597.0,-648317.0,5600770,-6513402,-2473729,-663271.0,,,,2251709.0,1588438.0,-6385203.0,,,,6433454.0,48251,-32519.0,-869559.0,434571,1304130.0,-3137000,7.6,7.4,7.4,25940.0,0,0,7.4
2016,6041261.0,5892492.0,148769.0,0.0246,,1628819.0,,1628819,7521311,14246.0,354422.0,998189.0,-464722,-0.0769,-1480050,-0.245,-337683.0,-1817733.0,-0.3009,246.0,-1817579,-0.3009,-1.4,-1.4,1315171,1315171,124637,0.0,124637,7274674.0,4606564.0,3109069.0,15114944,17128235.0,0.0,2555704.0,2555704.0,,,2520234.0,22204173.0,0.0,37319117,3404760,5760618.0,89471.0,487175.0,959506,10612059,,,,,,,,10612059,,7073,11913224.0,3086136.0,11700625,26707058,37319117,0.0,37319117,-1817579,998189.0,,96000.0,-1097885,,2074453.0,-1212244.0,4502885,1981107,159832,-407505.0,,,,,-407505.0,-7872937.0,,,,7827777.0,-45160,-17101.0,-309934.0,124637,434571.0,-247673,4.025,4.05,4.05,64890.0,0,0,4.05
