,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1998,37200000.0,22300000.0,14900000.0,0.4005,7200000.0,14300000,4800000,26300000,48600000.0,,,4800000,-7000000,-0.1882,-11400000,-0.3065,0.0,-11400000.0,-0.3065,-600000.0,-11200000,-0.3011,-2.86,-2.86,3943500,3943500,11700000,0.0,11700000,17600000.0,0.0,9000000,38300000,7600000,,,,,,1600000.0,9200000,0.0,47500000,3000000.0,1200000.0,,0.0,3100000.0,7300000,800000.0,,,,800000.0,,,8100000,,,-11000000,-15200000.0,65600000,39400000,47500000,0.0,47500000,-11200000,4800000,-700000.0,,-7100000,,-700000.0,,31000000,-200000,-14400000,-2300000,,-6800000.0,,,-9100000,,48500000.0,,,-14500000.0,34000000,,,,1200000,-16700000,8.5,6.75,2.9231,1231475.0,0.0,0.0,2.9231
2001,33895647.0,29250066.0,4645581.0,0.1371,3075165.0,16944520,2482794,22502479,51752545.0,411070.0,,2519959,-15081213,-0.4449,-17856898,-0.5268,255726.0,-17601172.0,-0.5193,1547007.0,-19148179,-0.5649,-2.92,-2.92,6537460,6762000,11796015,0.0,11796015,9143877.0,5308306.0,1259971,27508169,4783337,,,,,,,4783337,0.0,32291506,4145576.0,29423.0,,0.0,9709562.0,13884561,,,,115344.0,115344.0,,,13999905,,13293.0,-35349036,-22085750.0,75713094,18291601,32291506,0.0,32291506,-19148179,2519959,1547007.0,,-16526229,,8801688.0,,13623608,34798550,3191108,-2114430,,5930784.0,,1748.0,3818102,,564862.0,,,-159931.0,404931,0.0,7414141.0,11796015.0,4381874,1076678,6.0,6.1875,2.67955,304125.0,0.0,0.0,2.67955
2003,27973000.0,11476000.0,16497000.0,0.5897,2043000.0,6434000,1182000,9659000,21135000.0,201000.0,,1312000,8350000,0.2985,6847000,0.2448,191000.0,7038000.0,0.2516,167000.0,6871000,0.2456,0.96,0.86,7102500,8069500,17999000,0.0,17999000,9292000.0,622000.0,968000,28881000,1579000,0.0,10841000.0,10841000.0,,,400000.0,12820000,0.0,41701000,3044000.0,29000.0,,11972000.0,0.0,15045000,183000.0,,,,183000.0,,,15228000,,16000.0,-40885000,-23576000.0,90918000,26473000,41701000,0.0,41701000,6871000,1312000,,,10308000,,-493000.0,,13836000,-11622000,6869000,-367000,,,,358000.0,-9000,,2567000.0,,,-29000.0,2538000,0.0,9398000.0,17999000.0,8601000,6502000,7.199999999999999,11.04,4.7809,3335625.0,0.0,0.0,4.7809
2004,26342000.0,12936000.0,13406000.0,0.5089,1066000.0,9497000,2819000,13382000,26318000.0,304000.0,,2828000,2954000,0.1121,39000,0.0015,87000.0,126000.0,0.0048,-298000.0,424000,0.0161,0.05,0.05,8153500,8153500,11386000,0.0,11386000,11296000.0,1323000.0,1932000,25937000,2563000,0.0,57691000.0,57691000.0,,,300000.0,60554000,0.0,86491000,8357000.0,4911000.0,,13083000.0,2929000.0,29280000,11974000.0,0.0,4642000.0,11281000.0,27897000.0,,,57177000,,16000.0,-40461000,1994000.0,67765000,29314000,86491000,0.0,86491000,424000,2828000,,,-17179000,,583000.0,,-3343000,18269000,4342000,-1170000,-10547000.0,,,6000.0,-11711000,,407000.0,,,71000.0,478000,278000.0,-6613000.0,11386000.0,17999000,3172000,8.89,8.5,3.68095,4691275.0,0.0,0.0,3.68095
2005,39452000.0,16070000.0,23382000.0,0.5927,1921000.0,16461000,6658000,25040000,41110000.0,116000.0,,6763000,3462000,0.0878,-1609000,-0.0408,-1692000.0,-3301000.0,-0.0837,-501000.0,-2800000,-0.071,-0.32,-0.32,9347500,9347500,3883000,0.0,3883000,10766000.0,1147000.0,1340000,17136000,1775000,0.0,47423000.0,47423000.0,,,1064000.0,50262000,0.0,67398000,6084000.0,1034000.0,,9654000.0,0.0,16772000,14373000.0,0.0,2777000.0,11352000.0,28502000.0,,71000.0,45274000,,16000.0,-43366000,-2417000.0,67891000,22124000,67398000,0.0,67398000,-2800000,6763000,,,3707000,,219000.0,,364000,-7275000,395000,-758000,,,,-634000.0,-1392000,,126000.0,-2617000.0,,-3422000.0,-5913000,-593000.0,-7503000.0,3883000.0,11386000,-363000,5.2,4.78,2.07005,1191850.0,0.0,0.0,2.07005
2006,33833000.0,13036000.0,20797000.0,0.6147,3072000.0,14100000,20196000,37368000,50404000.0,160000.0,,3953000,-14434000,-0.4266,-16550000,-0.4892,-1837000.0,-18387000.0,-0.5435,-1604000.0,-16783000,-0.4961,-1.76,-1.76,9550000,9550000,5076000,0.0,5076000,9206000.0,1064000.0,2001000,17347000,1349000,26027000.0,6155000.0,32182000.0,,,460000.0,33991000,0.0,51338000,930000.0,2037000.0,,10079000.0,3498000.0,16544000,11370000.0,0.0,1202000.0,12064000.0,24636000.0,,34000.0,41180000,,16000.0,-60149000,1466000.0,68825000,10158000,51338000,0.0,51338000,-16783000,3953000,-1891000.0,,439000,,192000.0,,803000,17648000,3366000,-477000,,,,-133000.0,-610000,,126000.0,,,-2059000.0,-1933000,370000.0,1193000.0,5076000.0,3883000,2889000,2.75,2.56,1.1086,707200.0,0.0,0.0,1.1086
2007,35953000.0,14260000.0,21693000.0,0.6034,2376000.0,14419000,2464000,19259000,33519000.0,304000.0,,2699000,3853000,0.1072,2438000,0.0678,-1284000.0,1154000.0,0.0321,556000.0,598000,0.0166,0.06,0.06,9599000,9788000,7271000,0.0,7271000,10959000.0,922000.0,1335000,20487000,1677000,26417000.0,4687000.0,31104000.0,,,459000.0,33240000,0.0,53727000,1062000.0,2520000.0,,10635000.0,4875000.0,19092000,8686000.0,0.0,878000.0,7143000.0,16707000.0,,79000.0,35799000,,18000.0,-59551000,2144000.0,75317000,17928000,53727000,0.0,53727000,598000,2699000,-279000.0,,592000,,153000.0,,1395000,1163000,4773000,-546000,-24000.0,,,204000.0,-366000,,89000.0,,,-2162000.0,-2073000,-139000.0,2195000.0,7271000.0,5076000,4227000,3.62,3.78,1.63695,1226175.0,0.0,0.0,1.63695
2008,37821000.0,13919000.0,23902000.0,0.632,3607000.0,14176000,2210000,19993000,33912000.0,161000.0,1171000.0,2210000,6870000,0.1816,3909000,0.1034,-420000.0,3489000.0,0.0923,560000.0,2929000,0.0774,0.3,0.3,9694500,9878000,5783000,0.0,5783000,11484000.0,1910000.0,1309000,20486000,1277000,20811000.0,2374000.0,23185000.0,0.0,56000.0,407000.0,24925000,0.0,45411000,760000.0,2021000.0,,11445000.0,4458000.0,18684000,4883000.0,0.0,441000.0,1461000.0,6785000.0,,1482000.0,25469000,,20000.0,-56622000,-5270000.0,81814000,19942000,45411000,0.0,45411000,2929000,2210000,-320000.0,839000.0,407000,,-1465000.0,,1802000,-521000,5544000,-898000,,,,,-898000,-8665000.0,72000.0,,,4000000.0,-4593000,-1541000.0,-1488000.0,5783000.0,7271000,4646000,4.220000000000001,3.97,1.71925,438900.0,0.0,0.0,1.71925
2009,38196000.0,13185000.0,25011000.0,0.6548,3530000.0,13433000,1364000,18327000,31512000.0,25000.0,547000.0,1364000,7499000,0.1963,6684000,0.175,-1096000.0,5588000.0,0.1463,764000.0,4824000,0.1263,0.49,0.48,9816000,10145000,5369000,0.0,5369000,11344000.0,1720000.0,1917000,20350000,1196000,22295000.0,1864000.0,24159000.0,,,132000.0,25487000,0.0,45837000,1008000.0,357000.0,,10688000.0,3523000.0,15576000,1500000.0,0.0,257000.0,35000.0,1792000.0,,59000.0,17368000,,10000.0,-51798000,-3242000.0,83499000,28469000,45837000,0.0,45837000,4824000,1364000,-197000.0,864000.0,2972000,-283000.0,341000.0,,4774000,-6183000,3644000,-524000,,,,50000.0,-474000,-6571000.0,811000.0,,,1469000.0,-4291000,707000.0,-414000.0,5369000.0,5783000,3120000,4.455,5.1,2.2086,556175.0,0.0,0.0,2.2086
2010,37306000.0,12793000.0,24513000.0,0.6571,4322000.0,12696000,1280000,18298000,31091000.0,13000.0,102000.0,1280000,7387000,0.198,6215000,0.1666,-210000.0,6005000.0,0.161,652000.0,5353000,0.1435,0.53,0.49,10174000,10815000,10801000,0.0,10801000,12073000.0,2245000.0,1328000,26447000,999000,21830000.0,1123000.0,22953000.0,,,52000.0,24004000,0.0,50451000,3757000.0,27000.0,,10298000.0,553000.0,14635000,,,51000.0,8000.0,59000.0,,35000.0,14694000,,11000.0,-47985000,-3704000.0,87435000,35757000,50451000,0.0,50451000,5353000,1280000,-197000.0,943000.0,7038000,-874000.0,-568000.0,,11812000,-8693000,5724000,-400000,,,,,-400000,-1835000.0,2962000.0,,-1008000.0,32000.0,151000,-43000.0,5432000.0,10801000.0,5369000,5324000,7.04,7.220000000000001,3.12665,631200.0,0.15,0.15,3.27665
