,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1998,5330259900.0,3711103200.0,1619156700.0,0.3038,,,661707900.0,661707900.0,4372811100.0,,,130561200.0,1087020900.0,0.2039,957448800.0,0.1796,-989100.0,956459700.0,0.1794,37585800.0,918873900.0,0.1724,22.42,22.42,50000000.0,50000000.0,717097500.0,0.0,717097500.0,297719100.0,950525100.0,47476800.0,2012818500.0,3999920400.0,0.0,24727500.0,24727500.0,,,6923700.0,4031571600.0,0.0,6044390100.0,143419500.0,114735600.0,,0.0,85062600.0,343217700.0,274969800.0,,,32640300.0,307610100.0,,,650827800.0,,1394631000.0,4121579700.0,-1515301200.0,1392652800.0,5393562300.0,6044390100.0,0.0,6044390100.0,918873900.0,130561200.0,,,-221558400.0,,-204743700.0,,,989100.0,828865800.0,-835789500.0,,,,-2967300.0,-838756800.0,,,,-193863600.0,-155288700.0,-349152300.0,0.0,-359043300.0,717097500.0,1076140800.0,-6923700.0,0.101,11.69,10.75,5.135,288650.0,0.305,0.305,5.4399999999999995
1999,5630991765.0,4008257774.0,1622733991.0,0.2882,,,877776336.0,877776336.0,4886034110.0,,,173846788.0,1025645908.0,0.1821,744957655.0,0.1323,106841466.0,851799121.0,0.1513,39817224.0,811981897.0,0.1442,17.82,17.82,49680000.0,49680000.0,1182322760.0,0.0,1182322760.0,390594766.0,1260036824.0,65368738.0,2898323088.0,5772617724.0,0.0,247682244.0,247682244.0,,,60525208.0,6080825176.0,-1.0,8979148263.0,315198406.0,990180293.0,,1.0,185312332.0,1490691032.0,984002900.0,,,38748242.0,1022751142.0,2045502285.0,,2513442174.0,,1559493757.0,6267859231.0,-2697042242.0,1335395343.0,6465706090.0,8979148263.0,0.0,8979148263.0,811981897.0,173846788.0,,,60364388.0,,-6328753.0,,,0.0,1046193072.0,-432417514.0,,,,-1204109186.0,-1636526700.0,,,-47214960.0,-186419154.0,1203882145.0,970248031.0,0.0,379914403.0,1182322760.0,802408356.0,613775558.0,0.1052,8.440000000000001,8.565000000000001,4.23,88550.0,0.376,0.681,4.9110000000000005
2000,9208391152.0,6255756299.0,2952634853.0,0.3206,,,1450418643.0,1450418643.0,7706174942.0,,,322611907.0,1939305176.0,0.2106,1502216210.0,0.1631,114477058.0,1616693269.0,0.1756,394958863.0,1221734405.0,0.1327,24.78,24.78,49354000.0,49354000.0,1197213934.0,0.0,1197213934.0,433194991.0,1336086162.0,99132487.0,3065627574.0,6271071955.0,0.0,283604695.0,283604695.0,,,28645771.0,6583322421.0,0.0,9648949995.0,289860114.0,106245737.0,,0.0,292568547.0,688674398.0,595566005.0,-1.0,1297011481.0,53339736.0,1945917221.0,,,2634591618.0,,1706775157.0,7916738705.0,-3178572103.0,569416618.0,7014358377.0,9648949995.0,0.0,9648949995.0,1221734405.0,322611907.0,243961339.0,,-76587918.0,,-35460225.0,,,,1711719733.0,-262419162.0,,,,11566260.0,-250852902.0,,,4819275.0,-163460169.0,-1398746376.0,-1557387270.0,-1.0,-96520440.0,1197213934.0,1293734374.0,1449300571.0,0.1037,7.814999999999999,7.66,3.965,36600.0,0.4306999999999999,1.1117,5.0767
2001,9587772887.0,7018105761.0,2569667126.0,0.268,,,1287357437.0,1287357437.0,8305463197.0,,,294379160.0,1674978947.0,0.1747,1282309690.0,0.1337,98290097.0,1380599787.0,0.144,310759327.0,1069840460.0,0.1116,21.57,21.57,49575000.0,49575000.0,1161891360.0,0.0,1161891360.0,554033457.0,1599299119.0,48003621.0,3363227556.0,6752321407.0,0.0,278335509.0,278335509.0,,,64401978.0,7095058894.0,1.0,10458286451.0,399927099.0,93869908.0,,0.0,294424635.0,788221642.0,154670250.0,1.0,1603682928.0,65793519.0,1824146698.0,,,2612368339.0,,1766666045.0,7873967215.0,-3521635868.0,1726920720.0,7845918111.0,10458286451.0,0.0,10458286451.0,1069840460.0,294379160.0,261446020.0,,-328321849.0,,-386775671.0,,,0.0,1297343791.0,-541791533.0,,,,-34761243.0,-576552776.0,,6757615.0,,-319581516.0,-485038483.0,-797862384.0,0.0,-77071369.0,1161891360.0,1238962729.0,755552258.0,0.1093,6.05,6.0,3.295,75800.0,0.683,1.7947,5.0897
2002,10322700912.0,7657381531.0,2665319381.0,0.2582,,,1427532414.0,1427532414.0,9084913945.0,,,331875312.0,1620799939.0,0.157,1237786967.0,0.1199,51137660.0,1288924627.0,0.1249,-184561032.0,1473485659.0,0.1427,29.55,29.55,49649667.0,49650000.0,1690233703.0,0.0,1690233703.0,547657122.0,1718264871.0,153994799.0,4110150495.0,7107812720.0,0.0,14545454.0,14545454.0,,,292727262.0,7415085436.0,0.0,11525235931.0,261402588.0,117309087.0,,-1.0,149007787.0,527719461.0,73049348.0,0.0,1453859686.0,28737661.0,1555646695.0,,,2083366156.0,,1873163566.0,9207552901.0,-2212103813.0,532280500.0,9400893154.0,11484259310.0,40976622.0,11525235931.0,1473485659.0,331875312.0,-234212978.0,,-440425958.0,,-101828568.0,,,1984416.0,1132706451.0,-263054536.0,,,,5620779.0,-257433757.0,,,,-276799990.0,-140394800.0,-417194790.0,1.0,458077905.0,1690233703.0,1232155798.0,869651915.0,0.0964,9.265,9.26,5.66,181250.0,0.562,2.3567,8.0167
2003,10716747802.0,8717990438.0,1998757364.0,0.1865,,,1567982201.0,1567982201.0,10285972639.0,,,380773775.0,1019835830.0,0.0952,430763972.0,0.0402,140928263.0,571692235.0,0.0533,105575894.0,533486161.0,0.0498,10.7,10.7,49894833.0,49894833.0,1564177261.0,0.0,1564177261.0,622767959.0,1536636210.0,235581741.0,3959163171.0,7779837717.0,0.0,286030769.0,286030769.0,,,339982580.0,8405851066.0,0.0,12365014237.0,407430737.0,57868661.0,,0.0,163265499.0,628564897.0,92560761.0,0.0,1585843037.0,30484284.0,1708888082.0,,,2337452979.0,,1949304335.0,7937384615.0,-502699720.0,602344384.0,9986333614.0,12323786593.0,41227644.0,12365014237.0,533486161.0,380773775.0,65758316.0,,-121623788.0,,-303108235.0,,,4252580.0,862647044.0,-753187873.0,,,,3760176.0,-749427697.0,,44764000.0,,-304059470.0,-47539368.0,-306834838.0,11191.0,-193604300.0,1564177261.0,1757781561.0,109459171.0,0.089,9.65,9.83,6.52,257400.0,0.583,2.9397,9.4597
2004,13256354826.0,10750807908.0,2505546918.0,0.189,,,1654627410.0,1654627410.0,12405435318.0,,,436388058.0,1246815090.0,0.0941,850930614.0,0.0642,-40503582.0,810427032.0,0.0611,106084512.0,704342520.0,0.0531,13.99,13.99,49938333.0,49971000.0,2330538570.0,0.0,2330538570.0,561497148.0,1449177516.0,217799766.0,4559013000.0,8201325654.0,0.0,295230798.0,295230798.0,,,337844520.0,8834400972.0,0.0,13393413972.0,445084056.0,99332064.0,,0.0,206405010.0,750821130.0,72300060.0,0.0,1675784340.0,54197280.0,1802281680.0,,,2553102810.0,,2050223130.0,11679147342.0,-3576120894.0,646069338.0,10799318916.0,13352421726.0,40992246.0,13393413972.0,704342520.0,436388058.0,80673984.0,,141834726.0,,-42535980.0,,,-22212.0,1363217076.0,,-436821192.0,,,2909772.0,-433911420.0,,,-11194848.0,-246275550.0,13393836.0,-244076562.0,-11106.0,685217988.0,2330538570.0,1645320582.0,1363217076.0,0.0898,10.94,11.26,7.615,228600.0,0.42,3.3597,10.9747
2005,14448320645.0,10393050965.0,4055269680.0,0.2807,,,1855321545.0,1855321545.0,12248372510.0,,,460531775.0,2566399165.0,0.1776,2199948135.0,0.1523,-89250920.0,2110697215.0,0.1461,340285055.0,1765582335.0,0.1222,35.32,35.32,49974500.0,49974500.0,3163875055.0,0.0,3163875055.0,757592550.0,1636281020.0,246501530.0,5804250155.0,8804187150.0,278314685.0,38415685.0,316730370.0,,,367501915.0,9488419435.0,0.0,15292669590.0,437231850.0,92573415.0,,0.0,442900260.0,972705525.0,51854275.0,0.0,1692296375.0,84187565.0,1828338215.0,,,2801043740.0,,2122798315.0,14339729195.0,-4685482230.0,671685355.0,12448730635.0,15249774375.0,42895215.0,15292669590.0,1765582335.0,460531775.0,987195.0,,-454810290.0,,-326336945.0,,-24191585.0,39105660.0,1811396675.0,-772941840.0,,,,-2505140.0,-775446980.0,,,-7908175.0,-243964545.0,-33278025.0,-285150745.0,0.0,750798950.0,3163875055.0,2413076105.0,1038454835.0,0.0941,16.285,17.3,12.415,254000.0,0.4439999999999999,3.8037,16.2187
2006,14981322590.0,11611479825.0,3369842765.0,0.2249,,,1995671650.0,1995671650.0,13607151475.0,,,517695815.0,1967863730.0,0.1314,1374171115.0,0.0917,81102835.0,1455273950.0,0.0971,577176265.0,872991650.0,0.0583,17.47,17.47,49964250.0,49964250.0,3452608030.0,0.0,3452608030.0,838490830.0,2231164575.0,56587390.0,6578850825.0,9513547140.0,289824160.0,21417280.0,311241440.0,,,512406265.0,10337194845.0,0.0,16916045670.0,827857755.0,9348470.0,,0.0,279892760.0,1117098985.0,34198560.0,0.0,2102110350.0,76277470.0,2212586380.0,,,3329685365.0,,2210859180.0,14078623100.0,-3463316670.0,716431765.0,13542597375.0,16872282740.0,43762930.0,16916045670.0,872991650.0,517695815.0,333435960.0,,-284599380.0,,-516303260.0,,,36994465.0,1476518510.0,-862801170.0,,,,-1986280.0,-864787450.0,,17196435.0,,-364223300.0,-106859705.0,-453886570.0,0.0,157844490.0,3452608030.0,3294763540.0,613717340.0,0.0926,19.905,20.165,14.76,401200.0,0.64,4.4437,19.203699999999998
2007,18179589132.0,14446035168.0,3733553964.0,0.2054,,,2240581170.0,2240581170.0,16686616338.0,,,570139620.0,2150343558.0,0.1183,1492972794.0,0.0821,88516518.0,1581489312.0,0.087,312062664.0,1268141274.0,0.0698,25.39,25.39,50000000.0,50000000.0,3033188529.0,0.0,3033188529.0,1203796323.0,3322016424.0,360797946.0,7919799222.0,10233690282.0,300189294.0,28278228.0,328467522.0,,,592437591.0,11154595395.0,0.0,19074394617.0,1135508106.0,58713270.0,,0.0,269656215.0,1463877591.0,50641557.0,0.0,2369804829.0,96163404.0,2516609790.0,,,3980487381.0,,2289882888.0,14218894332.0,-2203599435.0,742042053.0,15047219838.0,19027707219.0,46687398.0,19074394617.0,1268141274.0,570139620.0,169353471.0,,-1303990137.0,,-1137632241.0,,-35685468.0,43299675.0,746943903.0,-989552799.0,,,,-1557699.0,-991110498.0,,,,-362911188.0,64257807.0,-298653381.0,0.0,-542819976.0,3033188529.0,3576008505.0,-242608896.0,0.0916,29.76,30.49,22.945,391650.0,0.65,5.0937,28.0387
