,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1996,99387.0,-4600408.0,4699795.0,47.28782436334732,,,600408.0,600408.0,600408.0,,,,3599727.0,36.2193,4099387.0,41.2467,-499660.0,3599727.0,36.2193,99387.0,3500340.0,35.2193,0.28,0.28,12493629.0,12493629.0,10400272.0,0.0,10400272.0,299523.0,0.0,100750.0,10800545.0,49000681.0,,,,,,198774.0,49199455.0,0.0,60000000.0,2200136.0,,,,,2200136.0,99387.0,,,100749.0,200136.0,,,2400272.0,,,,,57599728.0,57599728.0,60000000.0,0.0,60000000.0,3500340.0,,,,1500340.0,,,,-1.0,-4501020.0,499660.0,,,,,-5500340.0,-5500340.0,,1900613.0,,,13298842.0,15199455.0,1361.0,10200136.0,10400272.0,200136.0,499660.0,0.7343,6.0625,6.21875,6.21875,695500.0,0.0,0.0,6.21875
1997,99434.0,13600331.0,-13500897.0,-135.7775,,,599365.0,599365.0,14199696.0,,,,-14899875.0,-149.8469,-14100262.0,-141.8052,-799613.0,-14899875.0,-149.8469,200249.0,-15100124.0,-151.8608,-1.09,-1.09,13836061.0,13836061.0,99434.0,0.0,99434.0,299682.0,0.0,1381.0,400497.0,28700456.0,,,,,,-1381.0,28699075.0,0.0,29099572.0,1499793.0,1600608.0,,0.0,-1.0,3100400.0,,,,99434.0,99434.0,,,3199834.0,,,-35399807.0,,61299545.0,25899738.0,29099572.0,0.0,29099572.0,-15100124.0,,,,-600746.0,,,,,1381.0,-15699489.0,,,,,,,,10900428.0,,,-5500621.0,5399807.0,,-10301063.0,99434.0,10400497.0,-15699489.0,0.7237,4.96875,4.875,4.875,876100.0,0.0,0.0,4.875
1998,99464.0,4099464.0,-4000000.0,-40.2156,,,599847.0,599847.0,4699311.0,,,,-4800306.0,-48.2617,-4599847.0,-46.2464,-200459.0,-4800306.0,-48.2617,99464.0,-4899770.0,-49.2617,-0.33,-0.33,14886583.0,14886583.0,599847.0,0.0,599847.0,99464.0,,,699311.0,28699311.0,,,,,,1531.0,28700842.0,0.0,29400153.0,399388.0,2000000.0,,,,2399388.0,,,,,,,,2399388.0,,,-40399388.0,,67400153.0,27000765.0,29400153.0,0.0,29400153.0,-4899770.0,,,,-899770.0,,,,1.0,-100996.0,-5900536.0,,,,,,,,7600612.0,,,-1201224.0,6399388.0,,500383.0,599847.0,99464.0,-5900536.0,0.6533,2.02345,2.0,2.0,1094950.0,0.0,0.0,2.0
1999,99780.0,2000000.0,-1900220.0,-19.0441,,,1900220.0,1900220.0,3900220.0,,,400587.0,-3300073.0,-33.0735,-3800440.0,-38.0882,99780.0,-3700660.0,-37.0882,299340.0,-4000000.0,-40.0882,-0.22,-0.22,17970000.0,17970000.0,1300073.0,0.0,1300073.0,24699927.0,6199560.0,99780.0,32299340.0,51200293.0,,,,,,8400587.0,59600880.0,0.0,91900220.0,500367.0,,,,18999266.0,19499633.0,32699927.0,,,,32699927.0,,,52199560.0,,,-44400587.0,-400587.0,84501834.0,39700660.0,91900220.0,0.0,91900220.0,-4000000.0,400587.0,,,-2300807.0,,99780.0,,,199560.0,-5700660.0,-199560.0,,,,-300807.0,-500367.0,,4899486.0,,,2000000.0,6899486.0,1467.0,699926.0,1300073.0,600147.0,-5900220.0,0.6815,2.125,2.0,2.0,993300.0,0.0,0.0,2.0
2000,2.0,4464998.0,-4464996.0,-2970999.6255,,,2027467.0,2027467.0,6492465.0,,,717002.0,-5097450.0,-3391832.9053,-6492463.0,-4320071.7299,678011.0,-5814452.0,-3868924.5838,94836.0,-5909288.0,-3932028.2661,-0.25,-0.25,23402726.0,23402726.0,6691634.0,0.0,6691634.0,1773544.0,5972433.0,129884.0,14567495.0,56413661.0,,,,,,8517830.0,64931491.0,0.0,79498986.0,695657.0,,,,,695657.0,,,,32700000.0,32700000.0,,,33395657.0,,,-50293870.0,-1094504.0,97491703.0,46103329.0,79498986.0,0.0,79498986.0,-5909288.0,717002.0,,,571374.0,,244235.0,,,-455804.0,-5076716.0,,,,,3557943.0,3557943.0,,2421480.0,,,4500000.0,6921480.0,0.0,5402707.0,6691634.0,1288927.0,-5076716.0,0.6652,1.01565,1.0,1.0,1608250.0,0.0,0.0,1.0
2005,87638300.0,71853705.0,15784595.0,0.1801,,,12544528.0,12544528.0,84398233.0,,,2657165.0,9500416.0,0.1084,3240066.0,0.037,3603185.0,6843251.0,0.0781,-17522000.0,24365251.0,0.278,0.23,0.21,100021655.0,110732926.0,21728789.0,0.0,21728789.0,6746377.0,20874231.0,9030714.0,58380111.0,9916992.0,,,,,8944000.0,113755775.0,132616767.0,0.0,190996878.0,12580463.0,2307049.0,,14748000.0,22387566.0,52023078.0,13166706.0,,,84867299.0,98034005.0,,15291854.0,150057082.0,,,-173518911.0,53629265.0,,40939796.0,190996878.0,0.0,190996878.0,24365251.0,2657165.0,-13423000.0,,-20969009.0,,-20874231.0,,,4864017.0,-2505576.0,-8263188.0,,,,16433347.0,8170159.0,,9606013.0,,,-8434754.0,1171259.0,0.0,6835842.0,21728789.0,14892947.0,-10768764.0,0.8596,1.14,1.12,1.12,5954650.0,0.0,0.0,1.12
2006,161900063.0,107171760.0,54728303.0,0.338,,,-132035.0,-132035.0,107039725.0,,,3412048.0,42373496.0,0.2617,54860338.0,0.3389,-15898891.0,38961447.0,0.2407,6045001.0,32916447.0,0.2033,0.29,0.26,113553556.0,126462009.0,89407801.0,11500000.0,100907801.0,11498763.0,24217881.0,12822297.0,149446742.0,43444944.0,,,,,174000.0,104395397.0,148014341.0,0.0,297461083.0,21960232.0,2156718.0,,19759132.0,3985296.0,47861378.0,42774663.0,,,105891232.0,148665895.0,,2156718.0,196527273.0,,,-140602465.0,40296621.0,,100933810.0,297461083.0,0.0,297461083.0,32916447.0,3412048.0,1648000.0,,10945720.0,,-3343650.0,,7314032.0,6483151.0,55405366.0,-16145999.0,,-11500000.0,,-8722718.0,-36368717.0,,31893495.0,,,16748868.0,48642363.0,-1.0,67679011.0,89407801.0,21728790.0,39259367.0,0.8942,2.485,2.53,2.53,22386350.0,0.0,0.0,2.53
2007,218425917.0,118499453.0,99926464.0,0.4575,,,-5811388.0,-5811388.0,112688065.0,,,3155123.0,91021565.0,0.4167,105737852.0,0.4841,-17871411.0,87866441.0,0.4023,39604492.0,48261950.0,0.221,0.37,0.36,128403927.0,141381649.0,37635894.0,18542184.0,56178078.0,14107125.0,18058233.0,6275465.0,94618901.0,176897545.0,,,,,,105746796.0,282644341.0,0.0,377263242.0,30435258.0,2085859.0,,174898.0,11893074.0,44589089.0,104337673.0,0.0,21540296.0,43136241.0,169014210.0,,2085859.0,213603299.0,,,-92648316.0,42635397.0,,163659942.0,377263241.0,1.0,377263242.0,48261950.0,3155123.0,35645434.0,,-5092915.0,,6160191.0,,-17225479.0,4009738.0,85979330.0,-128832356.0,0.0,-21564146.0,16998907.0,-6210872.0,-139608467.0,,1857299.0,,,,1857299.0,1.0,-51771837.0,37635894.0,89407731.0,-42853026.0,1.0086,3.665,3.78,3.78,26514400.0,0.0,0.0,3.78
2009,188902000.0,140584000.0,48318000.0,0.2558,0.0,14078000.0,4375000.0,18453000.0,159037000.0,7402000.0,8265000.0,8150000.0,27670000.0,0.1465,39035000.0,0.2066,-27780000.0,11255000.0,0.0596,694000.0,10561000.0,0.0559,0.06,0.06,173170000.0,180835000.0,35082000.0,11856000.0,46938000.0,17202000.0,21792000.0,6384000.0,92316000.0,337836000.0,,,,,,104943000.0,442779000.0,0.0,535095000.0,14821000.0,27678000.0,370000.0,175000.0,32505000.0,75179000.0,46525000.0,656000.0,16315000.0,99727000.0,163223000.0,,5782000.0,238402000.0,26642000.0,,-78577000.0,4576000.0,,296693000.0,535095000.0,0.0,535095000.0,10561000.0,8150000.0,25000.0,5696000.0,-57454000.0,-7899000.0,-1452000.0,,197000.0,6268000.0,-26754000.0,-17019000.0,0.0,-4421000.0,9966000.0,3183000.0,-8291000.0,-42959000.0,35937000.0,,,72562000.0,65540000.0,0.0,30495000.0,35082000.0,4587000.0,-43773000.0,0.9507,1.77,1.9,1.9,36060050.0,0.0,0.0,1.9
2010,278460000.0,153010000.0,125450000.0,0.4505,0.0,24262000.0,10950000.0,35212000.0,188222000.0,18275000.0,4542000.0,10336000.0,210260000.0,0.7551,87907000.0,0.3157,107475000.0,195382000.0,0.7017,46784000.0,148598000.0,0.5336,0.8,0.73,186103000.0,203006000.0,211793000.0,18521000.0,230314000.0,27402000.0,21286000.0,2298000.0,281300000.0,310761000.0,,,,,,95551000.0,406312000.0,0.0,687612000.0,22983000.0,10315000.0,24528000.0,175000.0,33163000.0,66636000.0,28018000.0,481000.0,60203000.0,62323000.0,151025000.0,,38333000.0,217661000.0,26642000.0,,70021000.0,6249000.0,,469951000.0,687612000.0,0.0,687612000.0,148598000.0,10336000.0,42678000.0,10409000.0,-16098000.0,-7649000.0,-4730000.0,,-4009000.0,-106111000.0,89812000.0,-55303000.0,186811000.0,-24009000.0,203260000.0,-184951000.0,125808000.0,-6032000.0,3837000.0,,,-36714000.0,-38909000.0,0.0,176711000.0,211793000.0,35082000.0,34509000.0,1.0027,4.565,4.85,4.85,49017500.0,0.0,0.0,4.85
