,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1987,13900000,7700000,6200000,0.446,0.0,3800000,1400000.0,5200000,12900000,,,1400000,2400000,0.1727,1000000,0.0719,0.0,1000000,0.0719,400000,600000,0.0432,0.07,0.07,8571429,8571429,4800000,0.0,4800000,2300000,700000,400000,8200000,8500000,,,,,,1000000,9500000,0.0,17700000,,,,,2300000,2300000,4800000.0,,,700000,5500000,,,7800000,,,4800000,-5700000,10800000,9900000,17700000,0.0,17700000,600480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.775,2.4,2.4,484350.0,0,0,2.4
1988,18800000,12000000,6800000,0.3617,0.0,7000000,2300000.0,9300000,21300000,,,2300000,-400000,-0.0213,-2500000,-0.133,-200000.0,-2700000,-0.1436,-1000000,-1700000,-0.0904,-0.18,-0.18,9444444,9444444,1500000,0.0,1500000,3500000,1300000,1000000,7300000,11100000,,,,,,1000000,12100000,0.0,19400000,,,,,4200000,4200000,7000000.0,0.0,100000.0,100000,7200000,,,11400000,,,3100000,-7600000,12500000,8000000,19400000,0.0,19400000,-1699520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855,0.83,0.83,100800.0,0,0,0.83
1989,27700000,16200000,11500000,0.4152,0.0,7300000,2600000.0,9900000,26100000,,800000.0,2600000,4700000,0.1697,1600000,0.0578,-300000.0,1300000,0.0469,400000,900000,0.0325,0.09,0.09,10000000,10000000,3000000,0.0,3000000,4500000,800000,900000,9200000,11500000,,,,,,1000000,12500000,0.0,21700000,2100000.0,,,,3200000,5300000,7000000.0,0.0,400000.0,200000,7600000,,,12900000,,,4000000,-10000000,14800000,8800000,21700000,0.0,21700000,900000.0,2600000.0,300000.0,,100000.0,,-100000.0,,3900000.0,-100000.0,3800000.0,-3000000.0,,-100000.0,,300000.0,-2800000.0,,,,,500000.0,500000.0,-1000000.0,500000.0,2000000.0,1500000.0,800000.0,1.25,1.44,1.44,221850.0,0,0,1.44
1990,37400000,20000000,17400000,0.4652,0.0,7900000,3100000.0,11000000,31000000,,,3100000,9400000,0.2513,6400000,0.1711,-100000.0,6300000,0.1684,2300000,4000000,0.107,0.35,0.35,11428571,11428571,6700000,0.0,6700000,5900000,1000000,3200000,16800000,14800000,,,,,,1000000,15800000,0.0,32600000,2900000.0,,,,2800000,5700000,2500000.0,0.0,1800000.0,100000,4400000,,,10100000,,,8000000,-13100000,27600000,22500000,32600000,0.0,32600000,4000000.0,3100000.0,1400000.0,,7200000.0,,-200000.0,,11100000.0,-7900000.0,7800000.0,-6100000.0,,-2500000.0,,,-8600000.0,,9700000.0,,,-5200000.0,4500000.0,800000.0,4500000.0,7500000.0,3000000.0,1700000.0,2.77,2.9,2.9,1594200.0,0,0,2.9
1991,42200000,21800000,20400000,0.4834,0.0,7600000,4100000.0,11700000,33500000,,,4100000,15100000,0.3578,8700000,0.2062,2300000.0,11000000,0.2607,4200000,6800000,0.1611,0.45,0.45,15111111,15111111,7000000,0.0,7000000,5900000,1400000,13600000,27900000,17100000,,,,,,2900000,20000000,0.0,47900000,2800000.0,,,,1600000,4400000,1800000.0,0.0,2100000.0,200000,4100000,,,8500000,,,-200000,-15200000,54800000,39400000,47900000,0.0,47900000,6800000.0,4100000.0,400000.0,,12400000.0,,-400000.0,,23500000.0,-14900000.0,8800000.0,-6400000.0,,-10500000.0,,-900000.0,-17800000.0,,10100000.0,,,-800000.0,9300000.0,9000000.0,9300000.0,16000000.0,6700000.0,2400000.0,4.71,4.75,4.75,3332700.0,0,0,4.75
1992,41300000,21900000,19400000,0.4697,0.0,8300000,5200000.0,13500000,35400000,,,5200000,12000000,0.2906,5900000,0.1429,900000.0,6800000,0.1646,2400000,4400000,0.1065,0.28,0.28,15714286,15714286,9700000,0.0,9700000,4900000,1600000,8500000,24700000,24200000,,,,,,3100000,27300000,0.0,52000000,2400000.0,,,,1500000,3900000,1700000.0,0.0,2200000.0,200000,4100000,,,8000000,,,19100000,-19800000,44700000,44000000,52000000,0.0,52000000,4400000.0,5200000.0,-100000.0,,-2700000.0,,-200000.0,,20800000.0,2400000.0,9200000.0,-11700000.0,,,6800000.0,-1200000.0,-6100000.0,,300000.0,,,-700000.0,-400000.0,-3100000.0,-400000.0,6600000.0,7000000.0,-2500000.0,3.295,3.335,3.335,2334000.0,0,0,3.335
1993,48400000,26400000,22000000,0.4545,0.0,9300000,5600000.0,14900000,41300000,,,5600000,13000000,0.2686,7100000,0.1467,300000.0,7400000,0.1529,2500000,4900000,0.1012,0.3,0.3,16333333,16333333,8200000,0.0,8200000,9800000,2900000,4700000,25600000,40200000,0.0,5800000.0,5800000.0,,,2800000,48800000,0.0,74400000,5500000.0,,,,2500000,8000000,1100000.0,0.0,2600000.0,100000,3800000,,,11800000,,,24000000,-24500000,63100000,62600000,74400000,0.0,74400000,4900000.0,5600000.0,300000.0,,-3200000.0,,-300000.0,,17600000.0,2900000.0,10500000.0,-15500000.0,,,3500000.0,400000.0,-11600000.0,,300000.0,,,-600000.0,-300000.0,1100000.0,-300000.0,9400000.0,9700000.0,-5000000.0,4.25,4.33,4.33,1450950.0,0,0,4.33
1994,80700000,43200000,37500000,0.4647,4700000.0,10500000,8000000.0,23200000,66400000,,,8000000,23500000,0.2912,14300000,0.1772,1000000.0,15300000,0.1896,5200000,10300000,0.1276,0.55,0.53,18727273,19433962,25100000,0.0,25100000,10200000,2500000,4700000,42500000,36900000,0.0,5500000.0,5500000.0,,,13400000,55800000,0.0,98300000,5100000.0,,,,5000000,10100000,500000.0,0.0,7100000.0,200000,7800000,,,17900000,,,34300000,-69400000,115500000,80400000,98300000,0.0,98300000,10300000.0,8000000.0,800000.0,,14800000.0,,400000.0,,32400000.0,-12900000.0,21000000.0,-6200000.0,,,1700000.0,-400000.0,-4900000.0,,1500000.0,,,-800000.0,700000.0,-16100000.0,700000.0,8900000.0,8200000.0,14800000.0,6.415,6.615,6.615,2195100.0,0,0,6.615
1995,125300000,67000000,58300000,0.4653,7900000.0,17100000,9700000.0,34700000,101700000,,,9700000,39500000,0.3152,23600000,0.1883,6200000.0,29800000,0.2378,11200000,18600000,0.1484,0.83,0.83,22414000,22414000,35600000,0.0,35600000,17900000,6400000,19600000,79500000,72100000,0.0,10300000.0,10300000.0,,,12300000,94700000,0.0,174200000,17900000.0,,,,11900000,29800000,1800000.0,0.0,8300000.0,300000,10400000,,,40200000,,,53000000,-40900000,121900000,134000000,174200000,0.0,174200000,18600000.0,9700000.0,-800000.0,,17300000.0,,-2900000.0,,49700000.0,-11200000.0,33600000.0,-35500000.0,0.0,-13700000.0,5800000.0,-10500000.0,-53900000.0,,31400000.0,,,-500000.0,30900000.0,20300000.0,30900000.0,56000000.0,25100000.0,-1900000.0,13.44,14.065,14.065,6101400.0,0,0,14.065
1996,160100000,85100000,75000000,0.4685,8500000.0,21100000,13200000.0,42800000,127900000,,,13200000,47100000,0.2942,32200000,0.2011,1700000.0,33900000,0.2117,12900000,21000000,0.1312,0.87,0.87,24202000,24202000,18800000,0.0,18800000,24800000,8000000,14000000,65600000,123700000,0.0,9300000.0,9300000.0,,,13300000,146300000,0.0,211900000,34200000.0,,,,9800000,44000000,2000000.0,0.0,7500000.0,2000000,11500000,,,55500000,,,74000000,-52700000,135100000,156400000,211900000,0.0,211900000,21000000.0,13200000.0,1000000.0,,-28100000.0,,-1200000.0,,21600000.0,31500000.0,38600000.0,-55800000.0,,,8300000.0,-10700000.0,-58200000.0,,2800000.0,,,-100000.0,2700000.0,19600000.0,2700000.0,38300000.0,35600000.0,-17200000.0,13.315,13.345,13.345,6078100.0,0,0,13.345
