,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2009,482204000000,280224000000,201980000000,0.4189,,,182079000000.0,182079000000,462303000000,2020000000,867000000,23894000000,48923000000,0.1015,19901000000,0.0413,3712000000,23613000000,0.049,8900000000,15262000000,0.0317,113.58,113.52,134386500,134443270,45970000000,865000000,46835000000,0.0,71990000000,88313000000,207138000000,70702000000,0.0,15607000000.0,15607000000,22254000000,2190000000,19776000000,130529000000,0.0,337667000000,24067000000,9901000000,2707000000,0.0,66101000000,100069000000,20500000000,0.0,4327000000,13400000000,38227000000,,,138296000000,,19209000000.0,197082000000,,-19305000000.0,196986000000,335282000000,2385000000.0,337667000000,15262000000,23894000000,,,-15197000000,,-8717000000,,,-3440000000,20519000000,-27957000000,-1631000000.0,-3433000000,1381000000,-1699000000,-26217000000,-438000000.0,,,-6801000000,-12283000000,-19522000000,-11871000000,-37091000000,46127000000,83218000000,-7438000000,,23.5,22.95,13.28,1000.0,0.0,0.0,13.28
2010,446269000000,247185000000,199084000000,0.4461,,,172446000000.0,172446000000,419631000000,703000000,791000000,21736000000,48834000000,0.1094,26637000000,0.0597,-404000000,26233000000,0.0588,6678000000,19629000000,0.044,146.68,146.56,134372500,134372500,49829000000,729000000,50558000000,0.0,64739000000,94780000000,210077000000,72548000000,9148000000.0,15019000000.0,24167000000,28095000000,2906000000,28197000000,155913000000,0.0,365990000000,33713000000,11364000000,4378000000,0.0,67597000000,112674000000,15578000000,0.0,5901000000,18306000000,39785000000,,,152459000000,,19209000000.0,211646000000,,-18346000000.0,212509000000,364968000000,1022000000.0,365990000000,19629000000,21736000000,,,4430000000,,9092000000,,,4553000000,50348000000,-18287000000,-581000000.0,-2034000000,300000000,-2942000000,-18061000000,-48000000.0,,,-5375000000,-26749000000,-32172000000,1768000000,2904000000,49031000000,46127000000,32061000000,1.07,22.85,23.21,13.425,14000.0,1.59433,1.59433,15.01933
2011,502830000000,286795000000,216035000000,0.4296,,,179942000000.0,179942000000,466737000000,713000000,854000000,26595000000,62085000000,0.1235,36092000000,0.0718,-2031000000,34061000000,0.0677,8398000000,26238000000,0.0522,196.06,195.82,134367000,134367000,67239000000,527000000,67766000000,0.0,72255000000,88996000000,229017000000,68159000000,8058000000.0,12786000000.0,20844000000,27549000000,2867000000,24209000000,143628000000,0.0,372645000000,33615000000,9136000000,7346000000,0.0,70170000000,112921000000,15250000000,0.0,5907000000,18099000000,39256000000,,,152177000000,,19209000000.0,230351000000,,-29099000000.0,220461000000,372638000000,7000000.0,372645000000,26238000000,26595000000,,,-9961000000,,-11799000000,,,6616000000,49488000000,-20902000000,652000000.0,-1979000000,355000000,-2331000000,-20043000000,-5106000000.0,,,-5912000000,68000000,-10950000000,-2560000000,16069000000,65100000000,49031000000,28586000000,1.2019,29.195,28.42,18.56,4250.0,3.19649,4.79082,23.35082
2012,497390000000,280689000000,216701000000,0.4357,,,182517000000.0,182517000000,463206000000,896000000,615000000,24756000000,59478000000,0.1196,34183000000,0.0687,-76000000,34107000000,0.0686,14582000000,19525000000,0.0393,145.9,145.7,133829000,134008236,59536000000,881000000,60417000000,0.0,76483000000,89147000000,226047000000,69945000000,6398000000.0,13517000000.0,19915000000,28191000000,1901000000,24903000000,144855000000,0.0,370902000000,35978000000,19466000000,2592000000,0.0,62034000000,117478000000,500000000,0.0,4935000000,16568000000,22003000000,,,139481000000,,,243725000000,,,231421000000,370902000000,0.0,370902000000,19525000000,24756000000,,,-5317000000,,-5423000000,,,363000000,39327000000,-27155000000,-3634000000.0,-67000000,556000000,-6484000000,-30758000000,-500000000.0,,,-6450000000,-7167000000,-14117000000,-1614000000,-6369000000,58731000000,65100000000,12172000000,1.2071,22.85,21.630000000000003,16.78,5000.0,3.53837,8.32919,25.10919
2013,516066000000,300006000000,216060000000,0.4187,,,186284000000.0,186284000000,486290000000,901000000,451000000,25894000000,54259000000,0.1051,29775000000,0.0577,-1829000000,27946000000,0.0542,10088000000,17826000000,0.0345,133.3,133.08,133736500,133949504,52320000000,10004000000,62324000000,0.0,87679000000,98551000000,248554000000,88588000000,5253000000.0,14429000000.0,19682000000,28608000000,1880000000,34179000000,172937000000,0.0,421491000000,32107000000,6524000000,2998000000,0.0,68423000000,107054000000,12700000000,0.0,4288000000,18684000000,35672000000,,,142726000000,,19209000000.0,255639000000,,-11553000000.0,263295000000,406021000000,15470000000.0,421491000000,17826000000,25894000000,,,-8519000000,,2333000000,,,-2467000000,32734000000,-30664000000,-13627000000.0,-2170000000,3960000000,-4993000000,-41771000000,-15000000000.0,,,-6450000000,15037000000,-6413000000,10569000000,-3672000000,55059000000,58731000000,2070000000,1.061,22.515,22.855,19.09,1950.0,0.473525,8.802715000000001,27.892715000000003
2014,616834000000,349014000000,267820000000,0.4342,,,224518000000.0,224518000000,573532000000,1052000000,276000000,29150000000,62297000000,0.101,43301000000,0.0702,-9774000000,33527000000,0.0544,13651000000,19220000000,0.0312,144.4,144.12,133106500,133361088,71357000000,3017000000,74374000000,0.0,103406000000,112472000000,290252000000,100422000000,4321000000.0,15596000000.0,19917000000,34610000000,3031000000,21738000000,179718000000,0.0,469970000000,42771000000,1466000000,2640000000,0.0,72560000000,116797000000,12900000000,0.0,8956000000,23012000000,44868000000,,,161665000000,,19209000000.0,268156000000,,4330000000.0,291695000000,453360000000,16610000000.0,469970000000,19220000000,29150000000,,,-678000000,,-5993000000,,,7327000000,55019000000,-34269000000,-3246000000.0,-11152000000,7863000000,-4930000000,-39099000000,,,,-6378000000,-7055000000,-13433000000,6877000000,13875000000,68934000000,55059000000,20750000000,0.9686,32.099999999999994,34.305,29.16,1550.0,0.4868449999999999,9.289560000000002,38.449560000000005
2015,707237000000,389831000000,317406000000,0.4488,,,259864000000.0,259864000000,649695000000,1271000000,342000000,29523000000,95463000000,0.135,57541000000,0.0814,7858000000,65399000000,0.0925,11629000000,53969000000,0.0763,413.36,412.48,130562500,130840283,107949000000,2915000000,110864000000,0.0,122425000000,138442000000,371731000000,112143000000,3836000000.0,16824000000.0,20660000000,36998000000,4639000000,21055000000,195495000000,0.0,567226000000,44712000000,10776000000,14923000000,0.0,97901000000,153389000000,4705000000,0.0,12980000000,28875000000,46560000000,,,199949000000,,19209000000.0,314892000000,,16675000000.0,350776000000,550725000000,16501000000.0,567226000000,53969000000,29523000000,,,-4644000000,,-6451000000,,,-20827000000,58021000000,-30963000000,7179000000.0,-5398000000,4385000000,9471000000,-15326000000,-1800000000.0,,,-7089000000,-9562000000,-18451000000,8553000000,35798000000,104732000000,68934000000,27058000000,0.8323,30.545,28.93,24.675,1900.0,0.292516,9.582076,34.257076
2016,745888000000,400328000000,345560000000,0.4633,,,298282000000.0,298282000000,698610000000,1012000000,871000000,41122000000,90910000000,0.1219,47276000000,0.0634,2070000000,49346000000,0.0662,17900000000,31017000000,0.0416,238.94,238.38,129814500,130115782,69671000000,9737000000,79408000000,0.0,126871000000,133895000000,340174000000,123071000000,107408000000.0,57209000000.0,164617000000,13723000000,3565000000,22658000000,327634000000,0.0,667808000000,38046000000,19539000000,3123000000,0.0,80932000000,138517000000,138900000000,0.0,18160000000,32513000000,189573000000,,,328090000000,,19209000000.0,337330000000,,-33657000000.0,322882000000,650972000000,16836000000.0,667808000000,31017000000,41122000000,,,-14518000000,,-8095000000,,,-8380000000,49241000000,-38982000000,-186462000000.0,-637000000,7067000000,-3034000000,-215091000000,-10236000000.0,,,-8579000000,153132000000,134317000000,-6708000000,-38042000000,66690000000,104732000000,10259000000,0.8882,23.29,23.785,20.82,1800.0,0.651524,10.233600000000001,31.053600000000003
2017,641185000000,368016000000,273169000000,0.426,0.0,212410000000.0,1606000000.0,214016000000,582032000000,3600000000,1648000000,33811000000,96518000000,0.1505,59152000000,0.0923,2105000000,61257000000,0.0955,13817000000,47242000000,0.0737,363.92,362.92,129817775,132172369,112032000000,9701000000,121733000000,0.0,112432000000,111060000000,345225000000,120767000000,,,147012000000,21445000000,16691000000,22964000000,328879000000,0.0,674104000000,66268000000,20509000000,6461000000,0.0,65580000000,152357000000,117082000000,0.0,7843000000,35117000000,160042000000,,,312399000000,,19209000000.0,407843000000,,-81991000000.0,345061000000,657460000000,16644000000.0,674104000000,47242000000,33811000000,,,13193000000,,9609000000,,,4909000000,99155000000,-28951000000,2152000000.0,-8551000000,12371000000,-8746000000,-23271000000,-18673000000.0,,,-9359000000,-2357000000,-30389000000,-849000000,44645000000,112032000000,67387000000,70204000000,0.8976,45.555,46.525,41.545,1100.0,0.859494,11.093094,52.638094
2018,712997000000,412211000000,300786000000,0.4219,0.0,223557000000.0,8558000000.0,232115000000,644326000000,3522000000,2598000000,34141000000,105955000000,0.1486,68672000000,0.0963,997000000,69669000000,0.0977,19196000000,50020000000,0.0702,385.26,384.16,129837435,130207090,121384000000,9272000000,130656000000,0.0,116967000000,119010000000,366633000000,120320000000,,,153913000000,30907000000,13489000000,23012000000,341641000000,0.0,708274000000,68189000000,21894000000,6099000000,0.0,66956000000,157039000000,94552000000,0.0,8257000000,35936000000,138745000000,,,295784000000,,19209000000.0,427842000000,,-51537000000.0,395514000000,691298000000,16976000000.0,708274000000,50020000000,34141000000,,,-11003000000,,-4129000000,,,8659000000,81817000000,-31871000000,-85000000.0,-11224000000,6337000000,-9391000000,-37090000000,-20299000000.0,,,-12480000000,-1772000000,-34551000000,-823000000,9352000000,121384000000,112032000000,49946000000,0.9408,41.115,40.55,36.96,2500.0,1.073992,12.167086000000001,49.127086000000006
