,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2004,8042000000000,6034000000000,2008000000000,0.2497,,,308000000000.0,308000000000,6342000000000,,,1192000000000.0,2875000000000,0.3575,1700000000000,0.2114,-17000000000,1683000000000,0.2093,37000000000.0,1646000000000,0.2047,2698.03,2698.03,610074871,610074871,1315000000000.0,0.0,1315000000000.0,922000000000,777000000000,269000000000,3283000000000,6341000000000,0.0,36000000000.0,36000000000.0,0.0,172000000000.0,82000000000,6631000000000,0.0,9914000000000,474000000000,762000000000.0,,0.0,1251000000000.0,2487000000000.0,1925000000000.0,,,31000000000.0,1956000000000.0,,,4443000000000,,1571000000000.0,2899000000000.0,33000000000.0,968000000000.0,5471000000000,9914000000000,0.0,9914000000000,1646000000000,1192000000000.0,-42000000000.0,,-79000000000.0,,-452000000000.0,,,-67000000000,2650000000000,-3754000000000.0,-8000000000.0,,,2000000000,-3760000000000,,1187000000000.0,,,753000000000,1940000000000,-2000000000.0,828000000000,1315000000000.0,487000000000.0,-1104000000000,,14.65,15.015,13.2,14433650.0,0.0,0.0,13.2
2005,9968843812753,8973766366624,995077446129,0.0998,,,522489257699.0,522489257699,9496255624322,,,1742217448384.0,2142858999436,0.215,472588188430,0.0474,-71946637379,400641551052,0.0402,-135270310829.0,535911861881,0.0538,788.88,788.88,679330584,679330584,1562720096469.0,0.0,1562720096469.0,1318978715352,682272409548,242042570284,3806013791652,9136281606012,0.0,42914959543.0,42914959543.0,0.0,353666433618.0,133429599326,9666292598499,0.0,13472306390151,2145176377272,743151793999.0,,0.0,223314679801.0,3111642851072.0,2821147197930.0,,,45552113536.0,2866699311466.0,,,5978342162538,,1770124913168.0,3505161388231.0,-1352053563.0,2220029979776.0,7493964227613,13472306390151,0.0,13472306390151,535911861881,1742217448384.0,-179383431659.0,,-87595683052.0,,113326671369.0,,,75217347882,2086367543436,-4134585791365.0,,,,-18817827527,-4153403618892,,1406906166167.0,,,876317577996,2283223744163,-286799241.0,215901868766,1562720096469.0,1346818227703.0,-2048218247929,,22.69,21.955,19.295,17182050.0,0.0,0.0,19.295
2006,10133833908725,10406698274081,-272864365356,-0.0269,,,568282620469.0,568282620469,10974980894550,,,2488632122310.0,1596900554008,0.1576,-841146985825,-0.083,-50584582477,-891731568302,-0.088,-230928767151.0,-660802801151,-0.0652,-923.32,-923.32,715680303,715680303,910313134821.0,0.0,910313134821.0,926642417127,1003053310180,168703095380,3008711957509,9047355601016,0.0,59053490462.0,59053490462.0,0.0,581943580243.0,176361216532,9864713888253,-1.0,12873425845761,1640333535336,777170227392.0,,0.0,679787986936.0,3097291749664.0,3139164365522.0,,,80652887185.0,3219817252707.0,,,6317109002371,,1706502256859.0,2718373095621.0,-11796327472.0,2143237818382.0,6556316843390,12873425845761,0.0,12873425845761,-660802801151,2488632122310.0,-237908275690.0,,178953250588.0,,-345303822246.0,,,11034329781,1779908625837,-2941881477804.0,,,,16255655056,-2925625822748,,,,,549991127577,549991127577,-511842454.0,-596237911788,910313134821.0,1506551046609.0,-1161972851967,,19.29,18.445,16.215,20966800.0,0.0,0.0,16.215
2007,14360088045425,12079088976919,2280999068506,0.1588,,,801859552262.0,801859552262,12880948529180,,,2799937271853.0,4354085215223,0.3032,1479139516244,0.103,75008427125,1554147943370,0.1082,209008427409.0,1345139515960,0.0937,1878.06,1854.55,716238510,725317047,1197100189804.0,785443821890.0,1982544011694.0,2438166671836,824390451186,512530899963,5757632034678,7595950390635,0.0,77530899041.0,77530899041.0,0.0,160555243786.0,260866105422,8094902638884,0.0,13852534673562,1174241575523,414130150691.0,,-1.0,862312735911.0,2450684462124.0,3045974725559.0,,,102427902839.0,3148402628397.0,,,5599087090522,,1790090827765.0,4196664802904.0,15694756588.0,2250911053461.0,8253361440718,13852448531240,86142322.0,13852534673562,1345139515960,2799937271853.0,122430711870.0,,-1264715358486.0,,227794944303.0,,,308044944473,3310837085671,-1596873598891.0,,-785443821890.0,,-1103932587,-2383421353367,,,,,-682844570736,-682844570736,-2458801503.0,242112360064,1197100189804.0,954987829740.0,1713963486780,,20.525,21.995,19.335,22114850.0,0.372504,0.372504,19.707504
2008,16263635000000,13616615000000,2647020000000,0.1628,,,911579000000.0,911579000000,14528194000000,209661000000.0,153543000000.0,2541021000000.0,4006181000000,0.2463,1735441000000,0.1067,-423942000000,1311499000000,0.0806,224721000000.0,1086896000000,0.0668,1518.63,1518.63,715631400,736692924,1367752000000.0,2055074000000.0,3422826000000.0,2041018000000,1136673000000,417493000000,7018010000000,9270262000000,0.0,199697000000.0,199697000000.0,190227000000.0,443877000000.0,266293000000,10370356000000,0.0,17388366000000,3032982000000,1171392000000.0,294494000000.0,0.0,581508000000.0,4785882000000.0,2733101000000.0,,,580760000000.0,3313861000000.0,,,8099743000000,,1789079000000.0,5001934000000.0,173938000000.0,2311071000000.0,9276022000000,17375765000000,12601000000.0,17388366000000,1086896000000,2541021000000.0,,,114997000000.0,241441000000.0,-312749000000.0,170689000000.0,-38288000000.0,858167000000,4601081000000,-2901315000000.0,125413000000.0,-1399862000000.0,1000000.0,-129223000000,-4304986000000,-503916000000.0,,,-268362000000.0,647512000000,-124766000000,0.0,171329000000,1367752000000.0,1196423000000.0,1699766000000,,19.675,16.77,14.965,23842450.0,0.185625,0.558129,15.523128999999999
2009,20037702000000,17824767000000,2212935000000,0.1104,,,1192071000000.0,1192071000000,19016838000000,129332000000.0,124948000000.0,2826853000000.0,3966894000000,0.198,1067241000000,0.0533,-52148000000,1015093000000,0.0507,-95584000000.0,1110677000000,0.0554,1484.5,1469.5,715631400,736915102,817982000000.0,2500000000000.0,3317982000000.0,3030223000000,1667780000000,435450000000,8451435000000,9666540000000,0.0,226990000000.0,226990000000.0,404942000000.0,681383000000.0,288321000000,11268176000000,0.0,19719611000000,3628036000000,2000275000000.0,145326000000.0,0.0,901627000000.0,6529938000000.0,3069809000000.0,,,165927000000.0,3235736000000.0,,,9765674000000,,1789078000000.0,5763097000000.0,144423000000.0,2257339000000.0,9953937000000,19719611000000,0.0,19719611000000,1110677000000,2826853000000.0,-284223000000.0,,291694000000.0,-911820000000.0,-531108000000.0,1067080000000.0,619184000000.0,206398000000,4151399000000,-3887675000000.0,109017000000.0,-4215723000000.0,3555000000000.0,-110770000000,-4550151000000,-957612000000.0,,,-178908000000.0,1019499000000,-117021000000,-21679000000.0,-534770000000,817982000000.0,1352752000000.0,263724000000,,12.285,12.39,11.305,31445250.0,0.223214,0.781343,12.086343
2010,25511535000000,21780880000000,3730655000000,0.1462,674684000000.0,3228462000000.0,480000000.0,3903626000000,25684506000000,240988000000.0,288472000000.0,2925378000000.0,4476528000000,0.1755,1310472000000,0.0514,-44903000000,1265569000000,0.0496,106335000000.0,1156343000000,0.0453,1616.0,1576.0,715631400,722160448,3134009000000.0,35370000000.0,3169379000000.0,3256689000000,2215217000000,199148000000,8840433000000,12815401000000,0.0,539901000000.0,539901000000.0,408778000000.0,1074853000000.0,178292000000,15017225000000,0.0,23857658000000,2592527000000,2100979000000.0,153890000000.0,0.0,4188323000000.0,8881829000000.0,3488187000000.0,0.0,6640000000.0,420035000000.0,3914862000000.0,,,12796691000000,,1789079000000.0,6995865000000.0,,2251113000000.0,11036057000000,23832748000000,24910000000.0,23857658000000,1156343000000,2925378000000.0,106335000000.0,,302675000000.0,-13442000000.0,-510332000000.0,-30419000000.0,44921000000.0,392801000000,4883532000000,-5170023000000.0,-270536000000.0,-124521000000.0,31947000000.0,790303000000,-4515167000000,-2452047000000.0,,,-178908000000.0,3039081000000,408126000000,36536000000.0,813027000000,1631009000000.0,817982000000.0,-286491000000,,17.36,17.125,15.84,30869900.0,0.159376,0.940719,16.780719
2011,24291289000000,23081322000000,1209967000000,0.0498,681228000000.0,1292756000000.0,160319000000.0,2134303000000,25215625000000,207266000000.0,363309000000.0,3651446000000.0,2950468000000,0.1215,-924336000000,-0.0381,-156623000000,-1080959000000,-0.0445,-293064000000.0,-771223000000,-0.0317,-1077.5,-1077.5,715631400,715631400,2332977000000.0,3297000000.0,2336274000000.0,2952977000000,2317370000000,251444000000,7858065000000,14696849000000,0.0,535114000000.0,535114000000.0,385145000000.0,1424005000000.0,263753000000,17304866000000,0.0,25162931000000,7775298000000,894972000000.0,58259000000.0,616351000000.0,624813000000.0,9911434000000.0,3722364000000.0,0.0,240000000.0,1397865000000.0,5120469000000.0,,,15031903000000,,1789079000000.0,6063359000000.0,,2263294000000.0,10115732000000,25147635000000,15296000000.0,25162931000000,-771223000000,3651446000000.0,,,818772000000.0,206293000000.0,-102153000000.0,889814000000.0,255949000000.0,-33137000000,3665858000000,-4278356000000.0,215286000000.0,-112670000000.0,2045000000.0,679234000000,-3494461000000,-3484984000000.0,,,-178908000000.0,3385643000000,-278249000000,-6180000000.0,-113032000000,1517977000000.0,1631009000000.0,-612498000000,0.0009,15.13,13.445,12.545,25026100.0,0.0,0.940719,13.485719
2012,29429668000000,26424756000000,3004912000000,0.1021,785111000000.0,1166102000000.0,140813000000.0,2092026000000,28516782000000,28859000000.0,187589000000.0,4469412000000.0,5112385000000,0.1737,912368000000,0.031,-453843000000,458525000000,0.0156,222180000000.0,233204000000,0.0079,326.0,326.0,715631400,715631400,2338661000000.0,318920000000.0,2657581000000.0,3793701000000,2390007000000,73396000000,8914685000000,13107511000000,14593000000.0,483009000000.0,497602000000.0,488590000000.0,1294813000000.0,152310000000,15540826000000,0.0,24455511000000,4147036000000,1015272000000.0,56521000000.0,490200000000.0,3553650000000.0,9206158000000.0,3440585000000.0,1061904000000.0,0.0,506684000000.0,5009173000000.0,,,14215331000000,,1789079000000.0,6238989000000.0,-69370000000.0,2251113000000.0,10209811000000,24425142000000,30369000000.0,24455511000000,233204000000,4469412000000.0,222180000000.0,-3000000.0,-721333000000.0,-1456943000000.0,-72637000000.0,440883000000.0,218097000000.0,366235000000,4569695000000,-4258367000000.0,-2661000000.0,-468788000000.0,978147000000.0,-222404000000,-3688185000000,-4309483000000.0,,,,4261359000000,-48124000000,-12702000000.0,820684000000,2338661000000.0,1517977000000.0,311328000000,0.0009,11.77,12.17,11.355,13072350.0,0.0,0.940719,12.295719
2013,27033035000000,23524851000000,3508184000000,0.1298,1095727000000.0,1119708000000.0,129023000000.0,2344458000000,25869309000000,39441000000.0,158818000000.0,3834518000000.0,4830786000000,0.1787,1163314000000,0.043,-333009000000,830305000000,0.0307,411332000000.0,426118000000,0.0158,595.5,595.5,715631400,715631400,1021870000000.0,1302458000000.0,2324328000000.0,3405508000000,1933241000000,68711000000,7731788000000,11808334000000,14593000000.0,453592000000.0,468185000000.0,452795000000.0,1037000000000.0,217182000000,13983496000000,0.0,21715284000000,2999522000000,907942000000.0,46777000000.0,661507000000.0,2219948000000.0,6788919000000.0,2994837000000.0,434891000000.0,119000000.0,699098000000.0,4128945000000.0,,,10917864000000,,1789079000000.0,6662655000000.0,-91674000000.0,2251113000000.0,10611173000000,21529037000000,186247000000.0,21715284000000,426118000000,3834518000000.0,411332000000.0,,-1566832000000.0,-251063000000.0,245403000000.0,-1110098000000.0,-334893000000.0,479637000000,3584773000000,-3657813000000.0,-13721000000.0,-2649614000000.0,1700874000000.0,-68801000000,-4504321000000,-2941286000000.0,,,,2550302000000,-390984000000,-6259000000.0,-1316791000000,1021870000000.0,2338661000000.0,-73040000000,0.0009,13.145,12.685,11.835,11651950.0,0.0,0.940719,12.775719
