,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1995,12477000000,8991000000,3486000000,0.2794,0.0,2498300000,700000.0,2499000000,11490000000,,,129600000,1109600000,0.0889,987200000,0.0791,-7200000,980000000,0.0785,375000000,605000000,0.0485,0.29,0.29,2084482759,2084482759,1000000.0,57000000.0,58000000.0,272000000.0,1749000000.0,54000000.0,2133000000.0,3397000000.0,89000000.0,0.0,89000000.0,98000000.0,19000000.0,42000000.0,3645000000.0,0.0,5778000000.0,681000000.0,,,,533000000.0,1214000000.0,983000000.0,,,139000000.0,1122000000.0,,,2336000000.0,,23000000.0,1937000000.0,-12000000.0,1494000000.0,3442000000.0,5778000000.0,0.0,5778000000.0,605000000.0,129600000.0,-2500000.0,,919000000.0,,-405200000.0,,919000000.0,-1116600000.0,534500000.0,-1100700000.0,,,96000000.0,250400000.0,-754300000.0,,77900000.0,,-67800000.0,110800000.0,120900000.0,219800000.0,120900000.0,220900000.0,100000000.0,-566200000.0,9.545,9.53,5.97,153227925.0,0.09217,0.09217,6.06217
1996,15470000000,11185000000,4285000000,0.277,0.0,3105700000,300000.0,3106000000,14291000000,,,181200000,1377200000,0.089,1179900000,0.0763,15100000,1195000000,0.0772,464000000,732000000,0.0473,0.35,0.34,2090000000,2151470588,53000000.0,55000000.0,108000000.0,325000000.0,2180000000.0,59000000.0,2672000000.0,4461000000.0,87000000.0,0.0,87000000.0,25000000.0,37000000.0,72000000.0,4682000000.0,0.0,7354000000.0,825000000.0,,,,591000000.0,1416000000.0,720000000.0,,,230000000.0,950000000.0,,,2366000000.0,,24000000.0,2579000000.0,-508000000.0,2893000000.0,4988000000.0,7354000000.0,0.0,7354000000.0,732000000.0,181200000.0,18000000.0,,,,-429300000.0,,919000000.0,-218200000.0,713000000.0,-1278100000.0,,,56900000.0,44200000.0,-1177000000.0,,68500000.0,,-89700000.0,536900000.0,515700000.0,400000.0,515700000.0,516900000.0,1200000.0,-565100000.0,11.265,11.275,7.135,147199275.0,0.11095,0.20312,7.33812
1997,19536000000,14101000000,5435000000,0.2782,0.0,3900400000,600000.0,3901000000,18002000000,,,232300000,1767300000,0.0905,1533700000,0.0785,9300000,1543000000,0.079,597000000,938000000,0.048,0.43,0.43,2194884000,2194884000,146000000.0,412000000.0,558000000.0,388000000.0,2708000000.0,55000000.0,3709000000.0,5437000000.0,87000000.0,0.0,87000000.0,8000000.0,66000000.0,35000000.0,5633000000.0,0.0,9342000000.0,1090000000.0,,,,752000000.0,1842000000.0,1247000000.0,,,298000000.0,1545000000.0,,,3387000000.0,,24000000.0,3407000000.0,-713000000.0,3237000000.0,5955000000.0,9342000000.0,0.0,9342000000.0,938000000.0,232300000.0,28800000.0,,337000000.0,,-525200000.0,,1256000000.0,-436000000.0,1100100000.0,-1194400000.0,0.0,-409000000.0,67900000.0,27900000.0,-1507600000.0,,104500000.0,,-110200000.0,505800000.0,500100000.0,200000.0,500100000.0,553400000.0,53300000.0,-94300000.0,14.665,15.53,9.915,130252800.0,0.06334,0.26646,10.18146
1998,24156000000,17375000000,6781000000,0.2807,0.0,4765000000,120000000.0,4885000000,22260000000,,,283000000,2181000000,0.0903,2016000000,0.0835,-118000000,1898000000,0.0786,738000000,1160000000,0.048,0.53,0.52,2188679245,2230769231,172000000.0,2000000.0,174000000.0,556000000.0,3602000000.0,128000000.0,4460000000.0,6509000000.0,140000000.0,0.0,140000000.0,15000000.0,78000000.0,27000000.0,6769000000.0,0.0,11229000000.0,1358000000.0,,,,1098000000.0,2456000000.0,1303000000.0,,,372000000.0,1675000000.0,,,4131000000.0,,73000000.0,4430000000.0,-978000000.0,3573000000.0,7098000000.0,11229000000.0,0.0,11229000000.0,1160000000.0,283000000.0,-28000000.0,,611000000.0,,-885000000.0,,1867000000.0,-997000000.0,1029000000.0,-1481000000.0,0.0,-194000000.0,599000000.0,105000000.0,-971000000.0,,122000000.0,,-139000000.0,-15000000.0,-32000000.0,-58000000.0,-32000000.0,114000000.0,146000000.0,-452000000.0,25.5,26.26,16.825,128784450.0,0.07667,0.34313,17.168129999999998
1999,30219000000,21241000000,8978000000,0.2971,0.0,5944000000,373000000.0,6317000000,27558000000,,,373000000,3027000000,0.1002,2661000000,0.0881,-7000000,2654000000,0.0878,1040000000,1614000000,0.0534,0.73,0.71,2206500000,2320500000,62000000.0,0.0,62000000.0,469000000.0,4293000000.0,109000000.0,4933000000.0,8160000000.0,0.0,268000000.0,268000000.0,,,104000000.0,8532000000.0,0.0,13465000000.0,1586000000.0,14000000.0,,0.0,1257000000.0,2857000000.0,1566000000.0,0.0,85000000.0,208000000.0,1859000000.0,,,4716000000.0,,,5876000000.0,-1262000000.0,4135000000.0,8749000000.0,13465000000.0,0.0,13465000000.0,1614000000.0,373000000.0,7000000.0,,137000000.0,,-698000000.0,,2004000000.0,-214000000.0,1917000000.0,-2320000000.0,0.0,-2000000.0,4000000.0,47000000.0,-2271000000.0,,167000000.0,,-168000000.0,249000000.0,248000000.0,-4000000.0,248000000.0,420000000.0,172000000.0,-403000000.0,41.25,42.02,26.99,116983800.0,0.11334,0.45647,27.446469999999998
2000,38434000000,27023000000,11411000000,0.2969,,7616000000,,7616000000,34639000000,,,463000000,4267000000,0.111,3795000000,0.0987,9000000,3804000000,0.099,1484000000,2320000000,0.0604,1.03,1.0,2244000000,2342000000,168000000.0,2000000.0,170000000.0,587000000.0,5489000000.0,144000000.0,6390000000.0,10227000000.0,311000000.0,0.0,311000000.0,15000000.0,87000000.0,51000000.0,10691000000.0,0.0,17081000000.0,1993000000.0,,,,1663000000.0,3656000000.0,750000000.0,,,334000000.0,1084000000.0,,,4740000000.0,,115000000.0,7941000000.0,-54000000.0,4339000000.0,12341000000.0,17081000000.0,0.0,17081000000.0,2320000000.0,463000000.0,,,72000000.0,,-1142000000.0,,2076000000.0,-409000000.0,2446000000.0,-2581000000.0,-101000000.0,-32000000.0,30000000.0,62000000.0,-2622000000.0,,267000000.0,,-255000000.0,269000000.0,281000000.0,1000000.0,106000000.0,168000000.0,62000000.0,-135000000.0,52.94,50.845,32.76,140009450.0,0.16,0.61647,33.37647
2002,53553000000,37406000000,16147000000,0.3015,,11215000000,,11215000000,48621000000,,,764000000,5721000000,0.1068,4932000000,0.0921,25000000,4957000000,0.0926,1913000000,3044000000,0.0568,1.3,1.29,2335000000,2353000000,2477000000.0,69000000.0,2546000000.0,920000000.0,6725000000.0,170000000.0,10361000000.0,15375000000.0,419000000.0,,419000000.0,,189000000.0,50000000.0,16033000000.0,0.0,26394000000.0,3436000000.0,,,,3065000000.0,6501000000.0,1250000000.0,,,561000000.0,1811000000.0,,,8312000000.0,,117000000.0,12799000000.0,-440000000.0,5606000000.0,18082000000.0,26394000000.0,0.0,26394000000.0,3044000000.0,764000000.0,,,1126000000.0,,-166000000.0,,3860000000.0,1029000000.0,5963000000.0,-3393000000.0,-190000000.0,-85000000.0,25000000.0,177000000.0,-3466000000.0,,445000000.0,,-396000000.0,-222000000.0,-173000000.0,-14000000.0,2310000000.0,2477000000.0,167000000.0,2570000000.0,38.95,34.83,22.64,227384150.0,0.21,1.04647,23.68647
2003,58247000000,40139000000,18108000000,0.3109,,12278000000,,12278000000,52417000000,,,903000000,6775000000,0.1163,5830000000,0.1001,42000000,5872000000,0.1008,2208000000,3664000000,0.0629,1.57,1.56,2336000000,2344000000,2188000000.0,65000000.0,2253000000.0,1072000000.0,8338000000.0,254000000.0,11917000000.0,17168000000.0,575000000.0,,575000000.0,,362000000.0,-11000000.0,18094000000.0,0.0,30011000000.0,4560000000.0,,,,3475000000.0,8035000000.0,1321000000.0,,,853000000.0,2174000000.0,,,10209000000.0,,118000000.0,15971000000.0,-145000000.0,3858000000.0,19802000000.0,30011000000.0,0.0,30011000000.0,3664000000.0,903000000.0,173000000.0,,22000000.0,,-1592000000.0,,3882000000.0,40000000.0,4802000000.0,-2749000000.0,-235000000.0,-583000000.0,506000000.0,127000000.0,-2934000000.0,0.0,326000000.0,-2000000000.0,-492000000.0,1000000.0,-2165000000.0,8000000.0,-289000000.0,2188000000.0,2477000000.0,2053000000.0,31.59,32.004999999999995,20.99,208115800.0,0.26,1.30647,22.29647
2004,64816000000,44236000000,20580000000,0.3175,,13734000000,,13734000000,57970000000,,,1076000000,7919000000,0.1222,6846000000,0.1056,-3000000,6843000000,0.1056,2539000000,4304000000,0.0664,1.88,1.88,2283000000,2289000000,2826000000.0,26000000.0,2852000000.0,1097000000.0,9076000000.0,303000000.0,13328000000.0,20063000000.0,833000000.0,,833000000.0,,967000000.0,-754000000.0,21109000000.0,0.0,34437000000.0,5159000000.0,509000000.0,,1281000000.0,2605000000.0,9554000000.0,856000000.0,,,1620000000.0,2476000000.0,,,12030000000.0,,119000000.0,19680000000.0,14000000.0,2594000000.0,22407000000.0,34437000000.0,0.0,34437000000.0,4304000000.0,1076000000.0,605000000.0,,-108000000.0,,-693000000.0,,3774000000.0,668000000.0,6545000000.0,-4106000000.0,-215000000.0,-159000000.0,219000000.0,265000000.0,-3996000000.0,0.0,227000000.0,-1554000000.0,-595000000.0,-9000000.0,-1931000000.0,20000000.0,638000000.0,2826000000.0,2188000000.0,2439000000.0,36.16,36.435,24.045,144566850.0,0.325,1.63147,25.676470000000002
2005,73094000000,48664000000,24430000000,0.3342,,16504000000,,16504000000,65168000000,,,1319000000,9231000000,0.1263,7926000000,0.1084,-14000000,7912000000,0.1082,2911000000,5001000000,0.0684,2.27,2.26,2207000000,2216000000,506000000.0,1659000000.0,2165000000.0,1499000000.0,10076000000.0,450000000.0,14190000000.0,22726000000.0,1394000000.0,,1394000000.0,,1309000000.0,-712000000.0,24717000000.0,0.0,38907000000.0,5766000000.0,11000000.0,,1546000000.0,3206000000.0,10529000000.0,2148000000.0,,,2072000000.0,4220000000.0,,,14749000000.0,,119000000.0,23962000000.0,119000000.0,-42000000.0,24158000000.0,38907000000.0,0.0,38907000000.0,5001000000.0,1319000000.0,319000000.0,,-113000000.0,,-849000000.0,,3661000000.0,378000000.0,6904000000.0,-3948000000.0,-727000000.0,-25890000000.0,25990000000.0,96000000.0,-4479000000.0,0.0,285000000.0,-3106000000.0,-719000000.0,485000000.0,-3055000000.0,33000000.0,-597000000.0,506000000.0,1103000000.0,2956000000.0,40.375,40.17,26.75,168401300.0,0.4,2.03147,28.78147
