,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2003,644379000.0,590079000.0,54300000.0,0.0843,,21265000.0,,21265000.0,611344000.0,,,22597000.0,37156000.0,0.0577,33035000.0,0.0513,-18476000.0,14559000.0,0.0226,5509000.0,9050000.0,0.014,1.37,0.88,6589051,6589051,64984000.0,0.0,64984000.0,31799000.0,141649000.0,5269000.0,243701000.0,132969000.0,,,,,,2870000.0,135839000.0,0.0,379540000.0,22730000.0,22987000.0,,0.0,25602000.0,71319000.0,127107000.0,0.0,9023000.0,12727000.0,148857000.0,,,220176000.0,41656000.0,2849000.0,99821000.0,422000.0,14616000.0,159364000.0,379540000.0,0.0,379540000.0,9050000.0,22597000.0,3520000.0,,28887000.0,,40186000.0,,,4717000.0,68771000.0,-6832000.0,,,,677000.0,-6155000.0,,,,-23000.0,-22581000.0,-22604000.0,-1000.0,40011000.0,64984000.0,24973000.0,61939000.0,18.075,18.485,18.485,10650.0,0.0,0.0,18.485
2004,887756000.0,816090000.0,71666000.0,0.0807,,35190000.0,,35190000.0,851280000.0,,,29393000.0,49941000.0,0.0563,36476000.0,0.0411,-15928000.0,20548000.0,0.0231,7607000.0,12941000.0,0.0146,1.18,1.17,10911000,10978000,4570000.0,4465000.0,9035000.0,46180000.0,270283000.0,22095000.0,347593000.0,181907000.0,,,,,,4403000.0,186310000.0,0.0,533903000.0,37362000.0,79914000.0,,0.0,42553000.0,159829000.0,160987000.0,0.0,15048000.0,7790000.0,183825000.0,,6559000.0,343654000.0,56338000.0,2859000.0,112739000.0,2324000.0,15989000.0,190249000.0,533903000.0,0.0,533903000.0,12941000.0,29393000.0,1107000.0,,-41612000.0,,-41122000.0,,,-207000.0,1622000.0,-23109000.0,-114172000.0,,,51368000.0,-85913000.0,,,,-23000.0,23900000.0,23877000.0,0.0,-60414000.0,4570000.0,64984000.0,-21487000.0,18.96,18.75,18.75,4650.0,0.0,0.0,18.75
2005,864274000.0,800002000.0,64272000.0,0.0744,,31726000.0,,31726000.0,831728000.0,,,29178000.0,41211000.0,0.0477,24868000.0,0.0288,-12835000.0,12033000.0,0.0139,4126000.0,7907000.0,0.0091,0.71,0.7,11126000,11193000,5179000.0,0.0,5179000.0,43664000.0,294470000.0,15511000.0,358824000.0,163290000.0,,,,,,2381000.0,165671000.0,0.0,524495000.0,38719000.0,76404000.0,,0.0,38271000.0,153394000.0,154125000.0,0.0,11125000.0,10042000.0,175292000.0,,5807000.0,328686000.0,56335000.0,2859000.0,120623000.0,-265847000.0,281839000.0,195809000.0,524495000.0,0.0,524495000.0,7907000.0,29178000.0,-1552000.0,,-18731000.0,,-24187000.0,,,1204000.0,18006000.0,-14415000.0,,,,6233000.0,-8182000.0,,,,-23000.0,-9192000.0,-9215000.0,0.0,609000.0,5179000.0,4570000.0,3591000.0,17.689999999999998,17.689999999999998,17.689999999999998,4050.0,0.0,0.0,17.689999999999998
2006,883823000.0,796224000.0,87599000.0,0.0991,,33322000.0,,33322000.0,829546000.0,,,23793000.0,59251000.0,0.067,52357000.0,0.0592,-16899000.0,35458000.0,0.0401,13465000.0,21993000.0,0.0249,1.97,1.96,6826396,6861224,6046000.0,0.0,6046000.0,46618000.0,307292000.0,9936000.0,369892000.0,148501000.0,,,,,,5273000.0,153774000.0,0.0,523666000.0,35163000.0,66817000.0,,0.0,38402000.0,140382000.0,142586000.0,0.0,7538000.0,15381000.0,165505000.0,,3773000.0,305887000.0,54486000.0,2890000.0,142593000.0,-257048000.0,274858000.0,217779000.0,523666000.0,0.0,523666000.0,21993000.0,23793000.0,-4344000.0,,-10713000.0,,-12822000.0,,,1115000.0,31844000.0,-11906000.0,,,,1215000.0,-10691000.0,,,,-23000.0,-20263000.0,-20286000.0,0.0,867000.0,6046000.0,5179000.0,19938000.0,23.2,23.97,23.97,7750.0,0.0,0.0,23.97
2007,1024853000.0,905207000.0,119646000.0,0.1167,,57988000.0,,57988000.0,963195000.0,,,22881000.0,67823000.0,0.0662,60945000.0,0.0595,-16003000.0,44942000.0,0.0439,12875000.0,32067000.0,0.0313,2.65,2.63,7344528,7400380,8552000.0,0.0,8552000.0,55500000.0,380487000.0,6900000.0,451439000.0,172235000.0,,,,,,3041000.0,175276000.0,0.0,626715000.0,58615000.0,10033000.0,,0.0,48336000.0,116984000.0,210395000.0,0.0,4120000.0,21645000.0,236160000.0,,,353144000.0,69619000.0,3075000.0,173853000.0,-1253000.0,28277000.0,273571000.0,626715000.0,0.0,626715000.0,32067000.0,22881000.0,-2451000.0,,22666000.0,,24813000.0,,,-4933000.0,70230000.0,-21627000.0,-21336000.0,,,32227000.0,-10736000.0,,,,-23000.0,-56965000.0,-56988000.0,0.0,2506000.0,8552000.0,6046000.0,48603000.0,27.635,27.635,27.635,7150.0,0.0,0.0,27.635
2008,1080724000.0,986458000.0,94266000.0,0.0872,61147000.0,,,61147000.0,1047605000.0,,,22669000.0,37379000.0,0.0346,32622000.0,0.0302,-17912000.0,14710000.0,0.0136,6691000.0,8019000.0,0.0074,0.66,0.65,7578000,7645000,10322000.0,0.0,10322000.0,62012000.0,395739000.0,17407000.0,485480000.0,183051000.0,,,,,1196000.0,2346000.0,186593000.0,0.0,672073000.0,49400000.0,10160000.0,,0.0,55818000.0,115378000.0,250039000.0,,,27226000.0,277265000.0,,,392643000.0,69448000.0,3079000.0,182071000.0,-3628000.0,28460000.0,279430000.0,672073000.0,0.0,672073000.0,8019000.0,22669000.0,-74000.0,,-37060000.0,,-15252000.0,,,214000.0,-6232000.0,-32853000.0,,,,508000.0,-32345000.0,,,,-23000.0,40370000.0,40347000.0,0.0,1770000.0,10322000.0,8552000.0,-39085000.0,21.225,21.335,21.335,26200.0,0.0,0.0,21.335
2009,1280684000.0,1161137000.0,119547000.0,0.0933,0.0,69836000.0,624000.0,70460000.0,1231597000.0,14000.0,14117000.0,22026000.0,70228000.0,0.0548,48188000.0,0.0376,-14103000.0,34085000.0,0.0266,15320000.0,18765000.0,0.0147,1.54,1.53,7587000,7654000,5849000.0,0.0,5849000.0,76713000.0,392955000.0,12415000.0,487932000.0,179245000.0,,,,,,8428000.0,187673000.0,0.0,675605000.0,60019000.0,38949000.0,1579000.0,0.0,56882000.0,155850000.0,191853000.0,,,45477000.0,237330000.0,,,393180000.0,69403000.0,3080000.0,200813000.0,-19160000.0,28289000.0,282425000.0,675605000.0,0.0,675605000.0,18765000.0,22026000.0,4680000.0,,1132000.0,-14701000.0,2731000.0,,,676000.0,47279000.0,-23198000.0,,,,611000.0,-22587000.0,-471712000.0,,-257000.0,-23000.0,442827000.0,-29165000.0,0.0,-4473000.0,5849000.0,10322000.0,24081000.0,24.46,25.27,25.27,17900.0,0.0,0.0,25.27
2010,1280110000.0,1129823000.0,150287000.0,0.1174,0.0,65133000.0,156000.0,65289000.0,1195112000.0,2000.0,9640000.0,22415000.0,107415000.0,0.0839,84998000.0,0.0664,-9638000.0,75360000.0,0.0589,26949000.0,48411000.0,0.0378,3.98,3.96,9887000,9957000,7421000.0,0.0,7421000.0,73460000.0,446464000.0,12882000.0,540227000.0,178113000.0,,,,,,993000.0,179106000.0,0.0,719333000.0,67674000.0,6356000.0,6122000.0,0.0,61587000.0,135617000.0,207924000.0,0.0,3085000.0,37697000.0,248706000.0,,,384323000.0,31325000.0,3861000.0,249201000.0,-15030000.0,65653000.0,335010000.0,719333000.0,0.0,719333000.0,48411000.0,22415000.0,4247000.0,,-37114000.0,3253000.0,-53509000.0,,,153000.0,38112000.0,-20783000.0,,,,168000.0,-20615000.0,-432249000.0,,,-23000.0,416347000.0,-15925000.0,0.0,1572000.0,7421000.0,5849000.0,17329000.0,27.28,27.365,27.365,8500.0,0.0,0.0,27.365
2011,1194612000.0,1101387000.0,93225000.0,0.078,0.0,60421000.0,-844000.0,59577000.0,1160964000.0,1000.0,8828000.0,22581000.0,54876000.0,0.0459,32294000.0,0.027,-8827000.0,23467000.0,0.0196,5796000.0,17671000.0,0.0148,1.45,1.45,11564000,11636000,4762000.0,0.0,4762000.0,78536000.0,455236000.0,17733000.0,556267000.0,188012000.0,,,,,,429000.0,188441000.0,0.0,744708000.0,64369000.0,142559000.0,489000.0,0.0,54627000.0,261555000.0,90060000.0,0.0,3177000.0,36084000.0,129321000.0,,,390876000.0,6325000.0,4118000.0,266849000.0,-13981000.0,90521000.0,353832000.0,744708000.0,0.0,744708000.0,17671000.0,22581000.0,1717000.0,,-25147000.0,-1661000.0,1519000.0,,,142000.0,16964000.0,-19473000.0,-20348000.0,,,1245000.0,-38576000.0,-325416000.0,,,-23000.0,344392000.0,18953000.0,0.0,-2659000.0,4762000.0,7421000.0,-2509000.0,25.995,25.755,25.755,8350.0,0.0,0.0,25.755
2012,1261821000.0,1169002000.0,92819000.0,0.0736,0.0,67971000.0,-814000.0,67157000.0,1236159000.0,707000.0,8809000.0,22691000.0,49021000.0,0.0388,25623000.0,0.0203,-8102000.0,17521000.0,0.0139,6265000.0,11256000.0,0.0089,0.93,0.92,11727000,11799000,9420000.0,0.0,9420000.0,87421000.0,432433000.0,13976000.0,543250000.0,192825000.0,,,,,403000.0,1558000.0,194786000.0,0.0,738036000.0,61074000.0,7336000.0,,0.0,49758000.0,118168000.0,226873000.0,,,38322000.0,265195000.0,,,383363000.0,6268000.0,2938000.0,278082000.0,-23319000.0,90704000.0,354673000.0,738036000.0,0.0,738036000.0,11256000.0,22691000.0,1368000.0,,7381000.0,1431000.0,22803000.0,,,-814000.0,41882000.0,-27425000.0,,-10000000.0,,1042000.0,-36383000.0,-415766000.0,,-1178000.0,-23000.0,416126000.0,-841000.0,0.0,4658000.0,9420000.0,4762000.0,14457000.0,27.05,27.8,27.8,20550.0,0.0,0.0,27.8
