,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2012,4320037620,3355833371,964204249,0.2232,91405771.0,1054753525,-107405534,1038753762,4394587133,22208441,1391100.0,28257435.0,-25066553,-0.0058,-74549513,-0.0173,19834425,-54715089,-0.0127,4407798.0,-59122886,-0.0137,-0.14,-0.14,444246030,444246030,776934500,537402308.0,1314336808,136646816,898595504,34493347,2384072475,105859749,,,,,,32645,105892394,0.0,2489964869,1207514516,0.0,59383232.0,453133915,313850204,1974498635,,,,,,,,1974498635,,63217,-1098716696,1432951,1612686762,515466234,2489964869,0.0,2489964869,-59122886.0,28257435.0,,47418712.0,608753767.0,-17891406.0,-539219917.0,658108052.0,317803429.0,71086751.0,696393779.0,-77269775.0,0.0,-632308904.0,101312728.0,88844594.0,-519421357.0,-79337899.0,391298039.0,,,1195513.0,313155652.0,6207243.0,496335318.0,776934500.0,280599183.0,619124004.0,0.1605,0.6,0.605,0.605,18086500.0,0,0,0.605
2013,10282243976,7811046099,2471197876,0.2403,244829308.0,2197770319,-297604830,2144994798,9956040898,94940502,,53565813.0,482931720,0.047,326203078,0.0317,103162829,429365907,0.0418,112416185.0,316949722,0.0308,0.58,0.55,544813185,577475865,2028453347,2338292856.0,4366746202,155352998,1637030239,125022769,6284152208,180703158,,,,,,32085171,212788329,0.0,6496940537,2889812602,1.0,269274880.0,992662979,1140278862,5022754444,,,,,,,,5022754444,,67675,-749806054,22716161,2201208312,1474186093,6496940537,0.0,6496940537,316949722.0,53565813.0,,75487943.0,2019674816.0,22976982.0,-969913523.0,1717423861.0,445396157.0,183142313.0,2648820608.0,-134834165.0,0.0,-3728523693.0,1946600703.0,-27943330.0,-1944700485.0,,547532454.0,,,12419407.0,559951862.0,10047357.0,1274119342.0,2028453347.0,754334005.0,2513986443.0,0.1652,3.045,3.645,3.645,145399000.0,0,0,3.645
2014,23408337381,17587686780,5820650601,0.2487,679092775.0,5132740072,-806838329,5004994517,22592681297,292104327,76156279.0,361476956.0,1537056823,0.0657,843744699,0.036,229388810,1073133509,0.0458,247988031.0,851435557,0.0364,1.5,1.41,566553410,601137920,4789585021,3767421304.0,8557006325,681895808,3587431204,390904068,13217237404,2118446073,59985146.0,1120667000.0,1180652146.0,390087164.0,,40493213,3729678596,1.0,16946916001,6119766032,1.0,554764217.0,1692629042,2340423642,10152818717,3854047741.0,0.0,242637463.0,0.0,4096685204.0,,,14249503921,,71050,83955318,-31410351,2496666137,2549282154,16798786075,148129926.0,16946916001,851435557.0,361476956.0,,228214454.0,1566464506.0,-136107946.0,-2090464164.0,2782517786.0,316930625.0,129065826.0,3136657299.0,-1588160384.0,-1202168903.0,-6315962517.0,5019552270.0,-33523080.0,-4120262616.0,-1053735901.0,,,,4905119415.0,3851383514.0,-154460564.0,2713317634.0,4789585021.0,2076267387.0,1548496915.0,0.1611,17.455,18.835,18.835,230668500.0,0,0,18.835
2015,40203212000,30306723000,9896489000,0.2462,1076520000.0,8134371000,-1373815000,7837076000,38143799000,267208000,85762000.0,583830000.0,2717002000,0.0676,2070549000,0.0515,-20029000,2050520000,0.051,457745000.0,1589665000,0.0395,2.75,2.65,578680460,600840315,3324384000,1807403000.0,5131787000,1974636000,4566746000,480107000,12153276000,3883023000,108781000.0,941831000.0,1050612000.0,1012304000.0,,1936307000,7882246000,0.0,20035522000,6645262000,95000000.0,544667000.0,2207738000,3217959000,12165959000,4058181000.0,22699000.0,175416000.0,,4256296000.0,,,16422255000,,76000,1616209000,-70981000,1993880000,3539184000,19961439000,74083000.0,20035522000,1589665000.0,583830000.0,,302941000.0,-872153000.0,-279165000.0,-1272336000.0,643370000.0,462446000.0,310803000.0,1915086000.0,-4175037000.0,-610841000.0,-5786953000.0,7633963000.0,-1990250000.0,-2937309000.0,-574463000.0,,-650197000.0,,685526000.0,-539134000.0,94990000.0,-1466367000.0,3324384000.0,4790751000.0,-2259951000.0,0.154,21.41,21.385,21.385,165564700.0,0,0,21.385
2016,56591302000,42994688000,13596614000,0.2403,1563582000.0,11246934000,-1901917000,10908599000,53903287000,107044000,85195000.0,1012610000.0,3736450000,0.066,2707709000,0.0478,-41625000,2666084000,0.0471,601828000.0,2036817000,0.036,3.51,3.37,579790440,629085915,4109577000,671776000.0,4781353000,4291305000,4948609000,559605000,14580872000,5359915000,367106000.0,3271534000.0,3638640000.0,1004205000.0,,510821000,10513581000,0.0,25094453000,8333610000,0.0,602671000.0,3027022000,3222834000,14583466000,4381698000.0,246902000.0,100583000.0,,4729183000.0,,,19312649000,,77000,3653026000,-343608000,2422685000,5732180000,25044829000,49624000.0,25094453000,2036817000.0,1012610000.0,,475653000.0,-1211124000.0,-1951397000.0,-685018000.0,1553400000.0,656576000.0,517457000.0,2831413000.0,-2785506000.0,-164692000.0,-2262314000.0,3341482000.0,-615833000.0,-1669002000.0,-98000000.0,,-193619000.0,,-101509000.0,-393128000.0,15910000.0,785193000.0,4109577000.0,3324384000.0,45907000.0,0.1439,13.21,12.86,12.86,165450450.0,0,0,12.86
2017,72912313000,56618471000,16293842000,0.2235,1808452000.0,14134451000,-2270514000,13672389000,70290860000,101125000,82435000.0,1117201000.0,3775431000,0.0518,2690446000,0.0369,-149593000,2540853000,0.0348,626140000.0,1949655000,0.0267,3.32,3.19,587771145,628579165,9973891000,245981000.0,10219872000,7980185000,6960251000,755830000,25916138000,6860216000,367106000.0,3587232000.0,3954338000.0,600256000.0,285112000.0,366760000,12066682000,0.0,37982820000,11445109000,1667310000.0,767518000.0,2693128000,3452138000,19257685000,4094903000.0,362649000.0,17007000.0,,4474559000.0,,,23732244000,,85000,5602681000,-24242000,8715995000,14294519000,38026763000,-43943000.0,37982820000,1949655000.0,1117201000.0,,667098000.0,-3117613000.0,-2655862000.0,-2240420000.0,3217304000.0,-474856000.0,364910000.0,981251000.0,-2473583000.0,-261484000.0,-354000000.0,1076024000.0,-295373000.0,-2032606000.0,-24697000.0,5610337000.0,,,1584184000.0,7169824000.0,-6054000.0,6112415000.0,10221992000.0,4109577000.0,-1492332000.0,0.1537,11.255,11.52,11.52,146504500.0,0,0,11.52
2018,84523948000,67454981000,17068967000,0.2019,2000894000.0,15404916000,-2656178000,14749632000,82204613000,242872000,159744000.0,889733000.0,3744868000,0.0443,2421113000,0.0286,325962000,2747075000,0.0325,566604000.0,2128787000,0.0252,3.22,3.12,661330785,700418050,9540556000,2321244000.0,11861800000,9021128000,5368106000,1070814000,27321848000,8647181000,367106000.0,4299544000.0,4666650000.0,2137978000.0,388770000.0,400236000,16240815000,0.0,43562663000,11630172000,6639428000.0,1218334000.0,2220049000,5456310000,25945959000,,400951000.0,4960000.0,,405911000.0,,,26351870000,,86000,7907396000,-30883000,9385216000,17261815000,43613685000,-51022000.0,43562663000,2128787000.0,889733000.0,,671210000.0,1607717000.0,-64931000.0,291781000.0,-140746000.0,-839284000.0,448301000.0,5745748000.0,-3593043000.0,-963699000.0,-2691032000.0,747766000.0,-1267174000.0,-6693812000.0,-2455885000.0,,,,3042853000.0,586968000.0,177576000.0,-183520000.0,10038472000.0,10221992000.0,2152705000.0,0.1453,11.17,10.25,10.25,187667850.0,0,0,10.25
2019,92994418000,72314190000,20680228000,0.2224,1568107000.0,16274004000,-2117132000,15724979000,88039169000,217027000,86004000.0,950506000.0,6036896000,0.0649,4773374000,0.0513,169431000,4942805000,0.0532,983554000.0,4016832000,0.0432,6.02,5.92,667620645,680407075,6573808000,3052726000.0,9626534000,4149020000,7708292000,1531655000,23015501000,13004268000,236711000.0,5948316000.0,6185027000.0,5115708000.0,539561000.0,722613000,25567177000,0.0,48582678000,13792200000,1426913000.0,1342962000.0,2114656000,6591866000,23925635000,1460180000.0,782068000.0,165098000.0,,2407346000.0,,1728933000.0,26332981000,,87000,11924228000,-56656000,9959497000,21827156000,48160137000,422541000.0,48582678000,4016832000.0,950506000.0,,688083000.0,5008302000.0,4165302000.0,-2625892000.0,1681114000.0,-285532000.0,1626460000.0,12290183000.0,-4277673000.0,-3355111000.0,-3271105000.0,2500340000.0,-811508000.0,-8240560000.0,-8055547000.0,,,,1798847000.0,-6256700000.0,-112110000.0,-2319187000.0,7719285000.0,10038472000.0,8012510000.0,0.1436,8.21,8.489999999999998,8.489999999999998,136510900.0,0,0,8.489999999999998
2020,101858489000,80573181000,21285308000,0.209,0.0,16133077000,-566447000,15566630000,96139811000,449017000,67357000.0,1139279000.0,8243609000,0.0809,5860086000,0.0575,1159271000,7019357000,0.0689,1130016000.0,5906957000,0.058,8.75,8.56,675388950,690180050,11995415000,7328719000.0,19324134000,2735188000,7642509000,1469689000,31171520000,15110729000,593662000.0,6524025000.0,7117687000.0,4810821000.0,628267000.0,101790000,27769294000,0.0,58940814000,15191313000,1343217000.0,1365201000.0,2290340000,7744078000,26568948000,1360946000.0,1070891000.0,432995000.0,121245000.0,2986077000.0,,1660737000.0,29555025000,,88000,17740415000,-58954000,10816185000,28497734000,58052759000,888055000.0,58940814000,5906957000.0,1139279000.0,-103623000.0,951048000.0,3560901000.0,988109000.0,-527198000.0,1386900000.0,208638000.0,365882000.0,11820444000.0,-2271895000.0,-1608549000.0,-14349500000.0,10679827000.0,820436000.0,-6695043000.0,-2689972000.0,,,,2669133000.0,-20839000.0,-12526000.0,5092036000.0,12811321000.0,7719285000.0,9548549000.0,0.1532,16.28,16.925,16.925,150453250.0,0,0,16.925
2021,117059678000,93953121000,23106557000,0.1974,0.0,18448714000,-924579000,17524135000,111477256000,671461000,14461000.0,30502000.0,5918238000,0.0506,5582422000,0.0477,290853000,5873275000,0.0502,1222704000.0,4681073000,0.04,6.93,6.78,675388950,690180050,16297410000,5381618000.0,21679028000,3423950000,6865108000,873859000,32841945000,15907155000,589165000.0,6933108000.0,7522273000.0,4959779000.0,760023000.0,296366000,29445596000,0.0,62287541000,13144935000,2259843000.0,,2278474000,8087765000,25771017000,952813000.0,1026155000.0,437202000.0,272038000.0,2688208000.0,,1237472000.0,28459225000,,91000,22421488000,-88599000,10299918000,32632898000,61092123000,1195418000.0,62287541000,4682387120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1572,22.075,18.355,18.355,209980300.0,0,0,18.355
