,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1999,43606394,41810973,1795421,0.0412,,,10663063.0,10663063,52474036,,,1541582,2600401,0.0596,-8867642,-0.2034,9926461,1058819.0,0.0243,17999.0,1040820,0.0239,0.08,0.08,14282250,14282250,3501952,0.0,3501952,19293449,22799993,26208931.0,71804326,82141264,,,,,,40924018,123065282,-1.0,194869607,5244873,,,,2849778,8094652,,,,192440,192440,,,8287091,,119669719,11089454,-6406366,62229709,186582516,194869607,0.0,194869607,1040820,1541582,,,-1237789,,7874191,,,-2903782,-1559169,-6031500.0,-1000001.0,,,25167941,18136440,,,-15108799.0,-3774064.0,-8566870,-27449733,1.0,-10872461,23923897,34796358,-7590669,,10.245,10.1,6.63,150797.5,1.13685,1.13685,7.76685
2000,35129671,27794829,7334842,0.2088,,,10324910.0,10324910,38119739,,,1689893,3066747,0.0873,-2990068,-0.0851,4366921,1376854.0,0.0392,22372.0,1354482,0.0386,0.1,0.1,13751955,13751955,2834301,0.0,2834301,13578742,16765812,24653770.0,57832625,83218059,0.0,1671915.0,1671915.0,,,40676342,125566316,0.0,183398941,4921834,,,,1278065,6199900,,,,240000,240000,480000.0,,6439900,,119669744,1354482,-7560306,63495120,176959041,183398941,0.0,183398941,1354482,1689893,,,9577791,,6056465,,,-2627202,9994964,-2674725.0,-815525.0,,,-1923942,-5414192,,,,-10996609.0,-868853,-11865462,-1.0,-7284691,11188388,18473079,7320239,,8.1,8.04,5.9350000000000005,47639.0,0.10145,1.2383,7.1733
2001,34795305,27161697,7633609,0.2194,,,6815100.0,6815100,33976797,,,1687811,7575211,0.2177,818508,0.0235,5068892,5887400.0,0.1692,2052928.0,3834473,0.1102,0.28,0.28,13750580,13750580,1890504,57068487.0,58958991,18326427,13337994,-1.0,90623411,77172259,0.0,1798694.0,1798694.0,,,34894706,113865659,0.0,204489070,9548373,13607361.0,,0.0,1393591,24549325,,,,249408,249408,,,24798733,,119669747,3834473,-8022433,64208551,179690337,204489070,0.0,204489070,3834473,1687811,,,9434881,,5450927,,,-7075037,7882128,-1436166.0,0.0,-70073798.0,34973650.0,7284673,-29251641,,,,-1286758.0,13396097,12109339,0.0,-9260174,1928214,11188388,6445961,,8.235,8.274999999999999,6.19,42050.0,0.28556,1.52386,7.71386
2002,72669492,40227809,32441683,0.4464,,,19350800.0,19350800,59578609,,,3629268,-29191140,-0.4017,13090883,0.1801,-45911291,-32820408.0,-0.4516,7779944.0,-40600353,-0.5587,-2.88,-2.88,13761047,13761047,40515172,86319.0,40601490,25207459,34909629,0.0,100718578,117180196,0.0,2577573.0,2577573.0,,,139460056,259217825,0.0,359936403,17793599,6824558.0,,0.0,8803546,33421703,,,,13316795,13316795,,,46738498,,125985208,-40037224,-16076828,243326749,313197905,359936403,0.0,359936403,-40600353,3629268,,,12197698,,-3379004,,,45571139,20797752,-843785.0,0.0,-59361326.0,44021187.0,51579223,35395299,,563128.0,,-7311033.0,-12792967,-19540872,-4.0,36652175,40522120,3869945,19953967,,5.625,5.59,4.385,261355.5,0.0,1.52386,5.90886
2003,72340666,51319404,21021262,0.2906,,,-6776480.0,-6776480,44542924,,,3573171,79607167,1.1004,27797742,0.3843,48236254,76033996.0,1.0511,10655824.0,65378172,0.9038,4.65,1.64,14062195,39322688,17088123,5489491.0,22577615,13202942,22966054,0.0,58746611,149317545,0.0,371645.0,371645.0,,,362431446,512120636,0.0,570867247,7361185,1433242.0,,0.0,6364298,15158725,138700393.0,,,22872947,161573340,,,176732065,,124772186,5113156,172985859,91056149,393927350,570659415,207832.0,570867247,65378172,3573171,,,21513040,,19095238,,,-78972826,11491558,-31166596.0,-185782503.0,,,15376931,-201572168,,3583368.0,,-1726845.0,164687622,166544145,-3.0,-23536468,21043919,44580387,-19675038,,7.93,8.25,6.470000000000001,956155.0,0.03945,1.56331,8.03331
2004,62482875,39109163,23373713,0.3741,,,6323462.0,6323462,45432624,,,3603275,44109554,0.7059,17050251,0.2729,23314290,40364541.0,0.646,8294020.0,32212258,0.5155,2.0,1.13,16088052,16088052,12715143,1552699.0,14267842,24120768,34958811,0.0,73347421,157922676,,,,,,417007335,574930010,0.0,648277431,11224527,14246729.0,,1.0,3377850,28849107,126309209.0,,,26302414,152611624,,,181460730,,151045040,35888418,172891869,106925701,466751027,648211757,65674.0,648277431,32212258,3603275,,,-19958307,,-17150946,,,-16190977,-333751,,-14629603.0,-1203752.0,,-8784761,-24618116,,23480701.0,,-1505104.0,-5248625,16726972,3.0,-8224892,12715143,20940035,-333751,,10.97,11.035,8.68,1464227.5,0.06294,1.62625,10.30625
2005,78139185,59632796,18506389,0.2368,,,-17735512.0,-17735512,41897284,,,4167335,118704259,1.5191,36241901,0.4638,78206560,114448461.0,1.4647,37771242.0,76765682,0.9824,4.26,2.17,18038053,36912635,14461951,59952046.0,74413997,31988421,46273608,0.0,152676026,166425542,0.0,-30417654.0,-30417654.0,,,454406563,590414452,-1.0,743090477,17890175,11494807.0,,0.0,36566603,65951585,114643918.0,,,39373537,154017455,,,219969040,,162714134,108153655,173835456,78141364,522844609,742813649,276828.0,743090477,76765682,4167335,,,-13653058,,-8817176,,,-77376463,-10096504,1.0,-25948379.0,-34403015.0,93487671.0,29570608,62706886,,11154550.0,,-2998702.0,-6465122,1690726,-3.0,54301105,67433352,13132247,-10096504,0.3465,11.62,11.39,9.0,2384133.0,0.18505,1.8113,10.8113
2006,112465454,92423067,20042388,0.1782,,,8922911.0,8922911,101345977,,,5117766,43475435,0.3866,11119480,0.0989,27341227,38460707.0,0.342,5437866.0,32919803,0.2927,1.66,1.13,19889768,29069842,26026240,6230700.0,32256940,33867160,28964273,3.0,95088377,225025207,0.0,23607842.0,23607842.0,,,527901631,776534681,0.0,871623058,26467899,66495357.0,,0.0,9059041,102022297,98205928.0,,,37615696,135821624,,,237843920,,220849608,127385158,177948115,107035763,633218645,871062565,560492.0,871623058,32919803,5117766,,,-22501774,,9951669,,11829818.0,-37029686,-21493890,-55832573.0,-1860050.0,-64680062.0,-1.0,11383597,-110989089,,53646722.0,,-10011109.0,48717404,92353017,-4.0,-40129966,27407461,67537427,-77326463,0.3243,13.065,13.395,10.785,2863089.5,0.07609,1.88739,12.67239
2007,208262021,171072763,37189258,0.1786,,,46159.0,46159,171118922,,,4357479,60779459,0.2918,37143099,0.1783,19549568,56692667.0,0.2722,8184293.0,48237688,0.2316,1.7,1.36,28331444,35414169,45861459,38933761.0,84795220,59103488,51265126,16672390.0,211836224,240316967,0.0,23044403.0,23044403.0,0.0,526205.0,571736803,835624378,0.0,1047460602,17877118,119866633.0,,0.0,26127567,163871318,24180278.0,,,52431275,76611553,153223107.0,,240482871,,302523388,48237688,294233142,161165708,806159926,1046642797,817805.0,1047460602,48237688,4357479,,,-59891723,,-27629899,,-1794285.0,-47565226,-54861783,-28658498.0,,-710245.0,,28521615,-847128,,82257851.0,,-5374698.0,36292110,113175262,1.0,57466352,84219692,26753340,-83520281,0.3234,19.62,19.355,15.655,2873467.5,0.07796,1.96535,17.62035
2008,322022651,256443660,65578991,0.2036,,,22017865.0,22017865,278461525,,,6466231,29671018,0.0921,43561126,0.1353,-20090204,23470922.0,0.0729,283738.0,22921049,0.0712,0.54,0.51,42342603,44277103,47739013,484721692.0,532460706,90963361,111394097,1182226.0,736000389,266302197,0.0,22802191.0,22802191.0,,,1042221159,1331325547,1.0,2067325937,23685402,195370163.0,,0.0,42983072,262038637,,,,43862893,43862893,,,305901530,,500942012,22921049,192225909,1044176471,1760265441,2066166971,1158965.0,2067325937,22921049,6466231,,,-60120266,,-71005593,,-5714679.0,-45460712,-76193698,-27985718.0,,-407037149.0,,28855027,-406167840,,895210469.0,,-8240297.0,29783169,916753341,0.0,434391803,520473579,86081776,-104179416,0.3307,14.015,13.07,10.61,3735462.0,0.11084,2.07619,12.68619
2009,1427175000,851192000,575983000,0.4036,0.0,347146000.0,-8829000.0,338317000,1189509000,13664000.0,93000.0,87595000,304986000,0.2137,215403000,0.1509,96105000,311508000.0,0.2183,92682000.0,124616000,0.0873,2.26,2.0,55726159,62534006,82459000,345541000.0,428000000,590458000,139197000,0.0,1157655000,3309998000,-408740000.0,55187000.0,-353553000.0,1358605000.0,,503351000,4818401000,0.0,5976056000,339894000,634274000.0,155952000.0,0.0,339744000,1313912000,1330779000.0,,,82499000,1413278000,,,2727190000,,471539000,126893000,36681000,1177771000,1812884000,4540074000,1435982000.0,5976056000,124616000,87595000,92682000.0,,-84217000,-122966000.0,92991000,51101000.0,-12612000.0,78860000,299536000,-317188000.0,-41453000.0,-60519000.0,0.0,51981000,-367179000,-234671000.0,,-73201000.0,-8413000.0,74518000,-241767000,0.0,-309410000,211676000,521086000,-17652000,0.26335,9.06,9.215,7.625,2460990.5,0.31454,2.39073,10.01573
