,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2003,842508000.0,501727120.0,340780880.0,0.4045,-1.0,215373363.0,471495779.0,686869141.0,1188596262.0,,,-76752008.0,187797992.0,0.2229,263474000.0,0.3127,1076000.0,264550000.0,0.314,25152000.0,239398000.0,0.2841,0.81,0.8,294471596.0,298848642.0,1060218000.0,0.0,1060218000.0,0.0,22788000.0,31340000.0,1114346000.0,1352361000.0,,,,,,,1352361000.0,0.0,2466707000.0,61604000.0,64607000.0,,0.0,251328000.0,377539000.0,773934000.0,,,73506000.0,847440000.0,,,1224979000.0,,9588000.0,678628000.0,,553512000.0,1241728000.0,2466707000.0,0.0,2466707000.0,239398000.0,-76752008.0,,,111440338.0,,,,,76916670.0,351003000.0,-469878000.0,,,,31000.0,-469847000.0,-44779000.0,56000.0,,,331501000.0,286778000.0,-169129012.0,-1195012.0,980908475.0,982103487.0,-118875000.0,1.0924,21.395,21.545,17.465,21629790.0,0.0,0.0,17.465
2004,1074224000.0,751803807.0,322420193.0,0.3001,-1.0,312226342.0,679973461.0,992199802.0,1744003610.0,,,-103869029.0,124610971.0,0.116,251287000.0,0.2339,-22807000.0,228480000.0,0.2127,21869000.0,206611000.0,0.1923,0.7,0.69,295404280.0,298401125.0,1257350000.0,0.0,1257350000.0,0.0,26440000.0,34183000.0,1317973000.0,1621025000.0,0.0,44557147.0,44557147.0,,,-44557147.0,1621025000.0,0.0,2938998000.0,67936000.0,80682000.0,,0.0,338208000.0,486826000.0,872645000.0,,,124239000.0,996884000.0,,,1483710000.0,,9643000.0,885239000.0,-407590974.0,967996974.0,1455288000.0,2938998000.0,0.0,2938998000.0,206611000.0,-103869029.0,,,106306180.0,,-3656948.0,,,253013849.0,462062000.0,-331603000.0,-32738388.0,,,32742388.0,-331599000.0,-71278000.0,6948000.0,,,187035000.0,122705000.0,-304351432.0,-51183432.0,1258993302.0,1310176734.0,130459000.0,1.2315,16.905,16.95,13.735,20464470.0,0.0,0.0,13.735
2005,1336586000.0,956790946.0,379795054.0,0.2842,0.0,371371755.0,846953453.0,1218325208.0,2175116153.0,,,-100529644.0,195401356.0,0.1462,329489000.0,0.2465,-33558000.0,295931000.0,0.2214,29190000.0,266741000.0,0.1996,0.9,0.9,296365169.0,297961211.0,1613643000.0,0.0,1613643000.0,0.0,28069000.0,45256000.0,1686968000.0,2122732000.0,0.0,30359025.0,30359025.0,,,-30359025.0,2122732000.0,0.0,3809700000.0,92118000.0,128935000.0,,0.0,436187000.0,657240000.0,1293860000.0,,,131189000.0,1425049000.0,,,2082289000.0,,9675000.0,1151980000.0,-443719890.0,1009475890.0,1727411000.0,3809700000.0,0.0,3809700000.0,266741000.0,-100529644.0,,,18415008.0,,,,,345888637.0,530515000.0,-619135000.0,,,,2234000.0,-616901000.0,-88146000.0,5382000.0,,,550021000.0,467257000.0,86386000.0,467257000.0,,,-88620000.0,1.2963,23.17,23.455,19.01,15141165.0,0.0,0.0,19.01
2006,1692530000.0,1136009262.0,556520738.0,0.3288,1.0,232958467.0,1131954143.0,1364912611.0,2500921873.0,,,124405000.0,463293000.0,0.2737,375046000.0,0.2216,-36158000.0,338888000.0,0.2002,32176000.0,306712000.0,0.1812,1.03,1.02,299064870.0,300994590.0,1439004000.0,0.0,1439004000.0,0.0,3422000.0,611201000.0,2053627000.0,2532988000.0,0.0,46841000.0,46841000.0,,,763000.0,2580592000.0,0.0,4634219000.0,79283000.0,153311000.0,126678748.0,0.0,613278000.0,845872000.0,1524417000.0,0.0,127260000.0,144685000.0,1796362000.0,,,2642234000.0,,9790000.0,1467623000.0,-370066453.0,884638453.0,1991985000.0,4634219000.0,0.0,4634219000.0,306712000.0,124405000.0,,,11415887.0,,-962000.0,,,168037113.0,610570000.0,-546225000.0,,,,208940000.0,-337285000.0,-123938000.0,30590000.0,,,386809000.0,293461000.0,-333000.0,566413000.0,1439004000.0,872591000.0,64345000.0,1.2119,28.195,28.105,22.78,10506990.0,0.0,0.0,22.78
2007,2236895000.0,1539327363.0,697567637.0,0.3118,1.0,508325055.0,1315197769.0,1823522825.0,3362850188.0,,,143503000.0,594540000.0,0.2658,471745000.0,0.2109,-20708000.0,451037000.0,0.2016,15437000.0,435600000.0,0.1947,1.45,1.43,301169115.0,303713085.0,1346419000.0,645510000.0,1991929000.0,0.0,2420000.0,359927000.0,2354276000.0,2884053000.0,0.0,46841000.0,46841000.0,-239435000.0,,645510000.0,3336969000.0,0.0,5691245000.0,54801000.0,234971000.0,20822000.0,0.0,827958000.0,1117730000.0,1741814000.0,0.0,151032000.0,140896000.0,2033742000.0,,,3151472000.0,,9822000.0,1905211000.0,-510364628.0,1135104628.0,2539773000.0,5691245000.0,0.0,5691245000.0,435600000.0,143503000.0,,,87633233.0,,1002000.0,,,203116767.0,869853000.0,-494972000.0,,-663532000.0,,495000.0,-1158009000.0,-155071000.0,11233000.0,,,339409000.0,195571000.0,0.0,-92585000.0,1346419000.0,1439004000.0,374881000.0,1.3358,42.765,42.705,34.614999999999995,15658407.0,0.0,0.0,34.614999999999995
2008,2713822000.0,1576312000.0,1137510000.0,0.4192,0.0,17168000.0,583262000.0,600430000.0,2176742000.0,83957000.0,97088000.0,175949000.0,711964000.0,0.2623,537080000.0,0.1979,-98153000.0,438927000.0,0.1617,48219000.0,390708000.0,0.144,1.33,1.31,294842340.0,297362325.0,1877123000.0,10228000.0,1887351000.0,0.0,1997000.0,497774000.0,2387122000.0,3582126000.0,0.0,46841000.0,46841000.0,301234000.0,,10228000.0,3940429000.0,0.0,6327551000.0,129289000.0,366801000.0,,0.0,1061060000.0,1557150000.0,1899694000.0,0.0,148088000.0,220425000.0,2268207000.0,,,3825357000.0,,9465000.0,2000422000.0,-624048000.0,1116355000.0,2502194000.0,6327551000.0,0.0,6327551000.0,390708000.0,175949000.0,,10925000.0,45237000.0,,423000.0,,,81082000.0,703901000.0,-937115000.0,937115000.0,-58114000.0,186500000.0,-820696000.0,-692310000.0,-241962000.0,8403000.0,-299994000.0,,646392000.0,112839000.0,0.0,124430000.0,1470849000.0,1346419000.0,-233214000.0,1.5774,26.775,27.42,22.22,23087810.0,0.0,0.0,22.22
2009,2941965000.0,2132028000.0,809937000.0,0.2753,0.0,12753000.0,704553000.0,717306000.0,2849334000.0,75522000.0,130544000.0,256117000.0,206174000.0,0.0701,92631000.0,0.0315,-273118000.0,-180487000.0,-0.0613,-11314000.0,-169173000.0,-0.0575,-0.59,-0.59,288302040.0,288302040.0,1583194000.0,533363000.0,2116557000.0,0.0,2075000.0,424445000.0,2543077000.0,3644824000.0,,,46841000.0,-440213000.0,,593333000.0,3844785000.0,0.0,6387862000.0,132671000.0,202941000.0,425000.0,0.0,1043579000.0,1379191000.0,2302048000.0,0.0,155524000.0,126038000.0,2583610000.0,,,3962801000.0,,9354000.0,1777727000.0,-651702000.0,1289682000.0,2425061000.0,6387862000.0,0.0,6387862000.0,-169173000.0,256117000.0,,3757000.0,108407000.0,,-78000.0,,,214026000.0,413134000.0,-702017000.0,702017000.0,-4225000.0,3703000.0,-387812000.0,-388334000.0,-327055000.0,1615000.0,-46015000.0,,459000000.0,87545000.0,0.0,112345000.0,1583194000.0,1470849000.0,-288883000.0,1.3251,28.355,28.01,22.700000000000003,13458221.0,0.0,0.0,22.700000000000003
2010,2988100000.0,1870800000.0,1117300000.0,0.3739,0.0,144800000.0,570400000.0,715200000.0,2586000000.0,23500000.0,72100000.0,235400000.0,648500000.0,0.217,402100000.0,0.1346,-61100000.0,341000000.0,0.1141,35700000.0,305300000.0,0.1022,1.06,1.06,287898000.0,288931500.0,1477900000.0,1390300000.0,2868200000.0,0.0,2500000.0,192700000.0,3063400000.0,4314200000.0,,,46800000.0,-1274100000.0,,1413100000.0,4500000000.0,0.0,7563400000.0,154000000.0,265500000.0,900000.0,0.0,1130100000.0,1549600000.0,2827300000.0,0.0,199600000.0,138300000.0,3165200000.0,,,4714800000.0,,9400000.0,2083500000.0,-836900000.0,1592600000.0,2848600000.0,7563400000.0,0.0,7563400000.0,305300000.0,235400000.0,,4900000.0,278800000.0,,-400000.0,,,47100000.0,871500000.0,-997800000.0,997800000.0,-864300000.0,223800000.0,-908600000.0,-1549100000.0,-230300000.0,14500000.0,,,788100000.0,572300000.0,0.0,-105300000.0,1477900000.0,1583200000.0,-126300000.0,1.3512,29.31,29.01,23.515,9910001.5,2.18564,2.18564,25.70064
2011,3629500000.0,2332900000.0,1296600000.0,0.3572,0.0,154600000.0,653800000.0,808400000.0,3141300000.0,27200000.0,93900000.0,277700000.0,792500000.0,0.2183,488200000.0,0.1345,-67300000.0,420900000.0,0.116,46300000.0,374600000.0,0.1032,1.29,1.29,289711500.0,290569500.0,2028300000.0,869400000.0,2897700000.0,0.0,2700000.0,577200000.0,3477600000.0,4933700000.0,,,46800000.0,-755400000.0,,893300000.0,5118400000.0,0.0,8596000000.0,150800000.0,336700000.0,,0.0,1349700000.0,1837200000.0,3439300000.0,126600000.0,267700000.0,-28700000.0,3804900000.0,,,5642100000.0,,9500000.0,1967600000.0,-1114600000.0,2091400000.0,2953900000.0,8596000000.0,0.0,8596000000.0,374600000.0,277700000.0,,3300000.0,96900000.0,,-200000.0,,,33800000.0,786300000.0,-897200000.0,,,398300000.0,-872300000.0,-474000000.0,-280700000.0,27400000.0,,-500000000.0,991400000.0,238100000.0,0.0,550400000.0,2028300000.0,1477900000.0,-110900000.0,1.4165,29.905,29.380000000000003,25.555,7991982.5,0.0,2.18564,27.74064
2012,4390200000.0,3507000000.0,883200000.0,0.2012,0.0,180000000.0,20000000.0,200000000.0,3707000000.0,44300000.0,109200000.0,309200000.0,1051400000.0,0.2395,683200000.0,0.1556,-50200000.0,633000000.0,0.1442,72600000.0,560400000.0,0.1276,1.95,1.95,287371500.0,288015000.0,2708300000.0,772200000.0,3480500000.0,0.0,2800000.0,392700000.0,3876000000.0,4925200000.0,0.0,46800000.0,46800000.0,-622500000.0,,775500000.0,5125000000.0,0.0,9001000000.0,181200000.0,368400000.0,228800000.0,0.0,1265400000.0,1815000000.0,3256800000.0,146300000.0,319400000.0,156800000.0,3879300000.0,,,5694300000.0,,9300000.0,2400100000.0,-1333500000.0,2230800000.0,3306700000.0,9001000000.0,0.0,9001000000.0,560400000.0,309200000.0,,-700000.0,102900000.0,,-100000.0,,,48500000.0,1020300000.0,-317600000.0,,,,-185400000.0,-185400000.0,-329700000.0,7100000.0,-124600000.0,,292300000.0,-154900000.0,0.0,680000000.0,2708300000.0,2028300000.0,702700000.0,1.3343,33.5,33.730000000000004,29.34,5405647.0,2.25333,4.438969999999999,33.77897
