,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1996,3722150000,394384000.0,3327766000.0,0.894,,,2458810000.0,2458810000.0,2853194000.0,,,164591000,1131804000,0.3041,943629000,0.2535,23584000.0,967213000.0,0.2599,399677000.0,567536000,0.1525,0.45,0.45,1251600000,1251600000,737394000,164891000.0,902285000,1611764000,7799000.0,217611000.0,2739459000,621903000,,,5742000,,,,627645000,0.0,3367104000,,,,,,,8669000.0,18289000.0,,,26958000,1182750000.0,,1155792000,,517537000.0,240698000,,1448835000.0,2207070000,3362862000,4242000,3367104000,567536000,164591000,,,,,,,,-248630000,483497000,,,,,-206987000,-206987000,,11374000.0,,-133615000,224776000,102535000,0.0,379045000,647122000,268077000,483497000,1.2538,12.22,12.03,8.335,1142200.0,0.399321,0.399321,8.734321000000001
1997,3083221462,306163330.0,2777058132.0,0.9007,,,1962157129.0,1962157129.0,2268320459.0,,,98725356,924489985,0.2998,814901003,0.2643,10863626.0,825764629.0,0.2678,358040551.0,467724078,0.1517,0.37,0.37,1251600000,1251600000,504150405,84457188.0,588607593,1234182402,3798178.0,84487188.0,1911075362,431309569,0.0,41092686.0,41092686,-1.0,45479955.0,133826230.0,651708439,0.0,2562783801,160890748.0,82457190.0,,0.0,165918925.0,409266863.0,2381816.0,,,603246669.0,605628485,,,1014895349,,263600645.0,148768942,-304521514.0,1432684931.0,1540533005,2555428354,7355447,2562783801,467724078,98725356,,,-145175309.0,,,,,932726,422206851,-290489710.0,,,,2307270,-288182439,,2009998.0,,-121406242,79974465,-39421779,0.0,94602633,421693215,327090582,131717141,1.0991,16.38,18.28,13.420000000000002,1283800.0,0.622615,1.021936,14.441936000000002
1998,4325799978,1761339762.0,2564460216.0,0.5928,,,1717001442.0,1717001442.0,3478341204.0,,,138642516,1095241770,0.2532,847458774,0.1959,109140480.0,956599254.0,0.2211,420361380.0,536237874,0.124,0.43,0.43,1254768000,1254768000,620480682,0.0,620480682,1515262086,18843786.0,148703904.0,2303290458,645037290,0.0,77336262.0,77336262,,,192019032.0,914392584,0.0,3217683042,234396234.0,96265314.0,,0.0,201739356.0,532400904.0,24727140.0,,,741023784.0,765750924,1531501848.0,,1298151828,,,166371872,-352830708.0,2098742440.0,1912283604,3210435432,7247610,3217683042,536237874,138642516,-511596.0,,-21828096.0,,-15006816.0,,,-25665066,626875632,-388386630.0,,,,136681398,-251705232,0.0,13130964.0,-682128.0,-150323958,24471342,-113403780,-46469970.0,215381916,620480682,405098766,238489002,1.1723,41.815,41.97,31.32,5352900.0,0.721494,1.74343,33.06343
1999,5114027439,2006136047.0,3107891392.0,0.6077,745222251.0,1.0,1565895027.0,2311117279.0,4317253325.0,,,172809149,1150955901,0.2251,796774114,0.1558,181372638.0,978146752.0,0.1913,376697093.0,601449658,0.1176,1.43,1.42,1254768000,1254768000,711541715,0.0,711541715,1846997473,3140376.0,956513931.0,3518193495,794869018,0.0,119974304.0,119974304,,,397455379.0,1312298701,0.0,4830492196,301680855.0,24671831.0,,0.0,1458892664.0,1785245350.0,1264101.0,,,473973234.0,475237335,950474669.0,,2260482684,,268005287.0,1699497173,-478407525.0,1072171211.0,2561266147,4821748831,8743364,4830492196,601449658,172809149,14724986.0,,-156067763.0,,-366709.0,,,5625845,638541876,-354492843.0,,,,-99855025,-454347869,,489938.0,,-165596221,5557274,-159549009,64025915.0,88670913,709990408,621319496,284049033,1.0075,33.22,33.56,25.105,16845250.0,0.142,1.88543,26.99043
2000,6261951017,2247786456.0,4014164562.0,0.641,968967702.0,0.0,2242878004.0,3211845706.0,5459632162.0,,,223214223,1248913402,0.1994,802318856,0.1281,223380323.0,1025699178.0,0.1638,391642249.0,634056929,0.1013,0.5,0.5,1257073000,1257073000,1086262654,95601940.0,1181864594,2197353981,5798574.0,188535641.0,3573552790,870308893,0.0,116043883.0,116043883,0.0,305331231.0,718651587.0,2010335594,0.0,5583888384,355397435.0,146814869.0,,0.0,306485409.0,808697713.0,155485047.0,,,2079012389.0,2234497436,,,3043195149,,314581692.0,1994338940,-571305412.0,745692788.0,2483308008,5526503157,57385227,5583888384,634056929,223214223,-131945775.0,,422173669.0,,-2661850.0,,,-467775418,679723628,-285314119.0,,,,-99814051,-385128170,,125823520.0,,-165709745,80756270,40870045,-2158228.0,333307274,1042468833,709161559,394409509,0.9424,54.595,53.375,40.105,15689850.0,0.127,2.01243,42.11743
2001,7343627940,2853607490.0,4490020450.0,0.6114,899128000.0,0.0,2278165570.0,3177293570.0,6030901060.0,,,279853590,1337452900,0.1821,1312726880,0.1788,-255127570.0,1057599310.0,0.144,476537840.0,581061470,0.0791,0.46,0.46,1255432569,1255432569,866534610,97780170.0,964314780,2390556570,4495640.0,0.0,3359366990,996908170,0.0,499016040.0,499016040,0.0,479909570.0,863162880.0,2838996660,0.0,6198363650,,,,377633760.0,1428489610.0,1806123370.0,,,,1218318440.0,1218318440,,,3024441810,,314694800.0,2547903970,-767630530.0,1016014640.0,3110982880,6135424690,62938960,6198363650,581061470,279853590,-144984390.0,,-39336850.0,,,,,312446980,989040800,-377633760.0,-378757670.0,,,-284349230,-1040740660,,,-94408440.0,-180949510,149480030,-125877920,-4495640.0,-180949510,862038970,1042988480,611407040,0.8909,33.33,34.790000000000006,26.19,18818150.0,0.128,2.1404300000000003,28.33043
2002,7419542341,2818705149.0,4600837192.0,0.6201,910212142.0,0.0,9436870239.0,10347082381.0,13165787530.0,,,221414003,1329734313,0.1792,-5792393714,-0.7807,6900714025.0,1108320310.0,0.1494,599246595.0,509073715,0.0686,0.41,0.41,1256919330,1256919330,1149505768,1350358.0,1150856126,2033140530,10739019.0,289400789.0,3484136464,1035152227,0.0,441163167.0,441163167,0.0,402653649.0,251720355.0,2130689398,-1.0,5614825861,329123437.0,22677827.0,,0.0,373939710.0,725740974.0,11327954.0,1.0,594578948.0,1352259665.0,1958166568,,,2683907542,,315248194.0,2873702953,-125794899.0,-188467924.0,2874688324,5558595866,56229995,5614825861,509073715,221414003,103854671.0,,276981683.0,,,,,576902308,1688226380,-309026253.0,,,,85373723,-223652529,,,-279517537.0,-182484225,-474728676,-936730438,-160755556.0,367088809,1122722546,755633737,1379200127,1.0501,25.075000000000003,23.27,17.61,28881950.0,0.128,2.2684300000000004,19.87843
2003,7012344930,2528681437.0,4483663494.0,0.6394,994202581.0,-1.0,1768450912.0,2762653492.0,5291334929.0,,,215140840,1981755161,0.2826,1721010001,0.2454,45604319.0,1766614320.0,0.2519,691431002.0,1075183319,0.1533,0.87,0.87,1237484498,1241060895,1338051714,1349851.0,1339401565,1767624326,10356533.0,1259253765.0,4376636190,1017877379,0.0,420600867.0,420600867,1.0,263991154.0,235718128.0,1938187529,-1.0,6314823718,286361361.0,19009872.0,,1.0,796917093.0,1102288327.0,12486122.0,,,1438479041.0,1450965162,,,2553253489,,314863068.0,3754520831,-201626450.0,-164787428.0,3702970021,6256223510,58600208,6314823718,1075183319,215140840,106969340.0,,83486696.0,,,,,21508685,1502288879,-274856661.0,,-638262753.0,,3426239,-909693174,,,-87999963.0,-186020584,-30865534,-304886081,-69408544.0,218301874,1338051714,1119749840,1227432219,1.2588,28.715,29.285,22.29,41719500.0,0.159,2.42743,24.71743
2004,7508942094,2585853144.0,4923088949.0,0.6556,1019268685.0,0.0,1879929531.0,2899198216.0,5485051360.0,,,209514398,2275777471,0.3031,2016890150,0.2686,54220955.0,2071111106.0,0.2758,756709931.0,1309553142,0.1744,1.06,1.05,1237950821,1243845826,3194180956,10156378.0,3204337335,1927675131,11683376.0,537247918.0,5680943760,998345129,0.0,524505234.0,524505234,0.0,205449044.0,170625384.0,1898924791,-1.0,7579868550,340209164.0,27764800.0,,0.0,360325697.0,728299661.0,7271312.0,0.0,631566207.0,1599917268.0,2238754787,,,2967054448,,315770563.0,4826587865,-305175265.0,-246323893.0,4590859270,7557913718,21954832,7579868550,1309553142,209514398,17963983.0,,286485405.0,,,,,2078782,1825595710,-211706783.0,-167978588.0,-580228843.0,0.0,73931027,-885983187,,,-107455633.0,-248532506,-15908807,-371896946,-39365556.0,528350022,1512017532,983667510,1613888927,1.3558,40.05,40.205,30.7,31863400.0,0.244,2.67143,33.37143
2005,8505967323,2915626172.0,5590341150.0,0.6572,1087805627.0,0.0,2173573089.0,3261378716.0,6177004888.0,,,203390902,2515094796,0.2957,2328962435,0.2738,-14365090.0,2314597344.0,0.2721,816432572.0,1495271321,0.1758,1.2,1.2,1243409213,1248579308,3211132139,209405766.0,3420537905,2249317828,19360873.0,635071407.0,6324288013,1094133730,0.0,765661679.0,765661679,1.0,250507621.0,621271160.0,2731574191,0.0,9055862204,383146189.0,24281511.0,,1.0,953820384.0,1361248085.0,6921653.0,0.0,523106614.0,1379128038.0,1909156305,,,3270404390,,316217736.0,5981641686,-117765203.0,-402245326.0,5777848892,9048253282,7608922,9055862204,1495271321,203390902,-16052022.0,,-143378191.0,,,,,67447704,1606679715,-261563016.0,-236633075.0,-199249561.0,540840501.0,-426406945,-583012097,0.0,248254158.0,-454012505.0,-340166589,-8541884,-554466820,88656772.0,557857569,2062507486,1504649917,1345116698,1.1843,42.655,42.745000000000005,33.035,27996350.0,0.357,3.02843,36.06343
