,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2005,48259000.0,18124000.0,30135000.0,0.6244,9648000.0,16855000.0,,26503000.0,44627000.0,,,2637000.0,5156000.0,0.1068,3632000.0,0.0753,-1113000.0,2519000.0,0.0522,169000.0,2350000.0,0.0487,1.26,1.12,1925297.0,2002797.0,28283000.0,1297000.0,29580000.0,5556000.0,7830000.0,1265000.0,44231000.0,5697000.0,,,,,,5068000.0,10765000.0,0.0,54996000.0,3338000.0,1790000.0,,1626000.0,3434000.0,10188000.0,1163000.0,,,1408000.0,2571000.0,,,12759000.0,,28000.0,-117347000.0,377000.0,,42237000.0,54996000.0,0.0,54996000.0,2350000.0,2637000.0,,,6657000.0,,-1495000.0,,34043000.0,-5974000.0,5670000.0,-1766000.0,,,,,-1766000.0,,3344000.0,,,-3879000.0,-535000.0,0.0,3369000.0,28283000.0,24914000.0,3904000.0,49.35,49.98,49.98,184427.0,0,0,49.98
2006,34924000.0,17739000.0,17185000.0,0.4921,9303000.0,18062000.0,,27365000.0,45104000.0,,,3122000.0,-6021000.0,-0.1724,-10180000.0,-0.2915,1037000.0,-9143000.0,-0.2618,71000.0,-9214000.0,-0.2638,-4.48,-4.48,2034655.0,2034655.0,24621000.0,1530000.0,26151000.0,2839000.0,9064000.0,1894000.0,39948000.0,5480000.0,,,,,,4807000.0,10287000.0,0.0,50235000.0,4383000.0,2292000.0,,2112000.0,2462000.0,11249000.0,1618000.0,,,,1618000.0,,,12867000.0,,29000.0,-127525000.0,726000.0,,37368000.0,50235000.0,0.0,50235000.0,-9214000.0,3122000.0,,,-5344000.0,,-4081000.0,,28699000.0,7300000.0,-4136000.0,-2261000.0,,,,95000.0,-2166000.0,,2551000.0,,,89000.0,2640000.0,0.0,-3662000.0,24621000.0,28283000.0,-6397000.0,61.040000000000006,58.73,58.73,289996.5,0,0,58.73
2007,34420000.0,19410000.0,15010000.0,0.4361,9520000.0,17163000.0,-3000.0,26680000.0,46090000.0,,,2946000.0,-8109000.0,-0.2356,-11673000.0,-0.3391,613000.0,-11060000.0,-0.3213,75000.0,-11130000.0,-0.3234,-5.32,-5.32,2074369.0,2074369.0,20900000.0,1300000.0,22200000.0,2600000.0,5800000.0,1600000.0,32200000.0,5900000.0,,,,600000.0,,2700000.0,9200000.0,0.0,41400000.0,4200000.0,2497000.0,,516000.0,2687000.0,9900000.0,2500000.0,,,,2500000.0,,,12400000.0,,29000.0,-138700000.0,400000.0,167289000.0,29018000.0,41418000.0,-18000.0,41400000.0,-11130000.0,2946000.0,,,-6399000.0,,-647000.0,,22300000.0,11875000.0,-2708000.0,-2290000.0,,,,95000.0,-2195000.0,,1456000.0,,,-306000.0,1150000.0,0.0,-3753000.0,20868000.0,24621000.0,-4998000.0,41.23,44.45,44.45,152684.0,0,0,44.45
2008,31910000.0,16490000.0,15420000.0,0.4832,8190000.0,14049000.0,2361000.0,24600000.0,41090000.0,6000.0,225000.0,2214000.0,-6975000.0,-0.2186,-7780000.0,-0.2438,-1630000.0,-9410000.0,-0.2949,-54000.0,-9360000.0,-0.2933,-4.48,-4.48,2118084.0,2118084.0,19400000.0,100000.0,19500000.0,1700000.0,1900000.0,900000.0,24000000.0,3500000.0,,,,59000.0,,841000.0,4400000.0,0.0,28400000.0,2000000.0,753000.0,,282000.0,3565000.0,6600000.0,,,,,,,,6600000.0,,30000.0,-148000000.0,-20100000.0,189932000.0,21862000.0,28462000.0,-62000.0,28400000.0,-9360000.0,2214000.0,,2341000.0,-4900000.0,844000.0,2272000.0,-2158000.0,17400000.0,10806000.0,1101000.0,,,,,-530000.0,-530000.0,-4271000.0,208000.0,,,2000000.0,-2063000.0,0.0,-1492000.0,19376000.0,20868000.0,1101000.0,24.64,22.68,22.68,134144.0,0,0,22.68
2010,15070000.0,7870000.0,7200000.0,0.4778,6200000.0,10617000.0,53000.0,16870000.0,24740000.0,,93000.0,1750000.0,-7970000.0,-0.5289,-9670000.0,-0.6417,-150000.0,-9820000.0,-0.6516,-63000.0,-9750000.0,-0.647,-4.48,-4.48,2195656.0,2195656.0,18200000.0,900000.0,19100000.0,2500000.0,2100000.0,500000.0,24200000.0,2700000.0,,,,437000.0,,263000.0,3400000.0,0.0,27600000.0,2700000.0,249000.0,,0.0,3151000.0,6100000.0,300000.0,,,-100000.0,200000.0,,513000.0,6300000.0,,35000.0,-157800000.0,1000000.0,178024000.0,21259000.0,27559000.0,41000.0,27600000.0,-9750000.0,1750000.0,,2384000.0,700000.0,-711000.0,-637000.0,,18100000.0,-772000.0,-5688000.0,,,,,-124000.0,-124000.0,-9006000.0,6411000.0,-774000.0,,8000000.0,4631000.0,0.0,-1181000.0,18195000.0,19376000.0,-5688000.0,42.91,45.78,45.78,455699.0,0,0,45.78
2011,26200000.0,9610000.0,16590000.0,0.6332,7460000.0,10073000.0,-3000.0,17530000.0,27140000.0,,67000.0,1236000.0,1239000.0,0.0473,-941000.0,-0.0359,881000.0,-60000.0,-0.0023,-184000.0,120000.0,0.0046,0.0,0.0,2552086.0,2788445.0,22000000.0,900000.0,22900000.0,4100000.0,3300000.0,800000.0,31100000.0,2300000.0,,,,,,200000.0,2500000.0,0.0,33600000.0,2200000.0,408000.0,,328000.0,1264000.0,4200000.0,,,,100000.0,100000.0,,,4300000.0,,38000.0,-157600000.0,600000.0,186275000.0,29313000.0,33613000.0,-13000.0,33600000.0,120000.0,1236000.0,,2418000.0,8800000.0,-1693000.0,-1337000.0,-352000.0,26900000.0,-12721000.0,-147000.0,-829000.0,,,,270000.0,270000.0,-8389000.0,6027000.0,,,6000000.0,3638000.0,0.0,3761000.0,21956000.0,18195000.0,-976000.0,50.68,45.22,45.22,455864.5,0,0,45.22
2012,14940000.0,7880000.0,7060000.0,0.4726,8740000.0,10481000.0,-1000.0,19220000.0,27100000.0,-77000.0,138000.0,1223000.0,-10931000.0,-0.7317,-12158000.0,-0.8138,-142000.0,-12300000.0,-0.8233,18000.0,-12310000.0,-0.824,-4.06,-4.06,2987946.0,2987946.0,22600000.0,300000.0,22900000.0,1200000.0,3000000.0,1100000.0,28200000.0,2700000.0,,,,,,100000.0,2800000.0,0.0,31000000.0,2000000.0,160000.0,79000.0,0.0,1140000.0,3300000.0,300000.0,0.0,266000.0,-166000.0,400000.0,,426000.0,3700000.0,,45000.0,-177600000.0,-17200000.0,222033000.0,27278000.0,30978000.0,22000.0,31000000.0,-12310000.0,1223000.0,-63000.0,2003000.0,2000000.0,333000.0,289000.0,-654000.0,24900000.0,-1516000.0,-8663000.0,-1241000.0,,,,-1241000.0,-1241000.0,-452000.0,12731000.0,,,,12279000.0,0.0,2375000.0,22578000.0,20203000.0,-9904000.0,36.89,37.1,37.1,270703.0,0,0,37.1
2013,26070000.0,17310000.0,8760000.0,0.336,8380000.0,12002000.0,168000.0,20550000.0,37860000.0,-157000.0,211000.0,1338000.0,-10276000.0,-0.3942,-11791000.0,-0.4523,-29000.0,-11820000.0,-0.4534,455000.0,-12280000.0,-0.471,-3.78,-3.78,3268733.0,3268733.0,37400000.0,0.0,37400000.0,3300000.0,4100000.0,1300000.0,46100000.0,2800000.0,,,,,,200000.0,3000000.0,0.0,49100000.0,3600000.0,177000.0,79000.0,0.0,4523000.0,8300000.0,100000.0,0.0,133000.0,-33000.0,200000.0,,310000.0,8500000.0,,100000.0,-189800000.0,-15200000.0,245498000.0,40598000.0,49098000.0,2000.0,49100000.0,-12280000.0,1338000.0,273000.0,1979000.0,12900000.0,-1999000.0,-1659000.0,1379000.0,37800000.0,-13266000.0,-9056000.0,-1257000.0,265000.0,,,-1257000.0,-992000.0,-216000.0,26311000.0,,,-1219000.0,24876000.0,0.0,14828000.0,37406000.0,22578000.0,-10313000.0,33.95,35.14,35.14,292894.5,0,0,35.14
2014,27845000.0,16796000.0,11049000.0,0.3968,12186000.0,11663000.0,0.0,23849000.0,40645000.0,-126000.0,211000.0,1510000.0,-11290000.0,-0.4055,-12800000.0,-0.4597,-211000.0,-13011000.0,-0.4673,68000.0,-13079000.0,-0.4697,-3.22,-3.22,3957238.0,3957238.0,30050000.0,0.0,30050000.0,1552000.0,4952000.0,1146000.0,37700000.0,3217000.0,,,,,,222000.0,3439000.0,0.0,41139000.0,2506000.0,225000.0,516000.0,0.0,1574000.0,4305000.0,1191000.0,0.0,191000.0,-115000.0,1267000.0,,416000.0,5572000.0,,56000.0,-202908000.0,-15467000.0,253886000.0,35567000.0,41139000.0,0.0,41139000.0,-13079000.0,1510000.0,,2242000.0,-4405000.0,1709000.0,-935000.0,-2002000.0,33395000.0,2978000.0,-10754000.0,-1046000.0,,,,-1044000.0,-1044000.0,-300000.0,4702000.0,,,40000.0,4442000.0,0.0,-7356000.0,30050000.0,37406000.0,-11800000.0,56.49,53.620000000000005,53.620000000000005,965394.0,0,0,53.620000000000005
2016,18956000.0,11411000.0,7545000.0,0.398,14144000.0,10619000.0,295000.0,25058000.0,36469000.0,-107000.0,189000.0,1409000.0,-16104000.0,-0.8495,-17513000.0,-0.9239,-189000.0,-17702000.0,-0.9338,146000.0,-17848000.0,-0.9415,-4.48,-4.48,4033738.0,4033738.0,19136000.0,0.0,19136000.0,1601000.0,2878000.0,1312000.0,24927000.0,3315000.0,,,,,,219000.0,3534000.0,0.0,28461000.0,4032000.0,281000.0,696000.0,0.0,1482000.0,5795000.0,2208000.0,0.0,208000.0,-75000.0,2341000.0,,489000.0,8136000.0,,57000.0,-220756000.0,-15175000.0,256199000.0,20325000.0,28461000.0,0.0,28461000.0,-17848000.0,1409000.0,,1941000.0,-14263000.0,-49000.0,1845000.0,260000.0,19132000.0,16932000.0,-11829000.0,-346000.0,,,,-346000.0,-346000.0,-293000.0,554000.0,,,1000000.0,1261000.0,0.0,-10914000.0,19136000.0,30050000.0,-12175000.0,14.0,13.93,13.93,240379.5,0,0,13.93
2017,12149000.0,6627000.0,5522000.0,0.4545,9572000.0,9900000.0,,19472000.0,26099000.0,21000.0,115000.0,1373000.0,-12556000.0,-1.0335,-13950000.0,-1.1482,-94000.0,-14044000.0,-1.156,87000.0,-14131000.0,-1.1631,-2.52,-2.52,5520818.0,5520818.0,16527000.0,0.0,16527000.0,925000.0,3559000.0,997000.0,22008000.0,2375000.0,,,,,,253000.0,2628000.0,0.0,24636000.0,1437000.0,6000000.0,,0.0,1952000.0,9389000.0,,,,369000.0,369000.0,,654000.0,9758000.0,,80000.0,-254035000.0,-12480000.0,281313000.0,14878000.0,24636000.0,0.0,24636000.0,-14131000.0,1373000.0,,1441000.0,3577000.0,-86000.0,-1774000.0,-145000.0,12619000.0,-5198000.0,-12938000.0,-642000.0,,,,-642000.0,-642000.0,-18344000.0,17550000.0,,,16031000.0,15237000.0,0.0,1657000.0,16527000.0,14870000.0,-13580000.0,21.49,22.05,22.05,377227.0,0,0,22.05
2018,12629000.0,6295000.0,6334000.0,0.5015,9948000.0,9982000.0,,19930000.0,26225000.0,77000.0,108000.0,1276000.0,-12243000.0,-0.9694,-13596000.0,-1.0766,-31000.0,-13627000.0,-1.079,152000.0,-13779000.0,-1.0911,-2.1,-2.1,6365038.0,6365038.0,26363000.0,0.0,26363000.0,2209000.0,3836000.0,1875000.0,34283000.0,1449000.0,,,,,,354000.0,1803000.0,0.0,36086000.0,1488000.0,15000000.0,2161000.0,0.0,2219000.0,18707000.0,108000.0,0.0,108000.0,-92000.0,124000.0,,424000.0,18831000.0,,95000.0,-267814000.0,-12700000.0,297674000.0,17255000.0,36086000.0,0.0,36086000.0,-13779000.0,1276000.0,,1901000.0,2957000.0,-1284000.0,-662000.0,223000.0,15576000.0,-4993000.0,-12638000.0,-351000.0,,,,-288000.0,-288000.0,-27407000.0,16215000.0,,,34054000.0,22862000.0,0.0,9936000.0,26463000.0,16527000.0,-12989000.0,16.450000000000003,15.68,15.68,304953.5,0,0,15.68
2019,10310000.0,4405000.0,5905000.0,0.5727,12350000.0,8918000.0,0.0,21268000.0,25673000.0,189000.0,350000.0,1201000.0,-13973000.0,-1.3553,-15363000.0,-1.4901,-161000.0,-15524000.0,-1.5057,-80000.0,-15444000.0,-1.498,-2.02,-2.02,7663000.0,7663000.0,21448000.0,0.0,21448000.0,1991000.0,3260000.0,1665000.0,28364000.0,3200000.0,185000.0,1341000.0,1526000.0,,,314000.0,5040000.0,0.0,33404000.0,1003000.0,15000000.0,2117000.0,158000.0,1837000.0,17998000.0,1583000.0,0.0,23000.0,-23000.0,1583000.0,,2287000.0,19581000.0,,8000.0,-283258000.0,-12163000.0,309236000.0,13823000.0,33404000.0,0.0,33404000.0,-15444000.0,1201000.0,-185000.0,3144000.0,-5210000.0,218000.0,483000.0,-456000.0,10366000.0,4900000.0,-11594000.0,-941000.0,20000.0,,,-941000.0,-921000.0,-46365000.0,9437000.0,,,44528000.0,7600000.0,0.0,-4915000.0,21548000.0,26463000.0,-12535000.0,8.329999999999998,7.77,7.77,593143.0,0,0,7.77
2021,8634000.0,4386000.0,4248000.0,0.492,7544000.0,6820000.0,,14364000.0,18750000.0,97000.0,231000.0,817000.0,-10052000.0,-1.1642,-10869000.0,-1.2589,-231000.0,-11100000.0,-1.2856,51000.0,-11151000.0,-1.2915,-1.14,-1.14,9781000.0,9781000.0,22748000.0,0.0,22748000.0,1688000.0,2688000.0,1066000.0,28190000.0,548000.0,185000.0,860000.0,1045000.0,,,,1593000.0,0.0,29783000.0,0.0,685000.0,,52000.0,17275000.0,18012000.0,1197000.0,,,,1197000.0,3586000.0,1882000.0,20401000.0,,11000.0,,,12476000.0,12487000.0,32888000.0,-3105000.0,29783000.0,-11151000.0,817000.0,,1739000.0,-188000.0,303000.0,373000.0,298000.0,10178000.0,2039000.0,-6744000.0,-1054000.0,,,,-1054000.0,-1054000.0,-57270000.0,9296000.0,,,56972000.0,8998000.0,0.0,1200000.0,22748000.0,21548000.0,-7798000.0,6.045,6.02,6.02,1712100.0,0,0,6.02
