,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1985,19700000,7000000,12700000,0.6447,0.0,1200000,900000.0,2100000,9100000,,,900000.0,13000000,0.6599,10600000,0.5381,1500000,12100000,0.6142,4600000,7500000,0.3807,1.04,1.04,7211538,7211538,13300000,0.0,13300000,600000,100000,0.0,14000000,15100000,,,,,,1700000,16800000,0.0,30800000,,,,,1300000,1300000,700000.0,0.0,1000000.0,200000,1900000,,,3200000,,,25300000,-5400000.0,7700000.0,27600000,30800000,0.0,30800000,7499790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75,15.03,8.07,63600.0,0.9,0.9,8.97
1986,16200000,7400000,8800000,0.5432,0.0,1400000,1000000.0,2400000,9800000,,,1000000.0,8500000,0.5247,6400000,0.3951,1100000,7500000,0.463,2400000,5100000,0.3148,0.71,0.71,7183099,7183099,10300000,0.0,10300000,2200000,100000,0.0,12600000,22100000,,,,,,2400000,24500000,0.0,37100000,,1500000.0,,,2100000,3600000,,,2400000.0,400000,2800000,,,6400000,,,28400000,-6200000.0,8500000.0,30700000,37100000,0.0,37100000,5099760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.25,19.875,11.47,88400.0,0.85,1.75,13.22
1987,15800000,8100000,7700000,0.4873,0.0,1600000,1100000.0,2700000,10800000,,,1100000.0,6800000,0.4304,5000000,0.3165,700000,5700000,0.3608,2100000,3600000,0.2278,0.5,0.5,7200000,7200000,9600000,0.0,9600000,3300000,100000,100000.0,13100000,27100000,,,,,,2100000,29200000,0.0,42300000,,4700000.0,,,1800000,6500000,,,2700000.0,400000,3100000,,,9600000,,,25500000,-7200000.0,14400000.0,32700000,42300000,0.0,42300000,3599240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.875,24.25,14.265,52700.0,0.15,1.9,16.165
1988,23100000,8200000,14900000,0.645,0.0,1900000,2000000.0,3900000,12100000,,,2000000.0,13600000,0.5887,11000000,0.4762,600000,11600000,0.5022,3600000,8000000,0.3463,1.11,1.11,7207207,7207207,9300000,0.0,9300000,4400000,3800000,0.0,17500000,30300000,,,,,,2100000,32400000,0.0,49900000,,,,,3600000,3600000,,,4000000.0,700000,4700000,,,8300000,,,34800000,-12200000.0,19000000.0,41600000,49900000,0.0,49900000,7999530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.125,21.75,12.91,28300.0,0.2,2.1,15.01
1989,25900000,8800000,17100000,0.6602,0.0,1800000,2100000.0,3900000,12700000,,,2100000.0,16200000,0.6255,13200000,0.5097,900000,14100000,0.5444,5300000,8800000,0.3398,1.24,1.24,7096774,7096774,900000,0.0,900000,3500000,5300000,7500000.0,17200000,37200000,,,,,,3200000,40400000,0.0,57600000,1100000.0,2200000.0,,0.0,2300000,5600000,,,5500000.0,600000,6100000,,,11700000,,,42100000,-14100000.0,17900000.0,45900000,57600000,0.0,57600000,8800000.0,2100000.0,1100000.0,,-2200000.0,,-1500000.0,,13100000.0,1100000.0,10900000.0,-9700000.0,0.0,-100000.0,100000.0,-100000.0,-9800000.0,,,-3000000.0,-1400000.0,2100000.0,-2300000.0,,,,2000000.0,1200000.0,34.815,34.75,20.81,83200.0,0.2,2.3000000000000003,23.11
1990,20800000,9900000,10900000,0.524,0.0,1800000,2700000.0,4500000,14400000,,,2700000.0,9900000,0.476,6400000,0.3077,800000,7200000,0.3462,2500000,4700000,0.226,0.67,0.67,7014925,7014925,700000,0.0,700000,3000000,7100000,7500000.0,18300000,45200000,,,,,,5800000,51000000,0.0,69300000,1300000.0,2500000.0,,0.0,1400000,5200000,7400000.0,0.0,7600000.0,500000,15500000,,,20700000,,,45400000,-16300000.0,19500000.0,48600000,69300000,0.0,69300000,4700000.0,2700000.0,1600000.0,,5400000.0,,-1800000.0,,18500000.0,-8600000.0,5800000.0,-11600000.0,0.0,-200000.0,300000.0,-100000.0,-11600000.0,,,-600000.0,-1400000.0,7700000.0,5700000.0,,,,900000.0,-5800000.0,28.25,28.0,16.87,55550.0,0.15,2.45,19.32
1991,27200000,13200000,14000000,0.5147,0.0,2000000,3800000.0,5800000,19000000,,,3800000.0,12300000,0.4522,8200000,0.3015,300000,8500000,0.3125,2800000,5700000,0.2096,0.81,0.81,7037037,7037037,600000,0.0,600000,3600000,10000000,7700000.0,21900000,52800000,,,,,,5700000,58500000,0.0,80400000,900000.0,,,,2500000,3400000,14900000.0,0.0,8500000.0,400000,23800000,,,27200000,,,50100000,-18300000.0,21400000.0,53200000,80400000,0.0,80400000,5700000.0,3800000.0,1400000.0,,-700000.0,,-2900000.0,,17800000.0,-1400000.0,8800000.0,-12900000.0,0.0,-700000.0,400000.0,400000.0,-12800000.0,,,,-1100000.0,5100000.0,4000000.0,,,,700000.0,-4100000.0,21.19,21.375,13.07,43050.0,0.15,2.6,15.67
1992,31500000,16500000,15000000,0.4762,0.0,4400000,3600000.0,8000000,24500000,,,3600000.0,11000000,0.3492,7000000,0.2222,400000,7400000,0.2349,2500000,4900000,0.1556,0.7,0.7,7000000,7000000,900000,0.0,900000,4700000,9300000,7700000.0,22600000,56800000,,,,,,6200000,63000000,0.0,85600000,1300000.0,,,,3500000,4800000,13700000.0,0.0,9700000.0,400000,23800000,,,28600000,,,53900000,-21200000.0,24300000.0,57000000,85600000,0.0,85600000,4900000.0,3600000.0,800000.0,,2900000.0,,800000.0,,20700000.0,-2800000.0,9400000.0,-8000000.0,0.0,-1600000.0,2200000.0,500000.0,-6900000.0,,,,-1100000.0,-1200000.0,-2300000.0,,,,600000.0,1400000.0,22.065,21.565,13.195,41000.0,0.15,2.75,15.945
1993,27500000,17200000,10300000,0.3745,0.0,2600000,3800000.0,6400000,23600000,,,3800000.0,10600000,0.3855,3900000,0.1418,600000,4500000,0.1636,1500000,5300000,0.1927,0.75,0.75,7066667,7066667,500000,0.0,500000,5600000,9000000,8500000.0,23600000,60300000,,,,,,6600000,66900000,0.0,90500000,800000.0,,,,2100000,2900000,17700000.0,0.0,8100000.0,500000,26300000,,,29200000,,,54300000,-20300000.0,27300000.0,61300000,90500000,0.0,90500000,5300000.0,3800000.0,-1700000.0,,1900000.0,,200000.0,,22600000.0,-5400000.0,3900000.0,-7600000.0,0.0,-2900000.0,2900000.0,400000.0,-7200000.0,,,,-1100000.0,4000000.0,2900000.0,,,,900000.0,-3700000.0,19.375,19.0,11.71,48800.0,0.15,2.9,14.610000000000001
1994,37400000,18600000,18800000,0.5027,0.0,3600000,3900000.0,7500000,26100000,,,3900000.0,15600000,0.4171,11300000,0.3021,400000,11700000,0.3128,4000000,7700000,0.2059,1.1,1.1,7000000,7000000,1000000,0.0,1000000,7600000,10700000,9000000.0,28300000,63100000,,,,,,10800000,73900000,0.0,102200000,1400000.0,,,,4300000,5700000,18700000.0,0.0,9400000.0,400000,28500000,,,34200000,,,60900000,-22400000.0,29500000.0,68000000,102200000,0.0,102200000,7700000.0,3900000.0,1500000.0,,3400000.0,,-1000000.0,,26000000.0,-9800000.0,6700000.0,-7600000.0,0.0,-2100000.0,1600000.0,2000000.0,-6100000.0,,,,-1100000.0,1000000.0,-100000.0,-100000.0,400000.0,900000.0,500000.0,-900000.0,18.0,17.314999999999998,10.87,63400.0,0.25,3.15,14.02
1995,38500000,21400000,17100000,0.4442,,2500000,,2500000,23900000,,,4200000.0,18600000,0.4831,14600000,0.3792,-100000,14500000,0.3766,5500000,8900000,0.2312,1.27,1.27,7027827,7027827,1100000,9400000.0,10500000,8000000,13100000,100000.0,31700000,66800000,,,,,,10500000,77300000,0.0,109000000,900000.0,,,,4800000,5700000,16100000.0,0.0,11700000.0,100000,27900000,,,33600000,,7000000.0,68100000,-25000000.0,25300000.0,75400000,109000000,0.0,109000000,8900000.0,4200000.0,2900000.0,,3800000.0,,-2400000.0,,29800000.0,-15700000.0,4100000.0,-8300000.0,0.0,-1900000.0,1600000.0,9100000.0,500000.0,,,,-1800000.0,-2600000.0,-4400000.0,0.0,200000.0,1200000.0,1000000.0,-4200000.0,17.25,17.595,11.09,102400.0,0.35,3.5,14.59
1996,35100000,25400000,9700000,0.2764,,2800000,,2800000,28200000,,,4100000.0,10900000,0.3105,6900000,0.1966,-100000,6800000,0.1937,2400000,4400000,0.1254,0.63,0.63,7027827,7027827,1400000,9600000.0,11000000,10400000,13300000,200000.0,34900000,69300000,,,,,,10300000,79600000,0.0,114500000,1100000.0,,,,4000000,5100000,20600000.0,0.0,11300000.0,100000,32000000,,,37100000,,7000000.0,70100000,-27700000.0,28000000.0,77400000,114500000,0.0,114500000,4400000.0,4100000.0,-600000.0,,3100000.0,,-200000.0,,32900000.0,-7000000.0,4000000.0,-7100000.0,0.0,-3800000.0,3800000.0,1300000.0,-5800000.0,,,,-2500000.0,4600000.0,2100000.0,0.0,300000.0,1400000.0,1100000.0,-3100000.0,21.75,20.815,13.38,140500.0,0.15,3.65,17.03
1997,46200000,26100000,20100000,0.4351,,3000000,,3000000,29100000,,,4200000.0,22100000,0.4784,17100000,0.3701,700000,17800000,0.3853,6700000,11200000,0.2424,1.59,1.59,7027827,7027827,1500000,11400000.0,12900000,8400000,16400000,200000.0,37900000,69900000,,,,,,9900000,79800000,0.0,117700000,1200000.0,,,,3800000,5000000,12900000.0,0.0,11700000.0,-100000,24500000,,,29500000,,7000000.0,80200000,-26800000.0,27800000.0,88200000,117700000,0.0,117700000,11200000.0,4200000.0,-300000.0,,3900000.0,,-2800000.0,,36800000.0,-17700000.0,1300000.0,-5800000.0,0.0,-4700000.0,4400000.0,13700000.0,7600000.0,,,,-1100000.0,-7700000.0,-8800000.0,-100000.0,0.0,1400000.0,1400000.0,-4500000.0,19.75,20.125,13.03,125350.0,0.6,4.25,17.28
1998,42800000,29200000,13600000,0.3178,,3400000,,3400000,32600000,,,4700000.0,15700000,0.3668,10200000,0.2383,-9100000,1100000,0.0257,4200000,6800000,0.1589,0.96,0.96,7027827,7027827,900000,12300000.0,13200000,11200000,17600000,400000.0,42400000,77900000,,,,,,10300000,88200000,0.0,130600000,1500000.0,0.0,,300000.0,3800000,5600000,23200000.0,0.0,11700000.0,100000,35000000,,,40600000,,7000000.0,82800000,-29200000.0,29400000.0,90000000,130600000,0.0,130600000,6800000.0,4700000.0,700000.0,,-300000.0,,-1900000.0,,36500000.0,-7900000.0,4000000.0,-12200000.0,0.0,-5300000.0,3900000.0,2900000.0,-10700000.0,,,,-4200000.0,10400000.0,6200000.0,-100000.0,-600000.0,900000.0,1500000.0,-8200000.0,20.255,20.125,13.35,96150.0,0.5,4.75,18.1
1999,43400000,32300000,11100000,0.2558,,3500000,,3500000,35800000,,,5400000.0,12500000,0.288,7600000,0.1751,-500000,7100000,0.1636,3000000,4100000,0.0945,0.58,0.58,7027827,7027827,700000,15000000.0,15700000,8100000,20500000,900000.0,45200000,101000000,,,,,,10700000,111700000,0.0,156900000,2600000.0,1300000.0,,0.0,4800000,8700000,45600000.0,0.0,10800000.0,400000,56800000,,,65500000,,7000000.0,83300000,-31400000.0,32500000.0,91400000,156900000,0.0,156900000,4100000.0,5400000.0,-600000.0,,7732106.0,,-3800000.0,,44232106.0,-12932106.0,3700000.0,-27900000.0,0.0,-3500000.0,2100000.0,5200000.0,-24100000.0,,,,-3500000.0,23700000.0,20200000.0,0.0,-200000.0,700000.0,900000.0,-24200000.0,15.88,16.189999999999998,11.12,105400.0,0.3,5.05,16.169999999999998
2000,59174932,34294905,24880027,0.4204,,4415614,,4415614,38710519,,,5118854.0,25693828,0.4342,20464413,0.3458,110561,20574974,0.3477,6464358,14110616,0.2385,2.01,2.01,7027827,7027827,1796428,18055099.0,19851527,14463755,21915039,348062.0,56578383,104855889,,,,,,15441768,120297657,0.0,176876040,2429242.0,1298890.0,,0.0,8618145,12346277,40302855.0,0.0,10889095.0,9792809,60984759,,,73331036,,7027827.0,95339847,-31966492.0,33143822.0,103545004,176876040,0.0,176876040,14110616.0,5118854.0,-613097.0,,9422133.0,,-2214387.0,,53654239.0,-25498218.0,2540288.0,-9995159.0,0.0,-2902598.0,1967397.0,16905219.0,5974859.0,,,,-2108348.0,-5351200.0,-7459548.0,0.0,1055599.0,1796428.0,740829.0,-7454871.0,16.13,16.314999999999998,11.385,81450.0,1.0,6.05,17.435
2001,62981065,39705701,23275364,0.3696,,5471128,,5471128,45176829,,,6946005.0,27058320,0.4296,17804236,0.2827,2308079,20112315,0.3193,4046184,16066131,0.2551,2.29,2.29,7032929,7032929,6225088,18726723.0,24951811,12635659,23246609,510760.0,61344839,103473990,,,,,,14314751,117788741,0.0,179133580,1810094.0,1301146.0,,0.0,4579360,7690600,46704954.0,0.0,11909252.0,203416,58817622,,,66508222,,7044513.0,104378151,-34878310.0,36081004.0,112625358,179133580,0.0,179133580,16066131.0,6946005.0,1178810.0,,3070078.0,,-1701762.0,,56724317.0,-17928171.0,9332853.0,-9427334.0,0.0,-3224949.0,2039159.0,6088453.0,-4524671.0,,243950.0,,-7027827.0,6404355.0,-379522.0,0.0,4428660.0,6225088.0,1796428.0,-94481.0,25.19,27.09,20.105,140250.0,1.0,7.05,27.155
2002,49185363,39506767,9678596,0.1968,,10806157,,10806157,50312924,,,6982221.0,16775418,0.3411,-1127561,-0.0229,10920758,9793197,0.1991,2258192,7535005,0.1532,1.07,1.05,7070024,7198191,10139659,21417046.0,31556705,12183210,21671964,855447.0,66267326,105254422,,,,,,20387952,125642374,0.0,191909700,1437756.0,3318524.0,,0.0,4786729,9543009,52657508.0,0.0,9727889.0,6763795,69149192,,,78692201,,7080344.0,104854116,-37100353.0,38383392.0,113217499,191909700,0.0,191909700,7535005.0,6982221.0,1263260.0,,22757683.0,,1059247.0,,79482000.0,-29003046.0,9535123.0,-19055110.0,0.0,-8173465.0,3672516.0,16495587.0,-7060472.0,,529028.0,,-7059040.0,7969932.0,1439920.0,0.0,3914571.0,10139659.0,6225088.0,-9519987.0,28.67,28.48,21.985,110950.0,0.35,7.3999999999999995,29.384999999999998
2003,48285000,37263000,11022000,0.2283,,6319000,,6319000,43582000,,,6723000.0,25807000,0.5345,4703000,0.0974,14381000,19084000,0.3952,6425000,12659000,0.2622,1.78,1.74,7106000,7256000,16352000,38820000.0,55172000,12214000,21845000,973000.0,90204000,104837000,,,,,,17707000,122544000,0.0,212748000,2110000.0,3321000.0,,0.0,5291000,10722000,54127000.0,0.0,9668000.0,12049000,75844000,,,86566000,,7116000.0,115031000,961000.0,3074000.0,126182000,212748000,0.0,212748000,12659000.0,6723000.0,582000.0,,36307000.0,,-173000.0,,115789000.0,-45015000.0,11256000.0,-7325000.0,0.0,-20257000.0,4958000.0,18035000.0,-4589000.0,,555000.0,,-2482000.0,1472000.0,-455000.0,0.0,6212000.0,16352000.0,10140000.0,3931000.0,25.725,26.15,20.435,110400.0,0.6,7.999999999999999,28.435
2004,52057000,38919000,13138000,0.2524,,6471000,,6471000,45390000,,,6509000.0,34309000,0.6591,6667000,0.1281,21133000,27800000,0.534,9987000,17813000,0.3422,2.47,2.44,7219000,7295000,24299000,55570000.0,79869000,19101000,26273000,682000.0,125925000,105686000,,,,,,6631000,112317000,0.0,238242000,1743000.0,3319000.0,,0.0,5074000,10136000,48266000.0,0.0,11445000.0,23197000,82908000,,,93044000,,7309000.0,128560000,1529000.0,7800000.0,145198000,238242000,0.0,238242000,17813000.0,6509000.0,472000.0,,-4631000.0,,474000.0,,111158000.0,-6453000.0,13710000.0,-7280000.0,0.0,-21392000.0,5643000.0,24257000.0,1228000.0,,3156000.0,,-4284000.0,-5863000.0,-6991000.0,0.0,7947000.0,24299000.0,16352000.0,6430000.0,38.355,39.370000000000005,31.39,184750.0,0.0,7.999999999999999,39.39
2005,55525000,42540000,12985000,0.2339,,10664000,,10664000,53204000,,,6957000.0,16195000,0.2917,2321000,0.0418,6917000,9238000,0.1664,3148000,6090000,0.1097,0.83,0.83,7331000,7347000,13384000,70824000.0,84208000,13586000,22711000,8472000.0,128977000,105954000,,,,,,12763000,118717000,0.0,247694000,2180000.0,3309000.0,,0.0,12330000,17819000,48039000.0,0.0,13424000.0,24226000,85689000,,,103508000,,7369000.0,125439000,2195000.0,,144186000,247694000,0.0,247694000,6090000.0,6957000.0,3209000.0,,-18323000.0,,-692000.0,,92835000.0,14121000.0,12054000.0,-12877000.0,0.0,-28351000.0,16897000.0,7944000.0,-16387000.0,,1024000.0,,-7369000.0,-237000.0,-6582000.0,0.0,-10915000.0,13384000.0,24299000.0,-823000.0,52.38,51.47,41.395,353550.0,1.5,9.5,50.895
2006,77434000,62693000,14741000,0.1904,,11759000,,11759000,74452000,,,8590000.0,21274000,0.2747,2982000,0.0385,9702000,12684000,0.1638,6215000,6469000,0.0835,0.88,0.88,7368000,7379000,25065000,50100000.0,75165000,8679000,24545000,2524000.0,110913000,131351000,,,,,,20489000,151840000,0.0,262753000,1966000.0,3315000.0,,0.0,12797000,18078000,60687000.0,0.0,14807000.0,28078000,103572000,,,121650000,,7376000.0,124352000,-29000.0,,141103000,262753000,0.0,262753000,6469000.0,8590000.0,680000.0,,16862000.0,,-4159000.0,,109697000.0,-23109000.0,9492000.0,-33172000.0,0.0,-92583000.0,109992000.0,13297000.0,-2466000.0,0.0,134000.0,-763000.0,-7370000.0,12654000.0,4655000.0,0.0,11681000.0,25065000.0,13384000.0,-23680000.0,54.85,54.75,45.370000000000005,341150.0,1.05,10.55,55.92
2007,134837000,105135000,29702000,0.2203,,13474000,,13474000,118609000,,,8770000.0,28172000,0.2089,16228000,0.1204,3174000,19402000,0.1439,33246000,-13844000,-0.1027,-1.88,-1.88,7369000,7377000,34825000,46242000.0,81067000,16225000,25214000,4710000.0,127216000,128990000,,,,,3950000.0,20731000,153671000,0.0,280887000,2328000.0,1350000.0,,0.0,13841000,17519000,135539000.0,,,8883000,144422000,,,161941000,,7376000.0,102402000,45000.0,,118946000,280887000,0.0,280887000,-13844000.0,8770000.0,-21351000.0,,-26909000.0,,-669000.0,,-20456000.0,409000.0,-52925000.0,-9138000.0,0.0,-55760000.0,58823000.0,5447000.0,-628000.0,0.0,16000.0,-1484000.0,-8106000.0,72887000.0,63313000.0,0.0,9760000.0,34825000.0,25065000.0,-62063000.0,51.265,49.59,42.0,394200.0,1.1,11.65,53.65
2008,116382000,102325000,14057000,0.1208,,11478000,,11478000,113803000,,,8317000.0,12265000,0.1054,2579000,0.0222,2259000,4838000,0.0416,-765000,4713000,0.0405,0.64,0.64,7367000,7385000,54370000,24267000.0,78637000,14612000,27451000,2430000.0,123130000,125412000,,,,,6056000.0,19334000,150802000,0.0,273932000,1847000.0,5470000.0,,0.0,10883000,18200000,132288000.0,,,7951000,140239000,,,158439000,,7376000.0,98799000,-92000.0,9410000.0,115493000,273932000,0.0,273932000,4713000.0,8317000.0,-1694000.0,,-66239000.0,,-219000.0,,38691000.0,68675000.0,13772000.0,-6130000.0,0.0,-46863000.0,64986000.0,4441000.0,16434000.0,0.0,31000.0,-1196000.0,-8144000.0,1874000.0,-7435000.0,0.0,22771000.0,54370000.0,31599000.0,7642000.0,40.47,40.92,35.47,303950.0,0.8250000000000001,12.475,47.945
2009,89528000,87690000,1838000,0.0205,,9096000,,9096000,96786000,,5430000.0,7544000.0,9487000,0.106,-7258000,-0.0811,3771000,-3487000,-0.0389,162000,-3649000,-0.0408,-0.5,-0.5,7368000,7368000,18794000,3410000.0,22204000,7995000,18737000,2399000.0,51335000,119048000,,,,,7356000.0,22496000,148900000,0.0,200235000,1283000.0,5122000.0,,0.0,6239000,12644000,73806000.0,,,6909000,80715000,,,93359000,,7377000.0,90068000,-59688000.0,69119000.0,106876000,200235000,0.0,200235000,-3649000.0,7544000.0,-1288000.0,865000.0,-9162000.0,3101000.0,5759000.0,,29529000.0,22097000.0,16407000.0,-6705000.0,0.0,-9017000.0,27142000.0,2352000.0,13772000.0,-99709000.0,,-934000.0,-6095000.0,40983000.0,-65755000.0,0.0,-35576000.0,18794000.0,54370000.0,9702000.0,28.485,28.23,25.015,304050.0,0.6890000000000001,13.164,38.179
2010,79792000,69869000,9923000,0.1244,,6458000,,6458000,76327000,919000.0,6879000.0,7221000.0,12276000,0.1539,3465000,0.0434,-5289000,-1824000,-0.0229,-1201000,-623000,-0.0078,-0.08,-0.08,7374000,7374000,10926000,1439000.0,12365000,5461000,18601000,1014000.0,37441000,124973000,,,0.0,16365000.0,9159000.0,879000,151376000,0.0,188817000,1988000.0,1281000.0,,0.0,4643000,7912000,72179000.0,,,3489000,75668000,,,83580000,,7379000.0,88720000,,9138000.0,105237000,188817000,0.0,188817000,-623000.0,7221000.0,-259000.0,353000.0,-12175000.0,-2627000.0,136000.0,,17354000.0,12596000.0,7113000.0,-8203000.0,0.0,-12149000.0,6723000.0,6960000.0,-6669000.0,-136329000.0,,-628000.0,-1014000.0,129659000.0,-8312000.0,0.0,-7868000.0,10926000.0,18794000.0,-1090000.0,25.345,24.805,22.23,284900.0,0.1,13.264,35.494
2011,98592000,75159000,23433000,0.2377,,8196000,,8196000,83355000,,2020000.0,7327000.0,21874000,0.2219,15237000,0.1545,-2710000,12527000,0.1271,5430000,7097000,0.072,0.96,0.96,7363000,7363000,1336000,989000.0,2325000,3627000,22373000,856000.0,29181000,128780000,,,0.0,12503000.0,8672000.0,899000,150854000,0.0,180035000,2946000.0,3279000.0,,0.0,5602000,11827000,53879000.0,,,3667000,57546000,,,69373000,,7377000.0,94935000,-65104000.0,73454000.0,110662000,180035000,0.0,180035000,7097000.0,7327000.0,563000.0,415000.0,16965000.0,1230000.0,-3772000.0,,34319000.0,-15620000.0,16747000.0,-12265000.0,0.0,-32000.0,450000.0,3754000.0,-8093000.0,-31385000.0,,-1205000.0,-737000.0,15083000.0,-18244000.0,0.0,-9590000.0,1336000.0,10926000.0,4482000.0,24.88,24.665,22.19,222250.0,0.16,13.424,35.614000000000004
