,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1989,8037326023950,6422893682720,1614432341230,0.2009,,,1145546937800,1145546937800,7568440620520,,,295642661580,940692973590,0.117,468885403430,0.0583,176164908580,645050312010,0.0803,298089796280,346960515730,0.0432,200.09,200.09,1734028777,1734028777,1939814886870,0.0,1939814886870,966272728660,334897581150,1111805268760,4352790465440,1377448937900,,,,,,1437159024580,2814607962480,0.0,7167398427920,,942031700220,,,1020527144450,1962558844670,1221969514990,,,265773223330,1487742738320,,,3450301582990,,,3289078590990,-2066792387980,2494810641920.0,3717096844930,7167398427920,0.0,7167398427920,347212484234.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.04,17.485,208744.5,0.268292,0.268292,17.753292
1990,9202212883065,7146918627870,2055294255195,0.2233,,,1411640243745,1411640243745,8558558871615,,,339756171615,1197144713280,0.1301,643654011450,0.0699,213734530215,857388541665,0.0932,415643116545,441745425120,0.048,251.13,251.13,1759030303,1759030303,1363697227995,0.0,1363697227995,1094942379705,338325491145,2375492720385,5172457819230,1554830050785,,,,,,1712402762550,3267232813335,0.0,8439690632565,681216983790.0,1307094029400,,0.0,705690751830,2694001765020,1222516461615,,,265832607330,1488349068945,,,4182350833965,,,3680105888970,-2309513998710,2869594962705.0,4240186852965,8422537686930,17152945635.0,8439690632565,441745425120.0,339756171615.0,,,234844677150.0,,-3759341235.0,,,35158211550.0,1051504485435.0,-526733933040.0,,-123525560580.0,,-614401161840.0,-1264660655460.0,,9268983045.0,,-55948738380.0,395811450030.0,349131694695.0,9451623105.0,349131694695.0,1567386554910.0,1218254860215.0,524770552395.0,,0.0,25.51,14.965,214835.5,0.187108,0.45539999999999997,15.420399999999999
1991,9869663824800,7855203371520,2014460453280,0.2041,,,1513874577888,1513874577888,9369077949408,,,383896459872,1117433833536,0.1132,500585875392,0.0507,232951498272,733537373664,0.0743,301448805504,432088568160,0.0438,223.32,223.32,1934876543,1934876543,1230980285472,0.0,1230980285472,1026977136000,405263098272,2193319894080,4856540413824,1988282875008,,,,,,2156583060960,4144865935968,0.0,9001406349792,688722572736.0,654094833600,,0.0,1286933308224,2629750714560,1483768295136,,,283514614176,1767282909312,,,4397033623872,,,3991894589952,-2554664211744,3147471255456.0,4584701633664,8981735257536,19671092256.0,9001406349792,432088568160.0,383896459872.0,,,-145196646624.0,,-66774191232.0,,,27749060064.0,698537441472.0,-859669464864.0,0.0,-421998000864.0,318211277952.0,-65809246272.0,-1029265434048.0,,,,-61081015968.0,272128263648.0,211047247680.0,-13660863648.0,211047247680.0,1575369141696.0,1364321894016.0,-161132023392.0,,0.0,23.815,14.079999999999998,279290.0,0.204727,0.6601269999999999,14.740126999999998
1992,10165805331690,8301493575654,1864311756036,0.1834,,,1645758703743,1645758703743,9947252279397,,,472128938730,922620206940,0.0908,218553052293,0.0215,231938215917,450491268210,0.0443,212590112859,237901155351,0.0234,123.28,123.28,1929693878,1929693878,1493011845921,0.0,1493011845921,1097759537742,421972315263,2168887128687,5181630827613,2476695571875,,,,,,1926671019273,4403366591148,0.0,9584997418761,817878785574.0,1036519898154,,0.0,1127171673600,2981570357328,1575738195537,,,283906365288,1859644560825,,,4841214918153,,,4118126741514,-2875809952641,3477702014286.0,4720018803159,9561233721312,23763697449.0,9584997418761,237901155351.0,472128938730.0,,,-211784990235.0,,-17209496088.0,,,19599703878.0,517844807724.0,-959429406906.0,,,258494682468.0,93243263892.0,-607691460546.0,,12580041.0,,-67290639309.0,429734200560.0,362456141292.0,-9070209561.0,362456141292.0,1591916128263.0,1229459986971.0,-441584599182.0,,22.44,22.875,13.635,527150.0,0.25,0.9101269999999999,14.545126999999999
1993,10172511798526,8430468966304,1742042832222,0.1713,,,1560824112694,1560824112694,9991293078998,,,482293178367,818930637217,0.0805,181218719528,0.0178,155418739322,336637458850,0.0331,160828412591,175809046259,0.0173,91.76,91.76,1915930233,1915930233,1050298201645,0.0,1050298201645,1046243614185,389720544675,2026525492376,4512787852881,2554144690559,,,,,,2312224528768,4866369219327,0.0,9379157072208,745862703201.0,827413260982,,0.0,1009613617474,2582889581657,1732002393275,,,293157343325,2025159736600,,,4608049318257,,,4144428582140,-3169428337614,3769710011067.0,4744710255593,9352759573850,26397498358.0,9379157072208,175809046259.0,482293178367.0,,,-182403085865.0,,30569455455.0,,,28222062715.0,503921201476.0,-756554010135.0,0.0,-332614881291.0,69429475269.0,305310435738.0,-714428980419.0,,682877888.0,,-70443122134.0,-129586749215.0,-199346993461.0,-26909656774.0,-199346993461.0,1287715637362.0,1487062630823.0,-252632808659.0,,30.69,30.875,18.595,381200.0,0.285,1.1951269999999998,19.790127
1994,9354894889441,7685465352344,1669429537097,0.1785,,,1533316922426,1533316922426,9218782274770,,,459615099370,709051531217,0.0758,136112614671,0.0145,113323817176,249436431847,0.0267,123728896637,125707535210,0.0134,66.94,66.94,1877941176,1877941176,944086230565,0.0,944086230565,997745727388,398907317879,2353211589623,4693950865455,2630782096304,,,,,,2324821571491,4955603667795,0.0,9649554533250,762346801039.0,1075739525467,,0.0,982074122372,2820160448878,1674302303732,,,301373233395,1975675537127,,,4795835986005,,,4221046402535,-3474440114323,4079106155848.0,4825712444060,9621548430065,28006103185.0,9649554533250,125707535210.0,459615099370.0,,,13998129606.0,,-8052369914.0,,,21902839925.0,621223604111.0,-329723875635.0,0.0,-840330755145.0,82177486604.0,247664516707.0,-840212627469.0,,,,-70660038194.0,188492395004.0,117832356810.0,-8121277725.0,117832356810.0,1171206375621.0,1053374018811.0,291499728476.0,,41.125,41.44,25.215,324700.0,0.317,1.5121269999999998,26.727127
1995,8279477792775,6674247082804,1605230709971,0.1939,,,1344519283296,1344519283296,8018766366100,,,336769179418,633181007585,0.0765,260711426675,0.0315,35700401492,296411828167,0.0358,161887323997,134524504170,0.0162,69.98,69.98,1922222222,1922222222,1478896907789,0.0,1478896907789,1239025115286,480374303619,1919639618561,5117935945255,3049032014938,,,,,,2431748572393,5480780587331,0.0,10598716532586,870884164857.0,1126938641773,,0.0,1137643578232,3135466384862,1937204699934,,,341106449880,2278311149814,,,5413777534676,,,4474291920679,-4064307542267,4708850124867.0,5118834503279,10532612037955,66104494631.0,10598716532586,134524504170.0,336769179418.0,,,-193250455027.0,,-73336158728.0,,,154456940337.0,432500168898.0,-288117446407.0,0.0,-111343435147.0,510933916416.0,-310736916665.0,-199263881803.0,,,,-37964076514.0,325165684935.0,287201608421.0,-4855669322.0,287201608421.0,1250524929997.0,963323321576.0,144382722491.0,,39.44,39.38,24.225,310050.0,0.305,1.8171269999999997,26.042127
1996,10829982520818,8553227387580,2276755133238,0.2102,,,1925081277714,1925081277714,10478308665294,,,555378226704,1000454070717,0.0924,351673855524,0.0325,93401988489,445075844013,0.0411,185433095826,259642748187,0.024,132.8,132.8,1955080645,1955080645,1033473028464,0.0,1033473028464,1254045663819,530809466058,2232383565951,5050711724292,3513375612414,,,,,,2896072113672,6409447726086,0.0,11460159450378,836012592531.0,1334692031589,,0.0,1526840303058,3697544927178,1966935992886,,,351063385011,2317999377897,,,6015544305075,,,4709640777678,-4417471732158,5080014308916.0,5372183354436,11387727659511,72431790867.0,11460159450378,259642748187.0,555378226704.0,,,65877265359.0,,-54738855999.0,,,35343029700.0,916241269950.0,-476188420158.0,,-99688763772.0,,-1094434399692.0,-1670311583622.0,,,,-88775264601.0,401625337500.0,312850072899.0,9049957605.0,312850072899.0,1778493384531.0,1465643311632.0,440052849792.0,,46.69,47.815,29.64,477850.0,0.37,2.187127,31.827127
1997,12222186510856,9300217890296,2921968620560,0.2391,,,2258256185440,2258256185440,11558474075736,,,608233898488,1346957474168,0.1102,663712435120,0.0543,75011140560,738723575680,0.0604,353493094408,385230481272,0.0315,200.52,200.52,1921111111,1921111111,1736755465484,0.0,1736755465484,1405295346356,560627818192,2126912421004,5829591051036,4086782706388,,,,,,2765992484884,6852775191272,0.0,12682366242308,1040253507040.0,1701527461188,,0.0,1929878207236,4671659175464,1874993818252,,,394749221716,2269743039968,,,6941402215432,,,4867975460824,-4761808702972,5560615459556.0,5666782217408,12608184432840,74181809468.0,12682366242308,385230481272.0,608233898488.0,,,486148934900.0,,-36205872300.0,,,42469178756.0,1522082493416.0,-663229690156.0,,,244566025608.0,-808065557432.0,-1226729221980.0,,,,-71384364292.0,477385257092.0,406000892800.0,14358568160.0,406000892800.0,1427056003964.0,1021055111164.0,858852803260.0,,57.625,57.38,35.76,527000.0,0.209,2.396127,38.156127
1998,11774836066635,8597204650845,3177631415790,0.2699,,,2427802074090,2427802074090,11025006724935,,,651715356840,1467198020205,0.1246,749829341700,0.0637,65653321665,815482663365,0.0693,357386711265,458095952100,0.0389,239.56,239.56,1912222222,1912222222,1236672744600,0.0,1236672744600,1179643658175,741497904570,3267999559740,6425813867085,4648835446500,,,,,,2894109682275,7542945128775,0.0,13968758995860,1059982394220.0,1535672850930,,0.0,1937085750735,4532740995885,2807388205695,,,467106148485,3274494354180,,,7807235350065,,,5163161944725,-5226007066335,6134466438630.0,6071621317020,13878856667085,89902328775.0,13968758995860,458095952100.0,651715356840.0,,,-260284210785.0,,-175239668835.0,,,36905870865.0,886432969020.0,-1357824617115.0,0.0,-430586238765.0,52304389650.0,-346752816270.0,-2082859282500.0,,,,-88092304095.0,762299879385.0,674207575290.0,4698078765.0,674207575290.0,2428414288320.0,1754206713030.0,-471391648095.0,,51.5,51.255,32.125,374300.0,0.3329999999999999,2.7291269999999996,34.854127
