,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1988,206765274,108608956.0,98156318.0,0.4747,2744745.0,0.0,204020529.0,206765274,206765274,683190.0,20654504.0,21342188,103384884,0.5,76495900.0,0.37,-20970254.0,55525646,0.2685,16889469,44498724,0.2152,0.06,0.06,715909687,715909687,18600582.0,0.0,18600582.0,44609188.0,11112036.0,19969456.0,94291262.0,0.0,1207830.0,0.0,1207830.0,0.0,0.0,210565030.0,211772860.0,0.0,306064122.0,,0.0,0.0,,102585028.0,102585028.0,152186580.0,0.0,644176.0,2979314.0,155810070.0,0.0,0.0,258395098.0,0.0,0.0,42918226.0,-40905176.0,45655974.0,47669024.0,306064122.0,0.0,306064122.0,44498724.0,21342188.0,0.0,0.0,,0.0,0.0,0.0,0.0,-65840912.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,1.2515,1.21,2.47,0.6799999999999999,46547318.0,0.0,0.0,0.6799999999999999
1989,368555127,198559809.0,169995318.0,0.4612,6189806.0,0.0,362365321.0,368555127,368555127,8332372.0,16061571.0,31354213,177151536,0.4807,138649308.0,0.3762,-8913557.0,129735751,0.352,34462162,95273589,0.2585,0.13,0.13,715909688,715909688,22822319.0,0.0,22822319.0,56604534.0,6381654.0,41304289.0,127112796.0,308310037.0,882504.0,0.0,882504.0,9686056.0,22822319.0,-21361199.0,320339717.0,0.0,447452513.0,52080010.0,0.0,0.0,0.0,115575784.0,167655794.0,2089734.0,0.0,194918.0,421182.0,2705834.0,0.0,0.0,170361628.0,0.0,76739472.0,70258056.0,-71232672.0,201326029.0,277090885.0,447452513.0,0.0,447452513.0,95273589.0,31354213.0,0.0,0.0,,0.0,0.0,0.0,0.0,-126627803.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,1.0976,4.635,4.715,1.3,45537223.5,0.0094,0.0094,1.3094000000000001
1990,552352639,201974051.0,350378588.0,0.6343,14721581.0,1.0,537631057.0,552352639,552352639,4128577.0,656107.0,45363977,270377527,0.4895,224331797.0,0.4061,-32887.0,224298910,0.4061,63023069,161334374,0.2921,0.23,0.23,715909688,715909688,8180925.0,0.0,8180925.0,84942775.0,8714523.0,45954746.0,147792969.0,452433734.0,943325.0,0.0,943325.0,5726647.0,8180925.0,2903480.0,470188111.0,0.0,617981080.0,71589219.0,4658091.0,0.0,-1.0,173213730.0,249461039.0,0.0,0.0,230046.0,1489173.0,1719219.0,0.0,0.0,251180259.0,0.0,68060940.0,183296278.0,-63479186.0,178860174.0,366738205.0,617918464.0,62616.0,617981080.0,161334374.0,45363977.0,0.0,0.0,,0.0,0.0,0.0,0.0,-206698351.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,1.2065,4.555,4.345000000000001,1.205,22274832.5,0.03946,0.04886,1.25386
1991,774519079,345056179.0,429462900.0,0.5545,33256661.0,0.0,741262418.0,774519079,774519079,5009202.0,1511994.0,73119640,477451154,0.6164,355935532.0,0.4596,-2957001.0,352978531,0.4557,109853311,292966208,0.3783,0.41,0.41,715909688,715909688,55751904.0,0.0,55751904.0,120083636.0,3560689.0,78984552.0,258380781.0,600691674.0,509288.0,0.0,509288.0,14782341.0,55751904.0,-41734217.0,630000990.0,1.0,888381772.0,42363252.0,10383419.0,0.0,0.0,229789950.0,282536621.0,887287.0,0.0,161587.0,1442743.0,2491617.0,4983233.0,0.0,285028238.0,0.0,72137133.0,408925206.0,-176515476.0,298806671.0,603353534.0,888381772.0,0.0,888381772.0,292966208.0,73119640.0,0.0,0.0,-105776120.0,0.0,-698287.0,0.0,0.0,-68703405.0,191606323.0,-214874877.0,70538574.0,-7264209.0,-1.0,741570.0,-150858943.0,0.0,0.0,0.0,0.0,887287.0,887287.0,0.0,41634667.0,45368485.0,3733818.0,-23268553.0,1.2119,4.869999999999999,4.93,1.4,16800116.0,0.15922,0.20808,1.60808
1992,818483589,1.0,818483588.0,0.9999999987782284,13922990.0,0.0,436102663.0,450025653,450025653,13482522.0,1928272.0,85073285,467013742,0.5706,368457935.0,0.4502,11554250.0,380012185,0.4643,122374649,257637537,0.3148,0.36,0.36,717781075,717781075,111883116.0,0.0,111883116.0,0.0,1897509.0,191788241.0,305568866.0,574029335.0,398519.0,0.0,398519.0,8504532.0,111883116.0,-81829202.0,612986300.0,-1.0,918555165.0,23362992.0,15807914.0,0.0,1.0,240820041.0,279990948.0,5519136.0,0.0,352375.0,447460.0,6318971.0,12637941.0,0.0,286309918.0,0.0,70228808.0,423179466.0,0.0,138836973.0,632245247.0,918555165.0,0.0,918555165.0,257637537.0,85073285.0,0.0,0.0,7714486.0,0.0,1683567.0,0.0,0.0,-143491952.0,206933355.0,-86302401.0,2192553.0,-82932470.0,20975.0,-13092393.0,-180113736.0,0.0,20625098.0,0.0,0.0,4659175.0,25284273.0,-1.0,52103891.0,96075202.0,43971310.0,120630954.0,1.2431,4.75,4.765,1.385,20508941.0,0.10819,0.31627,1.70127
1993,826758405,238575685.0,588182720.0,0.7114,18085107.0,0.0,425919388.0,444004495,444004495,20262490.0,1559898.0,85801861,488691278,0.5911,382753910.0,0.463,18702592.0,401456502,0.4856,125284835,276044684,0.3339,0.38,0.38,719265156,719265156,162377542.0,33433856.0,195811398.0,183619648.0,4048514.0,-2245710.0,381233850.0,559668506.0,82462957.0,1.0,82462957.0,14935432.0,162377542.0,-118433982.0,701010456.0,-1.0,1082244305.0,40619595.0,1607205.0,0.0,1.0,253266189.0,295492990.0,4698368.0,0.0,510422.0,38968817.0,44177607.0,0.0,0.0,339670597.0,0.0,62551537.0,553167479.0,-303422304.0,429920946.0,742217658.0,1081888255.0,356050.0,1082244305.0,276044684.0,85801861.0,0.0,0.0,3301556.0,0.0,-1025823.0,0.0,0.0,-35100818.0,330047283.0,-174545493.0,1857436.0,-58648680.0,0.0,-24266187.0,-255602924.0,-215373.0,1004659.0,0.0,0.0,0.0,789286.0,0.0,75233645.0,160770336.0,85536691.0,155501790.0,1.207,5.279999999999999,5.4,1.615,54095652.0,0.12963,0.44589999999999996,2.0609
1994,1095935428,389780420.0,706155008.0,0.6443,21648107.0,0.0,657432399.0,679080506,679080506,15849507.0,902004.0,102957367,571741975,0.5217,435023869.0,0.3969,33116450.0,468140319,0.4272,152181039,315701564,0.2881,0.44,0.44,720848032,720848032,141872417.0,22034681.0,163907098.0,250931200.0,15205218.0,728046.0,430771562.0,687069689.0,85174993.0,1.0,85174993.0,68681197.0,141872417.0,-55537704.0,927260593.0,0.0,1358032155.0,55537704.0,18426663.0,0.0,0.0,338251675.0,412216042.0,2448298.0,0.0,773147.0,42909641.0,46131086.0,0.0,0.0,458347127.0,0.0,65330895.0,651891515.0,-419314688.0,601133017.0,899040739.0,1357387866.0,644289.0,1358032155.0,315701564.0,102957367.0,0.0,0.0,-33374165.0,0.0,-10050907.0,0.0,0.0,-76541522.0,308743243.0,-209393894.0,-44713650.0,-41749921.0,0.0,-59016864.0,-354874329.0,-2319440.0,5540885.0,0.0,-93450240.0,93450240.0,3221445.0,0.0,-42909641.0,123445754.0,166355395.0,99349349.0,1.1517,6.875,6.945,2.095,35928358.5,0.12582,0.57172,2.66672
1995,1405941994,601690954.0,804251040.0,0.572,24761949.0,0.0,935830902.0,960592851,960592851,19882747.0,3537421.0,112587581,568427008,0.4043,431077477.0,0.3066,21590468.0,452667945,0.322,162721379,289580626,0.206,0.4,0.4,726356003,726356003,19394827.0,0.0,19394827.0,342779424.0,14881565.0,-1357279.0,375698537.0,787747128.0,76725448.0,0.0,76725448.0,179310666.0,19394827.0,280432122.0,1343610191.0,0.0,1719308728.0,65503284.0,43790836.0,0.0,0.0,430467577.0,539761697.0,170772062.0,0.0,3903361.0,7074843.0,181750266.0,363500533.0,0.0,721511964.0,0.0,185897588.0,758959837.0,-505442880.0,557528359.0,996942904.0,1718454868.0,853860.0,1719308728.0,289580626.0,112587581.0,0.0,0.0,-92582854.0,0.0,-487920.0,0.0,0.0,-55378940.0,254206413.0,-229322484.0,-1341780.0,-209195776.0,0.0,-127957067.0,-567817107.0,0.0,3903361.0,0.0,-107434944.0,275889386.0,172357803.0,-1.0,-141252892.0,-24396009.0,116856883.0,24883929.0,1.3319,8.125,8.3,2.575,42341708.5,0.16752,0.73924,3.3142400000000003
1996,1703663689,735892402.0,967771287.0,0.5681,32926320.0,0.0,1113541414.0,1146467734,1146467734,22720376.0,20168890.0,142032724,738594463,0.4335,565943907.0,0.3322,11299438.0,577243345,0.3388,199987907,376404943,0.2209,0.52,0.52,728386084,728386084,15308916.0,0.0,15308916.0,389289363.0,9962946.0,116009.0,414677234.0,1041370809.0,0.0,108498907.0,108498907.0,251746624.0,15308916.0,310916801.0,1727842057.0,-1.0,2142519290.0,90274007.0,97320968.0,0.0,0.0,521110652.0,708705627.0,170099070.0,0.0,10084445.0,10084445.0,190267960.0,0.0,0.0,898973587.0,0.0,185650985.0,996173056.0,-640665999.0,700686671.0,1241844713.0,2140818300.0,1700991.0,2142519290.0,376404943.0,142032724.0,0.0,0.0,47020243.0,0.0,4981473.0,0.0,0.0,-84077540.0,481380369.0,-431808640.0,3037483.0,-33776815.0,0.0,-92096497.0,-554644469.0,0.0,8869452.0,0.0,-129497811.0,183200517.0,62572158.0,2308487.0,-8383454.0,-82012052.0,-73628598.0,49571729.0,1.2557,8.635,8.780000000000001,2.76,33577270.0,0.6052,1.34444,4.10444
1997,2469390465,1074647412.0,1394743053.0,0.5648,47015839.0,0.0,1759634841.0,1806650680,1806650680,28520119.0,51675066.0,217854173,1025877136,0.4154,699307660.0,0.2832,61840653.0,761148313,0.3082,242703385,513644512,0.208,0.7,0.7,730323574,730323574,59016879.0,0.0,59016879.0,613017977.0,27814175.0,-682560.0,699166471.0,1779401259.0,0.0,208112152.0,208112152.0,135541158.0,59016879.0,538070158.0,2720141606.0,1.0,3419308078.0,239314856.0,281671468.0,0.0,0.0,909537643.0,1430523967.0,738275743.0,0.0,10306776.0,70311975.0,818894494.0,0.0,0.0,2249418461.0,0.0,216442286.0,787691790.0,-945823140.0,1028842099.0,1087153035.0,3336571496.0,82736582.0,3419308078.0,513644512.0,217854173.0,0.0,0.0,-30637949.0,0.0,-847132.0,0.0,0.0,-190745942.0,510114794.0,-495854735.0,-271082315.0,-339417649.0,6635869.0,-65087993.0,-1164806823.0,-201052717.0,22025438.0,0.0,-183707117.0,1050888148.0,688153752.0,5647548.0,39109272.0,-222654589.0,-261763861.0,14260059.0,1.1661,11.185,11.53,4.095000000000001,15884445.0,0.79845,2.14289,6.23789
