,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2003,3619172500000,1893506250000.0,1725666250000.0,0.4768123790728405,0.0,1150410000000.0,0.0,1150410000000.0,3043916250000.0,5590333750000,3143932500000,985155000000.0,4677240000000,1.2924,575256250000.0,0.1589,-27103750000.0,548152500000.0,0.1515,259440000000.0,288712500000,0.0798,991.79,981.81,276513829,294134165,2418032500000.0,0.0,2418032500000.0,,,108416497500000.0,110834530000000.0,2100172500000.0,0.0,1757488750000.0,1757488750000.0,28291588750000.0,0.0,0.0,32149250000000.0,175133030000000.0,142983780000000.0,,11749936250000.0,0.0,,,11749936250000.0,22250113750000.0,0.0,0.0,0.0,22250113750000.0,148566616250000.0,0.0,138066438750000.0,745736250000.0,1543631250000.0,1246527500000.0,60922500000.0,709528750000.0,4306346250000.0,142372785000000.0,610995000000.0,142983780000000.0,288712500000.0,985155000000.0,0.0,0.0,-1553142500000.0,0.0,0.0,0.0,0.0,1144333750000.0,865058750000.0,-224288750000.0,-973597500000.0,-15715636250000.0,15708806250000.0,-5431832500000.0,-6412260000000.0,-8082117500000.0,0.0,0.0,-165156250000.0,15493802500000.0,7246528750000.0,-6296250000.0,1693031250000.0,1989091250000.0,296060000000.0,640770000000.0,,14.9,14.69,9.165,60700.0,0.505,0.505,9.67
2004,5474451000000,2321026000000.0,3153425000000.0,0.5760257969246596,0.0,853851000000.0,0.0,853851000000.0,3174877000000.0,7450397000000,3997676000000,519482000000.0,6672815000000,1.2189,2299574000000.0,0.4201,-148225000000.0,2151349000000.0,0.393,738529000000.0,1417128000000,0.2589,4478.86,3993.76,307508442,354838339,2574030000000.0,0.0,2574030000000.0,,,106088327000000.0,108662357000000.0,1785386000000.0,0.0,1603391000000.0,1603391000000.0,26590564000000.0,0.0,0.0,29979341000000.0,168621039000000.0,138641698000000.0,,10582122000000.0,0.0,,,10582122000000.0,22815847000000.0,0.0,0.0,0.0,22815847000000.0,144628680000000.0,0.0,132394955000000.0,710795000000.0,1542455000000.0,2372614000000.0,152520000000.0,1405041000000.0,6183425000000.0,138578380000000.0,63318000000.0,138641698000000.0,1417128000000.0,519482000000.0,0.0,0.0,-606300000000.0,0.0,0.0,0.0,0.0,339188000000.0,1669498000000.0,-215269000000.0,-95926000000.0,-12986269000000.0,13732017000000.0,-3369068000000.0,-2719246000000.0,-6827707000000.0,0.0,0.0,-161018000000.0,8584831000000.0,1596106000000.0,-17807000000.0,528551000000.0,2361028000000.0,1832477000000.0,1454229000000.0,,17.71,17.439999999999998,11.25,243800.0,0.5655,1.0705,12.3205
2005,6109997004194,1976728290874.0,4133268713320.0,0.67647638951097,0.0,1464610772962.0,0.0,1464610772962.0,3441339063836.0,7408219249068,3971381034639,450460677680.0,7074590788876,1.1579,2668657940358.0,0.4368,-15908863801.0,2652749076557.0,0.4342,932402318697.0,1720346757860,0.2816,4879.7,4590.12,350574747,374459109,3028723894314.0,0.0,3028723894314.0,,,116028028419932.0,119056752314245.0,1856616369179.0,0.0,2926155692020.0,2926155692020.0,29632561217319.0,0.0,0.0,34415333278518.0,187887418871281.0,153472085592763.0,,11841512945003.0,0.0,,,11841512945003.0,25894568810721.0,0.0,0.0,0.0,25894568810721.0,159354215104124.0,0.0,145301159238406.0,363974218172.0,1777010093544.0,3911857700952.0,-99140601613.0,2138311182906.0,8092012593962.0,153393171832368.0,78913760395.0,153472085592763.0,1720346757860.0,450460677680.0,0.0,0.0,1054717697973.0,0.0,0.0,0.0,0.0,-260692515329.0,2964832618185.0,-184957529793.0,-42117517752.0,-17150590592472.0,14514098136286.0,-8584505848852.0,-11263115822790.0,-23689278513172.0,0.0,0.0,-258011392114.0,32261236145771.0,8313946240485.0,-25080443698.0,-9417407818.0,2408592985737.0,2418010393554.0,2779875088392.0,,28.825000000000003,30.07,19.89,612700.0,0.737,1.8075,21.6975
2006,7541639292274,3817259812767.0,3724379479507.0,0.49384216549874305,0.0,1706196215877.0,0.0,1706196215877.0,5523456028644.0,8482192824413,4685131716455,515857356723.0,7192421693760,0.9537,2018183263630.0,0.2676,-17036281329.0,2001146982302.0,0.2653,588994054807.0,1402438565775,0.186,3584.27,3584.27,391316267,391316267,2304958743998.0,0.0,2304958743998.0,,,131972026566290.0,134276985310288.0,2000313131510.0,0.0,2464312952686.0,2464312952686.0,28497422072595.0,0.0,0.0,32962048156791.0,200201081623871.0,167239033467080.0,2039821691667.0,10487544543684.0,0.0,,,12527366235351.0,38799388687276.0,0.0,0.0,0.0,38799388687276.0,183837859816030.0,0.0,157565837364105.0,0.0,1819780886871.0,4908451151597.0,359552912950.0,2430950050277.0,9518735001696.0,167084572365801.0,154461101278.0,167239033467080.0,1402438565775.0,515857356723.0,0.0,0.0,-2079607019321.0,0.0,0.0,0.0,0.0,720298055118.0,558986958295.0,-428376650877.0,433140245291.0,-16912411906412.0,18618318935739.0,-17783982027069.0,-15644934752451.0,-37286876494584.0,0.0,0.0,-269795971859.0,51976831209129.0,14420158742687.0,-42992991974.0,-708782043443.0,1613239594143.0,2322021637586.0,130610307418.0,,45.5,45.77,30.82,1348700.0,1.91755,3.7250500000000004,34.54505
2007,9914171369333,4771902631839.0,5142268737494.0,0.5186786213319166,0.0,2057512176647.0,0.0,2057512176647.0,6829414808486.0,12156128302925,6982845520422,812805245169.0,10785397962940,1.0879,3084756560847.0,0.3111,-95009363497.0,2989747197350.0,0.3016,1059043073406.0,1930704123943,0.1947,4262.11,4176.49,402417120,416877579,4676280908790.0,0.0,4676280908790.0,,,167172746609088.0,171849027517878.0,2456359555769.0,0.0,6163167616062.0,6163167616062.0,41278769750432.0,0.0,1.0,49898296922264.0,271645621362406.0,221747324440142.0,2524608619584.0,27268514102753.0,0.0,,,29793122722337.0,46522619012486.0,0.0,0.0,0.0,46522619012486.0,221345587547904.0,0.0,204616091257756.0,218678839415.0,1982118918060.0,6805052448884.0,762632024089.0,7151181663101.0,16919663893548.0,221535755151304.0,211569288838.0,221747324440142.0,1930704123943.0,812805245169.0,0.0,0.0,-1245966294776.0,0.0,0.0,0.0,0.0,1271576781722.0,2769119856058.0,-442599251875.0,-5962514993914.0,-19017976632078.0,14634121753871.0,-18878807156128.0,-29225177028250.0,-11229144218562.0,0.0,0.0,-337112360265.0,39838616189327.0,28272359610499.0,73630149969.0,1889932588276.0,3581831468268.0,1691898879991.0,2326520604183.0,,58.68,59.29,41.43,2161200.0,1.84559,5.570640000000001,47.000640000000004
2008,10350789000000,4201830000000.0,6148959000000.0,0.594057032753735,0.0,3973329000000.0,0.0,3973329000000.0,8175159000000.0,14733940000000,8954568000000,1130845000000.0,12261043000000,1.1846,2175630000000.0,0.2102,0.0,2175630000000.0,0.2102,694931000000.0,1480699000000,0.1431,3000.66,2957.86,416578348,432056553,4325440000000.0,0.0,4325440000000.0,,,210222310000000.0,214547750000000.0,2412464000000.0,3892393000000.0,1678278000000.0,5570671000000.0,38442248000000.0,0.0,0.0,46425383000000.0,307398516000000.0,260973133000000.0,,23224991000000.0,0.0,,,23224991000000.0,59877483000000.0,0.0,0.0,0.0,59877483000000.0,279661482000000.0,0.0,243008990000000.0,218555000000.0,1980998000000.0,7709897000000.0,595481000000.0,7147137000000.0,17652068000000.0,260661058000000.0,312075000000.0,260973133000000.0,1480699000000.0,1130845000000.0,0.0,0.0,-315404000000.0,0.0,0.0,0.0,0.0,1607528000000.0,3903668000000.0,-411017000000.0,-46278000000.0,-25964527000000.0,16135005000000.0,-16621438000000.0,-26908255000000.0,-18499435000000.0,0.0,0.0,-572004000000.0,39417483000000.0,20346044000000.0,443514000000.0,-2215029000000.0,1364777000000.0,3579806000000.0,3492651000000.0,,47.895,45.9,33.145,2770100.0,0.0,5.570640000000001,38.71564000000001
2009,10919375000000,3489855000000.0,7429520000000.0,0.6803979165474214,0.0,5848664000000.0,13305000000.0,5861969000000.0,9351824000000.0,12597357000000,7376028000000,839334000000.0,9773240000000,0.895,1567551000000.0,0.1436,0.0,1567551000000.0,0.1436,424026000000.0,1133852000000,0.1038,1957.0,1955.0,461500172,476221172,7850795000000.0,0.0,7850795000000.0,,,199144568000000.0,206995363000000.0,2437014000000.0,3805422000000.0,1266604000000.0,5072026000000.0,40405513000000.0,0.0,0.0,47914553000000.0,302824469000000.0,254909916000000.0,,9714857000000.0,0.0,,,9714857000000.0,52739371000000.0,0.0,0.0,0.0,52739371000000.0,277385040000000.0,0.0,234360526000000.0,218555000000.0,2370998000000.0,8621915000000.0,969013000000.0,8037718000000.0,20218199000000.0,254578725000000.0,331191000000.0,254909916000000.0,1133852000000.0,839334000000.0,0.0,0.0,-2183419000000.0,0.0,0.0,0.0,0.0,1924350000000.0,1714117000000.0,-385549000000.0,-1409000000.0,-18878280000000.0,17743548000000.0,-5967372000000.0,-7485759000000.0,-35077264000000.0,1275285000000.0,0.0,-230586000000.0,43845529000000.0,9812964000000.0,-1042974000000.0,2998348000000.0,4363125000000.0,1364777000000.0,1328568000000.0,,26.285,29.075,21.605,4439000.0,1.132561,6.703201000000001,28.308201
2010,11982754000000,3496950000000.0,8485804000000.0,0.7081680889051047,0.0,5387863000000.0,9190000000.0,5397053000000.0,8894003000000.0,13024458000000,6850429000000,604759000000.0,10876536000000,0.9077,3088751000000.0,0.2578,309963000000.0,3398714000000.0,0.2836,576826000000.0,2844522000000,0.2374,4531.0,4451.0,474199590,474199590,8067916000000.0,0.0,8067916000000.0,,,214825448000000.0,222893364000000.0,2367364000000.0,3805422000000.0,981440000000.0,4786862000000.0,39984999000000.0,0.0,0.0,47139225000000.0,317171814000000.0,270032589000000.0,,8071259000000.0,0.0,,,8071259000000.0,54791695000000.0,0.0,0.0,0.0,54791695000000.0,293544830000000.0,0.0,246824394000000.0,218555000000.0,2370998000000.0,11032261000000.0,1135888000000.0,8037668000000.0,22795370000000.0,269619764000000.0,412825000000.0,270032589000000.0,2844522000000.0,604759000000.0,0.0,32307000000.0,2644927000000.0,0.0,0.0,0.0,-108450000000.0,267173000000.0,6393688000000.0,-283128000000.0,13172000000.0,-18834610000000.0,20099548000000.0,-12061859000000.0,-11066877000000.0,-17828392000000.0,0.0,-185284000000.0,-420266000000.0,24531322000000.0,6097380000000.0,-98305000000.0,1325886000000.0,5689011000000.0,4363125000000.0,6110560000000.0,,39.185,38.36,29.035,2269900.0,1.05349,7.756691000000001,36.791691
2012,12611940000000,907778000000.0,11704162000000.0,0.9280223343910612,12447000000.0,8470225000000.0,0.0,8482672000000.0,9390450000000.0,13857112000000,6882901000000,298836000000.0,10243413000000,0.8122,3221490000000.0,0.2554,11522000000.0,3233012000000.0,0.2563,738944000000.0,2322732000000,0.1842,4686.0,4686.0,474199587,474199587,14751281000000.0,36328429000000.0,51079710000000.0,6009508000000.0,0.0,171631642000000.0,228720860000000.0,3046686000000.0,3827954000000.0,362822000000.0,4190776000000.0,64890167000000.0,0.0,0.0,72127629000000.0,372976118000000.0,300848489000000.0,6061149000000.0,0.0,596146000000.0,,,,60109055000000.0,444022000000.0,19890000000.0,0.0,60572967000000.0,332641633000000.0,0.0,272068666000000.0,274055000000.0,2370998000000.0,12499259000000.0,1134820000000.0,10031545000000.0,26310677000000.0,298379343000000.0,2469146000000.0,300848489000000.0,2322732000000.0,298836000000.0,0.0,0.0,3602254000000.0,0.0,0.0,0.0,9680879000000.0,2854076000000.0,9077898000000.0,-416634000000.0,90010000000.0,-45193441000000.0,43439756000000.0,-252286000000.0,-2208859000000.0,-586534838000000.0,0.0,-3765124000000.0,-650697000000.0,585073688000000.0,-5876971000000.0,4316000000.0,996384000000.0,4965726000000.0,3969342000000.0,8661264000000.0,0.0009,34.29,34.495000000000005,27.78,1244350.0,0.461906,9.539597000000002,37.319597
2013,12404676000000,1440991000000.0,10963685000000.0,0.883834853888969,12733000000.0,8313371000000.0,0.0,8326104000000.0,9767095000000.0,12588015000000,5985159000000,319730000000.0,8830262000000,0.7118,2637581000000.0,0.2126,44554000000.0,2682135000000.0,0.2162,622565000000.0,1902808000000,0.1534,3819.0,3819.0,498247709,498247709,17826407000000.0,33604301000000.0,51430708000000.0,4866782000000.0,0.0,181200434000000.0,237497924000000.0,3214303000000.0,3835141000000.0,391237000000.0,4226378000000.0,66358238000000.0,0.0,0.0,73798919000000.0,385095762000000.0,311296843000000.0,4854478000000.0,0.0,731643000000.0,,,,59934276000000.0,561984000000.0,14625000000.0,0.0,60510885000000.0,341948067000000.0,0.0,281437182000000.0,274055000000.0,2370998000000.0,14194163000000.0,671807000000.0,10031650000000.0,27542673000000.0,308979855000000.0,2316988000000.0,311296843000000.0,1902808000000.0,319730000000.0,0.0,0.0,-7089532000000.0,0.0,0.0,0.0,2736653000000.0,3767477000000.0,-1099517000000.0,-448410000000.0,385291000000.0,-28869635000000.0,32399209000000.0,-224942000000.0,3395920000000.0,-32495090000000.0,0.0,0.0,-424014000000.0,31632148000000.0,-1286956000000.0,3964000000.0,1013411000000.0,6021176000000.0,5007765000000.0,-1547927000000.0,0.0009,37.745000000000005,36.98,30.165,1230350.0,0.627716,10.167313000000002,40.332313
