,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1998,254726124735,118274356680.0,136451768055.0,0.5356803044719315,0.0,66408142890,0.0,66408142890.0,184682499570.0,623267081226,424866695205,11245758504,506107605777,1.9869,70043625165.0,0.27497621313035203,-48473097.0,69995152068,0.2748,387784776,69607367292,0.2733,281.73,281.73,247075017,247075017,491953461453,0.0,491953461453,,,,,110179349481,0.0,0.0,0.0,0.0,0.0,,,5547358166874,5547358166874,,245904021081.0,0.0,,,245904021081.0,1385118746775,0.0,0.0,0.0,1385118746775,6233155543230,0.0,5093940817536,0.0,383519143464.0,69607367292,0.0,290838582.0,453417349338,5547358166874,0.0,5547358166874,69607367292,11245758504,0.0,0.0,,0.0,0.0,0.0,0.0,81871060833,162724186629,-16383906786,16383906786.0,-642413954541.0,565244784117.0,-225157535565,-302326705989,-177605427408.0,0.0,0.0,-54580707222,559670377962.0,327484243332,4168686342,192050410314,491953461453,299903051139,146340279843,,6.859999999999999,6.5600000000000005,1.995,1119950.0,0.45808,0.45808,2.45308
2000,284020036603,69271895228.0,214748141375.0,0.7561020833018641,0.0,125844877932,0.0,125844877932.0,195116773160.0,606415001959,379696625801,13190612583,481754440006,1.6962,88903263443.0,0.3130175761763878,-36061821.0,88867201622,0.3129,398969665,88468231957,0.3115,227.59,227.59,256981065,256981065,500230685145,0.0,500230685145,,,,,125916429164,0.0,0.0,0.0,0.0,0.0,,,5847863240537,5847863240537,,0.0,0.0,,,,1916014897888,0.0,0.0,0.0,1916014897888,7268929078967,0.0,5352914181079,0.0,406309104547.0,88468231957,0.0,171722955.0,494949059459,5847863240537,0.0,5847863240537,88468231957,13190612583,0.0,0.0,11198626305.0,0.0,0.0,0.0,0.0,212935319380,325792790226,-7547223872,7547223872.0,-950854043049.0,1010534066420.0,-189576418222,-129896394851,-220091014915.0,0.0,0.0,-52394390800,219759589612.0,-52725816103,6606754489,149777333761,500229540325,350452206564,318245566354,,7.654999999999999,7.574999999999999,2.615,809380.0,0.38769,1.39539,4.01039
2002,736985595790,400765852868.0,336219742922.0,0.45620938162515184,0.0,149190202744,0.0,149190202744.0,549956055612.0,1043279545999,517940925712,39799712086,744585739934,1.0103,187029540178.0,0.2537763848389963,-184438042.0,186845102135,0.2535,27744956961,159100145174,0.2159,345.24,345.24,471115250,471115250,989332139292,0.0,989332139292,,,,,215321327113,0.0,0.0,0.0,1307490642897.0,0.0,,,11792746477885,11792746477885,,0.0,0.0,,,,3965690228696,0.0,0.0,0.0,3965690228696,14783508746061,0.0,10817818517365,0.0,695912828940.0,159100145174,119119597352.0,0.0,974132571466,11791951088831,795389054.0,11792746477885,159100145174,39799712086,0.0,0.0,,0.0,0.0,0.0,0.0,165002162505,363902019766,-15832853134,15832853133.0,0.0,136611672399.0,618483433601,755095105999,-370409224421.0,0.0,0.0,-219897696020,-587267295060.0,-1177574215500,-187319886,-58764409622,989332139292,1048096548914,348069166632,,7.345,7.1850000000000005,2.925,2066090.0,0.71962,2.78808,5.71308
2003,676803209273,302899523843.0,373903685430.0,0.5524555443991396,0.0,125134958163,0.0,125134958163.0,428034482006.0,608557073840,308340070801,39834125970,596784184443,0.8818,248768727267.0,0.3675643434584468,-158739595.0,248609987672,0.3673,43322829888,205287157784,0.3033,423.78,423.78,471115250,471116368,976041020874,0.0,976041020874,,,,,207325802251,0.0,0.0,0.0,1316023778897.0,0.0,,,10831348970235,10831348970235,,0.0,0.0,,,,3363073715841,0.0,0.0,0.0,3363073715841,13184270488092,0.0,9821196772251,0.0,702551722901.0,205287157784,101254458799.0,0.0,1009093339484,10830290111735,1058858500.0,10831348970235,205287157784,39834125970,0.0,0.0,,0.0,0.0,0.0,0.0,43400118830,288521402584,-16545184275,16545184274.0,0.0,83848394621.0,364035671179,447884065799,-641151009573.0,0.0,0.0,-154993459894,65293103333.0,-730851366133,-9010107000,-3456004750,976041020874,979497025624,271976218308,,8.24,8.395,3.475,3053180.0,0.47538,3.26346,6.73846
2004,748201672652,373183336319.0,375018336333.0,0.5012262736646229,0.0,131993334389,0.0,131993334389.0,505176670708.0,777679450666,312920558059,38429444752,594192782531,0.7942,243025001944.0,0.3248121607141002,-182222224.0,242842779721,0.3246,45565555920,197277223800,0.2637,419.78,419.78,471115250,471116368,941008896417,0.0,941008896417,,,,,212236112809,0.0,0.0,0.0,1019302785932.0,0.0,,,11978366762494,11978366762494,,0.0,0.0,,,,2711027243910,0.0,0.0,0.0,2711027243910,13664249553758,0.0,10953222309848,0.0,826598895502.0,197277223800,0.0,0.0,1023876119302,11977098429150,1268333343.0,11978366762494,197277223800,38429444752,0.0,0.0,-67090556092.0,0.0,0.0,0.0,0.0,225931112919,394547225379,-18768333483,18768333483.0,-14500000116.0,0.0,-994932230182,-1009432230298,-617657782719.0,0.0,0.0,-210657223907,1381763899943.0,553448893316,1672222236,-59763889367,941008896417,1000772785784,375778891895,,10.315,10.425,4.79,4430010.0,0.72923,3.9926899999999996,8.782689999999999
2005,804263647753,374770340801.0,429493306952.0,0.534020539349185,0.0,139415551330,0.0,139415551330.0,514185892131.0,987054585392,440408343025,39303295671,769656541589,0.957,290077755622.0,0.36067495582131137,-132852729.0,289944902893,0.3605,49898043380,240046859513,0.2985,510.81,510.81,471115250,471116368,1226684349126,0.0,1226684349126,,,,,221686406326,0.0,0.0,0.0,790423791899.0,0.0,,,13115237417190,13115237417190,,0.0,0.0,,,,2846459327461,0.0,0.0,0.0,2846459327461,14876877998355,0.0,12030418670893,0.0,843306387295.0,240046859513,0.0,0.0,1083353246808,13113771917702,1465499489.0,13115237417190,240046859513,39303295671,0.0,0.0,-24029866178.0,0.0,0.0,0.0,0.0,71822863209,327143152215,-21507209117,21507209117.0,-98049948754.0,0.0,-571239445312,-669289394066,-1112483524946.0,0.0,0.0,-206599897534,1900592177807.0,581508755327,3364572614,242727086091,1226684349126,983957263036,305635943098,,13.095,13.375,6.43,4969770.0,0.72808,4.72077,11.15077
2006,929963253281,428145897359.0,501817355922.0,0.5396098761446111,0.0,159139509175,0.0,159139509175.0,587285406534.0,1164588917493,554567621850,38472310741,935567087113,1.006,342677846747.0,0.3684853627689046,-150692225.0,342527154522,0.3683,57986687623,284540466899,0.306,608.31,608.31,471115250,471115251,1088423848722,0.0,1088423848722,144175717996.0,,,,230516505558,0.0,0.0,0.0,980979227419.0,0.0,,,14789317803821,14789317803821,,0.0,0.0,,,,2592744393597,0.0,0.0,0.0,2592744393597,16139747508287,0.0,13547003114690,0.0,0.0,285734290108,192805643161.0,762258248949.0,1240798182218,14787801296908,1516506913.0,14789317803821,284540466899,38472310741,0.0,0.0,-3079339705.0,0.0,0.0,0.0,0.0,113857826802,433791264738,-22320021167,22320021167.0,0.0,314766238818.0,-1505914794067,-1191148555249,-936784871984.0,0.0,0.0,-155243343064,1698174111353.0,606145896305,-6734824241,-157946218447,1088423848722,1246370067169,411471243570,,16.97,17.1,8.785,5784610.0,0.64308,5.36385,14.14885
2007,1179496020371,637279882874.0,542216137497.0,0.4597015404311841,0.0,176175797475,0.0,176175797475.0,813455680349.0,1666289846903,840295819893,45063745189,1249344128204,1.0592,366040340022.0,0.3103362230140168,-2055776900.0,363984563122,0.3086,55196215347,308788347775,0.2618,656.18,656.18,471115250,471186500,1292225602468,0.0,1292225602468,180674801476.0,,,,247680279816,0.0,0.0,0.0,1786083672054.0,0.0,,,18231075765760,18231075765760,,0.0,0.0,,,,3548803798204,0.0,0.0,0.0,3548803798204,20321122586368,0.0,16772318788164,0.0,0.0,308646913511,311518925474.0,818534863636.0,1438700702621,18211019490784,20056274976.0,18231075765760,308788347775,45063745189,0.0,0.0,2364043834.0,0.0,0.0,0.0,0.0,192015438969,548231575767,-18529880548,18529880548.0,0.0,-579252492218.0,-1009539844433,-1588792336651,-420748009550.0,0.0,0.0,-198211654132,1775919827395.0,1156960163713,1606573711,118005976539,1292225602468,1174219625929,529701695219,,18.93,19.01,9.87,9495330.0,0.73654,6.10039,15.970389999999998
2008,1223188000000,113586000000.0,1109602000000.0,0.9071393767760966,0.0,371111000000,0.0,371111000000.0,484697000000.0,2061112000000,1164071000000,51944000000,1607889000000,1.3145,738491000000.0,0.6037428424739287,-346617000000.0,394745000000,0.3227,63728000000,328146000000,0.2683,696.53,696.53,430000000,430000000,854838000000,0.0,854838000000,,,17200241000000.0,18055079000000.0,260105000000,0.0,73089000000.0,73089000000.0,2748861000000.0,0.0,0.0,3082055000000.0,24219189000000,21137134000000,,1425065000000.0,163000000.0,,,1425065000000.0,2651372000000,0.0,18766000000.0,,2670138000000,20779597000000,0.0,19534524000000,0.0,891303000000.0,642755000000,-7552000000.0,51539000000.0,1578045000000,21112569000000,24565000000.0,21137134000000,328146000000,51944000000,0.0,0.0,-53456000000.0,0.0,0.0,-53456000000.0,0.0,449680000000,776314000000,-18672000000,0.0,-732310000000.0,16697000000.0,-1926568000000,-2660853000000,-270742000000.0,0.0,0.0,-214864000000,2010611000000.0,1525005000000,3126000000,-356408000000,1047691000000,1404099000000,757642000000,0.0016,18.14,17.255,9.685,11446370.0,0.97885,7.07924,16.76424
2009,1365435000000,-199003000000.0,1564438000000.0,1.1457432979233724,0.0,422991000000,0.0,422991000000.0,223988000000.0,1207778000000,351262000000,46623000000,918366000000,0.6726,1141447000000.0,0.8359585040664697,-620966000000.0,525534000000,0.3849,88924000000,431557000000,0.3161,292.0,292.0,471124503,471124503,2043458000000,0.0,2043458000000,,,15831989000000.0,17875447000000.0,184122000000,0.0,77260000000.0,77260000000.0,2636046000000.0,0.0,0.0,2897428000000.0,23670303000000,20772875000000,,2046790000000.0,63831000000.0,,,2046790000000.0,2924676000000,0.0,3380000000.0,,2928056000000,19964238000000,0.0,19082972000000,0.0,891303000000.0,744066000000,-26804000000.0,51539000000.0,1660104000000,20743076000000,29799000000.0,20772875000000,431557000000,46623000000,-18435000000.0,0.0,1547024000000.0,0.0,0.0,0.0,1662226000000.0,-683182000000,1323587000000,-45716000000,-32000000.0,33960000000.0,209000000.0,-16550000000,-28129000000,0.0,0.0,0.0,-218553000000,46488000000.0,-172065000000,64461000000,1187854000000,2236118000000,1048264000000,1277871000000,0.002,16.8,18.425,10.965,13865540.0,0.77731,7.85655,18.821550000000002
