,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1999,22374000000,19248783080.0,3125216920.0,0.13968074193260033,0.0,1648216920.0,0.0,1648216920.0,20193000000,0.0,759000000,939000000.0,3879000000,0.1734,1477000000.0,0.06601412353624743,704000000.0,2181000000.0,0.0975,611000000,1570000000,0.0702,1.23,1.2,1280627451,1311485944,,0.0,,4550000000.0,,,,161000000.0,0.0,0.0,0.0,0.0,0.0,,,228808000000,228808000000,,4615000000.0,0.0,,,4615000000.0,703000000,0.0,0.0,0.0,703000000,211353000000,0.0,215265000000,0.0,152649630.0,778213800,0.0,12612136570,13543000000,228808000000,0.0,228808000000,1570000000.0,939000000.0,0.0,0.0,-3536264810.0,-3063967410.0,0.0,2770640670.0,0.0,22541264810.0,21514000000.0,-101000000.0,-4774000000.0,-56463751000.0,38012751000.0,-723000000.0,-24049000000.0,-69000000.0,686000000.0,-315000000.0,-487000000.0,2559000000.0,2374000000.0,-629020.0,-161629020.0,970771830.0,1132400850.0,21413000000.0,1.0075,43.21,43.27,17.515,6162624.0,0.5653900000000001,0.5653900000000001,18.08039
2000,30755000000,24754014140.0,6000985860.0,0.19512228450658428,0.0,2288985860.0,0.0,2288985860.0,27868000000,0.0,796000000,1345000000.0,5057000000,0.1644,3712000000.0,0.12069582181759063,-796000000.0,2887000000.0,0.0939,850000000,2066000000,0.0672,1.89,1.87,1090680203,1107546392,,0.0,,5539000000.0,,,,254000000.0,0.0,0.0,0.0,0.0,0.0,,,244216000000,244216000000,7645185220.0,2047000000.0,0.0,,,9692185220.0,683000000,0.0,0.0,0.0,683000000,222362814780,0.0,231372000000,0.0,162966420.0,6195919380,0.0,6485114200,12844000000,244216000000,0.0,244216000000,2066000000.0,1345000000.0,0.0,0.0,-7917156460.0,-798855000.0,0.0,-764770520.0,0.0,7528156460.0,3022000000.0,-159000000.0,395000000.0,-61916588200.0,59159588200.0,-4488000000.0,-7009000000.0,-24000000.0,7000000.0,-438000000.0,-298000000.0,4501000000.0,3748000000.0,-656500.0,-239656500.0,727490620.0,967147120.0,2863000000.0,0.9424,36.45,36.36,15.0,3747276.0,0.575,1.14039,16.14039
2001,31895000000,24982152760.0,6912847240.0,0.21673764665308043,0.0,2735847240.0,0.0,2735847240.0,28652000000,0.0,862000000,1501000000.0,5678000000,0.178,4177000000.0,0.1309609656686001,-862000000.0,3243000000.0,0.1017,918000000,2397000000,0.0752,1.69,1.68,1416409091,1424502857,,0.0,,6328000000.0,,,,358000000.0,0.0,0.0,0.0,0.0,0.0,,,264061000000,264061000000,,3235000000.0,0.0,,,3235000000.0,670000000,0.0,0.0,0.0,670000000,246204000000,0.0,248769000000,0.0,170709680.0,4645100240,0.0,10476190080,15292000000,264061000000,0.0,264061000000,2397000000.0,1501000000.0,0.0,0.0,-5458854020.0,-905210540.0,0.0,734500860.0,0.0,2243854020.0,683000000.0,-194000000.0,-507000000.0,-90057217830.0,94180217830.0,-13404000000.0,-9982000000.0,-69489830.0,1688338710.0,-21338710.0,-544000000.0,8388489830.0,9442000000.0,-367570.0,142632430.0,869271660.0,726639230.0,489000000.0,0.8909,27.43,27.01,11.315,3509272.0,0.7076899999999999,1.84808,13.163079999999999
2002,31144000000,26145016020.0,4998983980.0,0.1605119438736193,0.0,2368983980.0,0.0,2368983980.0,29295000000,0.0,730000000,1948000000.0,4578000000,0.147,2630000000.0,0.08444644233239147,-730000000.0,1849000000.0,0.0594,353000000,1547000000,0.0497,1.04,1.04,1489703704,1489703704,62000000.0,0.0,62000000.0,3812000000.0,,,,393000000.0,0.0,0.0,0.0,0.0,0.0,,,238206000000,238206000000,,4262000000.0,0.0,,,4262000000.0,616000000,0.0,0.0,0.0,616000000,220329000000,0.0,223975000000,0.0,173433260.0,5367854690,0.0,8689712050,14231000000,238206000000,0.0,238206000000,1547000000.0,1948000000.0,0.0,0.0,-1263419570.0,-44787710.0,0.0,2301325950.0,0.0,14195419570.0,16427000000.0,-162000000.0,-826000000.0,-100646560740.0,96442560740.0,-11039000000.0,-16231000000.0,-789000000.0,5717580.0,-5717580.0,-734000000.0,2046000000.0,523000000.0,462150.0,719462150.0,1588534310.0,869072160.0,16265000000.0,1.0501,20.43,17.46,7.609999999999999,6093932.0,0.73365,2.58173,10.19173
2003,28429000000,22702074400.0,5726925600.0,0.20144660733757783,0.0,2716925600.0,0.0,2716925600.0,26282000000,0.0,645000000,1844000000.0,4854000000,0.1707,3010000000.0,0.10587780083717331,-645000000.0,2147000000.0,0.0755,572000000,1793000000,0.0631,1.15,1.15,1559130435,1559130435,57000000.0,0.0,57000000.0,4511000000.0,,,,319000000.0,0.0,0.0,0.0,0.0,0.0,,,233976000000,233976000000,,2641000000.0,0.0,,,2641000000.0,452000000,0.0,0.0,0.0,452000000,217655000000,0.0,219844000000,0.0,181551200.0,4968477600,0.0,8981971200,14132000000,233976000000,0.0,233976000000,1793000000.0,1844000000.0,0.0,0.0,-4459750400.0,-1035396800.0,0.0,941846400.0,0.0,12080750400.0,11258000000.0,-97000000.0,122000000.0,-96586031200.0,92276031200.0,-7787000000.0,-12072000000.0,0.0,19000000.0,0.0,-177000000.0,1030000000.0,872000000.0,-125600.0,57874400.0,1639510400.0,1581636000.0,11161000000.0,1.2588,12.2,11.965,5.305,9324090.0,0.048,2.62973,7.93473
2004,28513000000,23663476100.0,4849523900.0,0.1700811524567741,0.0,2815523900.0,0.0,2815523900.0,26348000000,0.0,664000000,1735000000.0,3551000000,0.1245,2034000000.0,0.0713358818784414,-882000000.0,2165000000.0,0.0759,-511000000,1663000000,0.0583,1.05,1.05,1583809524,1583809524,,0.0,,3942000000.0,,,,460000000.0,0.0,0.0,0.0,0.0,0.0,,,238499000000,238499000000,,1971000000.0,0.0,,,1971000000.0,254000000,0.0,0.0,0.0,254000000,222369000000,0.0,224086000000,0.0,242045300.0,3933787900,0.0,10237166800,14413000000,238499000000,0.0,238499000000,1663000000.0,1735000000.0,-187000000.0,0.0,-1612548100.0,890932700.0,0.0,-28692300.0,0.0,7129548100.0,8728000000.0,-245000000.0,-980000000.0,-67662000000.0,59507000000.0,1977000000.0,-7403000000.0,0.0,26000000.0,0.0,-351000000.0,855000000.0,530000000.0,-6185900.0,1848814100.0,3487953700.0,1639139600.0,8483000000.0,1.3558,12.41,12.255,5.595000000000001,8497800.0,0.499,3.12873,8.72373
2007,45576000000,46465247370.0,-889247370.0,-0.019511307925223802,0.0,1900752630.0,0.0,1900752630.0,42499000000,0.0,474000000,1446000000.0,4997000000,0.1096,-2790000000.0,-0.06121642969984202,5867000000.0,3077000000.0,0.0675,526000000,2551000000,0.056,1.47,1.47,1735374150,1735374150,8431000000.0,0.0,8431000000.0,2349436950.0,,,,201771150.0,0.0,4894000000.0,4894000000.0,0.0,0.0,,,314120000000,314120000000,,2677058580.0,0.0,,,2677058580.0,3343941420,50000000.0,1605000000.0,0.0,4998941420,301274882840,0.0,298953000000,0.0,195615420.0,12387380670,-1757802900.0,4325806810,15151000000,314104000000,16000000.0,314120000000,2551000000.0,1446000000.0,-98000000.0,0.0,-11797789280.0,-9751360290.0,0.0,9773931300.0,0.0,6542789280.0,-1356000000.0,-85000000.0,9000000.0,10000000.0,0.0,-2597000000.0,-2663000000.0,-3981389370.0,1438020970.0,-1437020970.0,-668000000.0,3949389370.0,-699000000.0,-288000000.0,-5006000000.0,7385000000.0,12391000000.0,-1441000000.0,1.459,19.505000000000003,19.705,9.9,12243300.0,0.82,5.07973,14.97973
2008,7526000000,2502000000.0,5024000000.0,0.6675524847196386,0.0,6109000000.0,0.0,6109000000.0,8587000000,0.0,526000000,1691000000.0,1156000000,0.1536,-1085000000.0,-0.14416688812117992,24000000.0,-1061000000.0,-0.141,21000000,-1082000000,-0.1438,-0.92,-0.92,1506862000,1506862000,10223000000.0,0.0,10223000000.0,4673000000.0,0.0,265803000000.0,280699000000.0,540000000.0,0.0,5425000000.0,5425000000.0,595000000.0,0.0,0.0,6560000000.0,293819000000,287259000000,,0.0,0.0,,,,5380000000,42000000.0,424000000.0,0.0,5846000000,279345000000,0.0,273499000000,62000000.0,189000000.0,8818000000,0.0,4685000000,13754000000,287253000000,6000000.0,287259000000,-1082000000.0,1691000000.0,0.0,0.0,-18004000000.0,0.0,0.0,0.0,-19901000000.0,18718000000.0,1323000000.0,-97000000.0,-457000000.0,12000000.0,0.0,144000000.0,-398000000.0,-5134000000.0,0.0,-217000000.0,-660000000.0,7472000000.0,1461000000.0,-265000000.0,2121000000.0,9506000000.0,7385000000.0,1226000000.0,1.398,13.805,12.45,6.6850000000000005,26145950.0,0.953,6.03273,12.71773
2009,46409000000,40913000000.0,5496000000.0,0.11842530543644551,0.0,5983000000.0,0.0,5983000000.0,46873000000,0.0,412000000,1716000000.0,1664000000,0.0359,-487000000.0,-0.010493654248098429,23000000.0,-464000000.0,-0.01,-668000000,204000000,0.0044,-0.16,-0.16,1586699000,1586699000,4314000000.0,0.0,4314000000.0,6823000000.0,,,,,0.0,4609000000.0,4609000000.0,696000000.0,0.0,,,298634000000,298634000000,,0.0,0.0,,,,7485000000,69000000.0,817000000.0,0.0,8371000000,288122000000,0.0,279751000000,70000000.0,8114000000.0,7995000000,0.0,2694000000,18873000000,298624000000,10000000.0,298634000000,204000000.0,1716000000.0,0.0,0.0,13273000000.0,0.0,0.0,0.0,14114000000.0,-22198000000.0,-7005000000.0,-212000000.0,-138000000.0,10000000.0,0.0,15000000.0,-325000000.0,-6046000000.0,1012000000.0,0.0,-122000000.0,6912000000.0,1756000000.0,81000000.0,-5493000000.0,4013000000.0,9506000000.0,-7217000000.0,1.4318,6.345000000000001,6.34,3.545,18680600.0,0.0,6.03273,9.577729999999999
2010,49179000000,41273000000.0,7906000000.0,0.16075967384452713,0.0,6034000000.0,0.0,6034000000.0,47265000000,0.0,426000000,1637000000.0,3976000000,0.0808,1872000000.0,0.0380650277557494,41000000.0,1914000000.0,0.0389,154000000,1759000000,0.0358,0.83,0.83,1707000000,1707000000,5231000000.0,143188000000.0,148419000000.0,7912000000.0,,,,,0.0,4359000000.0,4359000000.0,143921000000.0,0.0,,,332303000000,332303000000,,0.0,0.0,,,,8518000000,82000000.0,1824000000.0,0.0,10424000000,319302000000,0.0,308878000000,70000000.0,208000000.0,9421000000,-395000000.0,14110000000,23414000000,332292000000,11000000.0,332303000000,1759000000.0,1637000000.0,0.0,0.0,8156000000.0,0.0,0.0,0.0,0.0,-10289000000.0,1263000000.0,-136000000.0,-189000000.0,20000000.0,0.0,27000000.0,-278000000.0,-6577000000.0,0.0,0.0,-90000000.0,6786000000.0,119000000.0,57000000.0,1161000000.0,5174000000.0,4013000000.0,1127000000.0,1.3379,6.17,6.0,3.355,18776000.0,0.0,6.03273,9.38773
