,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1997,25946.0,428482.0,-402536.0,-15.5144,0.0,54026,-2000.0,52026,480508,0.0,0.0,0.0,-454562,-17.5195,-454562,-17.5195,0.0,-454562,-17.5195,2000.0,-456562,-17.5966,-57.45,-57.45,7947,7947,56.0,0.0,56.0,,,,56.0,1250660.0,0.0,0.0,0.0,0.0,0.0,400.0,1251060,0.0,1251116,106554.0,0.0,0.0,0.0,41084,147638,0.0,,0.0,0.0,,0.0,0.0,147638,0.0,5951402,-4847924.0,,,1103478,1251116,0.0,1251116,-456562,,0.0,0.0,,0.0,0.0,0.0,-147582,455468,-1094.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,-1094.0,56.0,1150.0,-1094.0,168.0,204.0,204.0,166.0,0,0,204.0
1999,1.0,0.0,1.0,1.0,0.0,34870,0.0,34870,34870,0.0,0.0,0.0,-34870,-34870.0,-34869,-34869.0,-1.0,-34870,-34870.0,2000.0,-36870,-36870.0,-4.57,-4.57,8072,8072,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1284566.0,1284566,0.0,1284566,189210.0,0.0,0.0,0.0,70085,259295,0.0,,0.0,0.0,,0.0,0.0,259295,0.0,5981402,-4956131.0,,,1025271,1284566,0.0,1284566,-36870,,0.0,0.0,-61870.0,0.0,0.0,0.0,-259295,98740,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,708.0,708.0,708.0,971.5,0,0,708.0
2000,1.0,1058632.0,-1058631.0,-1058631.0,0.0,34728,0.0,34728,34728,0.0,0.0,1058631.0,-34728,-34728.0,-1093359,-1093359.0,0.0,-1093359,-1093359.0,500.0,-1093859,-1093859.0,-120.0,-120.0,8072,8072,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,225935.0,225935,0.0,225935,223939.0,0.0,0.0,0.0,70584,294523,0.0,,0.0,0.0,,0.0,0.0,294523,0.0,19374,-6049990.0,0.0,5962028.0,-68588,225935,0.0,225935,-1093859,1058631.0,0.0,0.0,-35228.0,0.0,0.0,0.0,-294523,70456,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,960.0,972.0,972.0,624.5,0,0,972.0
2004,1594768.0,936685.0,658083.0,0.4127,421718.0,1879078,81013.0,2381809,3318494,55181.0,0.0,127894.0,-1569085,-0.9839,-1723726,-1.0809,26747.0,-1696979,-1.0641,6887.0,-1703866,-1.0684,-19.2,-19.2,90796,90796,2657865.0,0.0,2657865.0,381923.0,62494.0,64158.0,3166440.0,380971.0,284278.0,343624.0,627902.0,0.0,0.0,441652.0,1450525,0.0,4616965,409868.0,78557.0,0.0,0.0,51305,539730,218226.0,0.0,0.0,118267.0,336493.0,0.0,118267.0,876223,0.0,218536,-9552641.0,-267817.0,13342664.0,3740742,4616965,0.0,4616965,-1703866,127894.0,0.0,0.0,-2248212.0,0.0,14150.0,0.0,2626710,2399988,-1424196.0,-328602.0,0.0,0.0,0.0,-361624.0,-690226.0,0.0,0.0,0.0,0.0,-343435.0,-343435.0,0.0,-2457857.0,2657865.0,5115722.0,-1752798.0,741.6,780.0,780.0,809.0,0,0,780.0
2007,5991196.0,2863840.0,3127356.0,0.522,420063.0,7974312,1754017.0,10148392,13012232,93397.0,0.0,1945119.0,-5022708,-0.8383,-7021036,-1.1719,64770.0,-6956266,-1.1611,19003.0,-6986830,-1.1662,-61.2,-61.2,113581,113581,742468.0,0.0,742468.0,617320.0,259442.0,608447.0,2227677.0,1494540.0,1396734.0,6149530.0,7546264.0,0.0,0.0,325303.0,9366107,0.0,11593784,1795085.0,79948.0,0.0,732355.0,818606,3425994,300000.0,0.0,200000.0,310759.0,810759.0,0.0,294821.0,4236753,0.0,273087,-24214627.0,-499458.0,31798029.0,7357031,11593784,0.0,11593784,-6986830,1945119.0,0.0,0.0,-5323735.0,0.0,-20026.0,0.0,-1198317,7146124,-3219322.0,-1843157.0,0.0,0.0,0.0,-97345.0,-1940502.0,0.0,355225.0,0.0,0.0,-255548.0,99677.0,0.0,-5060147.0,742468.0,5802615.0,-5062479.0,1390.2,1390.8,1390.8,14267.5,0,0,1390.8
2008,6643007.0,3029106.0,3613901.0,0.544,432550.0,7431313,1972233.0,9836096,12865202,658.0,144533.0,2288061.0,-5833587,-0.8782,-7019338,-1.0567,-1246843.0,-8266181,-1.2443,18961.0,-8285142,-1.2472,-70.8,-70.8,116682,116682,87820.0,0.0,87820.0,1284208.0,359034.0,273851.0,2004913.0,1517357.0,1396734.0,2873789.0,4270523.0,0.0,0.0,264529.0,6052409,0.0,8057322,1411942.0,730878.0,0.0,30193.0,1312745,3485758,2283000.0,0.0,51878.0,210365.0,2545243.0,0.0,288732.0,6031001,0.0,287395,-32499769.0,-815286.0,35053981.0,2026321,8057322,0.0,8057322,-8285142,2288061.0,0.0,1747368.0,-282528.0,209399.0,-32342.0,31096.0,-1480845,2141470,-2390771.0,-1683466.0,-1082537.0,1348666.0,0.0,-848666.0,-2266003.0,-586037.0,1205163.0,0.0,0.0,3383000.0,4002126.0,0.0,-654648.0,87820.0,742468.0,-4074237.0,601.8,591.0,591.0,7770.0,0,0,591.0
2009,9911691.0,6256399.0,3655292.0,0.3688,291538.0,5733908,1342105.0,7367551,13623950,18140.0,258918.0,1661522.0,-2050621,-0.2069,-3712259,-0.3745,-258802.0,-3971061,-0.4006,18952.0,-3990013,-0.4026,-32.4,-32.4,122502,122502,448895.0,0.0,448895.0,1143939.0,184174.0,91310.0,1868318.0,1286226.0,1315721.0,1588969.0,2904690.0,350000.0,0.0,305507.0,4846423,0.0,6714741,1673901.0,78167.0,0.0,25163.0,909432,2686663,1537616.0,0.0,70830.0,182424.0,1790870.0,0.0,260591.0,4477533,0.0,327957,-36489782.0,-1090465.0,39489498.0,2237208,6714741,0.0,6714741,-3990013,1661522.0,0.0,182810.0,662500.0,109108.0,73849.0,276070.0,-818345,-111920,-1595101.0,-238605.0,176083.0,0.0,131004.0,-176083.0,-107601.0,-1716124.0,1374901.0,0.0,0.0,2405000.0,2063777.0,0.0,361075.0,448895.0,87820.0,-1833706.0,229.8,231.6,231.6,4110.5,0,0,231.6
2010,13381581.0,9696257.0,3685324.0,0.2754,265360.0,6136152,803468.0,7204980,16901237,0.0,290087.0,1261122.0,-3033732,-0.2267,-3896137,-0.2912,-688804.0,-4584941,-0.3426,18949.0,-4603890,-0.344,-31.2,-31.2,147958,147958,4086574.0,0.0,4086574.0,2227877.0,601359.0,231190.0,7147000.0,2543494.0,1943081.0,1847859.0,3790940.0,0.0,0.0,325953.0,6660387,0.0,13807387,1828138.0,1003609.0,0.0,0.0,1312363,4144110,2161242.0,0.0,89779.0,3965368.0,6216389.0,0.0,187308.0,10360499,0.0,387825,-41093672.0,-25834.0,44178569.0,3446888,13807387,0.0,13807387,-4603890,1261122.0,0.0,423471.0,3821235.0,200339.0,86977.0,-209516.0,3002890,-2661191,-1759253.0,-427151.0,-2000000.0,269729.0,0.0,-269729.0,-2427151.0,-323283.0,6251696.0,0.0,0.0,1895670.0,7824083.0,0.0,3637679.0,4086574.0,448895.0,-2186404.0,417.0,427.8,427.8,7538.0,0,0,427.8
2011,13383604.0,9211725.0,4171879.0,0.3117,285450.0,7075822,284716.0,7645988,16857713,0.0,259142.0,766977.0,-2346210,-0.1753,-3474109,-0.2596,101780.0,-3372329,-0.252,-150183.0,-3222146,-0.2408,-20.4,-20.4,162115,162115,717679.0,0.0,717679.0,1595750.0,783442.0,95399.0,3192270.0,4019829.0,3322799.0,2043212.0,5366011.0,0.0,0.0,244356.0,9630196,0.0,12822466,1666963.0,1312506.0,0.0,0.0,1292629,4272098,2819783.0,0.0,108727.0,121821.0,3050331.0,0.0,99305.0,7322429,0.0,390262,-43174778.0,-110688.0,48395241.0,5500037,12822466,0.0,12822466,-3222146,766977.0,-169131.0,398090.0,-4082718.0,701482.0,-182083.0,-229528.0,-1079828,4184423,-2124505.0,-595665.0,61995.0,72069.0,0.0,-72069.0,-533670.0,-447402.0,0.0,0.0,0.0,-263318.0,-710720.0,0.0,-3368895.0,717679.0,4086574.0,-2720170.0,395.4,387.6,387.6,11624.5,0,0,387.6
2012,17115270.0,11387188.0,5728082.0,0.3347,491402.0,8576000,434605.0,9502007,20889195,0.0,228139.0,845137.0,-3188604,-0.1863,-3773925,-0.2205,-487955.0,-4261880,-0.249,18948.0,-4280828,-0.2501,-25.2,-25.2,173566,173566,1887163.0,0.0,1887163.0,2123019.0,817685.0,290402.0,5118269.0,3723908.0,3322799.0,1852677.0,5175476.0,0.0,0.0,232815.0,9132199,0.0,14250468,1417460.0,1151694.0,0.0,0.0,1218534,3787688,1483676.0,0.0,127675.0,127883.0,1739234.0,0.0,4710.0,5526922,0.0,434118,-47455606.0,-127883.0,55872917.0,8723546,14250468,0.0,14250468,-4280828,845137.0,18948.0,846705.0,2410409.0,-527269.0,-34243.0,-249503.0,1330581,-3003654,-3163283.0,-358681.0,113569.0,0.0,0.0,-113569.0,-358681.0,-1122441.0,0.0,0.0,0.0,5813889.0,4691448.0,0.0,1169484.0,1887163.0,717679.0,-3521964.0,405.6,402.6,402.6,16989.5,0,0,402.6
