,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1986,187000000,108900000.0,78100000.0,0.4176,0.0,43000000,5800000,48800000,157700000,0.0,0.0,5800000,31200000,0.1668,29300000.0,0.15668449197860962,-3900000,25400000,0.1358,12300000.0,13100000,0.0701,8.7,8.7,1505747,1505747,42800000,0.0,42800000,55900000.0,0.0,9400000,108100000,85100000,0.0,9300000.0,9300000.0,0.0,0.0,18000000.0,112400000,0.0,220500000,,1100000.0,0.0,,27800000,28900000,55700000.0,0.0,0.0,0.0,55700000.0,115100000.0,0.0,88300000,0.0,0.0,54800000,-15400000.0,92800000,132200000,220500000,0.0,220500000,13108700.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,151.875,144.375,130.29905,327600.0,3.4000000000000004,3.4000000000000004,133.69905
1987,190700000,116300000.0,74400000.0,0.3901,0.0,43900000,6600000,50500000,166800000,0.0,0.0,6600000,29300000,0.1536,23900000.0,0.1253277399056109,-1200000,22700000,0.119,10600000.0,12100000,0.0635,9.0,9.0,1344444,1344444,10200000,0.0,10200000,50200000.0,0.0,9500000,69900000,119000000,0.0,7900000.0,7900000.0,0.0,0.0,19000000.0,145900000,0.0,215800000,,1100000.0,0.0,,28500000,29600000,95600000.0,0.0,0.0,0.0,95600000.0,196400000.0,0.0,130400000,0.0,0.0,62200000,-20900000.0,44100000,85400000,215800000,0.0,215800000,12109450.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,127.5,126.875,116.3848,125750.0,3.8,7.2,123.5848
1988,211200000,131200000.0,80000000.0,0.3788,0.0,51500000,7200000,58700000,189900000,0.0,7200000.0,7200000,29300000,0.1387,21300000.0,0.10085227272727272,-6400000,14900000,0.0705,5900000.0,9000000,0.0426,8.8,8.8,1022727,1022727,9800000,0.0,9800000,56900000.0,0.0,5300000,72000000,131800000,0.0,7400000.0,7400000.0,0.0,0.0,18700000.0,157900000,0.0,229900000,,8400000.0,0.0,,28600000,37000000,102400000.0,0.0,0.0,0.0,102400000.0,213800000.0,0.0,148400000,0.0,0.0,66900000,-27500000.0,42100000,81500000,229900000,0.0,229900000,8997120.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,85.625,86.875,83.14134999999999,51600.0,4.0,11.2,94.34134999999999
1989,209900000,128400000.0,81500000.0,0.3883,0.0,62100000,8700000,70800000,199200000,0.0,10100000.0,8700000,20600000,0.0981,10700000.0,0.050976655550262026,-8900000,1800000,0.0086,1300000.0,500000,0.0024,0.5,0.5,1000000,1000000,7600000,0.0,7600000,55400000.0,0.0,21200000,84200000,97100000,0.0,7600000.0,7600000.0,0.0,0.0,20600000.0,125300000,0.0,209500000,,24200000.0,0.0,,23100000,47300000,72200000.0,0.0,1100000.0,,73300000.0,156300000.0,0.0,130300000,0.0,0.0,64400000,-27100000.0,41900000,79200000,209500000,0.0,209500000,503759.99999999994,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,95.625,95.625,94.60205,164250.0,2.0,13.2,107.80205000000001
1990,143700000,100400000.0,43300000.0,0.3013,0.0,61600000,8400000,70000000,170400000,0.0,9600000.0,8400000,-61600000,-0.4287,-26700000.0,-0.18580375782881003,-52900000,-79600000,-0.5539,-20300000.0,-59300000,-0.4127,-58.3,-58.3,1017153,1017153,3900000,0.0,3900000,33000000.0,0.0,40900000,77800000,33100000,0.0,0.0,0.0,0.0,0.0,30700000.0,63800000,0.0,141600000,,1100000.0,0.0,,26800000,27900000,86600000.0,0.0,0.0,0.0,86600000.0,180100000.0,0.0,121400000,0.0,0.0,5100000,-8800000.0,23900000,20200000,141600000,0.0,141600000,-59304990.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,25.625,22.5,22.5,55400.0,0.0,13.2,35.7
1991,84700000,70100000.0,14600000.0,0.1724,0.0,24100000,3600000,27700000,97800000,0.0,7400000.0,3600000,-16100000,-0.1901,-13100000.0,-0.15466351829988192,-14000000,-27100000,-0.32,400000.0,-27500000,-0.3247,-22.7,-22.7,1015267,1015267,3600000,0.0,3600000,23600000.0,0.0,18900000,46100000,34500000,0.0,0.0,0.0,0.0,0.0,18500000.0,53000000,0.0,99100000,,13100000.0,0.0,,21700000,34800000,28100000.0,0.0,0.0,0.0,28100000.0,63400000.0,0.0,70100000,0.0,0.0,-11000000,-11400000.0,51400000,29000000,99100000,0.0,99100000,-27502090.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,24.375,23.75,23.75,145550.0,0.0,13.2,36.95
1992,60000000,38800000.0,21200000.0,0.3533,0.0,21200000,2600000,23800000,62600000,0.0,3900000.0,-2600000,-3100000,-0.0517,-2600000.0,-0.043333333333333335,-1800000,-4400000,-0.0733,200000.0,-4600000,-0.0767,-2.1,-2.1,2190476,2190476,2000000,0.0,2000000,16400000.0,0.0,25500000,43900000,4300000,0.0,0.0,0.0,0.0,0.0,22200000.0,26500000,0.0,70400000,16300000.0,15000000.0,0.0,0.0,700000,32000000,10400000.0,0.0,0.0,0.0,10400000.0,24400000.0,0.0,46000000,0.0,0.0,-15500000,-2600000.0,42500000,24400000,70400000,0.0,70400000,-4600000.0,-2600000.0,0.0,0.0,-7500000.0,-3600000.0,0.0,-1700000.0,0.0,5100000.0,-9600000.0,-700000.0,0.0,0.0,0.0,24500000.0,23800000.0,0.0,0.0,0.0,0.0,-15800000.0,-15800000.0,-14200000.0,-15800000.0,-12200000.0,3600000.0,-10300000.0,15.625,15.625,15.625,91300.0,0.0,13.2,28.825
1993,51800000,50900000.0,900000.0,0.0174,0.0,17400000,2900000,20300000,71200000,0.0,1800000.0,-2900000,-12500000,-0.2413,-19400000.0,-0.3745173745173745,8000000,-11400000,-0.2201,200000.0,-11600000,-0.2239,-5.3,-5.3,2188679,2188679,1100000,0.0,1100000,7700000.0,0.0,10200000,19000000,18200000,0.0,0.0,0.0,0.0,0.0,9800000.0,28000000,0.0,47000000,15700000.0,2100000.0,0.0,0.0,700000,18500000,10700000.0,0.0,0.0,0.0,10700000.0,26200000.0,0.0,34000000,0.0,0.0,-27100000,-13200000.0,53300000,13000000,47000000,0.0,47000000,-11600000.0,-2900000.0,0.0,0.0,-2400000.0,2500000.0,0.0,-4900000.0,0.0,6700000.0,-10200000.0,-500000.0,0.0,0.0,0.0,22800000.0,22300000.0,0.0,0.0,0.0,0.0,-13100000.0,-13100000.0,-12100000.0,-13100000.0,-11100000.0,2000000.0,-10700000.0,7.5,7.5,7.5,84400.0,0.0,13.2,20.7
1994,34277000,0.0,34277000.0,1.0,0.0,5455000,35195000,40650000,40650000,50000.0,1228000.0,1762000,-4561000,-0.1331,-6373000.0,-0.1859,-1178000,-7551000,-0.2203,301000.0,-7852000,-0.2291,-3.57,-3.57,2235294,2235294,1781000,0.0,1781000,5848000.0,6939000.0,508000,15076000,15988000,0.0,0.0,0.0,0.0,0.0,2162000.0,18150000,0.0,33226000,13776000.0,154000.0,0.0,0.0,734000,14664000,10477000.0,0.0,0.0,2986000.0,13463000.0,0.0,0.0,28127000,0.0,2199000.0,-34983000,-13338000.0,51221000,5099000,33226000,0.0,33226000,-7852000.0,1762000.0,0.0,0.0,-2310000.0,0.0,0.0,0.0,0.0,1239000.0,-7161000.0,-383000.0,0.0,0.0,0.0,10357000.0,9974000.0,-2158000.0,0.0,0.0,0.0,0.0,-2158000.0,0.0,655000.0,1781000.0,1126000.0,-7544000.0,6.8125,6.25,6.25,68250.0,0.0,13.2,19.45
1995,29282000,0.0,29282000.0,1.0,0.0,4331000,34976000,39307000,39307000,38000.0,1366000.0,1797000,-8190000,-0.2797,-10025000.0,-0.3424,-1328000,-11353000,-0.3877,180000.0,-11533000,-0.3939,-5.11,-5.11,2256947,2256947,1542000,0.0,1542000,6079000.0,0.0,391000,8012000,15853000,0.0,0.0,0.0,0.0,0.0,2136000.0,17989000,0.0,26001000,10235000.0,3285000.0,0.0,0.0,9834000,23354000,5077000.0,0.0,0.0,1503000.0,6580000.0,0.0,0.0,29934000,0.0,25000.0,-46516000,-13074000.0,55632000,-3933000,26001000,0.0,26001000,-11533000.0,1797000.0,0.0,0.0,992000.0,0.0,0.0,0.0,0.0,880000.0,-7864000.0,-362000.0,0.0,0.0,0.0,3154000.0,2792000.0,-725000.0,2503000.0,0.0,0.0,3055000.0,4833000.0,0.0,-239000.0,1542000.0,1781000.0,-8226000.0,7.875,8.1875,8.1875,329000.0,0.0,13.2,21.3875
