Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2003,11.2,12.32,11.04,12.16,6.02,22028.0,0.0,0.0,6.02
2004,13.36,15.92,12.8,13.2,6.53,21796.0,0.0,0.0,6.53
2005,15.6,16.55,15.059999999999999,15.6,7.72,32125.0,0.0,0.0,7.72
2006,15.625,16.325,15.1,15.864999999999998,7.85,42550.0,0.3,0.3,8.15
2007,16.445,16.725,15.89,16.39,8.385,54350.0,0.32,0.62,9.004999999999999
2008,13.83,14.985,12.985,13.715,7.125,31300.0,0.41000000000000003,1.03,8.155
2009,9.235,9.8,7.95,9.205,5.05,23100.0,0.48,1.51,6.56
2010,8.945,9.55,8.435,9.055,5.245,66700.0,0.48,1.99,7.235
2011,10.594999999999999,11.115,9.99,10.565000000000001,6.32,99700.0,0.48,2.4699999999999998,8.79
2012,10.215,10.575,9.89,10.26,6.455,180350.0,0.48,2.9499999999999997,9.405
2013,10.504999999999999,10.855,10.125,10.535,6.99,104300.0,0.48,3.4299999999999997,10.42
2014,13.115,13.52,12.78,13.065000000000001,9.004999999999999,88850.0,0.6900000000000001,4.12,13.125
2015,11.64,11.995000000000001,11.254999999999999,11.565000000000001,8.485,107800.0,0.56,4.68,13.165
2016,10.415,10.75,10.14,10.525,8.135,201650.0,0.56,5.24,13.375
2017,14.675,15.075,13.925,14.649999999999999,11.93,534600.0,0.56,5.800000000000001,17.73
2018,15.0,15.8,14.375,14.95,12.5,492150.0,0.56,6.360000000000001,18.86
2019,12.89,13.465,12.235,13.01,11.41,514600.0,0.56,6.920000000000002,18.330000000000002
2020,9.77,10.775,8.59,9.855,8.92,707950.0,0.56,7.480000000000002,16.400000000000002
2021,14.29,15.115,13.265,14.649999999999999,14.225,1072900.0,0.6000000000000001,8.080000000000002,22.305
2022,16.325,18.115000000000002,16.21,17.715,17.634999999999998,793250.0,0.16,8.240000000000002,25.875
