Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2014,10.0,20.0,6.01,8.1,8.1,15084.0,0,0,8.1
2015,1.775,2.45,1.135,1.51,1.51,2300.5,0,0,1.51
2016,2.5125,5.077500000000001,1.32,2.705,2.705,8917.0,0,0,2.705
2017,2.996,4.5875,2.3449999999999998,3.0675,3.0675,69610.5,0,0,3.0675
2018,1.3,1.55,0.575,1.025,1.025,10320.5,0,0,1.025
2019,1.4,1.9449999999999998,0.825,1.4849999999999999,1.4849999999999999,68985.0,0,0,1.4849999999999999
2020,0.057499999999999996,0.11265,0.024149999999999998,0.04525,0.04525,12399283.0,0,0,0.04525
2021,0.073,0.08499999999999999,0.050449999999999995,0.07319999999999999,0.07319999999999999,4152280.0,0,0,0.07319999999999999
2022,0.03585,0.0625,0.028,0.03765,0.03765,2021963.5,0,0,0.03765
