Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1976,0.0,0.315,0.26,0.275,0.10500000000000001,3891200.0,0.0,0.0,0.10500000000000001
1977,0.0,0.3,0.275,0.295,0.11,2099200.0,0.0,0.0,0.11
1978,0.0,0.41,0.34,0.375,0.14,2918400.0,0.0,0.0,0.14
1979,0.0,0.385,0.345,0.36,0.13,3539200.0,0.0,0.0,0.13
1980,0.0,0.415,0.355,0.4,0.14500000000000002,5785600.0,0.0,0.0,0.14500000000000002
1981,0.0,0.48,0.43,0.47,0.17,5920000.0,0.0,0.0,0.17
1982,0.0,0.58,0.555,0.565,0.21,8960000.0,0.0,0.0,0.21
1983,0.0,1.0750000000000002,0.97,1.02,0.38,5108800.0,0.0,0.0,0.38
1984,0.0,1.05,0.955,1.005,0.37,5713600.0,0.0,0.0,0.37
1985,1.665,1.795,1.6,1.73,0.64,6246400.0,0.0225,0.0225,0.6625
1986,2.3600000000000003,2.415,2.17,2.3600000000000003,0.89,8185600.0,0.048119999999999996,0.07061999999999999,0.96062
1987,2.5549999999999997,2.79,2.3899999999999997,2.55,0.975,10765600.0,0.05562,0.12624,1.10124
1988,1.88,1.96,1.79,1.875,0.745,13146400.0,0.06376,0.19,0.935
1989,1.775,1.875,1.7,1.815,0.745,12737600.0,0.06876,0.25876,1.00376
1990,1.935,1.9649999999999999,1.8250000000000002,1.9049999999999998,0.805,9236800.0,0.07126,0.33002,1.13502
1991,1.915,2.07,1.88,2.01,0.9,19156800.0,0.07375999999999999,0.40378,1.30378
1992,2.17,2.255,2.035,2.175,1.0,20575200.0,0.07626,0.48003999999999997,1.48004
1993,1.94,2.0300000000000002,1.83,1.91,1.0350000000000001,31249600.0,0.34315,0.82319,1.85819
1994,1.705,1.7850000000000001,1.62,1.71,0.96,26305600.0,0.03752,0.86071,1.82071
1995,2.075,2.165,1.915,2.065,1.18,41866400.0,0.18752,1.04823,2.22823
1996,1.73,1.79,1.56,1.685,1.0950000000000002,34172000.0,0.33752,1.38575,2.4807500000000005
1997,1.835,1.94,1.81,1.87,1.4649999999999999,28219200.0,0.03752,1.42327,2.88827
1998,2.365,2.5549999999999997,2.16,2.435,1.94,49816800.0,0.03752,1.46079,3.4007899999999998
1999,2.815,2.9450000000000003,2.6500000000000004,2.7800000000000002,2.245,57946400.0,0.03752,1.49831,3.74331
2000,2.1550000000000002,2.2649999999999997,1.95,2.16,1.775,50340800.0,0.03752,1.53583,3.31083
2001,2.97,3.16,2.82,3.0300000000000002,2.5300000000000002,65344000.0,0.03752,1.57335,4.103350000000001
2002,5.640000000000001,6.165,5.21,5.92,4.975,93383200.0,0.03938,1.61273,6.58773
2003,6.635,6.98,6.26,6.705,5.6850000000000005,74358800.0,0.06,1.67273,7.35773
2004,8.774999999999999,9.14,8.46,9.015,7.725,53039600.0,0.0875,1.76023,9.48523
2005,9.865,10.26,9.385,9.86,8.53,47404800.0,0.1,1.86023,10.390229999999999
2006,10.094999999999999,10.74,9.705,10.120000000000001,8.84,49687400.0,0.1,1.9602300000000001,10.800229999999999
2007,12.51,13.455,11.575,12.535,11.055,67658000.0,0.1,2.0602300000000002,13.11523
2008,11.36,11.7,10.684999999999999,11.3,10.025,86410400.0,0.1,2.1602300000000003,12.18523
2009,11.309999999999999,11.925,10.585,11.69,10.5,99403400.0,0.1,2.2602300000000004,12.76023
2010,13.48,14.379999999999999,13.25,13.765,12.445,62690000.0,0.1,2.3602300000000005,14.805230000000002
2011,18.005,18.57,17.064999999999998,17.94,16.345,62752300.0,0.12250000000000001,2.4827300000000005,18.82773
2012,20.825,21.6,19.755000000000003,20.979999999999997,19.265,40972000.0,0.2,2.6827300000000007,21.94773
2013,22.46,23.45,21.915,22.33,20.725,37403200.0,0.26,2.942730000000001,23.667730000000002
2014,30.46,31.88,30.14,30.985,29.08,38675300.0,0.26,3.2027300000000007,32.28273
2015,34.504999999999995,36.44,32.785,34.894999999999996,33.03,44397800.0,0.26,3.4627300000000005,36.49273
2016,35.980000000000004,37.925,34.75,36.15,34.415,61146600.0,0.26,3.7227300000000003,38.13773
2017,40.095,41.33,38.42,39.95,38.41,52655200.0,0.365,4.0877300000000005,42.49773
2018,39.769999999999996,41.8,38.269999999999996,40.02,38.67,66349100.0,0.4,4.487730000000001,43.15773
2019,64.0,68.61,61.805,65.36500000000001,64.15,47026700.0,0.55,5.037730000000001,69.18773
2020,71.74000000000001,79.755,68.28,72.905,71.785,42114100.0,0.6,5.63773,77.42273
2021,89.375,93.855,85.065,88.995,88.36500000000001,39030900.0,0.7,6.3377300000000005,94.70273
2022,96.72999999999999,97.71000000000001,84.805,93.985,93.78,35219950.0,0.0,6.3377300000000005,100.11773
