Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1998,10.985,11.93,10.23,11.365,8.165,29947.5,0.0,0.0,8.165
1999,14.375,15.34,12.955,14.55,10.45,80355.0,0.0,0.0,10.45
2000,10.41,11.065000000000001,9.75,10.25,7.36,124050.0,0.0,0.0,7.36
2001,8.42,8.5,7.885,8.325,5.984999999999999,170650.0,0.0,0.0,5.984999999999999
2002,8.565,8.93,8.335,8.625,6.2,334800.0,0.0,0.0,6.2
2003,11.265,12.225,10.18,11.795,8.475000000000001,362200.0,0.0,0.0,8.475000000000001
2004,14.18,15.094999999999999,13.975000000000001,14.565000000000001,10.465,388350.0,0.0,0.0,10.465
2005,19.295,19.625,17.990000000000002,19.47,13.989999999999998,505000.0,0.001,0.001,13.990999999999998
2006,23.975,24.97,22.615000000000002,24.265,17.509999999999998,588700.0,0.2,0.201,17.711
2007,23.175,24.46,21.08,21.515,15.670000000000002,669950.0,0.26,0.461,16.131
2008,15.26,17.125,10.92,14.08,10.49,1054200.0,0.32,0.781,11.271
2009,4.779999999999999,6.135,3.795,4.665,3.5149999999999997,841500.0,0.02,0.801,4.316
2010,3.6950000000000003,4.1899999999999995,3.5,3.73,2.81,443600.0,0.0,0.801,3.611
2011,4.725,5.19,4.4350000000000005,4.79,3.6100000000000003,1024250.0,0.0,0.801,4.4110000000000005
2012,6.465,6.82,5.955,6.545,4.93,881500.0,0.0,0.801,5.731
2013,6.975,7.285,6.675,6.9399999999999995,5.225,543050.0,0.06,0.861,6.085999999999999
2014,8.145,8.455,7.904999999999999,8.145,6.234999999999999,616050.0,0.18,1.041,7.276
2015,9.375,10.545,9.06,10.094999999999999,7.984999999999999,1474200.0,0.32,1.361,9.346
2016,10.58,11.065000000000001,10.02,10.645,8.665,1341250.0,0.36,1.721,10.386
2017,14.155000000000001,14.695,13.395,14.149999999999999,11.805,1968000.0,0.4,2.121,13.926
2018,15.780000000000001,16.689999999999998,14.82,15.809999999999999,13.585,3459150.0,0.44,2.561,16.146
2019,12.225000000000001,12.7,11.66,12.309999999999999,11.030000000000001,4112100.0,0.48,3.041,14.071000000000002
2020,7.869999999999999,9.280000000000001,6.655,7.9,7.305,4922850.0,0.52,3.561,10.866
2021,11.3,12.094999999999999,10.65,11.45,11.45,4504750.0,0.26,3.8209999999999997,15.270999999999999
2022,12.2,12.76,11.52,12.27,12.27,3020000.0,0.0,3.8209999999999997,16.091
