Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1994,328125.0,406875.0,273437.5,328125.0,328125.0,1.5,0,0,328125.0
1995,328125.0,391562.5,271250.0,323750.0,323750.0,4.0,0,0,323750.0
1996,336875.0,380625.0,275625.0,323750.0,323750.0,20.0,0,0,323750.0
1997,275625.0,297500.0,216562.5,258125.0,258125.0,8.0,0,0,258125.0
1998,118125.0,142187.5,88593.75,109375.0,109375.0,30.5,0,0,109375.0
1999,114843.75,153125.0,105000.0,114843.75,114843.75,22.0,0,0,114843.75
2000,693437.5,980000.0,532656.25,697812.5,697812.5,71.5,0,0,697812.5
2001,304500.0,341250.0,212450.0,292250.0,292250.0,36.5,0,0,292250.0
2002,85750.0,98350.0,62650.0,70350.0,70350.0,33.5,0,0,70350.0
2003,107100.0,167650.0,94150.0,129150.0,129150.0,141.5,0,0,129150.0
2004,112700.0,129850.0,88550.0,109900.0,109900.0,90.5,0,0,109900.0
2005,53900.0,65450.0,42700.0,50050.0,50050.0,63.5,0,0,50050.0
2006,23275.0,32200.0,14525.0,23100.0,23100.0,116.5,0,0,23100.0
2007,20685.0,23975.0,15050.0,16765.0,16765.0,373.0,0,0,16765.0
2008,5530.0,6055.0,3885.0,5145.0,5145.0,122.5,0,0,5145.0
2009,1715.0,2975.0,1330.0,1785.0,1785.0,625.5,0,0,1785.0
2010,2485.0,3010.0,2310.0,2590.0,2590.0,180.0,0,0,2590.0
2011,1540.0,1960.0,1155.0,1610.0,1610.0,118.5,0,0,1610.0
2012,1225.0,1435.0,980.0,1260.0,1260.0,46.0,0,0,1260.0
2013,1190.0,2660.0,1050.0,2345.0,2345.0,152.0,0,0,2345.0
2014,2870.0,3325.0,2170.0,2520.0,2520.0,327.5,0,0,2520.0
2015,1225.0,1470.0,1029.0,1085.0,1085.0,2012.5,0,0,1085.0
2016,270.9,316.4,192.5,227.5,227.5,17481.5,0,0,227.5
2017,14.91,20.37,12.18,14.350000000000001,14.350000000000001,298778.0,0,0,14.350000000000001
2018,15.05,17.5,13.440000000000001,14.77,14.77,396088.5,0,0,14.77
2019,3.875,4.5600000000000005,3.38,3.855,3.855,430800.0,0,0,3.855
2020,3.495,4.095,2.935,3.35,3.35,391400.0,0,0,3.35
2021,4.07,4.890000000000001,3.79,4.05,4.05,263650.0,0,0,4.05
2022,5.025,6.0649999999999995,4.65,4.984999999999999,4.984999999999999,407250.0,0,0,4.984999999999999
