Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2000,0.375,0.5156,0.3125,0.375,0.375,850400.0,0,0,0.375
2001,0.58,0.695,0.48,0.5781499999999999,0.5781499999999999,269650.0,0,0,0.5781499999999999
2002,0.61,0.755,0.58,0.625,0.625,233400.0,0,0,0.625
2003,1.2349999999999999,1.54,1.205,1.295,1.295,499650.0,0,0,1.295
2004,2.925,3.3,2.9,3.09,3.09,664050.0,0,0,3.09
2005,4.43,4.960000000000001,4.154999999999999,4.525,4.525,589500.0,0,0,4.525
2006,4.385,4.805,3.9450000000000003,4.415,4.415,601150.0,0,0,4.415
2007,5.6899999999999995,6.05,5.42,5.875,5.875,583500.0,0,0,5.875
2008,4.365,4.800000000000001,3.9349999999999996,4.34,4.34,379250.0,0,0,4.34
2009,2.255,2.965,2.0949999999999998,2.38,2.38,401400.0,0,0,2.38
2010,7.470000000000001,8.445,6.53,7.71,7.71,2783400.0,0,0,7.71
2011,5.15,5.29,4.199999999999999,4.390000000000001,4.390000000000001,1756000.0,0,0,4.390000000000001
2012,4.59,5.359999999999999,4.205,4.6,4.6,1615650.0,0,0,4.6
2013,4.23,4.515000000000001,4.005,4.225,4.225,1430100.0,0,0,4.225
2014,4.51,4.655,3.915,4.470000000000001,4.470000000000001,811400.0,0,0,4.470000000000001
2015,4.515000000000001,4.81,4.31,4.574999999999999,4.574999999999999,283950.0,0,0,4.574999999999999
2016,5.09,5.695,4.995,5.225,5.225,465900.0,0,0,5.225
2017,6.449999999999999,6.82,5.825,6.335,6.335,657000.0,0,0,6.335
2018,4.675000000000001,5.325,4.175000000000001,4.5,4.5,311000.0,0,0,4.5
2019,2.755,3.335,2.275,2.87,2.87,444450.0,0,0,2.87
2020,1.675,2.0949999999999998,1.44,1.685,1.685,684650.0,0,0,1.685
2021,3.06,3.705,2.745,3.04,3.04,1852950.0,0,0,3.04
2022,2.98,3.19,2.73,2.98,2.98,920500.0,0,0,2.98
