Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1999,0.875,1.0,0.5468999999999999,0.7031499999999999,0.7031499999999999,681100.0,0,0,0.7031499999999999
2000,0.8906499999999999,1.01565,0.7968999999999999,0.875,0.875,299550.0,0,0,0.875
2001,0.6069,0.63,0.54,0.57905,0.57905,112200.0,0,0,0.57905
2002,0.47,0.575,0.41,0.5,0.5,110400.0,0,0,0.5
2003,0.505,0.58,0.48,0.515,0.515,139700.0,0,0,0.515
2004,0.575,0.66,0.55,0.585,0.585,144950.0,0,0,0.585
2005,0.565,0.615,0.55,0.565,0.565,171400.0,0,0,0.565
2006,0.88,0.99,0.815,0.875,0.875,156550.0,0,0,0.875
2007,0.84,0.92,0.75,0.835,0.835,74500.0,0,0,0.835
2008,0.39,0.42500000000000004,0.305,0.35,0.35,42450.0,0,0,0.35
2009,0.20500000000000002,0.3,0.17,0.20500000000000002,0.20500000000000002,36250.0,0,0,0.20500000000000002
2010,0.24,0.31,0.225,0.24,0.24,18900.0,0,0,0.24
2011,0.31,0.35,0.305,0.31,0.31,18200.0,0,0,0.31
2012,0.2,0.22499999999999998,0.175,0.2,0.2,36450.0,0,0,0.2
2013,0.39,0.455,0.365,0.395,0.395,112800.0,0,0,0.395
2014,0.67,0.795,0.63,0.7,0.7,264900.0,0,0,0.7
2015,1.0750000000000002,1.375,0.945,1.175,1.175,572000.0,0,0,1.175
2016,1.275,1.435,1.165,1.3,1.3,354500.0,0,0,1.3
2017,2.14,2.5700000000000003,1.85,2.205,2.205,205700.0,0,0,2.205
2018,2.71,2.84,2.3049999999999997,2.61,2.61,208300.0,0,0,2.61
2019,1.695,1.975,1.37,1.67,1.67,94250.0,0,0,1.67
2020,1.67,1.835,1.4649999999999999,1.6400000000000001,1.6400000000000001,89300.0,0,0,1.6400000000000001
2021,2.535,2.875,2.03,2.46,2.46,51150.0,0,0,2.46
2022,1.185,1.44,1.05,1.225,1.225,78650.0,0,0,1.225
