Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2007,0.8,1.65,0.5,1.1,1.1,125820.0,0,0,1.1
2008,1.5,1.975,0.775,1.7,1.7,48260.0,0,0,1.7
2009,0.6,0.7,0.45,0.6,0.6,26520.0,0,0,0.6
2010,0.45,0.6,0.25,0.45,0.45,29790.0,0,0,0.45
2011,1.275,1.5750000000000002,0.875,1.35,1.35,189210.0,0,0,1.35
2012,0.725,1.0,0.525,0.775,0.775,336910.0,0,0,0.775
2013,1.375,1.7999999999999998,1.0,1.35,1.35,2078850.0,0,0,1.35
2014,0.825,1.025,0.675,0.8,0.8,807410.0,0,0,0.8
2015,0.575,0.675,0.42500000000000004,0.525,0.525,853510.0,0,0,0.525
2016,0.125,0.2,0.1,0.15,0.15,3283620.0,0,0,0.15
2017,0.15,0.175,0.125,0.15,0.15,1027070.0,0,0,0.15
2018,0.265,0.32499999999999996,0.2,0.27,0.27,1513400.0,0,0,0.27
2019,0.24,0.28500000000000003,0.21,0.26,0.26,785700.0,0,0,0.26
2020,0.24,0.28500000000000003,0.2,0.245,0.245,1558100.0,0,0,0.245
2021,0.115,0.115,0.07,0.095,0.095,1739200.0,0,0,0.095
2022,0.07,0.1,0.05500000000000001,0.08,0.08,1275450.0,0,0,0.08
