Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2020,6.955,7.455,4.405,5.915,5.915,7398600.0,0,0,5.915
2021,4.365,4.7325,3.1550000000000002,3.46,3.46,6102800.0,0,0,3.46
2022,0.8280000000000001,0.885,0.565,0.6605,0.6605,6144600.0,0,0,0.6605
