Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1976,10.785,11.690000000000001,10.535,11.095,0.96,2772000.0,0.47,0.47,1.43
1977,11.815000000000001,12.16,11.5,11.88,1.08,2753500.0,1.0,1.47,2.55
1978,11.969999999999999,12.219999999999999,11.595,11.94,1.17,2290300.0,1.08,2.55,3.7199999999999998
1979,11.565000000000001,12.0,11.16,11.565000000000001,1.27,2623300.0,1.19,3.7399999999999998,5.01
1980,11.19,11.755,10.595,10.844999999999999,1.3450000000000002,3519200.0,1.3,5.04,6.385
1981,10.625,11.190000000000001,10.25,10.594999999999999,1.495,4578100.0,1.36,6.4,7.8950000000000005
1982,11.785,12.47,11.530000000000001,12.035,1.855,7073900.0,1.465,7.865,9.72
1983,15.41,16.16,14.844999999999999,15.38,2.6900000000000004,6279250.0,1.5750000000000002,9.440000000000001,12.130000000000003
1984,13.940000000000001,14.875,13.375,13.940000000000001,2.735,6622650.0,1.26,10.700000000000001,13.435
1985,18.25,19.125,17.38,18.439999999999998,3.8449999999999998,7163550.0,1.3800000000000001,12.080000000000002,15.925
1986,23.125,24.38,21.75,23.564999999999998,5.295,11968450.0,1.9,13.980000000000002,19.275000000000002
1987,20.63,21.13,19.064999999999998,20.255,4.915,13842800.0,1.92,15.900000000000002,20.815
1988,16.88,17.5,15.88,17.064999999999998,4.619999999999999,12005750.0,1.66,17.560000000000002,22.18
1989,19.75,20.375,19.064999999999998,20.0,5.925000000000001,9500350.0,1.4,18.96,24.885
1990,22.25,23.189999999999998,21.189999999999998,22.689999999999998,7.050000000000001,10238100.0,1.52,20.48,27.53
1991,26.125,27.38,25.439999999999998,26.314999999999998,8.86,8603000.0,1.64,22.12,30.98
1992,32.005,32.44,30.88,32.005,11.469999999999999,8661350.0,1.76,23.880000000000003,35.35
1993,34.505,35.69,33.315,34.63,13.075,10005350.0,1.88,25.76,38.835
1994,25.064999999999998,25.564999999999998,23.5,24.505,9.989999999999998,14971350.0,1.96,27.720000000000002,37.71
1995,28.125,29.314999999999998,27.314999999999998,28.564999999999998,12.535,13461900.0,2.94,30.660000000000004,43.19500000000001
1996,23.125,23.88,21.88,23.0,11.045,19492050.0,2.26,32.92,43.965
1997,23.314999999999998,24.564999999999998,22.875,23.75,12.405,21183100.0,1.2,34.120000000000005,46.525000000000006
1998,31.25,33.19,30.22,31.5,17.259999999999998,18823550.0,1.2,35.32000000000001,52.580000000000005
1999,31.095,32.41,29.939999999999998,31.06,17.564999999999998,19409550.0,1.2,36.52000000000001,54.08500000000001
2000,25.41,27.56,22.845,25.255,15.065000000000001,21275950.0,1.2,37.72000000000001,52.78500000000001
2001,14.405000000000001,16.145,11.39,14.559999999999999,8.99,32439200.0,0.0,37.72000000000001,46.710000000000015
2002,18.4,19.625,14.440000000000001,15.895,9.809999999999999,29148550.0,0.0,37.72000000000001,47.530000000000015
2003,19.0,22.08,18.689999999999998,21.299999999999997,13.15,34715000.0,0.0,37.72000000000001,50.87000000000001
2004,28.41,29.295,27.535,28.755,17.75,37702950.0,0.0,37.72000000000001,55.47000000000001
2005,35.985,37.769999999999996,35.010000000000005,36.58,23.195,39934250.0,1.53,39.250000000000014,62.445000000000014
2006,39.84,41.42,38.730000000000004,40.745000000000005,26.534999999999997,28603150.0,1.32,40.570000000000014,67.10500000000002
2007,46.985,49.355000000000004,44.89,46.555,31.200000000000003,39756700.0,1.44,42.01000000000001,73.21000000000001
2008,39.084999999999994,40.735,36.93,38.620000000000005,27.12,50817650.0,1.56,43.570000000000014,70.69000000000001
2009,38.345,40.955,36.545,39.519999999999996,28.545,51089000.0,1.68,45.250000000000014,73.79500000000002
2010,44.38,45.545,42.15,44.099999999999994,33.285,49205250.0,1.82,47.070000000000014,80.35500000000002
2011,42.81,43.69,41.254999999999995,42.625,33.69,62636900.0,1.82,48.890000000000015,82.58000000000001
2012,43.055,44.035,41.855000000000004,43.04,35.31,51495450.0,1.82,50.710000000000015,86.02000000000001
2013,42.64,43.93,41.04,42.64,36.175,57151350.0,1.82,52.530000000000015,88.70500000000001
2014,45.004999999999995,47.285,43.34,45.724999999999994,40.645,62010550.0,1.82,54.350000000000016,94.99500000000002
2015,53.105000000000004,54.510000000000005,51.08,52.995000000000005,49.14,66376000.0,1.82,56.170000000000016,105.31000000000002
2016,59.66,61.885,57.615,60.425,58.085,56210850.0,1.925,58.09500000000001,116.18
2017,66.425,68.285,64.93,66.56,65.28,49475100.0,1.55,59.64500000000001,124.92500000000001
2018,43.65,46.795,40.995000000000005,43.205,43.205,120363900.0,0.0,59.64500000000001,102.85000000000001
2019,17.15,19.895,11.195,15.015,15.015,199939350.0,0.0,59.64500000000001,74.66000000000001
2020,9.975,12.75,9.17,10.100000000000001,10.100000000000001,347277600.0,0.0,59.64500000000001,69.745
2021,10.99,11.995000000000001,10.135,10.915,10.915,317900450.0,0.0,59.64500000000001,70.56
2022,12.095,12.754999999999999,11.055,12.075,12.075,333403250.0,0.0,59.64500000000001,71.72000000000001
