Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2007,21.0,22.92,17.81,20.1,20.1,12368500.0,0,0,20.1
2008,8.21,9.04,7.025,7.95,7.95,12804300.0,0,0,7.95
2009,6.074999999999999,6.574999999999999,5.275,6.105,6.105,6139250.0,0,0,6.105
2010,6.3,6.984999999999999,5.875,6.505,6.505,6816600.0,0,0,6.505
2011,7.055,8.41,6.65,7.27,7.27,14025600.0,0,0,7.27
2012,6.575,7.285,5.904999999999999,6.605,6.605,10190700.0,0,0,6.605
2013,6.02,6.59,5.21,5.975,5.975,21403550.0,0,0,5.975
2014,8.33,9.085,7.75,8.27,8.27,18059350.0,0,0,8.27
2015,6.875,7.4,6.3149999999999995,6.82,6.82,21240650.0,0,0,6.82
2016,5.33,5.8149999999999995,4.905,5.33,5.33,14023850.0,0,0,5.33
2017,4.575,5.075,4.029999999999999,4.65,4.65,14500250.0,0,0,4.65
2018,4.324999999999999,4.96,3.905,4.445,4.445,15184200.0,0,0,4.445
2019,3.81,4.225,3.1399999999999997,3.79,3.79,14181350.0,0,0,3.79
2020,2.34,2.995,2.1950000000000003,2.365,2.365,15812600.0,0,0,2.365
2021,4.65,5.52,4.175000000000001,4.734999999999999,4.734999999999999,18485200.0,0,0,4.734999999999999
2022,4.235,4.45,3.2800000000000002,3.605,3.605,16916950.0,0,0,3.605
