Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1998,13130.0,18750.0,8750.0,11120.0,11120.0,1.0,0,0,11120.0
1999,2300.0,2900.0,1400.0,2400.0,2400.0,36.5,0,0,2400.0
2000,610.0,950.0,450.0,500.0,500.0,18.0,0,0,500.0
2001,200.0,350.0,200.0,200.0,200.0,5.0,0,0,200.0
2002,270.0,320.0,180.0,270.0,270.0,6.0,0,0,270.0
2003,200.0,320.0,150.0,220.0,220.0,3.0,0,0,220.0
2004,510.0,675.0,340.0,510.0,510.0,54.5,0,0,510.0
2005,150.0,220.0,122.5,152.5,152.5,6396.5,0,0,152.5
2006,902.5,1255.0,555.0,885.0,885.0,45842.0,0,0,885.0
2007,417.5,517.5,378.0,442.5,442.5,10875.5,0,0,442.5
2008,397.5,437.5,325.5,370.0,370.0,11279.0,0,0,370.0
2009,155.0,182.25,115.0,153.5,153.5,5860.5,0,0,153.5
2010,110.0,127.0,90.5,108.5,108.5,5240.0,0,0,108.5
2011,71.0,82.9,64.0,74.5,74.5,3907.5,0,0,74.5
2012,29.1,36.0,23.5,28.1,28.1,9668.5,0,0,28.1
2013,12.0,16.9,8.5,11.9,11.9,31786.5,0,0,11.9
2014,10.35,12.45,8.25,9.75,9.75,20368.5,0,0,9.75
2015,9.850000000000001,11.25,7.65,10.4,10.4,13790.5,0,0,10.4
2016,2.75,3.3,1.8,2.675,2.675,28114.0,0,0,2.675
2017,1.0,1.3,0.8,1.0,1.0,54543.0,0,0,1.0
2018,1.0,1.25,0.8500000000000001,1.1,1.1,79692.0,0,0,1.1
2019,0.6,0.75,0.5,0.6,0.6,48766.0,0,0,0.6
2020,0.5,0.6,0.2555,0.37050000000000005,0.37050000000000005,40224.0,0,0,0.37050000000000005
2021,0.46465,0.7275,0.4081,0.49495,0.49495,162744.5,0,0,0.49495
2022,0.3575,0.4689,0.28,0.3725,0.3725,99548.5,0,0,0.3725
