Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1997,2.6375,2.7875,2.45,2.625,1.63645,13706750.0,0.0,0.0,1.63645
1998,1.84375,1.9,1.40625,1.45,0.9046000000000001,4383250.0,0.002,0.002,0.9066000000000001
1999,1.4562499999999998,1.55625,1.31875,1.48125,0.9378,2281250.0,0.0312,0.0332,0.971
2000,1.51875,1.59375,1.35625,1.5187499999999998,0.96985,819750.0,0.0064,0.0396,1.00945
2001,1.6480000000000001,1.77,1.6,1.653,1.07375,1256250.0,0.0456,0.0852,1.15895
2002,1.0950000000000002,1.168,1.029,1.1,0.7249,410750.0,0.0044,0.0896,0.8145
2003,1.6110000000000002,1.7389999999999999,1.522,1.6800000000000002,1.14165,2079250.0,0.12340000000000001,0.21300000000000002,1.3546500000000001
2004,3.841,4.105,3.6550000000000002,3.862,2.7310999999999996,6297000.0,0.25579999999999997,0.4688,3.1998999999999995
2005,7.035,7.399,6.510999999999999,7.093999999999999,5.2562,8659500.0,0.1364,0.6052,5.8614
2006,7.5920000000000005,8.055,7.147,7.611,5.8253,10571750.0,0.1566,0.7617999999999999,6.5871
2007,15.285,16.665,13.349,15.382,12.38965,13906750.0,0.645,1.4068,13.79645
2008,12.07,13.215,9.945,11.67,9.81235,10585650.0,0.657,2.0638,11.87615
2009,11.64,12.735,11.165,11.94,10.6163,6891500.0,0.412,2.4758,13.0921
2010,18.805,21.975,18.11,21.455,19.4898,8353650.0,0.45899999999999996,2.9348,22.424599999999998
2011,27.625,28.96,24.725,26.645,24.7471,8613100.0,0.567,3.5018000000000002,28.2489
2012,25.049999999999997,26.33,23.65,25.09,23.5762,7843950.0,0.304,3.8058,27.382
2013,17.369999999999997,18.305,15.315000000000001,16.72,15.8372,12926650.0,0.019,3.8248,19.662
2014,13.665,14.095,12.515,12.91,12.2284,12876050.0,0.0,3.8248,16.0532
2015,7.550000000000001,7.895,6.34,6.62,6.2705,12691600.0,0.0,3.8248,10.0953
2016,7.07,7.99,6.48,7.6499999999999995,7.2461,10512250.0,0.0,3.8248,11.0709
2017,12.225000000000001,13.135,11.16,12.625,11.9845,9371950.0,0.034,3.8588,15.843300000000001
2018,11.715,12.075,9.66,10.9,10.412099999999999,9608200.0,0.077,3.9358,14.3479
2019,10.405,11.765,9.715,10.370000000000001,9.95095,8891000.0,0.09,4.0258,13.976750000000001
2020,1.65,2.745,1.4049999999999998,1.6600000000000001,1.6600000000000001,17569850.0,0.094,4.119800000000001,5.779800000000001
2021,1.91,2.045,1.58,1.885,1.885,9684800.0,0.0,4.119800000000001,6.0048
2022,0.41500000000000004,0.47,0.355,0.41000000000000003,0.41000000000000003,5953600.0,0.0,4.119800000000001,4.529800000000001
