Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1994,0.5,5.75,0.5,0.5,0.15,8600.0,0.265,0.265,0.41500000000000004
1995,5.595000000000001,5.720000000000001,5.5,5.69,1.8250000000000002,6800.0,0.26249999999999996,0.5275,2.3525
1996,5.5,5.5649999999999995,5.5,5.5,1.855,4600.0,0.26249999999999996,0.7899999999999999,2.645
1997,5.755,5.9399999999999995,5.755,5.88,2.01,6800.0,0.0,0.7899999999999999,2.8
1998,7.0,7.25,7.0,7.25,2.485,3600.0,0.0,0.7899999999999999,3.275
1999,7.25,7.25,7.125,7.25,2.48,3600.0,0.0,0.7899999999999999,3.27
2000,6.63,6.77,6.3149999999999995,6.63,2.27,5600.0,0.0,0.7899999999999999,3.06
2001,8.75,9.5,8.25,8.875,3.085,2000.0,0.69,1.48,4.5649999999999995
2002,11.0,11.625,10.565000000000001,11.125,4.275,6800.0,0.86,2.34,6.615
2003,12.815000000000001,13.25,12.585,12.815000000000001,5.2,4200.0,0.8999999999999999,3.2399999999999998,8.44
2004,22.625,24.0,21.75,23.0,9.89,5700.0,1.1,4.34,14.23
2005,33.425,34.25,31.5,33.425,15.26,11550.0,1.2,5.54,20.8
2006,27.875,30.0,24.55,27.4,13.01,16300.0,1.25,6.79,19.8
2007,24.55,25.125,23.450000000000003,24.275,12.15,10800.0,1.3,8.09,20.240000000000002
2008,22.5,23.15,21.049999999999997,21.8,11.315000000000001,6750.0,1.2,9.29,20.605
2009,15.75,16.5,15.05,16.2,9.04,3900.0,1.2,10.489999999999998,19.529999999999998
2010,18.0,18.125,17.025,18.0,10.71,3150.0,1.2,11.689999999999998,22.4
2011,19.0,20.125,17.1,20.0,13.105,2900.0,1.2,12.889999999999997,25.994999999999997
2012,18.1,18.68,17.375,17.755000000000003,12.365,3850.0,1.1,13.989999999999997,26.354999999999997
2013,18.2,19.2,17.585,18.3,13.365,8700.0,1.56,15.549999999999997,28.915
2014,18.38,19.0,18.25,18.475,14.83,3700.0,1.2,16.749999999999996,31.58
2015,19.65,20.75,18.810000000000002,19.785,16.895,3500.0,1.2,17.949999999999996,34.845
2016,20.3,21.875,19.9,20.85,19.0,4200.0,1.2,19.149999999999995,38.14999999999999
2017,17.98,18.049999999999997,17.605,17.68,16.67,10400.0,0.15,19.299999999999994,35.97
2018,15.809999999999999,16.5,15.0,15.809999999999999,15.025,9600.0,0.15000000000000002,19.449999999999992,34.474999999999994
2019,16.875,17.855,16.380000000000003,16.8,16.299999999999997,6600.0,0.55,19.999999999999993,36.29999999999999
2020,16.105,16.5,14.399999999999999,15.975,15.705,27650.0,0.0,19.999999999999993,35.70499999999999
2021,17.990000000000002,18.905,16.925,18.35,18.125,12550.0,0.25,20.249999999999993,38.37499999999999
2022,24.75,25.275,23.935000000000002,23.955,23.855,20100.0,0.0,20.249999999999993,44.10499999999999
