Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2000,5100.0,6075.0,4631.25,4912.5,4912.5,88.0,0,0,4912.5
2001,3350.25,3858.0,3100.5,3303.75,3303.75,116.0,0,0,3303.75
2002,2760.0,2853.0,2016.0,2385.0,2385.0,97.0,0,0,2385.0
2003,2226.0,2475.0,1821.0,2094.0,2094.0,1703.0,0,0,2094.0
2004,3420.0,4170.0,3096.0,3543.0,3543.0,3498.0,0,0,3543.0
2005,2922.0,3435.0,2730.0,2913.0,2913.0,1262.5,0,0,2913.0
2006,3447.0,3819.0,3015.0,3441.0,3441.0,1368.5,0,0,3441.0
2007,2028.0,2250.0,1737.0,1875.0,1875.0,1790.5,0,0,1875.0
2008,684.0,831.0,585.0,657.0,657.0,1042.5,0,0,657.0
2009,618.0,810.0,525.0,612.0,612.0,7906.5,0,0,612.0
2010,663.0,861.0,585.0,705.0,705.0,56005.5,0,0,705.0
2011,1146.0,1245.0,921.0,1128.0,1128.0,57875.0,0,0,1128.0
2012,354.0,420.0,246.0,297.0,297.0,67996.0,0,0,297.0
2013,185.0,207.5,157.0,166.5,166.5,97479.0,0,0,166.5
2014,119.0,135.0,108.0,116.5,116.5,236461.5,0,0,116.5
2015,29.0,29.5,22.0,23.0,23.0,936200.5,0,0,23.0
2016,3.4699999999999998,4.105,3.24,3.4050000000000002,3.4050000000000002,5131650.0,0,0,3.4050000000000002
2017,1.98,2.8600000000000003,1.8250000000000002,2.0199999999999996,2.0199999999999996,9156000.0,0,0,2.0199999999999996
2018,1.87,2.285,1.6749999999999998,1.885,1.885,3396800.0,0,0,1.885
2019,2.9850000000000003,3.085,2.125,2.725,2.725,3353350.0,0,0,2.725
2020,0.625,0.8400000000000001,0.41000000000000003,0.49,0.49,17082650.0,0,0,0.49
2021,0.79,0.965,0.63,0.74,0.74,48280100.0,0,0,0.74
2022,0.355,0.42000000000000004,0.3,0.355,0.355,15864550.0,0,0,0.355
