Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2007,0.38,0.4,0.3,0.38,0.38,10600.0,0,0,0.38
2008,0.235,0.38,0.17,0.21000000000000002,0.21000000000000002,9900.0,0,0,0.21000000000000002
2009,0.42000000000000004,0.7050000000000001,0.255,0.48,0.48,9400.0,0,0,0.48
2010,0.9450000000000001,0.995,0.55,0.9450000000000001,0.9450000000000001,12250.0,0,0,0.9450000000000001
2011,3.05,3.62,2.545,2.925,2.925,115200.0,0,0,2.925
2012,0.575,0.665,0.265,0.515,0.515,274950.0,0,0,0.515
2013,0.4,0.515,0.355,0.41000000000000003,0.41000000000000003,900250.0,0,0,0.41000000000000003
2014,0.4,0.435,0.36,0.39,0.39,801750.0,0,0,0.39
2015,0.225,0.255,0.2,0.225,0.225,895650.0,0,0,0.225
2016,0.14500000000000002,0.165,0.11499999999999999,0.14,0.14,801350.0,0,0,0.14
2017,0.20500000000000002,0.22999999999999998,0.15000000000000002,0.21,0.21,728300.0,0,0,0.21
2018,0.195,0.22,0.17,0.195,0.195,587950.0,0,0,0.195
2019,0.28500000000000003,0.41000000000000003,0.22999999999999998,0.31,0.31,1445500.0,0,0,0.31
2020,1.44,1.6749999999999998,1.2,1.505,1.505,5616550.0,0,0,1.505
2021,1.9300000000000002,2.39,1.51,2.005,2.005,3404250.0,0,0,2.005
2022,2.11,2.3550000000000004,1.89,2.065,2.065,3253400.0,0,0,2.065
