Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1984,1.33,1.48,1.26,1.33,1.33,59400.0,0,0,1.33
1985,1.48,1.59,1.41,1.48,1.48,60075.0,0,0,1.48
1986,2.1849999999999996,4.335,3.15,3.965,3.965,570546.5,0,0,3.965
1987,0.0,4.1850000000000005,3.705,3.93,3.93,887294.0,0,0,3.93
1988,0.0,4.665,4.0,4.48,4.48,1142949.0,0,0,4.48
1989,0.0,5.335,4.48,4.85,4.85,2451943.5,0,0,4.85
1990,0.0,5.63,4.81,5.035,5.035,1442477.0,0,0,5.035
1991,4.475,4.835,3.67,4.445,4.445,696375.0,0,0,4.445
1992,2.365,2.945,1.9449999999999998,2.11,2.11,1049400.0,0,0,2.11
1993,1.5,1.78,1.335,1.5,1.5,569025.0,0,0,1.5
1994,1.25,1.33,1.085,1.22,1.22,452025.0,0,0,1.22
1995,2.5,2.8899999999999997,2.2249999999999996,2.5549999999999997,2.5549999999999997,1404225.0,0,0,2.5549999999999997
1996,4.695,5.525,4.025,4.75,4.75,2190825.0,0,0,4.75
1997,6.11,7.5,5.859999999999999,7.0,7.0,2029050.0,0,0,7.0
1998,12.58,15.335,12.030000000000001,13.275,13.275,3872587.5,0,0,13.275
1999,27.44,31.65,23.65,28.564999999999998,28.564999999999998,6851175.0,0,0,28.564999999999998
2000,44.66,52.315,40.28,44.33,44.33,7696550.0,0,0,44.33
2001,16.174999999999997,17.84,14.405000000000001,16.25,16.25,7385550.0,0,0,16.25
2002,14.04,15.274999999999999,11.595,13.225,13.225,4515150.0,0,0,13.225
2003,15.145,18.21,14.85,16.655,16.655,6450450.0,0,0,16.655
2004,26.71,28.0,24.4,26.73,26.73,7935500.0,0,0,26.73
2005,21.09,24.58,19.61,21.215,21.215,12274800.0,0,0,21.215
2006,21.450000000000003,22.83,19.875,21.32,21.32,8509350.0,0,0,21.32
2007,27.869999999999997,29.8,25.335,28.045,28.045,9307700.0,0,0,28.045
2008,14.33,16.689999999999998,12.14,13.7,13.7,9951850.0,0,0,13.7
2009,9.195,11.350000000000001,7.6850000000000005,9.15,9.15,7960100.0,0,0,9.15
2010,9.105,9.975,8.24,9.465,9.465,6540600.0,0,0,9.465
2011,17.21,18.48,14.809999999999999,17.175,17.175,7760500.0,0,0,17.175
2012,18.895000000000003,20.05,17.32,19.095,19.095,6804800.0,0,0,19.095
2013,23.04,25.54,22.485,24.275,24.275,3682850.0,0,0,24.275
2014,30.659999999999997,32.32,27.865000000000002,30.96,30.96,5254950.0,0,0,30.96
2015,59.39,65.81,56.36,62.455,62.455,8885100.0,0,0,62.455
2016,75.66999999999999,86.595,70.60499999999999,78.61000000000001,78.61000000000001,15071850.0,0,0,78.61000000000001
2017,89.24000000000001,93.465,83.35,88.675,88.675,12380950.0,0,0,88.675
2018,93.465,100.505,88.695,91.16,91.16,9960450.0,0,0,91.16
2019,51.8,55.285,45.575,50.32,50.32,7868750.0,0,0,50.32
2020,43.04,47.355000000000004,38.3,42.465,42.465,9579950.0,0,0,42.465
2021,77.3,92.39,70.27000000000001,78.0,78.0,6922300.0,0,0,78.0
2022,89.85499999999999,97.53,80.75,87.42500000000001,87.42500000000001,4382750.0,0,0,87.42500000000001
