Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1997,152250.0,168000.0,141750.0,159000.0,159000.0,72.0,0,0,159000.0
1998,37500.0,43500.0,30375.0,36000.0,36000.0,165.0,0,0,36000.0
1999,35250.0,46500.0,25875.0,36000.0,36000.0,168.0,0,0,36000.0
2000,373312.5,523875.0,258000.0,431250.0,431250.0,1068.0,0,0,431250.0
2001,346680.0,382920.0,269160.0,330000.0,330000.0,935.0,0,0,330000.0
2002,100260.0,118020.0,78420.0,86340.0,86340.0,936.0,0,0,86340.0
2003,111960.0,131040.0,101880.0,112740.0,112740.0,952.0,0,0,112740.0
2004,88920.0,101820.0,81420.0,89100.0,89100.0,1029.5,0,0,89100.0
2005,34860.0,39540.0,30660.0,33660.0,33660.0,1876.0,0,0,33660.0
2006,21120.0,23400.0,18540.0,20760.0,20760.0,1853.0,0,0,20760.0
2007,13260.0,14670.0,10560.0,11790.0,11790.0,1211.0,0,0,11790.0
2008,1605.0,1665.0,1200.0,1230.0,1230.0,4933.0,0,0,1230.0
2009,310.5,387.0,267.0,325.5,325.5,1346165.0,0,0,325.5
2010,123.0,154.5,106.5,117.0,117.0,477772.0,0,0,117.0
2011,85.75,96.25,63.0,73.25,73.25,650702.0,0,0,73.25
2012,37.0,42.45,26.5,27.5,27.5,1271455.0,0,0,27.5
2013,12.55,14.55,11.05,12.9,12.9,3218825.0,0,0,12.9
2014,27.3,31.4,24.55,27.0,27.0,3684245.0,0,0,27.0
2015,18.6,19.85,16.85,17.950000000000003,17.950000000000003,3396415.0,0,0,17.950000000000003
2016,4.449999999999999,5.05,3.6500000000000004,4.15,4.15,2424900.0,0,0,4.15
2017,3.7849999999999997,4.02,3.1799999999999997,3.37,3.37,2625000.0,0,0,3.37
2018,2.735,3.855,2.325,2.54,2.54,6717400.0,0,0,2.54
2019,0.86,0.995,0.76,0.905,0.905,4299200.0,0,0,0.905
2020,1.255,1.595,1.045,1.1749999999999998,1.1749999999999998,10460350.0,0,0,1.1749999999999998
2021,2.585,2.99,2.3,2.545,2.545,15502900.0,0,0,2.545
2022,2.275,2.48,1.91,2.21,2.21,23630750.0,0,0,2.21
