Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2009,13.3,14.04,11.72,13.65,6.65,114629000.0,0.143,0.143,6.793
2010,12.684999999999999,13.620000000000001,11.685,12.504999999999999,6.215,111889250.0,0.528,0.671,6.886
2011,11.475000000000001,11.715,9.725,10.489999999999998,5.49,143084850.0,0.497,1.1680000000000001,6.658
2012,7.775,8.405000000000001,7.285,7.6899999999999995,4.21,120028950.0,0.34800000000000003,1.5160000000000002,5.726
2013,7.045,7.265000000000001,6.5,6.9399999999999995,4.0,101509550.0,0.16999999999999998,1.6860000000000002,5.686
2014,6.21,6.71,5.3149999999999995,6.18,4.18,138348050.0,0.871,2.5570000000000004,6.737
2015,4.640000000000001,5.025,4.265000000000001,4.515000000000001,3.08,28446350.0,0.283599,2.8405990000000005,5.920599000000001
2016,5.48,6.025,5.04,5.975,4.465,28813950.0,0.135021,2.9756200000000006,7.440620000000001
2017,8.780000000000001,9.455,8.46,8.745000000000001,6.88,31299400.0,0.455518,3.4311380000000007,10.311138
2018,10.365,11.64,9.27,10.985,8.815000000000001,28053450.0,0.315635,3.7467730000000006,12.561773000000002
2019,11.465,12.265,10.44,11.485,9.555,18716100.0,0.40204300000000004,4.148816000000001,13.703816
2020,5.475,6.46,4.905,5.38,4.8,26539500.0,0.645904,4.794720000000001,9.59472
2021,7.27,7.91,6.645,7.095,6.46,20629200.0,0.529666,5.3243860000000005,11.784386000000001
2022,5.8,6.45,5.535,6.115,5.955,23323600.0,0.1633,5.487686,11.442686
