Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2001,13.0,13.0,13.0,13.0,7.07,,0.0,0.0,7.07
2002,13.0,13.0,13.0,13.0,7.07,,0.0,0.0,7.07
2003,12.5,12.5,12.5,12.5,6.79,4200.0,0.195,0.195,6.985
2004,22.064999999999998,22.875,21.564999999999998,22.18,12.395,19500.0,0.525,0.72,13.115
2005,23.740000000000002,24.625,23.375,24.564999999999998,13.969999999999999,18700.0,0.5,1.22,15.19
2006,31.125,32.475,30.0,31.125,18.145,10300.0,0.6,1.8199999999999998,19.965
2007,28.0,28.75,27.425,27.675,16.36,17850.0,0.64,2.46,18.82
2008,21.2,22.15,19.6,20.775,12.665,13700.0,0.67,3.13,15.794999999999998
2009,15.575,16.375,15.175,15.575,10.0,6450.0,0.68,3.81,13.81
2010,16.725,17.375,16.075000000000003,16.7,11.12,7750.0,0.6900000000000001,4.5,15.62
2011,16.675,17.66,16.1,16.775,11.515,23700.0,0.72,5.22,16.735
2012,20.725,22.0,19.950000000000003,21.15,15.26,10200.0,0.73,5.949999999999999,21.21
2013,22.795,23.35,22.125,22.795,16.994999999999997,11050.0,0.76,6.709999999999999,23.705
2014,23.0,23.65,22.58,23.025,17.905,18950.0,0.77,7.479999999999999,25.384999999999998
2015,23.375,24.025,23.0,23.445,18.700000000000003,7900.0,0.8,8.28,26.980000000000004
2016,23.275,23.75,22.955,23.375,19.145,15200.0,0.8200000000000001,9.1,28.244999999999997
2017,29.55,31.2,29.125,29.65,25.310000000000002,13800.0,1.1,10.2,35.510000000000005
2018,33.0,33.650000000000006,32.45,33.025,29.3,21400.0,0.94,11.139999999999999,40.44
2019,31.0,31.7,30.509999999999998,31.025,28.145,13650.0,1.0,12.139999999999999,40.285
2020,26.560000000000002,27.25,25.41,26.65,24.924999999999997,15700.0,1.04,13.18,38.105
2021,33.769999999999996,34.9,32.79,34.05,33.230000000000004,11050.0,1.1,14.28,47.510000000000005
2022,34.75,35.9,34.75,35.475,35.19,10700.0,0.28,14.559999999999999,49.75
