Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1983,3125.0,3437.5,2187.5,2187.5,2187.1982,85.0,0.0,0.0,2187.1982
1984,1562.5,2031.25,1250.0,1562.5,1562.2845,41.0,0.0,0.0,1562.2845
1985,1250.0,1562.5,1250.0,1250.0,1249.8276,34.5,0.0,0.0,1249.8276
1986,0.0,12031.25,7812.5,9062.5,9061.25,560.5,0.0,0.0,9061.25
1987,0.0,9531.25,6875.0,7656.25,7655.1941,559.0,0.0,0.0,7655.1941
1988,0.0,3281.25,2343.75,2500.0,2499.6553,461.0,0.0,0.0,2499.6553
1989,0.0,1250.0,781.25,1093.75,1093.59915,766.0,0.0,0.0,1093.59915
1990,0.0,4531.25,3125.0,3437.5,3437.0258999999996,2048.5,0.0,0.0,3437.0258999999996
1991,0.0,3906.25,2968.75,3437.5,3437.0259,1976.5,0.0,0.0,3437.0259
1992,4726.5625,5351.5625,3750.0,4648.4375,4647.7964,1702.5,0.0,0.0,4647.7964
1993,3789.0625,4531.25,3359.375,3710.9375,3710.4257,1217.0,0.0,0.0,3710.4257
1994,2343.75,2656.25,1757.8125,2148.4375,2148.1411,991.5,0.0,0.0,2148.1411
1995,1039.0625,1281.25,898.4375,1054.6875,1054.542,1609.0,0.0,0.0,1054.542
1996,1351.5625,1718.75,1156.25,1343.75,1343.56465,9834.5,0.25,0.25,1343.81465
1997,1062.5,1367.1875,937.5,1132.8125,1132.8125,6526.5,0.0,0.25,1133.0625
1998,1164.0625,1320.3125,890.625,1000.0,1000.0,6871.0,0.0,0.25,1000.25
1999,585.9375,703.125,515.625,593.75,593.75,9636.5,0.0,0.25,594.0
2000,757.8125,914.0625,687.5,742.1875,742.1875,9140.5,0.0,0.25,742.4375
2001,347.5,462.5,301.25,337.5,337.5,4619.0,0.0,0.25,337.75
2002,78.75,93.75,60.0,73.75,73.75,14198.5,0.0,0.25,74.0
2003,171.25,221.25,143.75,173.75,173.75,46585.0,0.0,0.25,174.0
2004,208.75,241.25,158.75,183.75,183.75,23922.0,0.0,0.25,184.0
2005,131.25,172.5,120.0,128.75,128.75,11718.5,0.0,0.25,129.0
2006,175.0,218.75,153.75,177.5,177.5,18322.0,0.0,0.25,177.75
2007,173.75,195.0,156.25,173.75,173.75,13776.0,0.0,0.25,174.0
2008,143.75,172.5,127.5,146.25,146.25,12372.5,0.0,0.25,146.5
2009,95.0,168.75,80.0,112.5,112.5,222409.5,0.0,0.25,112.75
2010,162.5,187.5,137.5,166.25,166.25,112790.5,0.0,0.25,166.5
2011,140.0,148.75,117.5,123.75,123.75,55746.0,0.0,0.25,124.0
2012,91.25,116.25,82.5,87.5,87.5,94148.0,0.0,0.25,87.75
2013,56.25,66.25,47.5,48.75,48.75,99382.0,0.0,0.25,49.0
2014,27.375,30.75,23.375,27.125,27.125,406422.0,0.0,0.25,27.375
2015,16.625,19.25,14.0,16.125,16.125,533506.0,0.0,0.25,16.375
2016,11.875,13.625,11.0,11.625,11.625,382404.0,0.0,0.25,11.875
2017,2.065,3.0,1.74,2.075,2.075,3104352.0,0.0,0.25,2.325
2018,2.1849999999999996,3.205,1.685,2.4850000000000003,2.4850000000000003,7882700.0,0.0,0.25,2.7350000000000003
2019,6.62,8.71,4.9,7.015000000000001,7.015000000000001,14168100.0,0.0,0.25,7.265000000000001
2020,12.75,15.97,11.364999999999998,12.629999999999999,12.629999999999999,14428300.0,0.0,0.25,12.879999999999999
2021,11.870000000000001,17.330000000000002,10.165,11.39,11.39,18738450.0,0.0,0.25,11.64
2022,6.640000000000001,7.12,4.995,5.83,5.83,13348450.0,0.0,0.25,6.08
