Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2007,46.25,103.75,37.5,47.5,47.5,309.0,0,0,47.5
2008,32.5,35.0,25.0,27.625,27.625,61.0,0,0,27.625
2009,11.25,11.875,6.5,11.25,11.25,116.0,0,0,11.25
2010,43.75,43.75,13.25,43.75,43.75,48.0,0,0,43.75
2011,6.625,7.25,5.0,6.625,6.625,860.0,0,0,6.625
2012,6.125,10.625,5.125,6.125,6.125,3008.0,0,0,6.125
2013,6.5,9.425,5.35,7.375,7.375,28550.0,0,0,7.375
2014,6.16,8.42,4.975,6.125,6.125,2585650.0,0,0,6.125
2015,10.895,13.585,8.655,10.825,10.825,10464800.0,0,0,10.825
2016,6.1899999999999995,7.195,5.26,5.895,5.895,6047350.0,0,0,5.895
2017,2.125,3.42,1.7349999999999999,2.125,2.125,13371650.0,0,0,2.125
2018,5.45,7.125,4.3,5.574999999999999,5.574999999999999,38022400.0,0,0,5.574999999999999
2019,2.495,3.05,2.04,2.6799999999999997,2.6799999999999997,29306050.0,0,0,2.6799999999999997
2020,5.585,8.68,4.495,6.555,6.555,341759250.0,0,0,6.555
2021,8.33,9.47,7.045,8.22,8.22,147610400.0,0,0,8.22
2022,4.095,4.295,2.58,3.02,3.02,133515900.0,0,0,3.02
