Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2009,37125001216.0,71550001152.0,37125001216.0,47250001920.0,47250001920.0,,0,0,47250001920.0
2010,49274998784.0,52312500224.0,40499998720.0,48262498304.0,48262498304.0,,0,0,48262498304.0
2011,18899999744.0,23624999936.0,11812499968.0,13837499904.0,13837499904.0,,0,0,13837499904.0
2012,1754999936.0,2801249920.0,843750016.0,1350000000.0,1350000000.0,,0,0,1350000000.0
2013,168750000.0,168750000.0,101250000.0,135000000.0,135000000.0,,0,0,135000000.0
2014,67500000.0,67500000.0,67500000.0,67500000.0,67500000.0,,0,0,67500000.0
2015,67500000.0,67500000.0,67500000.0,67500000.0,67500000.0,,0,0,67500000.0
2016,258.75,438.75,22.5,78.75,78.75,2755.0,0,0,78.75
2017,0.15,0.3,0.15,0.15,0.15,406011.5,0,0,0.15
2018,0.15,0.15,0.15,0.15,0.15,1900835.5,0,0,0.15
2019,0.6,0.9,0.525,0.75,0.75,680828.0,0,0,0.75
2020,2.6500000000000004,3.75,1.925,3.31,3.31,1322150.0,0,0,3.31
2021,7.095000000000001,8.215,6.15,7.115,7.115,972850.0,0,0,7.115
2022,6.375,6.695,5.205,5.895,5.895,360250.0,0,0,5.895
