Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1980,0.65,1.935,1.65,1.71,0.59,391500.0,0.0,0.0,0.59
1981,0.0,2.05,1.7650000000000001,1.97,0.68,551250.0,0.0,0.0,0.68
1982,0.0,2.05,1.7850000000000001,1.85,0.64,532875.0,0.0,0.0,0.64
1983,0.0,4.05,3.575,3.725,1.29,1199000.0,0.0,0.0,1.29
1984,0.0,3.25,2.9450000000000003,3.1,1.07,1013750.0,0.04635,0.04635,1.1163500000000002
1985,0.0,3.325,2.975,3.115,1.125,1036000.0,0.18810000000000002,0.23445000000000002,1.35945
1986,0.0,4.6899999999999995,4.1,4.470000000000001,1.69,2022500.0,0.1894,0.42385000000000006,2.1138500000000002
1987,0.0,5.595000000000001,4.94,5.109999999999999,2.0,2370000.0,0.1675,0.59135,2.5913500000000003
1988,0.0,4.609999999999999,4.220000000000001,4.4399999999999995,1.8050000000000002,1353400.0,0.17250000000000001,0.76385,2.5688500000000003
1989,0.0,5.5,5.0649999999999995,5.375,2.275,2594000.0,0.1825,0.94635,3.22135
1990,4.92,5.720000000000001,5.005,5.38,2.33,1588000.0,0.1925,1.1388500000000001,3.46885
1991,5.720000000000001,6.0,5.1899999999999995,5.875,2.675,2629800.0,0.20500000000000002,1.3438500000000002,4.0188500000000005
1992,11.455,12.5,10.530000000000001,11.845,5.525,3722534.5,0.23125,1.5751000000000002,7.1001
1993,18.814999999999998,19.439999999999998,17.38,19.08,9.05,2929100.0,0.26875,1.8438500000000002,10.89385
1994,22.729999999999997,23.71,21.439999999999998,23.025,11.115,2469050.0,0.32833,2.17218,13.28718
1995,22.83,24.415,22.46,23.17,11.405000000000001,3200100.0,0.40666,2.57884,13.98384
1996,25.0,25.83,24.0,24.92,12.379999999999999,2310600.0,0.45999,3.03883,15.41883
1997,31.375,33.705,30.915,32.625,16.595,1967175.0,0.50667,3.5454999999999997,20.1405
1998,38.315,40.065,35.75,38.255,19.675,2290700.0,0.5700000000000001,4.1155,23.7905
1999,32.47,34.625,29.375,32.63,17.21,2865050.0,0.61,4.7255,21.9355
2000,25.064999999999998,26.785,23.005,25.25,13.625,2781150.0,0.65,5.375500000000001,19.000500000000002
2001,30.05,33.5,28.265,31.1,17.15,2313000.0,0.6900000000000001,6.065500000000001,23.2155
2002,37.375,39.905,35.629999999999995,37.935,21.295,3237150.0,0.74,6.805500000000001,28.100500000000004
2003,39.235,41.105000000000004,38.34,39.605000000000004,22.795,2149500.0,0.8300000000000001,7.635500000000001,30.430500000000002
2004,41.985,43.825,39.56,41.905,24.439999999999998,1835600.0,0.9400000000000001,8.575500000000002,33.0155
2005,42.81,44.055,40.965,42.58,25.259999999999998,2077800.0,3.01,11.585500000000001,36.8455
2006,40.925,42.25,39.365,41.26,26.48,2447150.0,1.05,12.635500000000002,39.115500000000004
2007,42.235,44.205,39.06,41.28,27.34,2743600.0,1.09,13.725500000000002,41.0655
2008,35.13,38.185,31.884999999999998,34.54,23.585,3248700.0,1.125,14.850500000000002,38.435500000000005
2009,45.09,48.38,42.64,45.805,32.235,3517500.0,1.1549999999999998,16.0055,48.2405
2010,52.989999999999995,55.345,51.705,53.955,38.64,2599900.0,1.23,17.235500000000002,55.8755
2011,60.755,62.730000000000004,57.725,60.730000000000004,44.785,2223850.0,1.35,18.585500000000003,63.3705
2012,70.16,72.57,67.24000000000001,69.39,52.485,1557250.0,6.46,25.045500000000004,77.5305
2013,78.05000000000001,84.44,76.28,78.61000000000001,64.715,1482700.0,2.06,27.105500000000003,91.82050000000001
2014,90.17,94.9,86.985,90.845,76.72,1959900.0,1.78,28.885500000000004,105.6055
2015,93.60499999999999,96.4,89.60499999999999,94.02,80.91499999999999,2090400.0,6.88,35.7655,116.6805
2016,124.315,130.065,118.935,128.785,118.045,2508450.0,2.05,37.8155,155.8605
2017,126.185,132.255,120.755,125.56,117.22999999999999,2294200.0,2.25,40.0655,157.2955
2018,134.185,144.08,131.515,141.725,134.49,2150350.0,2.45,42.5155,177.0055
2019,152.57999999999998,158.57,142.21499999999997,152.265,146.62,2451300.0,2.65,45.1655,191.7855
2020,157.435,167.26,152.52499999999998,156.79000000000002,153.92000000000002,2871300.0,2.8499999999999996,48.0155,201.93550000000002
2021,177.64,186.815,171.82999999999998,175.015,173.615,1942300.0,1.5,49.5155,223.1305
2022,161.96499999999997,170.135,153.445,163.43,163.43,2000800.0,0.0,49.5155,212.9455
