Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2006,6.375,8.75,5.375,7.5,7.5,15435.0,0,0,7.5
2007,13.125,15.25,10.75,14.375,14.375,13900.0,0,0,14.375
2008,17.25,18.375,9.975,13.5,13.5,9050.0,0,0,13.5
2009,2.5,3.375,2.125,2.65,2.65,11450.0,0,0,2.65
2010,1.75,2.0,1.05,1.75,1.75,7690.0,0,0,1.75
2011,2.525,3.25,2.075,3.0,3.0,221210.0,0,0,3.0
2012,3.8,4.25,3.275,4.0,4.0,194610.0,0,0,4.0
2013,3.79,4.275,3.3449999999999998,3.725,3.725,800950.0,0,0,3.725
2014,3.895,4.25,3.175,3.89,3.89,5744950.0,0,0,3.89
2015,3.155,3.315,2.525,2.815,2.815,5639550.0,0,0,2.815
2016,1.0950000000000002,1.29,0.86,1.06,1.06,6920350.0,0,0,1.06
2017,1.11,1.2,1.005,1.12,1.12,5841450.0,0,0,1.12
2018,1.7149999999999999,1.9649999999999999,1.475,1.71,1.71,10932100.0,0,0,1.71
2019,4.43,5.46,4.105,5.215,5.215,34355050.0,0,0,5.215
2020,10.015,13.49,9.065,13.225000000000001,13.225000000000001,71508950.0,0,0,13.225000000000001
2021,67.795,79.77,57.39,67.46000000000001,67.46000000000001,70345100.0,0,0,67.46000000000001
2022,53.35,59.46,37.379999999999995,46.019999999999996,46.019999999999996,78209200.0,0,0,46.019999999999996
