Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1995,0.07,0.09,0.06,0.08,0.08,3121300.0,0,0,0.08
1996,0.04,0.05,0.03,0.04,0.04,1470250.0,0,0,0.04
1997,0.0115,0.017,0.01,0.0135,0.0135,777900.0,0,0,0.0135
1998,0.0125,0.0135,0.0095,0.0125,0.0125,303250.0,0,0,0.0125
1999,0.0225,0.047,0.021,0.027999999999999997,0.027999999999999997,20349850.0,0,0,0.027999999999999997
2000,0.099,0.14250000000000002,0.076,0.1,0.1,14117550.0,0,0,0.1
2001,0.046,0.062,0.0335,0.045,0.045,5051100.0,0,0,0.045
2002,0.0265,0.0275,0.014,0.018000000000000002,0.018000000000000002,2011200.0,0,0,0.018000000000000002
2003,0.0165,0.026,0.0135,0.015,0.015,2521450.0,0,0,0.015
2004,0.004,0.007,0.003,0.004,0.004,1187991.5,0,0,0.004
2005,0.0015,0.003,0.001,0.002,0.002,2414797.5,0,0,0.002
2006,0.002,0.00235,0.0019,0.002,0.002,1793449.0,0,0,0.002
2007,0.006,0.009000000000000001,0.00425,0.0075,0.0075,2253140.5,0,0,0.0075
2008,0.014,0.02,0.008,0.014499999999999999,0.014499999999999999,1458863.0,0,0,0.014499999999999999
2009,0.0075,0.013,0.005,0.0085,0.0085,1136290.0,0,0,0.0085
2010,0.00275,0.0041,0.0010500000000000002,0.00255,0.00255,1478284.5,0,0,0.00255
2011,0.00215,0.0031000000000000003,0.0012499999999999998,0.0024000000000000002,0.0024000000000000002,443764.0,0,0,0.0024000000000000002
2012,0.0014,0.0015999999999999999,0.00125,0.0014,0.0014,419211.0,0,0,0.0014
2013,0.0014,0.0014,0.0014,0.0014,0.0014,320750.0,0,0,0.0014
2014,0.0035,0.0046,0.0022500000000000003,0.003,0.003,1078722.0,0,0,0.003
2015,0.0033,0.00455,0.0024000000000000002,0.0032500000000000003,0.0032500000000000003,814328.5,0,0,0.0032500000000000003
2016,0.0043,0.00625,0.00195,0.00405,0.00405,895213.0,0,0,0.00405
2017,0.002,0.003,0.0012,0.002,0.002,984997.0,0,0,0.002
2018,0.0019,0.0026,0.00135,0.00215,0.00215,1753379.5,0,0,0.00215
2019,0.013,0.0217,0.0085,0.013850000000000001,0.013850000000000001,6596828.5,0,0,0.013850000000000001
2020,0.0079,0.01175,0.00595,0.0079,0.0079,3906937.0,0,0,0.0079
2021,0.01895,0.0241,0.012400000000000001,0.01845,0.01845,6458538.0,0,0,0.01845
2022,0.01575,0.01875,0.010499999999999999,0.0165,0.0165,874458.5,0,0,0.0165
