Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2020,12.125,17.549999999999997,10.94,13.3,13.3,11451650.0,0,0,13.3
2021,7.34,8.565,6.325,7.105,7.105,1320050.0,0,0,7.105
2022,4.995,6.335,4.181,5.75,5.75,1479150.0,0,0,5.75
