Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2006,14.99,15.594999999999999,14.475,15.06,3.8049999999999997,1234150.0,0.3952,0.3952,4.2002
2007,16.384999999999998,17.59,15.385,16.085,4.365,2730450.0,1.225,1.6202,5.985200000000001
2008,13.075,13.67,11.065000000000001,12.55,3.6950000000000003,3609000.0,1.315,2.9352,6.6302
2009,9.565000000000001,10.775,8.629999999999999,9.565000000000001,3.16,3630750.0,1.36,4.2952,7.4552000000000005
2010,14.52,15.665,13.655000000000001,14.825,5.484999999999999,4963500.0,1.36,5.655200000000001,11.1402
2011,15.405,16.615000000000002,14.309999999999999,14.855,5.965,5068400.0,1.42,7.075200000000001,13.0402
2012,14.24,14.899999999999999,13.775,14.54,6.5,4062000.0,1.44,8.5152,15.0152
2013,17.345,17.994999999999997,16.67,17.405,8.635,2877100.0,1.44,9.9552,18.5902
2014,18.275,18.67,17.25,18.049999999999997,9.6,2231900.0,1.44,11.395199999999999,20.995199999999997
2015,16.405,17.1,15.955000000000002,16.424999999999997,9.59,2649400.0,1.44,12.835199999999999,22.425199999999997
2016,16.445,17.03,16.09,16.805,10.575,2599300.0,1.44,14.275199999999998,24.850199999999997
2017,17.175,17.54,16.425,17.025,11.94,3336800.0,1.44,15.715199999999998,27.655199999999997
2018,16.925,17.4,16.175,16.575,12.094999999999999,3760600.0,1.44,17.155199999999997,29.250199999999996
2019,17.705,19.435000000000002,17.19,18.924999999999997,15.5,3764150.0,1.44,18.5952,34.0952
2020,17.825,19.595,16.315,17.915,15.629999999999999,5067600.0,1.44,20.0352,35.6652
2021,25.585,26.845,24.259999999999998,25.725,24.11,3456350.0,2.32,22.3552,46.465199999999996
2022,27.895,29.23,23.314999999999998,24.605,24.495,6236550.0,0.25,22.6052,47.1002
