Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1973,15.91,19.884999999999998,13.64,14.77,12.25,12430.0,0.0,0.0,12.25
1974,10.795,12.5,9.66,10.23,8.48,8684.5,0.0,0.0,8.48
1975,10.23,11.36,7.95,10.23,8.48,9971.5,0.0,0.0,8.48
1976,10.23,10.795,9.09,10.23,8.48,47971.0,0.0,0.0,8.48
1977,6.82,9.66,5.68,6.82,5.65,48273.5,0.0,0.0,5.65
1978,10.23,11.36,9.09,10.23,8.48,106386.5,0.0,0.0,8.48
1979,10.23,11.93,9.09,10.23,8.48,97575.5,0.0,0.0,8.48
1980,7.95,9.09,6.82,7.385,6.12,103961.0,0.0,0.0,6.12
1981,6.82,7.95,6.25,6.82,5.65,210721.5,0.0,0.0,5.65
1982,1.365,1.645,1.14,1.48,1.22,282095.0,0.0,0.0,1.22
1983,2.7249999999999996,3.18,2.39,2.785,2.3049999999999997,2072455.0,0.0,0.0,2.3049999999999997
1984,2.16,2.33,1.82,1.9899999999999998,1.65,948585.0,0.0,0.0,1.65
1985,1.7,1.7,1.42,1.645,1.365,1050335.0,0.0,0.0,1.365
1986,1.645,1.82,1.48,1.7,1.41,1044450.0,0.0,0.0,1.41
1987,1.93,1.93,1.7,1.93,1.6,808335.0,0.0,0.0,1.6
1988,1.25,1.36,1.14,1.25,1.04,458920.0,0.0,0.0,1.04
1989,1.02,1.14,0.91,1.08,0.895,483670.0,0.0,0.0,0.895
1990,1.48,1.59,1.25,1.42,1.1749999999999998,613965.0,0.0,0.0,1.1749999999999998
1991,3.0650000000000004,3.465,2.73,3.35,2.7800000000000002,2383370.0,0.0,0.0,2.7800000000000002
1992,5.17,5.74,4.72,5.17,4.285,2522520.0,0.0,0.0,4.285
1993,6.25,6.875,5.855,6.42,5.32,3336245.0,0.0,0.0,5.32
1994,7.275,7.84,6.76,7.385,6.119999999999999,1518495.0,0.0,0.0,6.119999999999999
1995,7.615,7.95,7.27,7.73,6.41,1193885.0,0.0,0.0,6.41
1996,8.3,8.98,7.95,8.465,7.015,945230.0,0.0,0.0,7.015
1997,12.555,13.780000000000001,12.33,12.785,10.595,1396890.0,0.0,0.0,10.595
1998,11.899999999999999,12.73,10.57,10.940000000000001,9.07,1311090.0,0.0,0.0,9.07
1999,7.02,7.415,6.36,7.045,5.84,1392985.0,0.0,0.0,5.84
2000,6.675000000000001,7.27,5.625,6.765000000000001,5.605,1218250.0,0.0,0.0,5.605
2001,9.57,10.455,8.42,10.365,8.59,1258950.0,0.0,0.0,8.59
2002,15.48,17.165,13.46,15.41,12.774999999999999,3008400.0,0.0,0.0,12.774999999999999
2003,15.725000000000001,17.235,15.375,16.95,14.05,2538300.0,0.0,0.0,14.05
2004,22.130000000000003,23.035,20.855,22.1,18.32,3419400.0,0.0,0.0,18.32
2005,23.765,25.42,21.93,23.405,19.405,4828600.0,0.0,0.0,19.405
2006,23.884999999999998,25.44,23.19,24.23,20.085,4640250.0,0.0,0.0,20.085
2007,22.52,23.53,19.185000000000002,19.675,16.305,5648600.0,0.0,0.0,16.305
2008,9.015,10.170000000000002,8.440000000000001,9.03,7.485,7958850.0,0.0,0.0,7.485
2009,9.515,10.43,8.175,9.665,8.01,5923850.0,0.0,0.0,8.01
2010,12.32,13.559999999999999,11.415,12.165,10.08,4471700.0,0.0,0.0,10.08
2011,10.325,10.59,9.465,9.775,8.105,4698600.0,0.02,0.02,8.125
2012,10.015,10.815000000000001,9.15,10.06,8.385,3128850.0,0.085,0.10500000000000001,8.49
2013,11.864999999999998,12.27,10.92,11.850000000000001,9.955,2343000.0,0.10500000000000001,0.21000000000000002,10.165000000000001
2014,12.305,12.725000000000001,11.215,12.344999999999999,10.48,3196400.0,0.13,0.34,10.82
2015,16.314999999999998,17.619999999999997,15.61,16.725,14.355,3650650.0,0.17,0.51,14.865
2016,16.775,17.395,15.785,16.855,14.629999999999999,4104000.0,0.21000000000000002,0.72,15.35
2017,22.975,24.05,21.2,22.375,19.725,2430000.0,0.25,0.97,20.695
2018,18.175,20.15,17.1,18.075,16.625,3507050.0,1.353,2.323,18.948
2019,17.71,19.48,16.25,18.16,17.32,3858750.0,0.294,2.617,19.937
2020,20.04,22.21,17.42,19.96,19.585,6357800.0,0.305,2.922,22.507
2021,25.515,26.955,24.125,25.96,25.645,4850700.0,0.33,3.2520000000000002,28.897
2022,26.115000000000002,26.380000000000003,20.924999999999997,22.450000000000003,22.36,4808550.0,0.09,3.342,25.701999999999998
