Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2005,28.75,30.005000000000003,26.4,29.43,27.975,600800.0,0.0,0.0,27.975
2006,35.065,37.46,33.004999999999995,34.985,33.254999999999995,1439250.0,0.0,0.0,33.254999999999995
2007,30.535,31.875,26.22,28.355,26.955,2364800.0,0.0,0.0,26.955
2008,12.844999999999999,14.504999999999999,10.030000000000001,12.375,11.765,3276450.0,0.0,0.0,11.765
2009,6.705,7.34,5.0600000000000005,6.41,6.095000000000001,8310250.0,0.0,0.0,6.095000000000001
2010,6.26,7.23,5.99,6.4350000000000005,6.12,9394750.0,0.0,0.0,6.12
2011,7.23,7.475,6.52,7.0649999999999995,6.715,8641550.0,0.0,0.0,6.715
2012,8.985,9.5,8.585,9.265,8.805,7494350.0,0.0,0.0,8.805
2013,15.34,17.265,14.995,16.1,15.305,8769200.0,0.0,0.0,15.305
2014,23.715,25.240000000000002,22.33,23.705,22.535,8444450.0,0.0,0.0,22.535
2015,30.72,33.725,29.19,31.135,29.595,12636800.0,0.0,0.0,29.595
2016,35.61,38.195,32.89,36.97,35.145,15429000.0,0.0,0.0,35.145
2017,50.07,52.74,46.64,49.88,47.415,13284400.0,0.0,0.0,47.415
2018,57.515,60.32,55.66,57.269999999999996,54.44,13702700.0,0.0,0.0,54.44
2019,45.815,48.965,41.47,46.175,44.03,16415350.0,0.5,0.5,44.53
2020,38.305,45.135000000000005,34.15,38.01,36.845,16555200.0,1.0,1.5,38.345
2021,96.27,106.41499999999999,90.195,98.785,97.68,14902300.0,1.2,2.7,100.38000000000001
2022,104.11500000000001,113.95,89.065,96.745,96.4,19037150.0,0.35,3.0500000000000003,99.45
