Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1996,4.6296,4.7743,4.6296,4.6296,3.4053,197856.0,0.0926,0.0926,3.4979
1997,4.9769,5.2083,4.9769,5.03475,3.7875,83268.0,0.0926,0.1852,3.9727
1998,5.3241,5.52665,5.0492,5.07815,3.88575,61776.0,0.0963,0.2815,4.16725
1999,3.39065,3.5,3.1875,3.25,2.55145,54200.0,0.1,0.38149999999999995,2.93295
2000,3.8594,4.1875,3.4219,3.8594,3.11355,81500.0,0.1,0.48149999999999993,3.59505
2001,5.0375,5.775,4.7275,5.5,4.571949999999999,59800.0,0.07500000000000001,0.5565,5.128449999999999
2002,7.2625,7.85,6.6625,7.487500000000001,6.2895,31300.0,0.138,0.6945,6.984
2003,11.635,12.445,11.04,12.07,10.300899999999999,27300.0,0.11399999999999999,0.8085,11.109399999999999
2004,12.844999999999999,13.440000000000001,11.8,12.545,10.9007,25850.0,0.176,0.9844999999999999,11.885200000000001
2005,11.49,11.95,10.5,11.254999999999999,9.860199999999999,13550.0,0.2,1.1844999999999999,11.044699999999999
2006,10.715,11.094999999999999,10.495000000000001,10.715,9.635100000000001,35550.0,0.25,1.4344999999999999,11.069600000000001
2007,10.675,11.125,10.26,10.55,9.61235,9600.0,0.2,1.6344999999999998,11.246849999999998
2008,8.05,8.665,7.125,7.93,7.403499999999999,8600.0,0.2,1.8344999999999998,9.238
2009,5.345000000000001,6.87,4.675000000000001,5.345000000000001,5.2232,6950.0,0.2,2.0345,7.2577
2010,3.2,3.74,2.33,2.7,2.7,32100.0,0.060000000000000005,2.0945,4.7945
2011,2.1799999999999997,2.315,2.0149999999999997,2.125,2.125,22050.0,0.0,2.0945,4.2195
2012,1.335,1.495,1.13,1.3050000000000002,1.3050000000000002,37900.0,0.0,2.0945,3.3995
2013,0.89,1.05,0.77,0.93,0.93,95900.0,0.0,2.0945,3.0245
2014,1.3050000000000002,1.72,1.255,1.34,1.34,131100.0,0.0,2.0945,3.4345
2015,1.33,1.55,1.245,1.36,1.36,66800.0,0.0,2.0945,3.4545000000000003
2016,1.62,1.9449999999999998,1.475,1.74,1.74,166350.0,0.0,2.0945,3.8345000000000002
2017,2.01,2.25,1.91,2.125,2.125,165600.0,0.0,2.0945,4.2195
2018,2.03,2.175,1.935,1.99,1.99,169850.0,0.0,2.0945,4.0845
2019,1.42,1.625,1.2850000000000001,1.48,1.48,161150.0,0.0,2.0945,3.5745
2020,1.58,1.995,1.42,1.645,1.645,7976150.0,0.0,2.0945,3.7395
2021,2.58,3.425,2.295,2.5650000000000004,2.5650000000000004,8410600.0,0.0,2.0945,4.6595
2022,2.135,2.2800000000000002,1.715,1.77,1.77,5234900.0,0.0,2.0945,3.8645
