Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2008,240.0,336.0,31.8,43.08,41.12,31306.0,0.0,0.0,41.12
2009,97.92,126.0,78.36,114.66,109.45,900416.0,0.0,0.0,109.45
2010,129.18,143.4,108.36,122.16,116.60499999999999,880179.5,0.0,0.0,116.60499999999999
2011,63.18,72.3,51.0,58.56,55.894999999999996,331991.0,0.0,0.0,55.894999999999996
2012,43.14,51.78,38.82,43.74,41.754999999999995,126763.5,0.0,0.0,41.754999999999995
2013,39.120000000000005,44.58,38.04,39.36,37.57,130748.5,0.0,0.0,37.57
2014,27.299999999999997,34.02,24.96,26.4,25.2,273733.5,1.2,1.2,26.4
2015,21.84,24.42,20.46,21.84,21.84,134579.5,0.0,1.2,23.04
2016,16.38,17.880000000000003,14.64,16.08,16.08,120362.5,0.0,1.2,17.279999999999998
2017,15.0,16.2,14.58,15.0,15.0,105688.5,0.0,1.2,16.2
2018,14.46,14.82,13.44,13.56,13.56,138256.5,0.0,1.2,14.76
2019,5.825,6.6850000000000005,4.91,5.265000000000001,5.265000000000001,204950.0,0.0,1.2,6.465000000000001
2020,2.65,3.285,2.415,2.6550000000000002,2.6550000000000002,700050.0,0.0,1.2,3.8550000000000004
2021,9.675,11.225,8.094999999999999,9.475,9.475,620850.0,0.0,1.2,10.674999999999999
2022,8.975,9.7,7.54,8.68,8.68,231400.0,0.0,1.2,9.879999999999999
