Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1995,5.27,5.56,4.83,5.27,5.27,7323800.0,0,0,5.27
1996,9.81,12.345,8.595,9.95,9.95,7710800.0,0,0,9.95
1997,10.16,11.315,9.8,10.485,10.485,5278800.0,0,0,10.485
1998,10.405000000000001,11.600000000000001,9.205,10.43,10.43,7351000.0,0,0,10.43
1999,5.115,5.515,3.67,4.825,4.825,21457000.0,0,0,4.825
2000,2.605,3.4050000000000002,2.2800000000000002,3.0650000000000004,3.0650000000000004,11171600.0,0,0,3.0650000000000004
2001,7.165,8.425,6.35,7.735,7.735,14052600.0,0,0,7.735
2002,9.01,10.065000000000001,8.2,9.585,9.585,17315000.0,0,0,9.585
2003,9.72,10.615,8.780000000000001,9.785,9.785,21652000.0,0,0,9.785
2004,15.690000000000001,16.924999999999997,14.82,15.780000000000001,15.780000000000001,15441000.0,0,0,15.780000000000001
2005,18.43,19.285,18.085,18.47,18.47,14587800.0,0,0,18.47
2006,22.885,24.134999999999998,21.990000000000002,22.994999999999997,22.994999999999997,16855700.0,0,0,22.994999999999997
2007,28.56,29.689999999999998,27.28,28.67,28.67,9160700.0,0,0,28.67
2008,27.685,29.450000000000003,24.015,26.94,26.94,20080100.0,0,0,26.94
2009,20.715,23.189999999999998,20.0,22.12,22.12,13590300.0,0,0,22.12
2010,27.965,29.979999999999997,26.74,28.04,28.04,15288600.0,0,0,28.04
2011,33.795,35.129999999999995,31.674999999999997,33.505,33.505,14138000.0,0,0,33.505
2012,35.33,37.37,33.715,35.364999999999995,35.364999999999995,14712200.0,0,0,35.364999999999995
2013,46.155,48.265,44.425,47.555,47.555,10250500.0,0,0,47.555
2014,58.64,60.864999999999995,56.195,59.215,59.215,12740650.0,0,0,59.215
2015,71.565,75.1,69.27,71.565,71.565,14000850.0,0,0,71.565
2016,67.72999999999999,69.745,63.185,66.85,66.85,14450850.0,0,0,66.85
2017,57.47,60.925,50.93,53.87,53.87,21777250.0,0,0,53.87
2018,46.49,48.224999999999994,42.42,45.879999999999995,45.879999999999995,17936100.0,0,0,45.879999999999995
2019,25.775,27.845,23.675,25.675,25.675,22701550.0,0,0,25.675
2020,17.09,20.65,15.204999999999998,17.095,17.095,26141200.0,0,0,17.095
2021,27.17,29.165,25.21,27.25,27.25,11985350.0,0,0,27.25
2022,25.88,27.564999999999998,23.045,24.305,24.305,7161800.0,0,0,24.305
