Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1999,6.31,6.5,5.38,6.25,3.89,207900.0,0.0,0.0,3.89
2000,1.22,1.5,0.86,1.0150000000000001,0.635,207350.0,0.0,0.0,0.635
2001,0.875,1.14,0.71,0.885,0.55,243650.0,0.0,0.0,0.55
2002,1.475,1.875,1.2850000000000001,1.78,1.1099999999999999,280400.0,0.0,0.0,1.1099999999999999
2003,4.35,6.41,4.074999999999999,5.925,3.6900000000000004,1260500.0,0.0,0.0,3.6900000000000004
2004,7.605,9.795,5.75,7.8149999999999995,4.865,3515500.0,0.0,0.0,4.865
2005,7.914999999999999,9.22,7.515000000000001,8.855,5.515000000000001,5871800.0,0.0,0.0,5.515000000000001
2006,12.79,14.325,11.795,12.67,7.885,9005550.0,0.0,0.0,7.885
2007,12.96,13.905000000000001,12.09,12.79,7.96,5826300.0,0.0,0.0,7.96
2008,13.105,14.614999999999998,12.2,14.094999999999999,8.77,6663250.0,0.0,0.0,8.77
2009,16.285,18.314999999999998,14.64,16.340000000000003,10.19,8337850.0,0.2,0.2,10.389999999999999
2010,17.84,19.17,17.29,17.805,11.434999999999999,5459600.0,0.45,0.65,12.084999999999999
2011,12.3,12.620000000000001,11.08,11.41,7.5,6378300.0,0.5,1.15,8.65
2012,11.415,12.49,10.36,11.475,8.0,4732850.0,0.6,1.75,9.75
2013,13.465,15.175,12.559999999999999,14.129999999999999,10.29,5153250.0,0.64,2.39,12.68
2014,13.495000000000001,14.184999999999999,12.86,13.49,10.285,4725600.0,0.68,3.0700000000000003,13.355
2015,16.375,17.189999999999998,15.585,16.634999999999998,13.32,3847550.0,0.71,3.7800000000000002,17.1
2016,18.799999999999997,20.78,18.125,19.35,16.21,3876600.0,0.75,4.53,20.740000000000002
2017,34.22,39.64,32.41,35.225,30.405,10779900.0,0.79,5.32,35.725
2018,36.915000000000006,40.625,33.41,36.33,31.979999999999997,12190400.0,1.04,6.36,38.339999999999996
2019,22.39,23.884999999999998,18.805,22.315,20.275,12991500.0,1.08,7.44,27.715
2020,30.945,34.885,28.775,31.41,30.43,12067350.0,1.11,8.55,38.980000000000004
2021,30.185,33.805,27.205,29.165,28.855,9623950.0,0.5800000000000001,9.13,37.985
2022,25.740000000000002,26.5,22.42,26.185,26.185,8754500.0,0.0,9.13,35.315
