Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2012,0.225,0.2625,0.225,0.225,0.225,4100.0,0,0,0.225
2013,0.51,0.51,0.48,0.51,0.51,4000.0,0,0,0.51
2014,0.45,0.45,0.45,0.45,0.45,100.0,0,0,0.45
2015,0.3,0.3,0.3,0.3,0.3,,0,0,0.3
2016,0.3,0.3,0.3,0.3,0.3,,0,0,0.3
2017,0.3,0.3,0.3,0.3,0.3,,0,0,0.3
2018,0.25,0.25,0.175,0.25,0.25,29750.0,0,0,0.25
2019,0.15,0.15,0.15,0.15,0.15,12000.0,0,0,0.15
2020,0.07995,0.1,0.07495,0.08465,0.08465,12500.0,0,0,0.08465
2021,0.36,0.53,0.34,0.37,0.37,12935.0,0,0,0.37
2022,0.45,0.47500000000000003,0.33999999999999997,0.375,0.375,14375.0,0,0,0.375
