Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2012,1.06,1.2,0.8,1.06,1.06,80860.0,0,0,1.06
2013,0.99,1.1,0.8,1.0,1.0,97300.0,0,0,1.0
2014,1.26,1.44,1.07,1.25,1.25,241080.0,0,0,1.25
2015,2.4,2.65,1.85,2.37,2.37,143622.5,0,0,2.37
2016,3.76,4.699999999999999,3.37,4.1,4.1,193945.0,0,0,4.1
2017,4.47,5.09,4.109999999999999,4.54,4.54,133775.0,0,0,4.54
2018,5.14,5.6,4.33,5.055,5.055,298200.0,0,0,5.055
2019,3.1550000000000002,3.865,2.86,3.125,3.125,351600.0,0,0,3.125
2020,3.685,4.25,3.23,3.56,3.56,522750.0,0,0,3.56
2021,6.255,8.225,5.59,6.734999999999999,6.734999999999999,3318450.0,0,0,6.734999999999999
2022,6.59,6.925,5.6,6.175000000000001,6.175000000000001,707400.0,0,0,6.175000000000001
