Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2017,16.705000000000002,19.175,15.855,18.29,13.04675,5525200.0,0.0,0.0,13.04675
2018,15.15,16.799999999999997,12.98,14.42,10.286200000000001,5148600.0,0.0,0.0,10.286200000000001
2019,9.530000000000001,10.440000000000001,9.035,9.545,6.9638,1415700.0,0.713,0.713,7.6768
2020,7.244999999999999,7.93,6.175,6.965,5.351000000000001,900350.0,0.12,0.833,6.184000000000001
2021,4.215,4.355,3.455,3.77,3.26275,854450.0,0.779,1.612,4.874750000000001
2022,1.0825,1.21,0.861,0.9924999999999999,0.9924999999999999,663900.0,0.0,1.612,2.6045
